,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A258250,ºø¡®≈ÿ,20210827,-48149,0,48032
1,A258250,ºø¡®≈ÿ,20210826,-48149,0,48032
2,A258250,ºø¡®≈ÿ,20210825,-48149,0,48032
3,A258250,ºø¡®≈ÿ,20210824,-48149,0,48032
4,A258250,ºø¡®≈ÿ,20210823,-46673,0,46556
5,A258250,ºø¡®≈ÿ,20210820,-46673,0,46556
6,A258250,ºø¡®≈ÿ,20210819,-46673,0,46556
7,A258250,ºø¡®≈ÿ,20210818,-46673,0,46556
8,A258250,ºø¡®≈ÿ,20210817,-46411,0,46294
9,A258250,ºø¡®≈ÿ,20210813,-46411,0,46294
10,A258250,ºø¡®≈ÿ,20210812,-46411,0,46294
11,A258250,ºø¡®≈ÿ,20210811,-46311,0,46194
12,A258250,ºø¡®≈ÿ,20210810,-46311,0,46194
13,A258250,ºø¡®≈ÿ,20210809,-46311,0,46194
14,A258250,ºø¡®≈ÿ,20210806,-45673,0,45556
15,A258250,ºø¡®≈ÿ,20210805,-36673,0,36556
16,A258250,ºø¡®≈ÿ,20210804,-36673,0,36556
17,A258250,ºø¡®≈ÿ,20210803,-36673,0,36556
18,A258250,ºø¡®≈ÿ,20210802,-36673,0,36556
19,A258250,ºø¡®≈ÿ,20210730,-36673,0,36556
20,A258250,ºø¡®≈ÿ,20210729,-33952,0,33835
21,A258250,ºø¡®≈ÿ,20210728,-33952,0,33835
22,A258250,ºø¡®≈ÿ,20210727,-34634,0,34517
23,A258250,ºø¡®≈ÿ,20210726,-36313,0,36196
24,A258250,ºø¡®≈ÿ,20210723,-39313,0,39196
25,A258250,ºø¡®≈ÿ,20210722,-39313,0,39196
26,A258250,ºø¡®≈ÿ,20210721,-38700,0,38592
27,A258250,ºø¡®≈ÿ,20210720,-38339,0,38231
28,A258250,ºø¡®≈ÿ,20210719,-37155,0,37047
29,A258250,ºø¡®≈ÿ,20210716,-35990,0,35882
30,A258250,ºø¡®≈ÿ,20210715,-34839,0,34731
31,A258250,ºø¡®≈ÿ,20210714,-34839,0,34731
32,A258250,ºø¡®≈ÿ,20210713,-30323,0,30231
33,A258250,ºø¡®≈ÿ,20210712,-30323,0,30231
34,A258250,ºø¡®≈ÿ,20210709,-30823,0,30731
35,A258250,ºø¡®≈ÿ,20210708,-30023,0,29931
36,A258250,ºø¡®≈ÿ,20210707,-27823,0,27731
37,A258250,ºø¡®≈ÿ,20210706,-16823,0,16731
38,A258250,ºø¡®≈ÿ,20210705,-16823,0,16731
39,A258250,ºø¡®≈ÿ,20210702,-16823,0,16731
40,A258250,ºø¡®≈ÿ,20210701,-15823,0,15731
41,A258250,ºø¡®≈ÿ,20210630,-15323,0,15231
42,A258250,ºø¡®≈ÿ,20210629,-15304,0,15231
43,A258250,ºø¡®≈ÿ,20210628,-11587,0,11514
44,A258250,ºø¡®≈ÿ,20210625,-11514,0,11514
45,A258250,ºø¡®≈ÿ,20210624,-11316,0,11316
46,A258250,ºø¡®≈ÿ,20210623,-10507,0,10507
47,A258250,ºø¡®≈ÿ,20210622,-9731,0,9731
48,A258250,ºø¡®≈ÿ,20210621,-9731,0,9731
49,A258250,ºø¡®≈ÿ,20210618,-8731,0,8731
50,A258250,ºø¡®≈ÿ,20210617,-8731,0,8731
51,A258250,ºø¡®≈ÿ,20210616,-8731,0,8731
52,A258250,ºø¡®≈ÿ,20210615,-8731,0,8731
53,A258250,ºø¡®≈ÿ,20210614,-8731,0,8731
54,A258250,ºø¡®≈ÿ,20210611,-8731,0,8731
55,A258250,ºø¡®≈ÿ,20210610,-8731,0,8731
56,A258250,ºø¡®≈ÿ,20210609,-8731,0,8731
57,A258250,ºø¡®≈ÿ,20210608,-8731,0,8731
58,A258250,ºø¡®≈ÿ,20210607,-8831,0,8831
59,A258250,ºø¡®≈ÿ,20210604,-8831,0,8831
60,A258250,ºø¡®≈ÿ,20210603,-8831,0,8831
61,A258250,ºø¡®≈ÿ,20210602,-8831,0,8831
62,A258250,ºø¡®≈ÿ,20210601,-8831,0,8831
63,A258250,ºø¡®≈ÿ,20210531,-8831,0,8831
64,A258250,ºø¡®≈ÿ,20210528,-8831,0,8831
65,A258250,ºø¡®≈ÿ,20210527,-8831,0,8831
66,A258250,ºø¡®≈ÿ,20210526,-8831,0,8831
67,A258250,ºø¡®≈ÿ,20210525,-8831,0,8831
68,A258250,ºø¡®≈ÿ,20210524,-8831,0,8831
