,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A011150,CJ¾¾Çªµå,20210827,-469382,406366,52592
1,A011150,CJ¾¾Çªµå,20210826,-452984,389102,52459
2,A011150,CJ¾¾Çªµå,20210825,-471405,408979,52569
3,A011150,CJ¾¾Çªµå,20210824,-485328,423318,52171
4,A011150,CJ¾¾Çªµå,20210823,-483136,421707,51843
5,A011150,CJ¾¾Çªµå,20210820,-451651,390000,52176
6,A011150,CJ¾¾Çªµå,20210819,-433937,365960,55028
7,A011150,CJ¾¾Çªµå,20210818,-442626,374265,55785
8,A011150,CJ¾¾Çªµå,20210817,-431458,364077,54990
9,A011150,CJ¾¾Çªµå,20210813,-473701,416606,54997
10,A011150,CJ¾¾Çªµå,20210812,-471775,414533,54481
11,A011150,CJ¾¾Çªµå,20210811,-491206,434620,54361
12,A011150,CJ¾¾Çªµå,20210810,-495211,437875,54409
13,A011150,CJ¾¾Çªµå,20210809,-491337,433749,54755
14,A011150,CJ¾¾Çªµå,20210806,-522690,464831,54853
15,A011150,CJ¾¾Çªµå,20210805,-542490,483472,56112
16,A011150,CJ¾¾Çªµå,20210804,-549483,490654,55815
17,A011150,CJ¾¾Çªµå,20210803,-517270,458335,55974
18,A011150,CJ¾¾Çªµå,20210802,-533280,463412,66870
19,A011150,CJ¾¾Çªµå,20210730,-516532,447100,67169
20,A011150,CJ¾¾Çªµå,20210729,-539983,470190,67174
21,A011150,CJ¾¾Çªµå,20210728,-528534,458513,67163
22,A011150,CJ¾¾Çªµå,20210727,-566223,503355,64361
23,A011150,CJ¾¾Çªµå,20210726,-482449,428146,56169
24,A011150,CJ¾¾Çªµå,20210723,-499049,444924,56172
25,A011150,CJ¾¾Çªµå,20210722,-496075,430675,66679
26,A011150,CJ¾¾Çªµå,20210721,-551397,488131,65690
27,A011150,CJ¾¾Çªµå,20210720,-495708,431901,66246
28,A011150,CJ¾¾Çªµå,20210719,-482263,407912,76062
29,A011150,CJ¾¾Çªµå,20210716,-500885,426556,76074
30,A011150,CJ¾¾Çªµå,20210715,-416306,349612,76138
31,A011150,CJ¾¾Çªµå,20210714,-454825,388518,76370
32,A011150,CJ¾¾Çªµå,20210713,-399512,329917,78980
33,A011150,CJ¾¾Çªµå,20210712,-396797,327913,76415
34,A011150,CJ¾¾Çªµå,20210709,-484587,410283,76531
35,A011150,CJ¾¾Çªµå,20210708,-318301,246671,76980
36,A011150,CJ¾¾Çªµå,20210707,-841096,764025,86378
37,A011150,CJ¾¾Çªµå,20210706,-598469,523279,76978
38,A011150,CJ¾¾Çªµå,20210705,-535244,458264,76987
39,A011150,CJ¾¾Çªµå,20210702,-458855,382152,77001
40,A011150,CJ¾¾Çªµå,20210701,-315451,245223,71708
41,A011150,CJ¾¾Çªµå,20210630,-473258,396279,77197
42,A011150,CJ¾¾Çªµå,20210629,-456840,379386,77572
43,A011150,CJ¾¾Çªµå,20210628,-444160,366788,77590
44,A011150,CJ¾¾Çªµå,20210625,-409981,332613,77622
45,A011150,CJ¾¾Çªµå,20210624,-427881,350197,77892
46,A011150,CJ¾¾Çªµå,20210623,-465079,389334,77177
47,A011150,CJ¾¾Çªµå,20210622,-560765,485609,77775
48,A011150,CJ¾¾Çªµå,20210621,-577483,502394,77783
49,A011150,CJ¾¾Çªµå,20210618,-616966,542737,77819
50,A011150,CJ¾¾Çªµå,20210617,-634023,563010,77850
51,A011150,CJ¾¾Çªµå,20210616,-682322,612785,77953
52,A011150,CJ¾¾Çªµå,20210615,-426290,355950,78392
53,A011150,CJ¾¾Çªµå,20210614,-392044,319262,78462
54,A011150,CJ¾¾Çªµå,20210611,-386135,308104,78624
55,A011150,CJ¾¾Çªµå,20210610,-394358,319906,78127
56,A011150,CJ¾¾Çªµå,20210609,-388240,313965,77927
57,A011150,CJ¾¾Çªµå,20210608,-558429,453056,109549
58,A011150,CJ¾¾Çªµå,20210607,-568631,499416,76820
59,A011150,CJ¾¾Çªµå,20210604,-536470,468592,76283
60,A011150,CJ¾¾Çªµå,20210603,-510988,443572,76311
61,A011150,CJ¾¾Çªµå,20210602,-477192,412595,73775
