,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A217270,³ÜÆª,20210827,-210964,157807,25340
1,A217270,³ÜÆª,20210826,-220145,174022,25063
2,A217270,³ÜÆª,20210825,-228522,180225,25196
3,A217270,³ÜÆª,20210824,-235592,189327,24320
4,A217270,³ÜÆª,20210823,-243817,195755,24590
5,A217270,³ÜÆª,20210820,-230449,181766,23526
6,A217270,³ÜÆª,20210819,-223128,173716,24273
7,A217270,³ÜÆª,20210818,-223224,174127,24333
8,A217270,³ÜÆª,20210817,-217778,171611,23505
9,A217270,³ÜÆª,20210813,-220359,166254,22746
10,A217270,³ÜÆª,20210812,-216341,157150,24324
11,A217270,³ÜÆª,20210811,-219093,153020,22172
12,A217270,³ÜÆª,20210810,-219652,157296,18899
13,A217270,³ÜÆª,20210809,-218576,158804,17826
14,A217270,³ÜÆª,20210806,-202365,146581,18493
15,A217270,³ÜÆª,20210805,-204498,146375,20986
16,A217270,³ÜÆª,20210804,-209899,152121,21321
17,A217270,³ÜÆª,20210803,-223549,163845,20381
18,A217270,³ÜÆª,20210802,-225521,162346,23020
19,A217270,³ÜÆª,20210730,-229556,168026,24807
20,A217270,³ÜÆª,20210729,-243441,195669,19819
21,A217270,³ÜÆª,20210728,-198355,153183,20167
22,A217270,³ÜÆª,20210727,-221711,178287,17716
23,A217270,³ÜÆª,20210726,-225995,182312,17735
24,A217270,³ÜÆª,20210723,-328547,284598,18496
25,A217270,³ÜÆª,20210722,-270671,223354,27783
26,A217270,³ÜÆª,20210721,-259989,212259,28386
27,A217270,³ÜÆª,20210720,-292040,236320,35174
28,A217270,³ÜÆª,20210719,-320303,260464,39723
29,A217270,³ÜÆª,20210716,-254034,203445,35591
30,A217270,³ÜÆª,20210715,-236869,191257,30154
31,A217270,³ÜÆª,20210714,-193229,170959,18078
32,A217270,³ÜÆª,20210713,-194647,169843,20449
33,A217270,³ÜÆª,20210712,-188307,163031,21016
34,A217270,³ÜÆª,20210709,-189341,165150,19882
