,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A024060,»Ô±∏ºÆ¿Ø,20210827,-37468,39703,-9084
1,A024060,»Ô±∏ºÆ¿Ø,20210826,-43428,47222,-9084
2,A024060,»Ô±∏ºÆ¿Ø,20210825,-42289,46090,-9084
3,A024060,»Ô±∏ºÆ¿Ø,20210824,-59095,62902,-9084
4,A024060,»Ô±∏ºÆ¿Ø,20210823,-56679,60477,-9084
5,A024060,»Ô±∏ºÆ¿Ø,20210820,-25455,29267,-9084
6,A024060,»Ô±∏ºÆ¿Ø,20210819,-33667,36608,-9084
7,A024060,»Ô±∏ºÆ¿Ø,20210818,-35547,38417,-9084
8,A024060,»Ô±∏ºÆ¿Ø,20210817,-7695,10516,-9084
9,A024060,»Ô±∏ºÆ¿Ø,20210813,-16330,19229,-9084
10,A024060,»Ô±∏ºÆ¿Ø,20210812,-17246,20148,-9084
11,A024060,»Ô±∏ºÆ¿Ø,20210811,-25054,28022,-9084
12,A024060,»Ô±∏ºÆ¿Ø,20210810,-23390,27052,-9084
13,A024060,»Ô±∏ºÆ¿Ø,20210809,-25683,29532,-9084
14,A024060,»Ô±∏ºÆ¿Ø,20210806,-33022,36974,-9084
15,A024060,»Ô±∏ºÆ¿Ø,20210805,-42673,46686,-9084
16,A024060,»Ô±∏ºÆ¿Ø,20210804,-35852,39551,-9084
17,A024060,»Ô±∏ºÆ¿Ø,20210803,11014,-7278,-9084
18,A024060,»Ô±∏ºÆ¿Ø,20210802,-31483,34782,-9084
19,A024060,»Ô±∏ºÆ¿Ø,20210730,-17723,20819,-9084
20,A024060,»Ô±∏ºÆ¿Ø,20210729,-22232,25567,-9084
21,A024060,»Ô±∏ºÆ¿Ø,20210728,-25008,28558,-9084
22,A024060,»Ô±∏ºÆ¿Ø,20210727,-30332,33972,-9084
23,A024060,»Ô±∏ºÆ¿Ø,20210726,-17696,21382,-9084
24,A024060,»Ô±∏ºÆ¿Ø,20210723,-21704,25792,-9084
25,A024060,»Ô±∏ºÆ¿Ø,20210722,-24075,27555,-9084
26,A024060,»Ô±∏ºÆ¿Ø,20210721,-28636,32106,-9084
27,A024060,»Ô±∏ºÆ¿Ø,20210720,-45193,48690,-9084
28,A024060,»Ô±∏ºÆ¿Ø,20210719,-26159,29829,-9084
29,A024060,»Ô±∏ºÆ¿Ø,20210716,-37097,40336,-9084
30,A024060,»Ô±∏ºÆ¿Ø,20210715,-34538,37803,-9084
31,A024060,»Ô±∏ºÆ¿Ø,20210714,-27406,29699,-9084
32,A024060,»Ô±∏ºÆ¿Ø,20210713,-37297,39736,-9084
33,A024060,»Ô±∏ºÆ¿Ø,20210712,-33374,36870,-9084
34,A024060,»Ô±∏ºÆ¿Ø,20210709,-15122,20433,-9084
35,A024060,»Ô±∏ºÆ¿Ø,20210708,-15015,19800,-9085
