,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A323280,½Å¿µ½ºÆÑ5È£,20210827,1092330,20542,-988210
1,A323280,½Å¿µ½ºÆÑ5È£,20210826,1094359,20542,-988210
2,A323280,½Å¿µ½ºÆÑ5È£,20210825,1096800,18191,-988210
3,A323280,½Å¿µ½ºÆÑ5È£,20210824,1105630,10755,-988210
4,A323280,½Å¿µ½ºÆÑ5È£,20210823,1085600,24163,-981170
5,A323280,½Å¿µ½ºÆÑ5È£,20210820,1080354,19409,-971170
6,A323280,½Å¿µ½ºÆÑ5È£,20210819,1018378,77573,-982170
7,A323280,½Å¿µ½ºÆÑ5È£,20210818,1147058,77361,-995077
8,A323280,½Å¿µ½ºÆÑ5È£,20210817,1147997,78522,-997077
9,A323280,½Å¿µ½ºÆÑ5È£,20210813,1151941,79505,-1002077
10,A323280,½Å¿µ½ºÆÑ5È£,20210812,1166774,77594,-1015077
11,A323280,½Å¿µ½ºÆÑ5È£,20210811,1179726,75540,-1026077
12,A323280,½Å¿µ½ºÆÑ5È£,20210810,1190108,73587,-1034506
13,A323280,½Å¿µ½ºÆÑ5È£,20210809,1187979,85716,-1044506
14,A323280,½Å¿µ½ºÆÑ5È£,20210806,1192003,86657,-1049506
15,A323280,½Å¿µ½ºÆÑ5È£,20210805,1236112,71558,-1076450
16,A323280,½Å¿µ½ºÆÑ5È£,20210804,1224970,95433,-1088455
17,A323280,½Å¿µ½ºÆÑ5È£,20210803,1232460,95323,-1095455
18,A323280,½Å¿µ½ºÆÑ5È£,20210802,1183167,96654,-1055639
19,A323280,½Å¿µ½ºÆÑ5È£,20210730,1249236,35964,-1055639
20,A323280,½Å¿µ½ºÆÑ5È£,20210729,1270720,24672,-1065812
21,A323280,½Å¿µ½ºÆÑ5È£,20210728,1227499,58955,-1065812
22,A323280,½Å¿µ½ºÆÑ5È£,20210727,1260634,29945,-1071967
23,A323280,½Å¿µ½ºÆÑ5È£,20210726,1275160,25140,-1081967
24,A323280,½Å¿µ½ºÆÑ5È£,20210723,1276626,25722,-1083631
25,A323280,½Å¿µ½ºÆÑ5È£,20210722,1279911,27437,-1088631
26,A323280,½Å¿µ½ºÆÑ5È£,20210721,1296029,26408,-1103631
27,A323280,½Å¿µ½ºÆÑ5È£,20210720,1297802,30902,-1113631
28,A323280,½Å¿µ½ºÆÑ5È£,20210719,1301347,27751,-1113875
29,A323280,½Å¿µ½ºÆÑ5È£,20210716,1314808,29291,-1128875
30,A323280,½Å¿µ½ºÆÑ5È£,20210715,1325158,22174,-1128875
31,A323280,½Å¿µ½ºÆÑ5È£,20210714,1334603,12233,-1128875
32,A323280,½Å¿µ½ºÆÑ5È£,20210713,1344100,3738,-1128875
33,A323280,½Å¿µ½ºÆÑ5È£,20210712,1337844,11321,-1128875
34,A323280,½Å¿µ½ºÆÑ5È£,20210709,1346417,918,-1128875
35,A323280,½Å¿µ½ºÆÑ5È£,20210708,1327713,14539,-1128875
36,A323280,½Å¿µ½ºÆÑ5È£,20210707,1334757,8653,-1128875
