,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A145020,ÈÞÁ©,20210827,-266811,212423,54235
1,A145020,ÈÞÁ©,20210826,-285935,232103,54164
2,A145020,ÈÞÁ©,20210825,-289100,226116,62071
3,A145020,ÈÞÁ©,20210824,-364346,262011,102564
4,A145020,ÈÞÁ©,20210823,-360676,257027,104366
5,A145020,ÈÞÁ©,20210820,-344377,238955,106300
6,A145020,ÈÞÁ©,20210819,-350423,253410,96125
7,A145020,ÈÞÁ©,20210818,-333874,239431,90478
8,A145020,ÈÞÁ©,20210817,-329205,245983,79214
9,A145020,ÈÞÁ©,20210813,-318577,234911,80136
10,A145020,ÈÞÁ©,20210812,-329361,245453,80521
11,A145020,ÈÞÁ©,20210811,-400489,302036,96907
12,A145020,ÈÞÁ©,20210810,-417219,309925,103945
13,A145020,ÈÞÁ©,20210809,-407633,297678,106502
14,A145020,ÈÞÁ©,20210806,-412889,292564,117198
15,A145020,ÈÞÁ©,20210805,-409511,284206,122193
16,A145020,ÈÞÁ©,20210804,-437208,291000,142884
17,A145020,ÈÞÁ©,20210803,-433139,282709,147208
18,A145020,ÈÞÁ©,20210802,-445425,278370,163794
19,A145020,ÈÞÁ©,20210730,-433400,271797,158193
20,A145020,ÈÞÁ©,20210729,-445861,269086,173564
21,A145020,ÈÞÁ©,20210728,-439449,260161,175922
22,A145020,ÈÞÁ©,20210727,-435045,248469,183967
23,A145020,ÈÞÁ©,20210726,-431170,239707,188760
24,A145020,ÈÞÁ©,20210723,-448665,231820,213928
25,A145020,ÈÞÁ©,20210722,-427535,232491,191775
26,A145020,ÈÞÁ©,20210721,-391609,195339,192678
27,A145020,ÈÞÁ©,20210720,-551505,263141,286631
28,A145020,ÈÞÁ©,20210719,-549403,267124,280442
29,A145020,ÈÞÁ©,20210716,-541050,274825,264673
30,A145020,ÈÞÁ©,20210715,-530147,265699,262628
31,A145020,ÈÞÁ©,20210714,-468761,253297,212081
32,A145020,ÈÞÁ©,20210713,-463697,257916,201060
33,A145020,ÈÞÁ©,20210712,-476449,264859,206212
34,A145020,ÈÞÁ©,20210709,-488701,273360,209972
35,A145020,ÈÞÁ©,20210708,-483136,260641,217110
36,A145020,ÈÞÁ©,20210707,-493392,252568,235547
37,A145020,ÈÞÁ©,20210706,-498953,247465,246234
38,A145020,ÈÞÁ©,20210705,-503678,247705,248620
39,A145020,ÈÞÁ©,20210702,-489690,238515,244484
40,A145020,ÈÞÁ©,20210701,-484624,231161,246645
41,A145020,ÈÞÁ©,20210630,-489714,238383,244345
42,A145020,ÈÞÁ©,20210629,-490583,243086,240574
43,A145020,ÈÞÁ©,20210628,-512228,265992,239493
44,A145020,ÈÞÁ©,20210625,-519665,276730,236180
45,A145020,ÈÞÁ©,20210624,-539645,306806,229622
46,A145020,ÈÞÁ©,20210623,-531034,309577,217840
47,A145020,ÈÞÁ©,20210622,-530959,309321,217468
48,A145020,ÈÞÁ©,20210621,-530624,309637,215184
49,A145020,ÈÞÁ©,20210618,-550100,329180,215788
50,A145020,ÈÞÁ©,20210617,-518972,314173,199691
51,A145020,ÈÞÁ©,20210616,-650439,388115,257939
52,A145020,ÈÞÁ©,20210615,-657007,386201,266393
53,A145020,ÈÞÁ©,20210614,-636311,384088,248437
54,A145020,ÈÞÁ©,20210611,-621607,380761,237054
55,A145020,ÈÞÁ©,20210610,-629386,381726,243631
56,A145020,ÈÞÁ©,20210609,-613711,382853,225411
57,A145020,ÈÞÁ©,20210608,-537700,307000,225464
58,A145020,ÈÞÁ©,20210607,-522690,294515,223199
59,A145020,ÈÞÁ©,20210604,-514362,291405,217753
60,A145020,ÈÞÁ©,20210603,-438714,208928,224078
61,A145020,ÈÞÁ©,20210602,-414082,188627,219078
62,A145020,ÈÞÁ©,20210601,-410956,180561,224014
63,A145020,ÈÞÁ©,20210531,-407569,177422,222637
64,A145020,ÈÞÁ©,20210528,-402554,169580,225007
65,A145020,ÈÞÁ©,20210527,-391689,166001,217689
66,A145020,ÈÞÁ©,20210526,-382199,156552,217127
67,A145020,ÈÞÁ©,20210525,-374637,157389,209094
68,A145020,ÈÞÁ©,20210524,-366242,152317,205763
69,A145020,ÈÞÁ©,20210521,-373702,151433,214420
70,A145020,ÈÞÁ©,20210520,-372324,148568,215883
71,A145020,ÈÞÁ©,20210518,-375310,150684,216775
72,A145020,ÈÞÁ©,20210517,-372430,133575,231227
73,A145020,ÈÞÁ©,20210514,-371064,133002,230470
74,A145020,ÈÞÁ©,20210513,-370428,133638,229543
75,A145020,ÈÞÁ©,20210512,-360467,132267,220260
76,A145020,ÈÞÁ©,20210511,-241452,47880,186421
77,A145020,ÈÞÁ©,20210510,-170410,-11814,175530
78,A145020,ÈÞÁ©,20210507,-155538,-24009,172215
79,A145020,ÈÞÁ©,20210506,-156286,-19169,168345
80,A145020,ÈÞÁ©,20210504,-167294,300,159981
81,A145020,ÈÞÁ©,20210503,-163266,3673,152350
82,A145020,ÈÞÁ©,20210430,-165361,11229,147101
83,A145020,ÈÞÁ©,20210429,-160206,13723,139487
84,A145020,ÈÞÁ©,20210428,-160288,9154,144288
85,A145020,ÈÞÁ©,20210427,-176608,17883,151668
86,A145020,ÈÞÁ©,20210426,-168435,10380,151046
87,A145020,ÈÞÁ©,20210423,-171717,12775,152234
88,A145020,ÈÞÁ©,20210422,-166072,12778,146798
89,A145020,ÈÞÁ©,20210421,-146863,5276,134928
90,A145020,ÈÞÁ©,20210420,-142181,8682,126653
91,A145020,ÈÞÁ©,20210419,-144524,17696,120005
92,A145020,ÈÞÁ©,20210416,-140476,63185,71680
93,A145020,ÈÞÁ©,20210415,-85274,22851,58136
94,A145020,ÈÞÁ©,20210414,-99794,31367,64230
95,A145020,ÈÞÁ©,20210413,-108020,46525,57296
96,A145020,ÈÞÁ©,20210412,-54702,15470,34941
97,A145020,ÈÞÁ©,20210409,-55442,13826,37517
98,A145020,ÈÞÁ©,20210408,-55831,10832,40674
99,A145020,ÈÞÁ©,20210407,-51716,8580,38801
