,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A212310,ÈÞº¤¼¿,20210827,-2184,0,0
1,A212310,ÈÞº¤¼¿,20210826,-2184,0,0
2,A212310,ÈÞº¤¼¿,20210825,-2184,0,0
3,A212310,ÈÞº¤¼¿,20210824,-1084,0,0
4,A212310,ÈÞº¤¼¿,20210823,-1084,0,0
5,A212310,ÈÞº¤¼¿,20210820,-1084,0,0
6,A212310,ÈÞº¤¼¿,20210819,-1084,0,0
7,A212310,ÈÞº¤¼¿,20210818,-1084,0,0
8,A212310,ÈÞº¤¼¿,20210817,-1084,0,0
9,A212310,ÈÞº¤¼¿,20210813,-1084,0,0
10,A212310,ÈÞº¤¼¿,20210812,-1084,0,0
11,A212310,ÈÞº¤¼¿,20210811,-1084,0,0
12,A212310,ÈÞº¤¼¿,20210810,-1084,0,0
13,A212310,ÈÞº¤¼¿,20210809,-1084,0,0
14,A212310,ÈÞº¤¼¿,20210806,-1084,0,0
15,A212310,ÈÞº¤¼¿,20210805,-1084,0,0
16,A212310,ÈÞº¤¼¿,20210804,-1084,0,0
17,A212310,ÈÞº¤¼¿,20210803,-1084,0,0
18,A212310,ÈÞº¤¼¿,20210802,-1084,0,0
19,A212310,ÈÞº¤¼¿,20210730,-1084,0,0
20,A212310,ÈÞº¤¼¿,20210729,-1084,0,0
21,A212310,ÈÞº¤¼¿,20210728,-1084,0,0
22,A212310,ÈÞº¤¼¿,20210727,-4629,0,0
23,A212310,ÈÞº¤¼¿,20210726,-4629,0,0
24,A212310,ÈÞº¤¼¿,20210723,4,0,0
25,A212310,ÈÞº¤¼¿,20210722,4,0,0
26,A212310,ÈÞº¤¼¿,20210721,4,0,0
27,A212310,ÈÞº¤¼¿,20210720,4,0,0
28,A212310,ÈÞº¤¼¿,20210719,4,0,0
29,A212310,ÈÞº¤¼¿,20210716,4,0,0
30,A212310,ÈÞº¤¼¿,20210715,4,0,0
31,A212310,ÈÞº¤¼¿,20210714,4,0,0
32,A212310,ÈÞº¤¼¿,20210713,4,0,0
33,A212310,ÈÞº¤¼¿,20210712,4,0,0
34,A212310,ÈÞº¤¼¿,20210709,4,0,0
35,A212310,ÈÞº¤¼¿,20210708,4,0,0
36,A212310,ÈÞº¤¼¿,20210707,4,0,0
37,A212310,ÈÞº¤¼¿,20210706,4,0,0
38,A212310,ÈÞº¤¼¿,20210705,4,0,0
39,A212310,ÈÞº¤¼¿,20210702,4,0,0
40,A212310,ÈÞº¤¼¿,20210701,4,0,0
41,A212310,ÈÞº¤¼¿,20210630,4,0,0
42,A212310,ÈÞº¤¼¿,20210629,4,0,0
43,A212310,ÈÞº¤¼¿,20210628,4,0,0
44,A212310,ÈÞº¤¼¿,20210625,4,0,0
45,A212310,ÈÞº¤¼¿,20210624,4,0,0
46,A212310,ÈÞº¤¼¿,20210623,4,0,0
