,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A023810,¿Œ∆—,20210827,453024,-761841,216388
1,A023810,¿Œ∆—,20210826,453250,-762067,216388
2,A023810,¿Œ∆—,20210825,448514,-757349,216389
3,A023810,¿Œ∆—,20210824,459639,-767525,215264
4,A023810,¿Œ∆—,20210823,446617,-759452,215256
5,A023810,¿Œ∆—,20210820,458838,-771844,215296
6,A023810,¿Œ∆—,20210819,443270,-766414,232566
7,A023810,¿Œ∆—,20210818,444704,-769080,232777
8,A023810,¿Œ∆—,20210817,449140,-776423,232484
9,A023810,¿Œ∆—,20210813,446412,-774920,231563
10,A023810,¿Œ∆—,20210812,441260,-769674,231559
11,A023810,¿Œ∆—,20210811,440466,-768583,231162
12,A023810,¿Œ∆—,20210810,419033,-747253,231175
13,A023810,¿Œ∆—,20210809,408958,-738426,231335
14,A023810,¿Œ∆—,20210806,411641,-738906,230380
15,A023810,¿Œ∆—,20210805,411594,-739144,230390
16,A023810,¿Œ∆—,20210804,414031,-741336,230395
17,A023810,¿Œ∆—,20210803,416496,-743749,230353
18,A023810,¿Œ∆—,20210802,420420,-747677,230351
19,A023810,¿Œ∆—,20210730,423398,-751238,230464
20,A023810,¿Œ∆—,20210729,418769,-745407,229604
21,A023810,¿Œ∆—,20210728,419674,-746210,229602
22,A023810,¿Œ∆—,20210727,405723,-732008,229551
23,A023810,¿Œ∆—,20210726,407766,-733606,229468
24,A023810,¿Œ∆—,20210723,412439,-736212,227754
25,A023810,¿Œ∆—,20210722,420862,-744637,227756
26,A023810,¿Œ∆—,20210721,431366,-751701,225010
27,A023810,¿Œ∆—,20210720,433684,-752596,225016
28,A023810,¿Œ∆—,20210719,422774,-741341,225022
29,A023810,¿Œ∆—,20210716,497783,-805962,214785
30,A023810,¿Œ∆—,20210715,495539,-804290,214947
31,A023810,¿Œ∆—,20210714,505103,-802662,203443
32,A023810,¿Œ∆—,20210713,539129,-846795,214250
33,A023810,¿Œ∆—,20210712,536788,-850186,220142
34,A023810,¿Œ∆—,20210709,517081,-820305,210100
35,A023810,¿Œ∆—,20210708,535587,-836160,207136
36,A023810,¿Œ∆—,20210707,529697,-865124,241209
37,A023810,¿Œ∆—,20210706,558307,-869914,231796
38,A023810,¿Œ∆—,20210705,569121,-875284,226464
39,A023810,¿Œ∆—,20210702,575645,-901839,234679
40,A023810,¿Œ∆—,20210701,567927,-873085,213643
41,A023810,¿Œ∆—,20210630,593837,-888728,203376
42,A023810,¿Œ∆—,20210629,575118,-872095,205254
43,A023810,¿Œ∆—,20210628,600521,-876473,183855
44,A023810,¿Œ∆—,20210625,581503,-826640,157571
45,A023810,¿Œ∆—,20210624,601948,-832485,141539
46,A023810,¿Œ∆—,20210623,685879,-902047,140900
47,A023810,¿Œ∆—,20210622,681142,-888750,135041
48,A023810,¿Œ∆—,20210621,688546,-881797,120626
49,A023810,¿Œ∆—,20210618,701705,-878603,105964
50,A023810,¿Œ∆—,20210617,692962,-866495,105046
51,A023810,¿Œ∆—,20210616,685262,-833233,77808
52,A023810,¿Œ∆—,20210615,718205,-842164,55000
53,A023810,¿Œ∆—,20210614,711385,-834740,54549
54,A023810,¿Œ∆—,20210611,676567,-796619,51977
55,A023810,¿Œ∆—,20210610,590879,-725270,62244
56,A023810,¿Œ∆—,20210609,603457,-744112,61707
57,A023810,¿Œ∆—,20210608,617630,-711978,31573
58,A023810,¿Œ∆—,20210607,588196,-668171,18492
59,A023810,¿Œ∆—,20210604,483302,-570673,31780
60,A023810,¿Œ∆—,20210603,214059,-231863,-21685
61,A023810,¿Œ∆—,20210602,165963,-178920,-21980
62,A023810,¿Œ∆—,20210601,134240,-142992,-23424
63,A023810,¿Œ∆—,20210531,89633,-90100,-26066
64,A023810,¿Œ∆—,20210528,65180,-64313,-26072
65,A023810,¿Œ∆—,20210527,51757,-50510,-26068
66,A023810,¿Œ∆—,20210526,23414,-23628,-26066
67,A023810,¿Œ∆—,20210525,6110,-7812,-24262
68,A023810,¿Œ∆—,20210524,-22900,21947,-24255
69,A023810,¿Œ∆—,20210521,-35119,20973,-12282
70,A023810,¿Œ∆—,20210520,-62743,28666,-4693
71,A023810,¿Œ∆—,20210518,-87164,35291,8543
72,A023810,¿Œ∆—,20210517,-116450,70073,10005
73,A023810,¿Œ∆—,20210514,-75678,27913,10708
74,A023810,¿Œ∆—,20210513,-97944,51252,10729
75,A023810,¿Œ∆—,20210512,-95213,46857,10734
76,A023810,¿Œ∆—,20210511,-59699,10053,10733
77,A023810,¿Œ∆—,20210510,-81144,22354,13516
78,A023810,¿Œ∆—,20210507,-82042,24455,13717
79,A023810,¿Œ∆—,20210506,-74666,16349,13704
80,A023810,¿Œ∆—,20210504,-83360,21492,12624
81,A023810,¿Œ∆—,20210503,-88817,23340,15934
82,A023810,¿Œ∆—,20210430,-62465,-3921,15928
83,A023810,¿Œ∆—,20210429,-76347,11448,16499
84,A023810,¿Œ∆—,20210428,-75072,-21479,55714
85,A023810,¿Œ∆—,20210427,-77119,-19362,56712
86,A023810,¿Œ∆—,20210426,-72186,-22238,56701
87,A023810,¿Œ∆—,20210423,-71008,-23276,56690
88,A023810,¿Œ∆—,20210422,-49976,-44956,57074
89,A023810,¿Œ∆—,20210421,-109122,19781,57812
90,A023810,¿Œ∆—,20210420,-89806,5637,58060
91,A023810,¿Œ∆—,20210419,-87869,6035,57500
92,A023810,¿Œ∆—,20210416,-103828,20813,57525
93,A023810,¿Œ∆—,20210415,-32569,-5508,18789
94,A023810,¿Œ∆—,20210414,-4516,-29430,14908
95,A023810,¿Œ∆—,20210413,8821,-24949,8333
96,A023810,¿Œ∆—,20210412,36313,-48747,5115
97,A023810,¿Œ∆—,20210409,34434,-47369,7721
98,A023810,¿Œ∆—,20210408,23381,-36462,7725
99,A023810,¿Œ∆—,20210407,31938,-45176,7738
100,A023810,¿Œ∆—,20210406,34909,-46728,7745
101,A023810,¿Œ∆—,20210405,26569,-38394,7755
102,A023810,¿Œ∆—,20210402,55942,-61644,5017
103,A023810,¿Œ∆—,20210401,62208,-65318,2425
104,A023810,¿Œ∆—,20210331,60878,-63517,2444
105,A023810,¿Œ∆—,20210330,57558,-60248,2495
106,A023810,¿Œ∆—,20210329,66339,-69008,2506
107,A023810,¿Œ∆—,20210326,71161,-73835,2508
108,A023810,¿Œ∆—,20210325,67525,-70149,2508
109,A023810,¿Œ∆—,20210324,67260,-69877,2508
110,A023810,¿Œ∆—,20210323,64136,-66739,2497
111,A023810,¿Œ∆—,20210322,48443,-51051,2499
112,A023810,¿Œ∆—,20210319,40445,-43056,2502
113,A023810,¿Œ∆—,20210318,43199,-45809,2501
114,A023810,¿Œ∆—,20210317,53444,-56053,2503
115,A023810,¿Œ∆—,20210316,48471,-51082,2505
116,A023810,¿Œ∆—,20210315,43625,-46242,2511
117,A023810,¿Œ∆—,20210312,35738,-38375,2531
118,A023810,¿Œ∆—,20210311,28030,-29072,936
