,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A009770,ªÔ¡§∆ﬁ«¡,20210827,2451,310,-292
1,A009770,ªÔ¡§∆ﬁ«¡,20210826,2496,184,-292
2,A009770,ªÔ¡§∆ﬁ«¡,20210825,2697,-16,-293
3,A009770,ªÔ¡§∆ﬁ«¡,20210824,2346,330,-297
4,A009770,ªÔ¡§∆ﬁ«¡,20210823,2089,571,-298
5,A009770,ªÔ¡§∆ﬁ«¡,20210820,2344,307,-289
6,A009770,ªÔ¡§∆ﬁ«¡,20210819,3127,-107,-291
7,A009770,ªÔ¡§∆ﬁ«¡,20210818,3726,327,-1363
8,A009770,ªÔ¡§∆ﬁ«¡,20210817,5526,156,-1366
9,A009770,ªÔ¡§∆ﬁ«¡,20210813,5525,200,-1367
10,A009770,ªÔ¡§∆ﬁ«¡,20210812,5269,415,-1370
11,A009770,ªÔ¡§∆ﬁ«¡,20210811,6086,-310,-1374
12,A009770,ªÔ¡§∆ﬁ«¡,20210810,6176,-404,-1370
13,A009770,ªÔ¡§∆ﬁ«¡,20210809,5736,-565,-1358
14,A009770,ªÔ¡§∆ﬁ«¡,20210806,5507,-341,-1353
15,A009770,ªÔ¡§∆ﬁ«¡,20210805,5679,-246,-1353
16,A009770,ªÔ¡§∆ﬁ«¡,20210804,5695,-315,-1350
17,A009770,ªÔ¡§∆ﬁ«¡,20210803,5762,-381,-1348
18,A009770,ªÔ¡§∆ﬁ«¡,20210802,5746,-376,-1346
19,A009770,ªÔ¡§∆ﬁ«¡,20210730,5603,-188,-1338
20,A009770,ªÔ¡§∆ﬁ«¡,20210729,5538,-122,-1339
21,A009770,ªÔ¡§∆ﬁ«¡,20210728,5689,-271,-1341
22,A009770,ªÔ¡§∆ﬁ«¡,20210727,5774,-387,-1394
23,A009770,ªÔ¡§∆ﬁ«¡,20210726,5837,-433,-1411
24,A009770,ªÔ¡§∆ﬁ«¡,20210723,2230,-259,-1410
25,A009770,ªÔ¡§∆ﬁ«¡,20210722,2493,-196,-1736
26,A009770,ªÔ¡§∆ﬁ«¡,20210721,2635,-135,-1939
27,A009770,ªÔ¡§∆ﬁ«¡,20210720,2684,-86,-2038
28,A009770,ªÔ¡§∆ﬁ«¡,20210719,2899,-26,-2146
29,A009770,ªÔ¡§∆ﬁ«¡,20210716,3095,10,-2378
30,A009770,ªÔ¡§∆ﬁ«¡,20210715,3692,62,-3027
31,A009770,ªÔ¡§∆ﬁ«¡,20210714,3551,303,-3127
32,A009770,ªÔ¡§∆ﬁ«¡,20210713,3836,304,-3563
33,A009770,ªÔ¡§∆ﬁ«¡,20210712,3732,410,-3565
34,A009770,ªÔ¡§∆ﬁ«¡,20210709,3646,391,-3460
35,A009770,ªÔ¡§∆ﬁ«¡,20210708,3643,534,-3450
36,A009770,ªÔ¡§∆ﬁ«¡,20210707,3654,524,-3450
37,A009770,ªÔ¡§∆ﬁ«¡,20210706,2284,496,-3331
38,A009770,ªÔ¡§∆ﬁ«¡,20210705,2138,595,-3312
39,A009770,ªÔ¡§∆ﬁ«¡,20210702,2044,739,-3310
40,A009770,ªÔ¡§∆ﬁ«¡,20210701,2036,757,-3307
41,A009770,ªÔ¡§∆ﬁ«¡,20210630,1619,954,-3064
42,A009770,ªÔ¡§∆ﬁ«¡,20210629,1534,1047,-3052
43,A009770,ªÔ¡§∆ﬁ«¡,20210628,1476,1150,-3050
44,A009770,ªÔ¡§∆ﬁ«¡,20210625,1598,1258,-3211
45,A009770,ªÔ¡§∆ﬁ«¡,20210624,1356,1486,-3197
46,A009770,ªÔ¡§∆ﬁ«¡,20210623,1168,1674,-3197
47,A009770,ªÔ¡§∆ﬁ«¡,20210622,868,1930,-3153
48,A009770,ªÔ¡§∆ﬁ«¡,20210621,757,2082,-3153
49,A009770,ªÔ¡§∆ﬁ«¡,20210618,1110,2344,-3666
50,A009770,ªÔ¡§∆ﬁ«¡,20210617,1322,2129,-3663
51,A009770,ªÔ¡§∆ﬁ«¡,20210616,1180,2274,-3666
52,A009770,ªÔ¡§∆ﬁ«¡,20210615,1167,2255,-3634
53,A009770,ªÔ¡§∆ﬁ«¡,20210614,1164,2448,-3629
54,A009770,ªÔ¡§∆ﬁ«¡,20210611,839,2761,-3617
55,A009770,ªÔ¡§∆ﬁ«¡,20210610,474,3125,-3616
56,A009770,ªÔ¡§∆ﬁ«¡,20210609,558,3205,-3677
57,A009770,ªÔ¡§∆ﬁ«¡,20210608,984,3541,-4439
58,A009770,ªÔ¡§∆ﬁ«¡,20210607,1026,3646,-4570
