,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A068270,¼¿Æ®¸®¿Â,20210827,-600380,259781,127957
1,A068270,¼¿Æ®¸®¿Â,20210826,-267189,139747,-96704
2,A068270,¼¿Æ®¸®¿Â,20210825,-168607,109653,-167088
3,A068270,¼¿Æ®¸®¿Â,20210824,-146656,107376,-186928
4,A068270,¼¿Æ®¸®¿Â,20210823,-199763,143628,-166720
5,A068270,¼¿Æ®¸®¿Â,20210820,373058,-199562,-402505
6,A068270,¼¿Æ®¸®¿Â,20210819,357360,-132400,-455893
7,A068270,¼¿Æ®¸®¿Â,20210818,428474,-158917,-504271
8,A068270,¼¿Æ®¸®¿Â,20210817,453026,-138621,-549320
9,A068270,¼¿Æ®¸®¿Â,20210813,508990,-179553,-568180
10,A068270,¼¿Æ®¸®¿Â,20210812,407124,-176356,-467197
11,A068270,¼¿Æ®¸®¿Â,20210811,276681,-36222,-472656
12,A068270,¼¿Æ®¸®¿Â,20210810,780254,-391833,-627536
13,A068270,¼¿Æ®¸®¿Â,20210809,954323,-540998,-650316
14,A068270,¼¿Æ®¸®¿Â,20210806,900845,-531527,-606070
15,A068270,¼¿Æ®¸®¿Â,20210805,992675,-586084,-643922
16,A068270,¼¿Æ®¸®¿Â,20210804,1032929,-596279,-676063
17,A068270,¼¿Æ®¸®¿Â,20210803,1182270,-654211,-768238
18,A068270,¼¿Æ®¸®¿Â,20210802,1207954,-690101,-758510
19,A068270,¼¿Æ®¸®¿Â,20210730,1354042,-753822,-842229
20,A068270,¼¿Æ®¸®¿Â,20210729,1196175,-656945,-772704
21,A068270,¼¿Æ®¸®¿Â,20210728,1216897,-658385,-793729
22,A068270,¼¿Æ®¸®¿Â,20210727,1194181,-637517,-790862
23,A068270,¼¿Æ®¸®¿Â,20210726,1208705,-649407,-794133
24,A068270,¼¿Æ®¸®¿Â,20210723,1134494,-625429,-743222
25,A068270,¼¿Æ®¸®¿Â,20210722,1183372,-638437,-780640
26,A068270,¼¿Æ®¸®¿Â,20210721,1235886,-620850,-851782
27,A068270,¼¿Æ®¸®¿Â,20210720,1054672,-472662,-813938
28,A068270,¼¿Æ®¸®¿Â,20210719,1433491,-712284,-950868
29,A068270,¼¿Æ®¸®¿Â,20210716,1315841,-658002,-886504
30,A068270,¼¿Æ®¸®¿Â,20210715,1288803,-644016,-871013
31,A068270,¼¿Æ®¸®¿Â,20210714,1433322,-704438,-950580
32,A068270,¼¿Æ®¸®¿Â,20210713,1323062,-642699,-900870
33,A068270,¼¿Æ®¸®¿Â,20210712,1296637,-614200,-904323
34,A068270,¼¿Æ®¸®¿Â,20210709,1261699,-564099,-919239
35,A068270,¼¿Æ®¸®¿Â,20210708,1058665,-430215,-824118
36,A068270,¼¿Æ®¸®¿Â,20210707,1086949,-435574,-826192
37,A068270,¼¿Æ®¸®¿Â,20210706,1049644,-397428,-826641
38,A068270,¼¿Æ®¸®¿Â,20210705,827371,-251586,-710164
39,A068270,¼¿Æ®¸®¿Â,20210702,1083135,-396427,-816559
40,A068270,¼¿Æ®¸®¿Â,20210701,1020341,-363555,-756066
41,A068270,¼¿Æ®¸®¿Â,20210630,899602,-326158,-668629
42,A068270,¼¿Æ®¸®¿Â,20210629,874802,-303675,-658512
43,A068270,¼¿Æ®¸®¿Â,20210628,808873,-260305,-635525
44,A068270,¼¿Æ®¸®¿Â,20210625,707913,-193885,-576085
45,A068270,¼¿Æ®¸®¿Â,20210624,628890,-198033,-493083
46,A068270,¼¿Æ®¸®¿Â,20210623,452302,-38831,-476348
47,A068270,¼¿Æ®¸®¿Â,20210622,809013,-190674,-676608
48,A068270,¼¿Æ®¸®¿Â,20210621,588825,9880,-632719
49,A068270,¼¿Æ®¸®¿Â,20210618,1001430,-212514,-823630
50,A068270,¼¿Æ®¸®¿Â,20210617,1023461,-194821,-862058
51,A068270,¼¿Æ®¸®¿Â,20210616,935225,-157363,-813201
