,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A002787,ÁøÈï±â¾÷2¿ìB,20210827,177,-236,0
1,A002787,ÁøÈï±â¾÷2¿ìB,20210826,177,-236,0
2,A002787,ÁøÈï±â¾÷2¿ìB,20210825,180,-236,0
3,A002787,ÁøÈï±â¾÷2¿ìB,20210824,183,-236,0
4,A002787,ÁøÈï±â¾÷2¿ìB,20210823,186,-236,0
5,A002787,ÁøÈï±â¾÷2¿ìB,20210820,-6,-236,0
6,A002787,ÁøÈï±â¾÷2¿ìB,20210819,-3,-236,0
7,A002787,ÁøÈï±â¾÷2¿ìB,20210818,0,-236,0
8,A002787,ÁøÈï±â¾÷2¿ìB,20210817,0,-236,0
9,A002787,ÁøÈï±â¾÷2¿ìB,20210813,6,-236,0
10,A002787,ÁøÈï±â¾÷2¿ìB,20210812,6,-236,0
11,A002787,ÁøÈï±â¾÷2¿ìB,20210811,6,-236,0
12,A002787,ÁøÈï±â¾÷2¿ìB,20210810,12,-236,0
13,A002787,ÁøÈï±â¾÷2¿ìB,20210809,18,-236,0
14,A002787,ÁøÈï±â¾÷2¿ìB,20210806,24,-236,0
15,A002787,ÁøÈï±â¾÷2¿ìB,20210805,4,-236,0
16,A002787,ÁøÈï±â¾÷2¿ìB,20210804,-63,-236,0
17,A002787,ÁøÈï±â¾÷2¿ìB,20210803,-132,-236,0
18,A002787,ÁøÈï±â¾÷2¿ìB,20210802,-132,-236,0
19,A002787,ÁøÈï±â¾÷2¿ìB,20210730,-129,-236,0
20,A002787,ÁøÈï±â¾÷2¿ìB,20210729,-123,-236,0
21,A002787,ÁøÈï±â¾÷2¿ìB,20210728,-123,-236,0
22,A002787,ÁøÈï±â¾÷2¿ìB,20210727,-120,-236,0
23,A002787,ÁøÈï±â¾÷2¿ìB,20210726,-100,-236,0
24,A002787,ÁøÈï±â¾÷2¿ìB,20210723,-97,-236,0
25,A002787,ÁøÈï±â¾÷2¿ìB,20210722,-97,-236,0
