,辆格内靛,辆格疙,朝楼,俺牢 鉴概荐,寇惫牢 鉴概荐,扁包 鉴概荐
0,A007815,内府酒结快,20210827,56382,-19562,-28947
1,A007815,内府酒结快,20210826,56203,-19562,-28947
2,A007815,内府酒结快,20210825,56203,-19562,-28947
3,A007815,内府酒结快,20210824,55993,-19562,-28947
4,A007815,内府酒结快,20210823,55929,-19562,-28947
5,A007815,内府酒结快,20210820,55929,-19562,-28947
6,A007815,内府酒结快,20210819,55929,-19562,-28947
7,A007815,内府酒结快,20210818,54728,-19562,-28947
8,A007815,内府酒结快,20210817,54438,-19562,-28947
9,A007815,内府酒结快,20210813,54283,-19562,-28947
10,A007815,内府酒结快,20210812,54115,-19513,-28947
11,A007815,内府酒结快,20210811,54350,-19448,-28947
12,A007815,内府酒结快,20210810,54335,-19433,-28947
13,A007815,内府酒结快,20210809,54339,-19391,-28993
14,A007815,内府酒结快,20210806,54369,-19421,-28993
15,A007815,内府酒结快,20210805,54260,-19421,-28993
16,A007815,内府酒结快,20210804,54260,-19421,-28993
17,A007815,内府酒结快,20210803,54204,-19365,-28993
18,A007815,内府酒结快,20210802,54590,-19401,-28993
19,A007815,内府酒结快,20210730,54590,-19401,-28993
20,A007815,内府酒结快,20210729,54619,-19430,-28993
21,A007815,内府酒结快,20210728,54619,-19430,-28993
22,A007815,内府酒结快,20210727,54217,-19040,-28993
23,A007815,内府酒结快,20210726,54248,-19040,-29036
24,A007815,内府酒结快,20210723,54238,-19040,-29036
25,A007815,内府酒结快,20210722,54236,-19040,-29036
26,A007815,内府酒结快,20210721,54248,-19040,-29036
27,A007815,内府酒结快,20210720,54248,-19040,-29036
28,A007815,内府酒结快,20210719,54066,-18814,-29080
29,A007815,内府酒结快,20210716,53999,-18747,-29080
30,A007815,内府酒结快,20210715,53999,-18747,-29080
31,A007815,内府酒结快,20210714,55409,-19857,-29180
32,A007815,内府酒结快,20210713,54562,-19010,-29180
33,A007815,内府酒结快,20210712,54460,-18908,-29180
34,A007815,内府酒结快,20210709,53563,-18401,-29180
35,A007815,内府酒结快,20210708,53079,-18417,-29180
36,A007815,内府酒结快,20210707,53042,-18380,-29180
37,A007815,内府酒结快,20210706,53042,-18380,-29180
38,A007815,内府酒结快,20210705,52877,-18380,-29180
39,A007815,内府酒结快,20210702,52141,-18644,-29180
40,A007815,内府酒结快,20210701,51834,-18317,-29180
41,A007815,内府酒结快,20210630,51854,-18317,-29180
42,A007815,内府酒结快,20210629,51813,-18276,-29180
43,A007815,内府酒结快,20210628,52042,-18505,-29180
44,A007815,内府酒结快,20210625,51443,-17906,-29180
45,A007815,内府酒结快,20210624,51821,-18274,-29180
46,A007815,内府酒结快,20210623,53320,-19773,-29180
47,A007815,内府酒结快,20210622,52536,-19491,-29180
48,A007815,内府酒结快,20210621,53262,-18709,-29180
49,A007815,内府酒结快,20210618,51677,-17124,-29180
