,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A005850,¿¡½º¿¤,20210827,-1719890,1345338,422284
1,A005850,¿¡½º¿¤,20210826,-1724459,1348145,424345
2,A005850,¿¡½º¿¤,20210825,-1723855,1344006,428845
3,A005850,¿¡½º¿¤,20210824,-1722528,1332604,438649
4,A005850,¿¡½º¿¤,20210823,-1714121,1316427,445376
5,A005850,¿¡½º¿¤,20210820,-1758328,1324579,481580
6,A005850,¿¡½º¿¤,20210819,-1854468,1311912,590116
7,A005850,¿¡½º¿¤,20210818,-1861371,1324204,587226
8,A005850,¿¡½º¿¤,20210817,-1904488,1254988,699631
9,A005850,¿¡½º¿¤,20210813,-1897565,1243796,703924
10,A005850,¿¡½º¿¤,20210812,-1997795,1212900,834434
11,A005850,¿¡½º¿¤,20210811,-2006941,1215536,840957
12,A005850,¿¡½º¿¤,20210810,-2004958,1172592,882568
13,A005850,¿¡½º¿¤,20210809,-2021529,1142112,928194
14,A005850,¿¡½º¿¤,20210806,-2086693,1158403,978010
15,A005850,¿¡½º¿¤,20210805,-2112526,1172540,989070
16,A005850,¿¡½º¿¤,20210804,-2108118,1135716,1021491
17,A005850,¿¡½º¿¤,20210803,-2091192,1111978,1028303
18,A005850,¿¡½º¿¤,20210802,-2140804,1133314,1056107
19,A005850,¿¡½º¿¤,20210730,-2144334,1134473,1058777
20,A005850,¿¡½º¿¤,20210729,-2109703,1094957,1063580
21,A005850,¿¡½º¿¤,20210728,-2078440,1049087,1078397
22,A005850,¿¡½º¿¤,20210727,-2111384,1058234,1102167
23,A005850,¿¡½º¿¤,20210726,-2111562,1069712,1090868
24,A005850,¿¡½º¿¤,20210723,-2145889,1041962,1152643
25,A005850,¿¡½º¿¤,20210722,-2195326,1045411,1198789
26,A005850,¿¡½º¿¤,20210721,-2173176,1071428,1150504
27,A005850,¿¡½º¿¤,20210720,-2140398,1070593,1120129
28,A005850,¿¡½º¿¤,20210719,-2156783,1063854,1143188
29,A005850,¿¡½º¿¤,20210716,-2196759,1084783,1160365
30,A005850,¿¡½º¿¤,20210715,-2188276,1079987,1157316
31,A005850,¿¡½º¿¤,20210714,-2184547,1066818,1166729
32,A005850,¿¡½º¿¤,20210713,-2204473,1078684,1175021
33,A005850,¿¡½º¿¤,20210712,-2156916,1016983,1189818
34,A005850,¿¡½º¿¤,20210709,-2173116,1043202,1180921
35,A005850,¿¡½º¿¤,20210708,-2174703,1010955,1213420
36,A005850,¿¡½º¿¤,20210707,-2144710,973944,1221705
37,A005850,¿¡½º¿¤,20210706,-2211092,969470,1294944
38,A005850,¿¡½º¿¤,20210705,-2208415,969461,1295035
39,A005850,¿¡½º¿¤,20210702,-2239272,959940,1334965
40,A005850,¿¡½º¿¤,20210701,-2286834,967392,1374939
41,A005850,¿¡½º¿¤,20210630,-2333912,1001989,1387727
42,A005850,¿¡½º¿¤,20210629,-2330838,986730,1400207
43,A005850,¿¡½º¿¤,20210628,-2327178,1005647,1377722
44,A005850,¿¡½º¿¤,20210625,-2481713,1135359,1395774
45,A005850,¿¡½º¿¤,20210624,-2276832,1025959,1300455
46,A005850,¿¡½º¿¤,20210623,-2189906,1015306,1219825
47,A005850,¿¡½º¿¤,20210622,-2210382,1006420,1246030
48,A005850,¿¡½º¿¤,20210621,-2232742,1033419,1240133
49,A005850,¿¡½º¿¤,20210618,-2234236,983828,1290945
50,A005850,¿¡½º¿¤,20210617,-2184706,971622,1253317
51,A005850,¿¡½º¿¤,20210616,-2089099,945764,1183830
52,A005850,¿¡½º¿¤,20210615,-2069318,953064,1157670
53,A005850,¿¡½º¿¤,20210614,-2070219,929615,1182521
54,A005850,¿¡½º¿¤,20210611,-2050496,944852,1145577
55,A005850,¿¡½º¿¤,20210610,-2068878,938145,1171789
56,A005850,¿¡½º¿¤,20210609,-2207246,1041596,1206568
57,A005850,¿¡½º¿¤,20210608,-2104249,1002845,1143824
58,A005850,¿¡½º¿¤,20210607,-2109577,966440,1186740
59,A005850,¿¡½º¿¤,20210604,-1942361,864687,1116527
60,A005850,¿¡½º¿¤,20210603,-1681081,711241,1009402
61,A005850,¿¡½º¿¤,20210602,-1658516,686583,1011487
62,A005850,¿¡½º¿¤,20210601,-1728681,713167,1048575
63,A005850,¿¡½º¿¤,20210531,-1824694,833187,1022748
64,A005850,¿¡½º¿¤,20210528,-1676430,794579,902669
65,A005850,¿¡½º¿¤,20210527,-1650486,801436,871688
66,A005850,¿¡½º¿¤,20210526,-1545831,741249,825346
67,A005850,¿¡½º¿¤,20210525,-1550653,718429,848711
68,A005850,¿¡½º¿¤,20210524,-1309861,525740,801092
69,A005850,¿¡½º¿¤,20210521,-1288632,513669,792489
70,A005850,¿¡½º¿¤,20210520,-1236230,473180,785729
71,A005850,¿¡½º¿¤,20210518,-909563,92524,821170
72,A005850,¿¡½º¿¤,20210517,-491072,-64995,560650
73,A005850,¿¡½º¿¤,20210514,-473299,-74383,551670
74,A005850,¿¡½º¿¤,20210513,-568962,30577,544472
75,A005850,¿¡½º¿¤,20210512,-653832,142378,514812
76,A005850,¿¡½º¿¤,20210511,-227686,-24311,254145
77,A005850,¿¡½º¿¤,20210510,5242,-133149,128574
78,A005850,¿¡½º¿¤,20210507,160112,-178899,20161
79,A005850,¿¡½º¿¤,20210506,240479,-184311,-37888
80,A005850,¿¡½º¿¤,20210504,263297,-159600,-85463
81,A005850,¿¡½º¿¤,20210503,255962,-154433,-82790
82,A005850,¿¡½º¿¤,20210430,255219,-154064,-82675
83,A005850,¿¡½º¿¤,20210429,213911,-132092,-77422
84,A005850,¿¡½º¿¤,20210428,232012,-132029,-96188
85,A005850,¿¡½º¿¤,20210427,226686,-108445,-117136
86,A005850,¿¡½º¿¤,20210426,42475,-10683,-30422
87,A005850,¿¡½º¿¤,20210423,24667,4085,-25471
88,A005850,¿¡½º¿¤,20210422,4396,46342,-47273
89,A005850,¿¡½º¿¤,20210421,66618,34266,-98780
90,A005850,¿¡½º¿¤,20210420,87108,48209,-134279
