,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A241560,µÎ»ê¹äÄ¹,20210827,200861,3081635,-3264257
1,A241560,µÎ»ê¹äÄ¹,20210826,221421,3117893,-3320772
2,A241560,µÎ»ê¹äÄ¹,20210825,179787,3177497,-3338764
3,A241560,µÎ»ê¹äÄ¹,20210824,189364,3183031,-3354788
4,A241560,µÎ»ê¹äÄ¹,20210823,207076,3168381,-3357821
5,A241560,µÎ»ê¹äÄ¹,20210820,263050,3189831,-3435201
6,A241560,µÎ»ê¹äÄ¹,20210819,296581,3160548,-3439885
7,A241560,µÎ»ê¹äÄ¹,20210818,289031,3101241,-3373618
8,A241560,µÎ»ê¹äÄ¹,20210817,333073,3078280,-3394877
9,A241560,µÎ»ê¹äÄ¹,20210813,344462,3100090,-3427989
10,A241560,µÎ»ê¹äÄ¹,20210812,219336,3222966,-3426922
11,A241560,µÎ»ê¹äÄ¹,20210811,189624,3369112,-3543880
12,A241560,µÎ»ê¹äÄ¹,20210810,202111,3328416,-3517045
13,A241560,µÎ»ê¹äÄ¹,20210809,184529,3300674,-3471953
14,A241560,µÎ»ê¹äÄ¹,20210806,174411,3232639,-3393649
15,A241560,µÎ»ê¹äÄ¹,20210805,45813,3206979,-3238798
16,A241560,µÎ»ê¹äÄ¹,20210804,49292,3183807,-3220027
17,A241560,µÎ»ê¹äÄ¹,20210803,77632,3133113,-3197621
18,A241560,µÎ»ê¹äÄ¹,20210802,13491,3091182,-3091238
19,A241560,µÎ»ê¹äÄ¹,20210730,-76127,3120314,-3030474
20,A241560,µÎ»ê¹äÄ¹,20210729,5103,3053985,-3044780
21,A241560,µÎ»ê¹äÄ¹,20210728,-37389,3016571,-2964446
22,A241560,µÎ»ê¹äÄ¹,20210727,-179590,3121919,-2926778
23,A241560,µÎ»ê¹äÄ¹,20210726,-146342,3103625,-2941715
24,A241560,µÎ»ê¹äÄ¹,20210723,-204687,3079025,-2860306
25,A241560,µÎ»ê¹äÄ¹,20210722,-189156,3091930,-2888828
26,A241560,µÎ»ê¹äÄ¹,20210721,-167797,3077434,-2895242
27,A241560,µÎ»ê¹äÄ¹,20210720,-125340,3011910,-2871172
28,A241560,µÎ»ê¹äÄ¹,20210719,-183124,2979671,-2782231
29,A241560,µÎ»ê¹äÄ¹,20210716,-263411,2929571,-2652179
30,A241560,µÎ»ê¹äÄ¹,20210715,-333039,2905620,-2557891
31,A241560,µÎ»ê¹äÄ¹,20210714,-352850,2880286,-2512683
32,A241560,µÎ»ê¹äÄ¹,20210713,-364381,2860323,-2481598
33,A241560,µÎ»ê¹äÄ¹,20210712,-399653,2857418,-2443400
34,A241560,µÎ»ê¹äÄ¹,20210709,-323632,2796421,-2457487
35,A241560,µÎ»ê¹äÄ¹,20210708,-345054,2807011,-2448701
36,A241560,µÎ»ê¹äÄ¹,20210707,-379090,2798125,-2405246
37,A241560,µÎ»ê¹äÄ¹,20210706,-403526,2836547,-2418845
38,A241560,µÎ»ê¹äÄ¹,20210705,-225268,2706555,-2467352
39,A241560,µÎ»ê¹äÄ¹,20210702,-385279,2836673,-2432850
40,A241560,µÎ»ê¹äÄ¹,20210701,-228995,2714428,-2468092
41,A241560,µÎ»ê¹äÄ¹,20210630,-250659,2704748,-2437821
42,A241560,µÎ»ê¹äÄ¹,20210629,-245295,2715879,-2454453
43,A241560,µÎ»ê¹äÄ¹,20210628,-276150,2696791,-2403939
44,A241560,µÎ»ê¹äÄ¹,20210625,-304033,2703378,-2382317
45,A241560,µÎ»ê¹äÄ¹,20210624,-300573,2637075,-2317549
46,A241560,µÎ»ê¹äÄ¹,20210623,-316034,2543508,-2208078
47,A241560,µÎ»ê¹äÄ¹,20210622,-371928,2584866,-2192843
48,A241560,µÎ»ê¹äÄ¹,20210621,-323740,2528666,-2184484
49,A241560,µÎ»ê¹äÄ¹,20210618,-450050,2370324,-1898292
50,A241560,µÎ»ê¹äÄ¹,20210617,-523500,2345648,-1798759
51,A241560,µÎ»ê¹äÄ¹,20210616,-617655,2291937,-1652816
52,A241560,µÎ»ê¹äÄ¹,20210615,-677536,2306743,-1607515
53,A241560,µÎ»ê¹äÄ¹,20210614,-676834,2291049,-1591980
54,A241560,µÎ»ê¹äÄ¹,20210611,-682256,2223866,-1523033
55,A241560,µÎ»ê¹äÄ¹,20210610,-700038,2119337,-1400429
56,A241560,µÎ»ê¹äÄ¹,20210609,-754532,2011812,-1238345
57,A241560,µÎ»ê¹äÄ¹,20210608,-769606,1981884,-1194598
58,A241560,µÎ»ê¹äÄ¹,20210607,-735847,1936404,-1182582
59,A241560,µÎ»ê¹äÄ¹,20210604,-817289,1930797,-1101374
60,A241560,µÎ»ê¹äÄ¹,20210603,-872957,1995930,-1110694
61,A241560,µÎ»ê¹äÄ¹,20210602,-989153,2050909,-1051656
62,A241560,µÎ»ê¹äÄ¹,20210601,-805784,1928546,-1112957
63,A241560,µÎ»ê¹äÄ¹,20210531,-787567,1885131,-1088344
64,A241560,µÎ»ê¹äÄ¹,20210528,-797674,1823626,-1015981
65,A241560,µÎ»ê¹äÄ¹,20210527,-819276,1765347,-934746
66,A241560,µÎ»ê¹äÄ¹,20210526,-781691,1638547,-846636
67,A241560,µÎ»ê¹äÄ¹,20210525,-692780,1571088,-869123
68,A241560,µÎ»ê¹äÄ¹,20210524,-642132,1546528,-890179
69,A241560,µÎ»ê¹äÄ¹,20210521,-648557,1489844,-838037
70,A241560,µÎ»ê¹äÄ¹,20210520,-670361,1480862,-806661
71,A241560,µÎ»ê¹äÄ¹,20210518,-734038,1475455,-738361
72,A241560,µÎ»ê¹äÄ¹,20210517,-706090,1454186,-745351
73,A241560,µÎ»ê¹äÄ¹,20210514,-708527,1354965,-653341
74,A241560,µÎ»ê¹äÄ¹,20210513,-703532,1347107,-650140
75,A241560,µÎ»ê¹äÄ¹,20210512,-719046,1238252,-530330
76,A241560,µÎ»ê¹äÄ¹,20210511,-696491,1252778,-564673
77,A241560,µÎ»ê¹äÄ¹,20210510,-667426,1351131,-687164
78,A241560,µÎ»ê¹äÄ¹,20210507,-706946,1400898,-698205
79,A241560,µÎ»ê¹äÄ¹,20210506,-695930,1458093,-768417
80,A241560,µÎ»ê¹äÄ¹,20210504,-710373,1435897,-735243
81,A241560,µÎ»ê¹äÄ¹,20210503,-718533,1404917,-695020
82,A241560,µÎ»ê¹äÄ¹,20210430,-725602,1369513,-650254
83,A241560,µÎ»ê¹äÄ¹,20210429,-709533,1350442,-647355
84,A241560,µÎ»ê¹äÄ¹,20210428,-722510,1347958,-627720
85,A241560,µÎ»ê¹äÄ¹,20210427,-689523,1195930,-503110
86,A241560,µÎ»ê¹äÄ¹,20210426,-651349,1199522,-555687
87,A241560,µÎ»ê¹äÄ¹,20210423,-547959,1112334,-571229
88,A241560,µÎ»ê¹äÄ¹,20210422,-492982,1053927,-568078
89,A241560,µÎ»ê¹äÄ¹,20210421,-458996,958143,-504522
90,A241560,µÎ»ê¹äÄ¹,20210420,-452837,920433,-473981
91,A241560,µÎ»ê¹äÄ¹,20210419,-400318,871894,-481430
92,A241560,µÎ»ê¹äÄ¹,20210416,-384099,860712,-487758
93,A241560,µÎ»ê¹äÄ¹,20210415,-417848,840533,-433858
94,A241560,µÎ»ê¹äÄ¹,20210414,-382683,791381,-419976
95,A241560,µÎ»ê¹äÄ¹,20210413,-346131,689661,-355989
96,A241560,µÎ»ê¹äÄ¹,20210412,-337475,580341,-257538
97,A241560,µÎ»ê¹äÄ¹,20210409,-317626,533196,-230367
98,A241560,µÎ»ê¹äÄ¹,20210408,-261425,478850,-232226
99,A241560,µÎ»ê¹äÄ¹,20210407,-227311,422548,-209718
100,A241560,µÎ»ê¹äÄ¹,20210406,-153370,340944,-202018
101,A241560,µÎ»ê¹äÄ¹,20210405,-256344,382326,-142796
102,A241560,µÎ»ê¹äÄ¹,20210402,-272047,458142,-194114
103,A241560,µÎ»ê¹äÄ¹,20210401,-243035,453114,-218938
104,A241560,µÎ»ê¹äÄ¹,20210331,-262246,268474,-16246
105,A241560,µÎ»ê¹äÄ¹,20210330,-142215,133233,63
106,A241560,µÎ»ê¹äÄ¹,20210329,-451282,329160,122996
107,A241560,µÎ»ê¹äÄ¹,20210326,-484939,252673,230777
108,A241560,µÎ»ê¹äÄ¹,20210325,-336603,83608,263508
109,A241560,µÎ»ê¹äÄ¹,20210324,-262725,27475,245733
110,A241560,µÎ»ê¹äÄ¹,20210323,-245271,21715,233756
111,A241560,µÎ»ê¹äÄ¹,20210322,-246092,-13819,267633
112,A241560,µÎ»ê¹äÄ¹,20210319,-233486,-43076,285571
113,A241560,µÎ»ê¹äÄ¹,20210318,-299838,-32153,338590
114,A241560,µÎ»ê¹äÄ¹,20210317,-298375,-19626,324546
115,A241560,µÎ»ê¹äÄ¹,20210316,-292822,-7790,306894
116,A241560,µÎ»ê¹äÄ¹,20210315,-253660,34186,224828
117,A241560,µÎ»ê¹äÄ¹,20210312,-157876,59966,103409
118,A241560,µÎ»ê¹äÄ¹,20210311,-58795,43865,17904
