,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A065450,∫Ú≈ÿ,20210827,53879,-120756,3961
1,A065450,∫Ú≈ÿ,20210826,-8930,-61119,3959
2,A065450,∫Ú≈ÿ,20210825,-12473,-65928,3783
3,A065450,∫Ú≈ÿ,20210824,10082,-81859,3784
4,A065450,∫Ú≈ÿ,20210823,7840,-84071,3779
5,A065450,∫Ú≈ÿ,20210820,73011,-149169,3775
6,A065450,∫Ú≈ÿ,20210819,-23101,-86629,56733
7,A065450,∫Ú≈ÿ,20210818,39390,-92991,3776
8,A065450,∫Ú≈ÿ,20210817,32139,-87500,3777
9,A065450,∫Ú≈ÿ,20210813,38353,-97782,3777
10,A065450,∫Ú≈ÿ,20210812,-9330,-44008,3774
11,A065450,∫Ú≈ÿ,20210811,69376,-116917,3773
12,A065450,∫Ú≈ÿ,20210810,89944,-144864,3773
13,A065450,∫Ú≈ÿ,20210809,17549,-72594,3774
14,A065450,∫Ú≈ÿ,20210806,27599,-83597,3774
15,A065450,∫Ú≈ÿ,20210805,590,-57085,3775
16,A065450,∫Ú≈ÿ,20210804,-6233,-49429,3777
17,A065450,∫Ú≈ÿ,20210803,42725,-95249,1492
18,A065450,∫Ú≈ÿ,20210802,44127,-96647,1493
19,A065450,∫Ú≈ÿ,20210730,-29212,-24018,1495
20,A065450,∫Ú≈ÿ,20210729,-44686,-10803,1500
21,A065450,∫Ú≈ÿ,20210728,-50432,-18306,1513
22,A065450,∫Ú≈ÿ,20210727,-30947,-23581,1513
23,A065450,∫Ú≈ÿ,20210726,-685,-52240,1514
24,A065450,∫Ú≈ÿ,20210723,-25929,-27433,1513
25,A065450,∫Ú≈ÿ,20210722,-19642,-32964,1514
26,A065450,∫Ú≈ÿ,20210721,-11720,-39732,1523
27,A065450,∫Ú≈ÿ,20210720,-21701,-32188,1522
28,A065450,∫Ú≈ÿ,20210719,-20030,-33844,1522
29,A065450,∫Ú≈ÿ,20210716,-45027,-12234,1520
30,A065450,∫Ú≈ÿ,20210715,-49873,-10447,1522
31,A065450,∫Ú≈ÿ,20210714,-48273,-14525,1522
32,A065450,∫Ú≈ÿ,20210713,-55541,-6702,1522
33,A065450,∫Ú≈ÿ,20210712,-46457,-17973,1523
34,A065450,∫Ú≈ÿ,20210709,-339,-68770,1524
35,A065450,∫Ú≈ÿ,20210708,-3711,-62742,1523
36,A065450,∫Ú≈ÿ,20210707,-40403,-64750,44157
37,A065450,∫Ú≈ÿ,20210706,-36966,-23530,1527
38,A065450,∫Ú≈ÿ,20210705,-6866,-53702,1528
39,A065450,∫Ú≈ÿ,20210702,-19821,-48588,1530
40,A065450,∫Ú≈ÿ,20210701,3592,-73548,1530
41,A065450,∫Ú≈ÿ,20210630,-5316,-67236,1531
42,A065450,∫Ú≈ÿ,20210629,-13247,-58754,1531
43,A065450,∫Ú≈ÿ,20210628,-11964,-53839,1531
44,A065450,∫Ú≈ÿ,20210625,-6535,-58714,1531
45,A065450,∫Ú≈ÿ,20210624,-21086,-38612,1529
46,A065450,∫Ú≈ÿ,20210623,20210,-80080,1528
47,A065450,∫Ú≈ÿ,20210622,37870,-92686,1529
48,A065450,∫Ú≈ÿ,20210621,-12872,-42006,1532
49,A065450,∫Ú≈ÿ,20210618,-13765,-41122,1532
50,A065450,∫Ú≈ÿ,20210617,2738,-56364,1534
51,A065450,∫Ú≈ÿ,20210616,-19962,-35712,1535
52,A065450,∫Ú≈ÿ,20210615,-26210,-27843,1537
53,A065450,∫Ú≈ÿ,20210614,-77376,4286,1539
54,A065450,∫Ú≈ÿ,20210611,-82498,7566,1540
55,A065450,∫Ú≈ÿ,20210610,-113843,48618,1541
56,A065450,∫Ú≈ÿ,20210609,-144836,79732,1540
57,A065450,∫Ú≈ÿ,20210608,-174101,108629,1538
58,A065450,∫Ú≈ÿ,20210607,-183616,119785,1533
59,A065450,∫Ú≈ÿ,20210604,-201748,137522,1536
60,A065450,∫Ú≈ÿ,20210603,-165193,107836,1543
61,A065450,∫Ú≈ÿ,20210602,-107016,53893,1555
62,A065450,∫Ú≈ÿ,20210601,-99743,45757,1555
63,A065450,∫Ú≈ÿ,20210531,-62133,8723,1555
64,A065450,∫Ú≈ÿ,20210528,-61249,9493,1555
65,A065450,∫Ú≈ÿ,20210527,-8505,-42322,1555
66,A065450,∫Ú≈ÿ,20210526,-8420,-41379,1552
67,A065450,∫Ú≈ÿ,20210525,10380,-60821,2074
68,A065450,∫Ú≈ÿ,20210524,67096,-119166,2608
69,A065450,∫Ú≈ÿ,20210521,-6040,-50025,2785
70,A065450,∫Ú≈ÿ,20210520,-12973,-39313,2784
71,A065450,∫Ú≈ÿ,20210518,-46381,-7664,2783
72,A065450,∫Ú≈ÿ,20210517,-63991,9011,2786
73,A065450,∫Ú≈ÿ,20210514,-76375,18825,2788
74,A065450,∫Ú≈ÿ,20210513,-52856,3661,8471
75,A065450,∫Ú≈ÿ,20210512,-644691,604280,8471
76,A065450,∫Ú≈ÿ,20210511,-1042740,1009001,8418
77,A065450,∫Ú≈ÿ,20210510,-975194,943604,8294
78,A065450,∫Ú≈ÿ,20210507,-970294,939993,8297
79,A065450,∫Ú≈ÿ,20210506,-968383,933435,8298
80,A065450,∫Ú≈ÿ,20210504,-950320,923292,1202
81,A065450,∫Ú≈ÿ,20210503,-1077664,988184,60794
82,A065450,∫Ú≈ÿ,20210430,-755437,707743,7182
83,A065450,∫Ú≈ÿ,20210429,-708325,661100,595
84,A065450,∫Ú≈ÿ,20210428,-740020,698126,597
85,A065450,∫Ú≈ÿ,20210427,-955837,919416,596
86,A065450,∫Ú≈ÿ,20210426,-1010625,973339,598
87,A065450,∫Ú≈ÿ,20210423,-1062404,1027964,598
88,A065450,∫Ú≈ÿ,20210422,-1207562,1171587,600
89,A065450,∫Ú≈ÿ,20210421,-1304697,1270375,600
90,A065450,∫Ú≈ÿ,20210420,-1408889,1373653,537
91,A065450,∫Ú≈ÿ,20210419,-1320094,1285136,538
92,A065450,∫Ú≈ÿ,20210416,-1819783,1782336,2045
93,A065450,∫Ú≈ÿ,20210415,-1899294,1863280,2048
94,A065450,∫Ú≈ÿ,20210414,-1949997,1922748,3423
95,A065450,∫Ú≈ÿ,20210413,-1899003,1835798,3826
96,A065450,∫Ú≈ÿ,20210412,-1593048,1522555,14000
97,A065450,∫Ú≈ÿ,20210409,-390464,333263,546
98,A065450,∫Ú≈ÿ,20210408,-220640,160378,735
99,A065450,∫Ú≈ÿ,20210407,-278941,221703,736
100,A065450,∫Ú≈ÿ,20210406,-191627,139132,756
101,A065450,∫Ú≈ÿ,20210405,-126003,69884,759
102,A065450,∫Ú≈ÿ,20210402,-166517,113357,763
103,A065450,∫Ú≈ÿ,20210401,-162581,116865,768
104,A065450,∫Ú≈ÿ,20210331,-114823,75225,790
105,A065450,∫Ú≈ÿ,20210330,-72240,31847,793
106,A065450,∫Ú≈ÿ,20210329,-280016,239552,797
107,A065450,∫Ú≈ÿ,20210326,-6621,-61309,33760
108,A065450,∫Ú≈ÿ,20210325,120639,-168638,807
109,A065450,∫Ú≈ÿ,20210324,152443,-166843,814
110,A065450,∫Ú≈ÿ,20210323,-106675,101146,1000
111,A065450,∫Ú≈ÿ,20210322,104716,-114602,1000
112,A065450,∫Ú≈ÿ,20210319,133449,-142697,1009
113,A065450,∫Ú≈ÿ,20210318,-581288,471355,97444
114,A065450,∫Ú≈ÿ,20210317,-47206,-24905,48109
115,A065450,∫Ú≈ÿ,20210316,103668,-122007,0
116,A065450,∫Ú≈ÿ,20210315,-241066,231385,15
117,A065450,∫Ú≈ÿ,20210312,-149215,143087,0
118,A065450,∫Ú≈ÿ,20210311,-26955,24147,0
