,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
59,A179290,ø•æ∆¿Ã≈ÿ,20210604,-343722,364167,-21909
60,A179290,ø•æ∆¿Ã≈ÿ,20210603,-302917,323301,-21909
61,A179290,ø•æ∆¿Ã≈ÿ,20210602,-266362,286739,-21909
62,A179290,ø•æ∆¿Ã≈ÿ,20210601,-244365,266333,-21909
63,A179290,ø•æ∆¿Ã≈ÿ,20210531,-471241,475064,-21909
64,A179290,ø•æ∆¿Ã≈ÿ,20210528,-533639,522956,-1275
65,A179290,ø•æ∆¿Ã≈ÿ,20210527,-341364,362333,-21909
66,A179290,ø•æ∆¿Ã≈ÿ,20210526,-323060,344112,-21909
67,A179290,ø•æ∆¿Ã≈ÿ,20210525,-300075,316555,-21013
68,A179290,ø•æ∆¿Ã≈ÿ,20210524,-148310,170071,-22523
69,A179290,ø•æ∆¿Ã≈ÿ,20210521,-306159,252032,54715
70,A179290,ø•æ∆¿Ã≈ÿ,20210520,-244001,279054,-42963
71,A179290,ø•æ∆¿Ã≈ÿ,20210518,-304097,344429,-52603
72,A179290,ø•æ∆¿Ã≈ÿ,20210517,-132540,185325,-52603
73,A179290,ø•æ∆¿Ã≈ÿ,20210514,-184754,237339,-52603
74,A179290,ø•æ∆¿Ã≈ÿ,20210513,-76460,129595,-52603
75,A179290,ø•æ∆¿Ã≈ÿ,20210512,-58863,110718,-52603
76,A179290,ø•æ∆¿Ã≈ÿ,20210511,-132632,184141,-52603
77,A179290,ø•æ∆¿Ã≈ÿ,20210510,-69785,121078,-52603
78,A179290,ø•æ∆¿Ã≈ÿ,20210507,-62564,99583,-52603
79,A179290,ø•æ∆¿Ã≈ÿ,20210506,-112799,149535,-52603
80,A179290,ø•æ∆¿Ã≈ÿ,20210504,-47973,99177,-54082
81,A179290,ø•æ∆¿Ã≈ÿ,20210503,19175,31708,-54082
82,A179290,ø•æ∆¿Ã≈ÿ,20210430,812,51416,-54082
83,A179290,ø•æ∆¿Ã≈ÿ,20210429,48237,2545,-52776
84,A179290,ø•æ∆¿Ã≈ÿ,20210428,54309,-7924,-49703
85,A179290,ø•æ∆¿Ã≈ÿ,20210427,67108,-18205,-49703
86,A179290,ø•æ∆¿Ã≈ÿ,20210426,-15022,59300,-48703
87,A179290,ø•æ∆¿Ã≈ÿ,20210423,6680,37441,-48703
88,A179290,ø•æ∆¿Ã≈ÿ,20210422,18464,25951,-48703
89,A179290,ø•æ∆¿Ã≈ÿ,20210421,23803,19067,-48703
90,A179290,ø•æ∆¿Ã≈ÿ,20210420,4021,38887,-48703
91,A179290,ø•æ∆¿Ã≈ÿ,20210419,-7778,40467,-37446
92,A179290,ø•æ∆¿Ã≈ÿ,20210416,-7900,28112,-29531
93,A179290,ø•æ∆¿Ã≈ÿ,20210415,-5439,25651,-29531
94,A179290,ø•æ∆¿Ã≈ÿ,20210414,-17647,41539,-29531
95,A179290,ø•æ∆¿Ã≈ÿ,20210413,14494,9398,-29531
96,A179290,ø•æ∆¿Ã≈ÿ,20210412,-30926,19935,2612
97,A179290,ø•æ∆¿Ã≈ÿ,20210409,-5012,-5949,2612
98,A179290,ø•æ∆¿Ã≈ÿ,20210408,10757,-21247,2612
99,A179290,ø•æ∆¿Ã≈ÿ,20210407,18730,-33220,2612
100,A179290,ø•æ∆¿Ã≈ÿ,20210406,29833,-44324,2612
101,A179290,ø•æ∆¿Ã≈ÿ,20210405,20476,-39093,2612
102,A179290,ø•æ∆¿Ã≈ÿ,20210402,16042,-34750,2612
103,A179290,ø•æ∆¿Ã≈ÿ,20210401,44871,-39610,2612
104,A179290,ø•æ∆¿Ã≈ÿ,20210331,50843,-45582,2612
105,A179290,ø•æ∆¿Ã≈ÿ,20210330,60204,-55442,2612
106,A179290,ø•æ∆¿Ã≈ÿ,20210329,45949,-41087,2612
107,A179290,ø•æ∆¿Ã≈ÿ,20210326,47505,-41583,2612
108,A179290,ø•æ∆¿Ã≈ÿ,20210325,44068,-38608,2612
109,A179290,ø•æ∆¿Ã≈ÿ,20210324,48080,-42620,2612
110,A179290,ø•æ∆¿Ã≈ÿ,20210323,37448,-45480,2612
111,A179290,ø•æ∆¿Ã≈ÿ,20210322,32080,-37564,2612
112,A179290,ø•æ∆¿Ã≈ÿ,20210319,18026,-23510,2612
113,A179290,ø•æ∆¿Ã≈ÿ,20210318,17092,-22576,2612
114,A179290,ø•æ∆¿Ã≈ÿ,20210317,9946,-15730,2612
115,A179290,ø•æ∆¿Ã≈ÿ,20210316,4374,-10158,2612
116,A179290,ø•æ∆¿Ã≈ÿ,20210315,-941,-4843,2612
117,A179290,ø•æ∆¿Ã≈ÿ,20210312,-7630,4018,2612
118,A179290,ø•æ∆¿Ã≈ÿ,20210311,4177,-7589,2612
