,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A038060,·ç¸à½º,20210827,-90745,137407,-33981
1,A038060,·ç¸à½º,20210826,-69514,116676,-33981
2,A038060,·ç¸à½º,20210825,-132705,179877,-33981
3,A038060,·ç¸à½º,20210824,-163051,210423,-33981
4,A038060,·ç¸à½º,20210823,-160900,208282,-33981
5,A038060,·ç¸à½º,20210820,-108943,156345,-33981
6,A038060,·ç¸à½º,20210819,-176902,224711,-33981
7,A038060,·ç¸à½º,20210818,-277799,325989,-33981
8,A038060,·ç¸à½º,20210817,-267212,315409,-33981
9,A038060,·ç¸à½º,20210813,-316571,366777,-33981
10,A038060,·ç¸à½º,20210812,-386556,432688,-33981
11,A038060,·ç¸à½º,20210811,-402019,448420,-33981
12,A038060,·ç¸à½º,20210810,-471854,518195,-33981
13,A038060,·ç¸à½º,20210809,-491890,536797,-33981
14,A038060,·ç¸à½º,20210806,-456126,501033,-33981
15,A038060,·ç¸à½º,20210805,-541556,570624,-33981
16,A038060,·ç¸à½º,20210804,-775125,795485,-33981
17,A038060,·ç¸à½º,20210803,-776655,797015,-33981
18,A038060,·ç¸à½º,20210802,-791246,811606,-33981
19,A038060,·ç¸à½º,20210730,-796464,815825,-33981
20,A038060,·ç¸à½º,20210729,-821490,840851,-33981
21,A038060,·ç¸à½º,20210728,-829170,848531,-33981
22,A038060,·ç¸à½º,20210727,-835515,856232,-33981
23,A038060,·ç¸à½º,20210726,-836057,856074,-33981
24,A038060,·ç¸à½º,20210723,-833843,854453,-33981
25,A038060,·ç¸à½º,20210722,-829164,851284,-33981
26,A038060,·ç¸à½º,20210721,-825262,846396,-33981
27,A038060,·ç¸à½º,20210720,-826479,849035,-33981
28,A038060,·ç¸à½º,20210719,-846603,869289,-33981
29,A038060,·ç¸à½º,20210716,-876526,899714,-33981
30,A038060,·ç¸à½º,20210715,-901369,924557,-33981
31,A038060,·ç¸à½º,20210714,-898617,921897,-33981
32,A038060,·ç¸à½º,20210713,-899936,922916,-33981
33,A038060,·ç¸à½º,20210712,-883929,907408,-33981
34,A038060,·ç¸à½º,20210709,-871916,895745,-33981
35,A038060,·ç¸à½º,20210708,-884782,908771,-33981
36,A038060,·ç¸à½º,20210707,-910251,934441,-33982
37,A038060,·ç¸à½º,20210706,-906764,930939,-33982
38,A038060,·ç¸à½º,20210705,-903845,928259,-33982
39,A038060,·ç¸à½º,20210702,-907526,932249,-33982
40,A038060,·ç¸à½º,20210701,-914494,939217,-33982
41,A038060,·ç¸à½º,20210630,-909456,934179,-33982
42,A038060,·ç¸à½º,20210629,-890578,918301,-33982
43,A038060,·ç¸à½º,20210628,-875768,902683,-33982
