,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210827,-320445,30056,319694
1,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210826,-301849,27800,302954
2,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210825,-305403,34665,299683
3,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210824,-298032,38067,290033
4,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210823,-293397,37024,286693
5,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210820,-292367,65253,257353
6,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210819,-254846,63190,221871
7,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210818,-267305,68331,229392
8,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210817,-263358,64390,229814
9,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210813,-276500,74281,232250
10,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210812,-276699,75104,231946
11,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210811,-272580,74144,228733
12,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210810,-275192,76452,229158
13,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210809,-281339,78120,233425
14,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210806,-286748,79394,238172
15,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210805,-286697,78878,238487
16,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210804,-301259,79013,239795
17,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210803,-300617,78414,239875
18,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210802,-311507,89435,240069
19,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210730,-308891,88831,238141
20,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210729,-310373,94243,233564
21,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210728,-298024,82536,232983
22,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210727,-261489,76885,202733
23,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210726,-254169,69100,203267
24,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210723,-240031,57726,194945
25,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210722,-192355,57945,146533
26,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210721,-148448,40493,121265
27,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210720,-150983,42984,120374
28,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210719,-135506,29948,118185
29,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210716,-144063,35267,118573
30,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210715,-133212,36667,113444
31,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210714,-128326,61024,86630
32,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210713,-117020,43239,87489
33,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210712,-107665,32540,88873
34,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210709,-105376,32746,86306
35,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210708,-116889,43921,86426
36,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210707,-113391,46002,81441
37,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210706,-107761,40285,81436
38,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210705,-104168,36429,81439
39,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210702,-104392,36707,81435
40,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210701,-96640,26855,82060
41,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210630,-105657,18536,97588
42,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210629,-131187,17007,125596
43,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210628,-134304,25374,129103
44,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210625,-130895,25142,126458
45,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210624,-147658,44292,125180
46,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210623,-103482,8428,116599
47,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210622,-90311,8727,102900
48,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210621,-96256,20549,99269
49,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210618,-79145,6187,97363
50,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210617,-86335,13781,97689
51,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210616,-82418,12344,95654
52,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210615,-77706,7227,95954
53,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210614,-77629,8511,96313
54,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210611,-79879,9917,97039
55,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210610,-84593,14683,97175
56,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210609,-78588,10685,97235
57,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210608,-75412,8069,96695
58,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210607,-101278,4175,97600
59,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210604,-89813,-1775,92051
60,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210603,-91328,-1905,93753
61,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210602,-144319,2681,141592
62,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210601,-143487,630,143286
63,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210531,-150486,7904,141357
64,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210528,-151337,9156,141611
65,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210527,-148871,6720,141636
66,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210526,-142888,8916,133352
67,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210525,-141888,6279,134779
68,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210524,-146926,7783,138246
69,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210521,-134822,1006,133092
70,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210520,-136850,3781,133156
71,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210518,-166628,1958,147141
72,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210517,-171283,-5089,150466
73,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210514,-186803,-1998,150655
74,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210513,-188501,4158,145899
75,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210512,-179123,-3395,143927
76,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210511,-195067,11433,144243
77,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210510,-176580,-4006,144901
78,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210507,-169631,-3260,136986
79,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210506,-169986,-2313,136304
80,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210504,-164233,-6167,134665
81,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210503,-162390,-4304,133031
82,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210430,-143870,7203,117705
83,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210429,-139589,9452,117917
84,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210428,-137149,6246,118338
85,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210427,-174169,9354,150675
86,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210426,-192362,10326,167460
87,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210423,-187249,7564,167380
88,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210422,-200874,17583,170846
89,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210421,-196243,12176,170785
90,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210420,-195759,10435,171081
91,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210419,-165695,21119,129235
92,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210416,-186056,51984,95742
93,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210415,-118478,30509,43796
94,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210414,-63353,70904,-13323
95,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210413,8277,15218,-26957
96,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210412,1210,25248,-28215
97,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210409,22329,-1398,-21761
98,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210408,25344,-4930,-21548
99,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210407,18949,-989,-18998
100,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210406,16255,-1232,-15651
101,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210405,12198,3927,-17143
102,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210402,20694,-4509,-16437
103,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210401,-8167,3423,4833
104,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210331,-7127,2173,5043
105,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210330,-13485,9103,4541
106,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210329,-1709,-2326,4479
107,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210326,-2158,577,2037
108,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210325,-2766,513,2685
109,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210324,-4543,484,4338
110,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210323,-4603,235,4576
111,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210322,-4759,-666,5696
112,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210319,-4399,-2362,7013
113,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210318,-5534,-989,5997
114,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210317,-11677,4432,7407
115,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210316,-5539,-365,6092
116,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210315,-6583,-782,7468
117,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210312,-10568,3535,7541
118,A339770,±³ÃÌ¿¡ÇÁ¾Øºñ,20210311,-2482,2513,415
