,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A290690,¼Ò·è½º,20210827,485221,23505,-544196
1,A290690,¼Ò·è½º,20210826,484956,23770,-544196
2,A290690,¼Ò·è½º,20210825,482711,26015,-544196
3,A290690,¼Ò·è½º,20210824,478625,30103,-544196
4,A290690,¼Ò·è½º,20210823,481315,28343,-544196
5,A290690,¼Ò·è½º,20210820,486008,23720,-544196
6,A290690,¼Ò·è½º,20210819,485089,24689,-544196
7,A290690,¼Ò·è½º,20210818,475649,32919,-544196
8,A290690,¼Ò·è½º,20210817,487820,26758,-544196
9,A290690,¼Ò·è½º,20210813,491502,23551,-544196
10,A290690,¼Ò·è½º,20210812,485994,29726,-544196
11,A290690,¼Ò·è½º,20210811,484691,25782,-543904
12,A290690,¼Ò·è½º,20210810,492605,17852,-543904
13,A290690,¼Ò·è½º,20210809,471503,39423,-543904
14,A290690,¼Ò·è½º,20210806,455306,53688,-544196
15,A290690,¼Ò·è½º,20210805,463044,44984,-544196
16,A290690,¼Ò·è½º,20210804,452876,34202,-518196
17,A290690,¼Ò·è½º,20210803,454344,33250,-518196
18,A290690,¼Ò·è½º,20210802,449870,37900,-518196
19,A290690,¼Ò·è½º,20210730,440792,46751,-518196
20,A290690,¼Ò·è½º,20210729,413782,64362,-508491
21,A290690,¼Ò·è½º,20210728,447311,26894,-504491
22,A290690,¼Ò·è½º,20210727,450869,23326,-504491
23,A290690,¼Ò·è½º,20210726,451771,19299,-501106
24,A290690,¼Ò·è½º,20210723,444291,24229,-497556
25,A290690,¼Ò·è½º,20210722,443936,24484,-497556
26,A290690,¼Ò·è½º,20210721,442410,20206,-493238
27,A290690,¼Ò·è½º,20210720,435231,23023,-493238
28,A290690,¼Ò·è½º,20210719,436083,23121,-493238
29,A290690,¼Ò·è½º,20210716,434056,23930,-493238
30,A290690,¼Ò·è½º,20210715,433803,23614,-493238
31,A290690,¼Ò·è½º,20210714,432620,24694,-493238
32,A290690,¼Ò·è½º,20210713,432370,24919,-493238
33,A290690,¼Ò·è½º,20210712,437167,21566,-493238
34,A290690,¼Ò·è½º,20210709,440341,21442,-493238
35,A290690,¼Ò·è½º,20210708,441026,26943,-493238
36,A290690,¼Ò·è½º,20210707,444658,25470,-493238
37,A290690,¼Ò·è½º,20210706,449376,27905,-493238
38,A290690,¼Ò·è½º,20210705,452335,26054,-493238
39,A290690,¼Ò·è½º,20210702,454924,23465,-493238
40,A290690,¼Ò·è½º,20210701,422747,12652,-450238
41,A290690,¼Ò·è½º,20210630,415734,11668,-439238
42,A290690,¼Ò·è½º,20210629,402804,8598,-419238
