,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A025440,¥Îº∫ø§≈ÿ,20210827,-842034,951614,5168
1,A025440,¥Îº∫ø§≈ÿ,20210826,-788042,886810,5168
2,A025440,¥Îº∫ø§≈ÿ,20210825,-757876,859944,5168
3,A025440,¥Îº∫ø§≈ÿ,20210824,-752329,825749,5168
4,A025440,¥Îº∫ø§≈ÿ,20210823,-709146,807819,5168
5,A025440,¥Îº∫ø§≈ÿ,20210820,-391643,487463,5168
6,A025440,¥Îº∫ø§≈ÿ,20210819,-372159,462874,5168
7,A025440,¥Îº∫ø§≈ÿ,20210818,-467978,518786,48804
8,A025440,¥Îº∫ø§≈ÿ,20210817,-390207,441602,48804
9,A025440,¥Îº∫ø§≈ÿ,20210813,-423655,462134,48804
10,A025440,¥Îº∫ø§≈ÿ,20210812,-530991,566277,48804
11,A025440,¥Îº∫ø§≈ÿ,20210811,-513749,553204,48804
12,A025440,¥Îº∫ø§≈ÿ,20210810,-594534,634124,48804
13,A025440,¥Îº∫ø§≈ÿ,20210809,-578357,615665,48804
14,A025440,¥Îº∫ø§≈ÿ,20210806,-401287,420658,48804
15,A025440,¥Îº∫ø§≈ÿ,20210805,-445929,469908,48804
16,A025440,¥Îº∫ø§≈ÿ,20210804,-426546,451254,48804
17,A025440,¥Îº∫ø§≈ÿ,20210803,-427046,450354,48804
18,A025440,¥Îº∫ø§≈ÿ,20210802,-379884,417261,48804
19,A025440,¥Îº∫ø§≈ÿ,20210730,-388697,424885,48804
20,A025440,¥Îº∫ø§≈ÿ,20210729,-536966,553256,48804
21,A025440,¥Îº∫ø§≈ÿ,20210728,-581614,594457,48804
22,A025440,¥Îº∫ø§≈ÿ,20210727,-1037605,1049284,48804
23,A025440,¥Îº∫ø§≈ÿ,20210726,-1073826,1093730,48804
24,A025440,¥Îº∫ø§≈ÿ,20210723,-1377532,1400372,48804
25,A025440,¥Îº∫ø§≈ÿ,20210722,-1317956,1324380,48804
26,A025440,¥Îº∫ø§≈ÿ,20210721,-2442532,2338585,136038
27,A025440,¥Îº∫ø§≈ÿ,20210720,-1508760,1500561,48804
28,A025440,¥Îº∫ø§≈ÿ,20210719,-1338791,1336470,48804
29,A025440,¥Îº∫ø§≈ÿ,20210716,-1081189,1078573,48804
30,A025440,¥Îº∫ø§≈ÿ,20210715,-1023394,1010474,48804
31,A025440,¥Îº∫ø§≈ÿ,20210714,-2205291,2207736,52481
32,A025440,¥Îº∫ø§≈ÿ,20210713,-2229182,2234104,44804
33,A025440,¥Îº∫ø§≈ÿ,20210712,-1982976,2022694,44804
34,A025440,¥Îº∫ø§≈ÿ,20210709,-1912356,1952784,44804
35,A025440,¥Îº∫ø§≈ÿ,20210708,-1946680,1913146,44797
36,A025440,¥Îº∫ø§≈ÿ,20210707,-1892438,1857860,44789
37,A025440,¥Îº∫ø§≈ÿ,20210706,-1829940,1789121,44755
38,A025440,¥Îº∫ø§≈ÿ,20210705,-1693119,1623343,42960
39,A025440,¥Îº∫ø§≈ÿ,20210702,-1577040,1521297,42960
40,A025440,¥Îº∫ø§≈ÿ,20210701,-1537683,1481939,42960
41,A025440,¥Îº∫ø§≈ÿ,20210630,-1484943,1431506,42960
42,A025440,¥Îº∫ø§≈ÿ,20210629,-1346529,1310060,42960
43,A025440,¥Îº∫ø§≈ÿ,20210628,-1176610,1140216,42960
44,A025440,¥Îº∫ø§≈ÿ,20210625,-1699455,1666202,42960
45,A025440,¥Îº∫ø§≈ÿ,20210624,-1178350,1133329,42960
46,A025440,¥Îº∫ø§≈ÿ,20210623,-1013069,947696,42960
47,A025440,¥Îº∫ø§≈ÿ,20210622,-1332814,1275947,42960
48,A025440,¥Îº∫ø§≈ÿ,20210621,-1197282,1133613,42960
49,A025440,¥Îº∫ø§≈ÿ,20210618,-1158130,1103100,42960
50,A025440,¥Îº∫ø§≈ÿ,20210617,-997409,939787,42960
51,A025440,¥Îº∫ø§≈ÿ,20210616,-1064102,1009229,42960
52,A025440,¥Îº∫ø§≈ÿ,20210615,-1189641,1103410,42960
53,A025440,¥Îº∫ø§≈ÿ,20210614,-761435,675369,42960
54,A025440,¥Îº∫ø§≈ÿ,20210611,-696747,612487,42960
55,A025440,¥Îº∫ø§≈ÿ,20210610,-723287,637983,42960
56,A025440,¥Îº∫ø§≈ÿ,20210609,-566436,478866,42960
57,A025440,¥Îº∫ø§≈ÿ,20210608,-529619,442149,42960
58,A025440,¥Îº∫ø§≈ÿ,20210607,-360171,270957,42960
59,A025440,¥Îº∫ø§≈ÿ,20210604,-1066710,981502,43075
60,A025440,¥Îº∫ø§≈ÿ,20210603,-1195641,1087225,43075
61,A025440,¥Îº∫ø§≈ÿ,20210602,-788623,678748,43075
62,A025440,¥Îº∫ø§≈ÿ,20210601,-611365,491870,43075
63,A025440,¥Îº∫ø§≈ÿ,20210531,-514963,394266,43073
64,A025440,¥Îº∫ø§≈ÿ,20210528,-649208,541519,43073
65,A025440,¥Îº∫ø§≈ÿ,20210527,-508105,402102,43073
66,A025440,¥Îº∫ø§≈ÿ,20210526,-429252,322393,43067
67,A025440,¥Îº∫ø§≈ÿ,20210525,-419151,330356,43067
68,A025440,¥Îº∫ø§≈ÿ,20210524,-383448,282456,43067
69,A025440,¥Îº∫ø§≈ÿ,20210521,-555781,455644,43067
70,A025440,¥Îº∫ø§≈ÿ,20210520,-702434,613157,43067
71,A025440,¥Îº∫ø§≈ÿ,20210518,-676752,587473,43067
72,A025440,¥Îº∫ø§≈ÿ,20210517,-657277,566148,43067
73,A025440,¥Îº∫ø§≈ÿ,20210514,-805268,717761,38848
74,A025440,¥Îº∫ø§≈ÿ,20210513,-496623,408318,38848
75,A025440,¥Îº∫ø§≈ÿ,20210512,-460887,382187,25748
76,A025440,¥Îº∫ø§≈ÿ,20210511,-564694,485718,12855
77,A025440,¥Îº∫ø§≈ÿ,20210510,-462321,390331,8600
78,A025440,¥Îº∫ø§≈ÿ,20210507,-382561,329485,108
79,A025440,¥Îº∫ø§≈ÿ,20210506,-442604,389393,108
80,A025440,¥Îº∫ø§≈ÿ,20210504,-401083,350987,108
81,A025440,¥Îº∫ø§≈ÿ,20210503,-416428,362697,108
82,A025440,¥Îº∫ø§≈ÿ,20210430,-439330,391009,108
83,A025440,¥Îº∫ø§≈ÿ,20210429,-458117,415923,108
84,A025440,¥Îº∫ø§≈ÿ,20210428,-433237,387706,98
85,A025440,¥Îº∫ø§≈ÿ,20210427,-348374,308124,98
86,A025440,¥Îº∫ø§≈ÿ,20210426,-358755,320821,84
87,A025440,¥Îº∫ø§≈ÿ,20210423,-298385,266057,84
88,A025440,¥Îº∫ø§≈ÿ,20210422,-225098,192485,81
89,A025440,¥Îº∫ø§≈ÿ,20210421,-240716,192343,1
90,A025440,¥Îº∫ø§≈ÿ,20210420,-245387,199631,1
91,A025440,¥Îº∫ø§≈ÿ,20210419,-320065,210768,1
92,A025440,¥Îº∫ø§≈ÿ,20210416,-341493,231107,0
93,A025440,¥Îº∫ø§≈ÿ,20210415,-320946,207074,0
94,A025440,¥Îº∫ø§≈ÿ,20210414,-255269,138148,0
95,A025440,¥Îº∫ø§≈ÿ,20210413,-318339,203962,0
96,A025440,¥Îº∫ø§≈ÿ,20210412,-350896,240165,40
97,A025440,¥Îº∫ø§≈ÿ,20210409,-362204,249612,40
98,A025440,¥Îº∫ø§≈ÿ,20210408,-119930,10396,40
99,A025440,¥Îº∫ø§≈ÿ,20210407,-153138,44660,40
100,A025440,¥Îº∫ø§≈ÿ,20210406,-88167,-21038,0
101,A025440,¥Îº∫ø§≈ÿ,20210405,-215590,74534,0
102,A025440,¥Îº∫ø§≈ÿ,20210402,-98076,-20741,0
103,A025440,¥Îº∫ø§≈ÿ,20210401,-180354,12364,0
104,A025440,¥Îº∫ø§≈ÿ,20210331,-229765,77379,0
105,A025440,¥Îº∫ø§≈ÿ,20210330,-206115,59167,0
106,A025440,¥Îº∫ø§≈ÿ,20210329,-112361,1656,0
107,A025440,¥Îº∫ø§≈ÿ,20210326,-98220,-17243,6926
108,A025440,¥Îº∫ø§≈ÿ,20210325,-180457,64563,6926
109,A025440,¥Îº∫ø§≈ÿ,20210324,-248024,76375,19686
110,A025440,¥Îº∫ø§≈ÿ,20210323,-23333,5886,0
111,A025440,¥Îº∫ø§≈ÿ,20210322,-46388,47125,0
112,A025440,¥Îº∫ø§≈ÿ,20210319,-361525,364644,0
113,A025440,¥Îº∫ø§≈ÿ,20210318,-164782,108801,0
114,A025440,¥Îº∫ø§≈ÿ,20210317,-180103,125607,0
115,A025440,¥Îº∫ø§≈ÿ,20210316,-228361,149906,0
116,A025440,¥Îº∫ø§≈ÿ,20210315,-755663,455067,211940
117,A025440,¥Îº∫ø§≈ÿ,20210312,-473798,387571,0
118,A025440,¥Îº∫ø§≈ÿ,20210311,-139278,-6007,18107
