,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A145850,TREX ÆÝ´õ¸àÅ» 200,20210827,-317,0,317
1,A145850,TREX ÆÝ´õ¸àÅ» 200,20210826,-318,0,318
2,A145850,TREX ÆÝ´õ¸àÅ» 200,20210825,-319,0,319
3,A145850,TREX ÆÝ´õ¸àÅ» 200,20210824,-320,0,320
4,A145850,TREX ÆÝ´õ¸àÅ» 200,20210823,-321,0,321
5,A145850,TREX ÆÝ´õ¸àÅ» 200,20210820,-328,0,328
6,A145850,TREX ÆÝ´õ¸àÅ» 200,20210819,-328,0,328
7,A145850,TREX ÆÝ´õ¸àÅ» 200,20210818,-333,0,333
8,A145850,TREX ÆÝ´õ¸àÅ» 200,20210817,-333,0,333
9,A145850,TREX ÆÝ´õ¸àÅ» 200,20210813,-342,0,342
10,A145850,TREX ÆÝ´õ¸àÅ» 200,20210812,-342,0,342
11,A145850,TREX ÆÝ´õ¸àÅ» 200,20210811,-344,0,344
12,A145850,TREX ÆÝ´õ¸àÅ» 200,20210810,-347,0,347
13,A145850,TREX ÆÝ´õ¸àÅ» 200,20210809,-353,0,353
14,A145850,TREX ÆÝ´õ¸àÅ» 200,20210806,-362,0,362
15,A145850,TREX ÆÝ´õ¸àÅ» 200,20210805,-346,0,346
16,A145850,TREX ÆÝ´õ¸àÅ» 200,20210804,-351,0,351
17,A145850,TREX ÆÝ´õ¸àÅ» 200,20210803,-340,0,340
18,A145850,TREX ÆÝ´õ¸àÅ» 200,20210802,-354,0,354
19,A145850,TREX ÆÝ´õ¸àÅ» 200,20210730,-364,0,364
20,A145850,TREX ÆÝ´õ¸àÅ» 200,20210729,-365,0,365
21,A145850,TREX ÆÝ´õ¸àÅ» 200,20210728,-367,0,367
22,A145850,TREX ÆÝ´õ¸àÅ» 200,20210727,-381,0,381
23,A145850,TREX ÆÝ´õ¸àÅ» 200,20210726,-378,0,378
24,A145850,TREX ÆÝ´õ¸àÅ» 200,20210723,-380,0,380
25,A145850,TREX ÆÝ´õ¸àÅ» 200,20210722,-378,0,378
26,A145850,TREX ÆÝ´õ¸àÅ» 200,20210721,-378,0,378
27,A145850,TREX ÆÝ´õ¸àÅ» 200,20210720,-378,0,378
28,A145850,TREX ÆÝ´õ¸àÅ» 200,20210719,-378,0,378
29,A145850,TREX ÆÝ´õ¸àÅ» 200,20210716,-380,0,380
30,A145850,TREX ÆÝ´õ¸àÅ» 200,20210715,-381,0,381
31,A145850,TREX ÆÝ´õ¸àÅ» 200,20210714,-381,0,381
32,A145850,TREX ÆÝ´õ¸àÅ» 200,20210713,-381,0,381
33,A145850,TREX ÆÝ´õ¸àÅ» 200,20210712,-381,0,381
34,A145850,TREX ÆÝ´õ¸àÅ» 200,20210709,-385,0,385
35,A145850,TREX ÆÝ´õ¸àÅ» 200,20210708,-384,0,384
36,A145850,TREX ÆÝ´õ¸àÅ» 200,20210707,-385,0,385
37,A145850,TREX ÆÝ´õ¸àÅ» 200,20210706,-386,0,386
38,A145850,TREX ÆÝ´õ¸àÅ» 200,20210705,-390,0,390
39,A145850,TREX ÆÝ´õ¸àÅ» 200,20210702,-391,0,391
40,A145850,TREX ÆÝ´õ¸àÅ» 200,20210701,-391,0,391
41,A145850,TREX ÆÝ´õ¸àÅ» 200,20210630,-392,0,392
42,A145850,TREX ÆÝ´õ¸àÅ» 200,20210629,-396,0,396
43,A145850,TREX ÆÝ´õ¸àÅ» 200,20210628,-400,0,400
44,A145850,TREX ÆÝ´õ¸àÅ» 200,20210625,-402,0,402
45,A145850,TREX ÆÝ´õ¸àÅ» 200,20210624,-408,0,408
46,A145850,TREX ÆÝ´õ¸àÅ» 200,20210623,-412,0,412
47,A145850,TREX ÆÝ´õ¸àÅ» 200,20210622,-415,0,415
48,A145850,TREX ÆÝ´õ¸àÅ» 200,20210621,-415,0,415
49,A145850,TREX ÆÝ´õ¸àÅ» 200,20210618,-416,0,416
50,A145850,TREX ÆÝ´õ¸àÅ» 200,20210617,-416,0,416
51,A145850,TREX ÆÝ´õ¸àÅ» 200,20210616,-417,0,417
52,A145850,TREX ÆÝ´õ¸àÅ» 200,20210615,-417,0,417
53,A145850,TREX ÆÝ´õ¸àÅ» 200,20210614,-418,0,418
54,A145850,TREX ÆÝ´õ¸àÅ» 200,20210611,-418,0,418
55,A145850,TREX ÆÝ´õ¸àÅ» 200,20210610,-416,0,416
56,A145850,TREX ÆÝ´õ¸àÅ» 200,20210609,-423,0,423
57,A145850,TREX ÆÝ´õ¸àÅ» 200,20210608,-224,0,224
58,A145850,TREX ÆÝ´õ¸àÅ» 200,20210607,-233,0,233
59,A145850,TREX ÆÝ´õ¸àÅ» 200,20210604,-234,0,234
60,A145850,TREX ÆÝ´õ¸àÅ» 200,20210603,-371,0,371
61,A145850,TREX ÆÝ´õ¸àÅ» 200,20210602,-372,0,372
62,A145850,TREX ÆÝ´õ¸àÅ» 200,20210601,-375,0,375
63,A145850,TREX ÆÝ´õ¸àÅ» 200,20210531,-375,0,375
64,A145850,TREX ÆÝ´õ¸àÅ» 200,20210528,-376,0,376
65,A145850,TREX ÆÝ´õ¸àÅ» 200,20210527,-385,0,385
66,A145850,TREX ÆÝ´õ¸àÅ» 200,20210526,-387,0,387
67,A145850,TREX ÆÝ´õ¸àÅ» 200,20210525,-396,0,396
68,A145850,TREX ÆÝ´õ¸àÅ» 200,20210524,-400,0,400
69,A145850,TREX ÆÝ´õ¸àÅ» 200,20210521,-404,0,404
70,A145850,TREX ÆÝ´õ¸àÅ» 200,20210520,-412,0,412
71,A145850,TREX ÆÝ´õ¸àÅ» 200,20210518,-434,0,434
72,A145850,TREX ÆÝ´õ¸àÅ» 200,20210517,-438,0,438
73,A145850,TREX ÆÝ´õ¸àÅ» 200,20210514,-445,0,445
74,A145850,TREX ÆÝ´õ¸àÅ» 200,20210513,-445,0,445
75,A145850,TREX ÆÝ´õ¸àÅ» 200,20210512,141,0,-141
76,A145850,TREX ÆÝ´õ¸àÅ» 200,20210511,138,0,-138
77,A145850,TREX ÆÝ´õ¸àÅ» 200,20210510,133,0,-133
78,A145850,TREX ÆÝ´õ¸àÅ» 200,20210507,127,0,-127
79,A145850,TREX ÆÝ´õ¸àÅ» 200,20210506,119,0,-119
80,A145850,TREX ÆÝ´õ¸àÅ» 200,20210504,117,0,-117
81,A145850,TREX ÆÝ´õ¸àÅ» 200,20210503,117,0,-117
82,A145850,TREX ÆÝ´õ¸àÅ» 200,20210430,119,0,-119
83,A145850,TREX ÆÝ´õ¸àÅ» 200,20210429,118,0,-118
84,A145850,TREX ÆÝ´õ¸àÅ» 200,20210428,113,0,-113
85,A145850,TREX ÆÝ´õ¸àÅ» 200,20210427,108,0,-108
86,A145850,TREX ÆÝ´õ¸àÅ» 200,20210426,105,0,-105
87,A145850,TREX ÆÝ´õ¸àÅ» 200,20210423,100,0,-100
88,A145850,TREX ÆÝ´õ¸àÅ» 200,20210422,96,0,-96
89,A145850,TREX ÆÝ´õ¸àÅ» 200,20210421,90,0,-90
90,A145850,TREX ÆÝ´õ¸àÅ» 200,20210420,85,0,-85
91,A145850,TREX ÆÝ´õ¸àÅ» 200,20210419,85,0,-85
92,A145850,TREX ÆÝ´õ¸àÅ» 200,20210416,80,0,-80
93,A145850,TREX ÆÝ´õ¸àÅ» 200,20210415,79,0,-79
94,A145850,TREX ÆÝ´õ¸àÅ» 200,20210414,75,0,-75
95,A145850,TREX ÆÝ´õ¸àÅ» 200,20210413,75,0,-75
96,A145850,TREX ÆÝ´õ¸àÅ» 200,20210412,76,0,-76
97,A145850,TREX ÆÝ´õ¸àÅ» 200,20210409,71,0,-71
98,A145850,TREX ÆÝ´õ¸àÅ» 200,20210408,69,0,-69
99,A145850,TREX ÆÝ´õ¸àÅ» 200,20210407,69,0,-69
100,A145850,TREX ÆÝ´õ¸àÅ» 200,20210406,68,0,-68
101,A145850,TREX ÆÝ´õ¸àÅ» 200,20210405,68,0,-68
102,A145850,TREX ÆÝ´õ¸àÅ» 200,20210402,67,0,-67
103,A145850,TREX ÆÝ´õ¸àÅ» 200,20210401,65,0,-65
104,A145850,TREX ÆÝ´õ¸àÅ» 200,20210331,62,0,-62
105,A145850,TREX ÆÝ´õ¸àÅ» 200,20210330,59,0,-59
106,A145850,TREX ÆÝ´õ¸àÅ» 200,20210329,59,0,-59
107,A145850,TREX ÆÝ´õ¸àÅ» 200,20210326,58,0,-58
108,A145850,TREX ÆÝ´õ¸àÅ» 200,20210325,59,0,-59
109,A145850,TREX ÆÝ´õ¸àÅ» 200,20210324,59,0,-59
110,A145850,TREX ÆÝ´õ¸àÅ» 200,20210323,58,0,-58
111,A145850,TREX ÆÝ´õ¸àÅ» 200,20210322,53,0,-53
112,A145850,TREX ÆÝ´õ¸àÅ» 200,20210319,53,0,-53
113,A145850,TREX ÆÝ´õ¸àÅ» 200,20210318,51,0,-51
114,A145850,TREX ÆÝ´õ¸àÅ» 200,20210317,39,0,-39
115,A145850,TREX ÆÝ´õ¸àÅ» 200,20210316,31,0,-31
116,A145850,TREX ÆÝ´õ¸àÅ» 200,20210315,26,0,-26
117,A145850,TREX ÆÝ´õ¸àÅ» 200,20210312,18,0,-18
118,A145850,TREX ÆÝ´õ¸àÅ» 200,20210311,15,0,-15
