,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210827,44274,0,-45415
1,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210826,41879,0,-43020
2,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210825,41019,0,-42160
3,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210824,41036,0,-42171
4,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210823,40101,0,-41236
5,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210820,38877,0,-39950
6,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210819,41318,0,-42291
7,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210818,42505,0,-43668
8,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210817,41481,0,-42544
9,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210813,39712,0,-40775
10,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210812,39755,0,-40818
11,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210811,40762,0,-41825
12,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210810,41553,0,-42616
13,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210809,44969,0,-46032
14,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210806,44681,0,-45744
15,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210805,42873,0,-43936
16,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210804,43773,0,-44836
17,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210803,42785,0,-43848
18,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210802,43066,0,-44129
19,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210730,43502,0,-44565
20,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210729,42725,0,-43795
21,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210728,40954,0,-42024
22,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210727,41312,0,-42382
23,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210726,40164,0,-41234
24,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210723,41307,0,-42377
25,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210722,39306,0,-40376
26,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210721,38995,0,-40065
27,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210720,37145,0,-38192
28,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210719,37576,0,-38633
29,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210716,36028,0,-37085
30,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210715,34377,0,-35434
31,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210714,33296,0,-34273
32,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210713,32293,0,-33270
33,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210712,30272,0,-31249
34,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210709,30791,0,-31768
35,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210708,30086,0,-31069
36,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210707,29105,0,-30088
37,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210706,27602,0,-28552
38,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210705,25599,0,-26349
39,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210702,26126,0,-26876
40,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210701,25576,0,-26326
41,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210630,23350,0,-24110
42,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210629,21172,0,-21784
43,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210628,19446,0,-20013
44,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210625,19228,0,-19792
45,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210624,15265,0,-15824
46,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210623,12632,0,-13191
47,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210622,13418,0,-13977
48,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210621,12628,0,-13187
49,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210618,11546,0,-12127
50,A375270,KBSTAR ±Û·Î¹úµ¥ÀÌÅÍ¼¾ÅÍ¸®Ã÷³ª½º´Ú(ÇÕ¼º),20210617,10951,0,-11532
