,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A286940,·Ôµ¥Á¤º¸Åë½Å,20210827,44639,30086,-80769
1,A286940,·Ôµ¥Á¤º¸Åë½Å,20210826,39713,30758,-68748
2,A286940,·Ôµ¥Á¤º¸Åë½Å,20210825,26827,31968,-55292
3,A286940,·Ôµ¥Á¤º¸Åë½Å,20210824,12880,36096,-45406
4,A286940,·Ôµ¥Á¤º¸Åë½Å,20210823,1517,44552,-42467
5,A286940,·Ôµ¥Á¤º¸Åë½Å,20210820,25,44123,-40520
6,A286940,·Ôµ¥Á¤º¸Åë½Å,20210819,-4678,52146,-43781
7,A286940,·Ôµ¥Á¤º¸Åë½Å,20210818,-25685,53426,-22094
8,A286940,·Ôµ¥Á¤º¸Åë½Å,20210817,-39804,66542,-21073
9,A286940,·Ôµ¥Á¤º¸Åë½Å,20210813,-50148,75923,-20075
10,A286940,·Ôµ¥Á¤º¸Åë½Å,20210812,-56757,79982,-17527
11,A286940,·Ôµ¥Á¤º¸Åë½Å,20210811,-48410,72924,-18817
12,A286940,·Ôµ¥Á¤º¸Åë½Å,20210810,-40784,68402,-21906
13,A286940,·Ôµ¥Á¤º¸Åë½Å,20210809,-29342,61003,-26049
14,A286940,·Ôµ¥Á¤º¸Åë½Å,20210806,-23215,56125,-27536
15,A286940,·Ôµ¥Á¤º¸Åë½Å,20210805,-31696,50017,-12946
16,A286940,·Ôµ¥Á¤º¸Åë½Å,20210804,-22343,49352,-21726
17,A286940,·Ôµ¥Á¤º¸Åë½Å,20210803,-7758,40558,-27469
18,A286940,·Ôµ¥Á¤º¸Åë½Å,20210802,-19782,42343,-17228
19,A286940,·Ôµ¥Á¤º¸Åë½Å,20210730,-42446,53765,-5917
20,A286940,·Ôµ¥Á¤º¸Åë½Å,20210729,-13075,47466,-29096
