,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A010240,»Ô±π,20210827,-72836,169671,-5191
1,A010240,»Ô±π,20210826,-69749,166349,-5191
2,A010240,»Ô±π,20210825,-69908,166708,-5191
3,A010240,»Ô±π,20210824,-77687,174649,-5191
4,A010240,»Ô±π,20210823,-68321,165288,-5191
5,A010240,»Ô±π,20210820,-31904,126203,-3190
6,A010240,»Ô±π,20210819,-3555,98007,-3190
7,A010240,»Ô±π,20210818,-9520,100471,484
8,A010240,»Ô±π,20210817,23145,68010,484
9,A010240,»Ô±π,20210813,23502,68016,484
10,A010240,»Ô±π,20210812,21115,70054,947
11,A010240,»Ô±π,20210811,31165,59904,947
12,A010240,»Ô±π,20210810,33630,56559,947
13,A010240,»Ô±π,20210809,11898,78409,947
14,A010240,»Ô±π,20210806,-2864,93285,947
15,A010240,»Ô±π,20210805,-19235,109845,484
16,A010240,»Ô±π,20210804,-24220,116762,484
17,A010240,»Ô±π,20210803,-4571,97035,484
18,A010240,»Ô±π,20210802,-5716,98342,484
19,A010240,»Ô±π,20210730,-33991,126647,484
20,A010240,»Ô±π,20210729,-46919,139903,484
21,A010240,»Ô±π,20210728,-48189,138390,3567
22,A010240,»Ô±π,20210727,-66276,157812,4363
23,A010240,»Ô±π,20210726,-52510,142081,4363
24,A010240,»Ô±π,20210723,-3817,95897,4363
25,A010240,»Ô±π,20210722,-25542,116595,4363
26,A010240,»Ô±π,20210721,-128922,220710,4363
27,A010240,»Ô±π,20210720,-133702,226304,4363
28,A010240,»Ô±π,20210719,-142964,236076,2959
29,A010240,»Ô±π,20210716,-86511,181506,1280
30,A010240,»Ô±π,20210715,-62968,156187,1280
31,A010240,»Ô±π,20210714,-109194,197250,6837
32,A010240,»Ô±π,20210713,-164563,250591,9019
33,A010240,»Ô±π,20210712,-185397,279398,5328
34,A010240,»Ô±π,20210709,-258103,350859,5328
35,A010240,»Ô±π,20210708,-224592,326305,5328
36,A010240,»Ô±π,20210707,-111748,216879,5276
37,A010240,»Ô±π,20210706,-75030,184372,2666
38,A010240,»Ô±π,20210705,-63857,173016,2666
39,A010240,»Ô±π,20210702,-31993,146703,2544
40,A010240,»Ô±π,20210701,6630,110333,823
41,A010240,»Ô±π,20210630,140367,-21075,484
42,A010240,»Ô±π,20210629,121441,-3872,484
43,A010240,»Ô±π,20210628,-3311,83815,484
44,A010240,»Ô±π,20210625,-254653,330915,484
45,A010240,»Ô±π,20210624,-63001,141839,484
46,A010240,»Ô±π,20210623,-36082,114766,484
47,A010240,»Ô±π,20210622,-26632,105707,484
48,A010240,»Ô±π,20210621,86251,-10230,484
49,A010240,»Ô±π,20210618,83006,-9685,484
50,A010240,»Ô±π,20210617,76902,-5581,484
51,A010240,»Ô±π,20210616,87502,-12890,-2769
52,A010240,»Ô±π,20210615,84433,-10101,-2769
53,A010240,»Ô±π,20210614,86840,-20187,3571
54,A010240,»Ô±π,20210611,79546,-14888,3571
55,A010240,»Ô±π,20210610,73002,-8143,3571
56,A010240,»Ô±π,20210609,47269,17309,3571
57,A010240,»Ô±π,20210608,33595,31425,3800
58,A010240,»Ô±π,20210607,54239,5868,3571
59,A010240,»Ô±π,20210604,15880,44015,3571
60,A010240,»Ô±π,20210603,29809,27331,5594
61,A010240,»Ô±π,20210602,-18332,76248,5594
62,A010240,»Ô±π,20210601,-53279,111200,5594
63,A010240,»Ô±π,20210531,98997,-40966,5594
64,A010240,»Ô±π,20210528,107503,-49579,5594
65,A010240,»Ô±π,20210527,85400,-27369,5594
66,A010240,»Ô±π,20210526,72768,-14549,5594
67,A010240,»Ô±π,20210525,101883,-43807,5594
68,A010240,»Ô±π,20210524,83971,-25900,5594
69,A010240,»Ô±π,20210521,80879,-23808,5594
70,A010240,»Ô±π,20210520,77930,-27239,13424
71,A010240,»Ô±π,20210518,75866,-25762,8253
72,A010240,»Ô±π,20210517,79801,-27977,8253
73,A010240,»Ô±π,20210514,51900,-6979,8253
74,A010240,»Ô±π,20210513,115574,-61309,-2747
75,A010240,»Ô±π,20210512,111180,-56905,-2747
76,A010240,»Ô±π,20210511,89117,-34842,-2747
77,A010240,»Ô±π,20210510,71636,-21361,-2747
78,A010240,»Ô±π,20210507,64462,-13974,-2747
79,A010240,»Ô±π,20210506,104480,-54312,-2747
80,A010240,»Ô±π,20210504,122810,-72280,-2747
81,A010240,»Ô±π,20210503,126954,-80104,-2747
82,A010240,»Ô±π,20210430,123365,-77077,-2747
83,A010240,»Ô±π,20210429,109237,-62977,-2747
84,A010240,»Ô±π,20210428,141766,-78495,-2747
85,A010240,»Ô±π,20210427,146131,-82840,-2747
86,A010240,»Ô±π,20210426,156321,-92043,-2747
87,A010240,»Ô±π,20210423,158504,-94226,-2747
88,A010240,»Ô±π,20210422,158917,-94588,-2747
89,A010240,»Ô±π,20210421,151207,-88362,-2747
90,A010240,»Ô±π,20210420,151345,-89419,-2747
91,A010240,»Ô±π,20210419,144470,-83165,-2747
92,A010240,»Ô±π,20210416,135410,-74071,-2747
93,A010240,»Ô±π,20210415,141514,-77657,-2747
94,A010240,»Ô±π,20210414,144876,-82561,-2747
95,A010240,»Ô±π,20210413,159160,-98009,464
96,A010240,»Ô±π,20210412,108168,-56689,14471
97,A010240,»Ô±π,20210409,112065,-48884,-132
98,A010240,»Ô±π,20210408,131562,-65577,-2747
99,A010240,»Ô±π,20210407,135932,-69309,-2747
100,A010240,»Ô±π,20210406,155175,-88119,-2747
101,A010240,»Ô±π,20210405,147433,-80162,-2747
102,A010240,»Ô±π,20210402,146432,-88632,20
103,A010240,»Ô±π,20210401,129477,-71364,-307
104,A010240,»Ô±π,20210331,103195,-51418,-307
105,A010240,»Ô±π,20210330,100420,-55061,-307
106,A010240,»Ô±π,20210329,55886,-11594,-307
107,A010240,»Ô±π,20210326,133977,-89011,-307
108,A010240,»Ô±π,20210325,73493,-32787,-307
109,A010240,»Ô±π,20210324,97096,-55461,-307
110,A010240,»Ô±π,20210323,112898,-73256,-307
111,A010240,»Ô±π,20210322,110574,-71625,-307
112,A010240,»Ô±π,20210319,86045,-54593,-307
113,A010240,»Ô±π,20210318,97760,-65307,-307
114,A010240,»Ô±π,20210317,109169,-78993,-307
115,A010240,»Ô±π,20210316,123927,-93741,-307
116,A010240,»Ô±π,20210315,108768,-77737,-307
117,A010240,»Ô±π,20210312,83964,-73285,20628
118,A010240,»Ô±π,20210311,108030,-102344,2
