,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A054620,APSÈ¦µù½º,20210827,-788358,-179377,153327
1,A054620,APSÈ¦µù½º,20210826,-792935,-174820,153327
2,A054620,APSÈ¦µù½º,20210825,-801209,-166546,153327
3,A054620,APSÈ¦µù½º,20210824,-799714,-167719,152923
4,A054620,APSÈ¦µù½º,20210823,-808147,-159412,154951
5,A054620,APSÈ¦µù½º,20210820,-822385,-146480,156701
6,A054620,APSÈ¦µù½º,20210819,-795234,-170678,156477
7,A054620,APSÈ¦µù½º,20210818,-804812,-153135,154935
8,A054620,APSÈ¦µù½º,20210817,-801476,-156884,153798
9,A054620,APSÈ¦µù½º,20210813,-799008,-158603,153785
10,A054620,APSÈ¦µù½º,20210812,-817784,-131669,154022
11,A054620,APSÈ¦µù½º,20210811,-865291,-90975,159880
12,A054620,APSÈ¦µù½º,20210810,-819581,-146414,169495
13,A054620,APSÈ¦µù½º,20210809,-812031,-156399,171430
14,A054620,APSÈ¦µù½º,20210806,-852116,-117716,172630
15,A054620,APSÈ¦µù½º,20210805,-891334,-82251,177046
16,A054620,APSÈ¦µù½º,20210804,-814415,-154006,181553
17,A054620,APSÈ¦µù½º,20210803,-781338,-180931,175953
18,A054620,APSÈ¦µù½º,20210802,-794585,-169027,177565
19,A054620,APSÈ¦µù½º,20210730,-797563,-163755,176779
20,A054620,APSÈ¦µù½º,20210729,-812577,-148841,177958
21,A054620,APSÈ¦µù½º,20210728,-815873,-147947,179345
22,A054620,APSÈ¦µù½º,20210727,-853785,-127274,199122
23,A054620,APSÈ¦µù½º,20210726,-815139,-168142,199051
24,A054620,APSÈ¦µù½º,20210723,-788686,-193515,196227
25,A054620,APSÈ¦µù½º,20210722,-792145,-196004,196227
26,A054620,APSÈ¦µù½º,20210721,-785492,-203620,198898
27,A054620,APSÈ¦µù½º,20210720,-802221,-212224,196527
28,A054620,APSÈ¦µù½º,20210719,-1088434,104970,196734
29,A054620,APSÈ¦µù½º,20210716,-990461,-4075,202166
30,A054620,APSÈ¦µù½º,20210715,-886629,-109334,201028
31,A054620,APSÈ¦µù½º,20210714,-892178,-99063,204316
32,A054620,APSÈ¦µù½º,20210713,-815127,-145916,197956
33,A054620,APSÈ¦µù½º,20210712,-769597,-143561,194645
34,A054620,APSÈ¦µù½º,20210709,-783289,-142277,194645
35,A054620,APSÈ¦µù½º,20210708,-776681,-145705,194645
36,A054620,APSÈ¦µù½º,20210707,-777071,-140081,195645
37,A054620,APSÈ¦µù½º,20210706,-778406,-132924,195645
38,A054620,APSÈ¦µù½º,20210705,-775603,-133857,195645
39,A054620,APSÈ¦µù½º,20210702,-772379,-134511,195645
40,A054620,APSÈ¦µù½º,20210701,-777215,-127701,195645
41,A054620,APSÈ¦µù½º,20210630,-771036,-125880,195645
42,A054620,APSÈ¦µù½º,20210629,-779357,-120223,195878
43,A054620,APSÈ¦µù½º,20210628,-766959,-112470,196333
44,A054620,APSÈ¦µù½º,20210625,-757862,-123946,209546
45,A054620,APSÈ¦µù½º,20210624,-760869,-115531,211079
46,A054620,APSÈ¦µù½º,20210623,-769406,-111446,212918
47,A054620,APSÈ¦µù½º,20210622,-739288,-144508,212918
48,A054620,APSÈ¦µù½º,20210621,-750429,-129721,208618
49,A054620,APSÈ¦µù½º,20210618,-745227,-120866,204795
50,A054620,APSÈ¦µù½º,20210617,-731962,-123878,204795
51,A054620,APSÈ¦µù½º,20210616,-729745,-126035,205371
52,A054620,APSÈ¦µù½º,20210615,-735240,-121805,207587
53,A054620,APSÈ¦µù½º,20210614,-774727,-82936,205317
54,A054620,APSÈ¦µù½º,20210611,-780933,-81770,210777
55,A054620,APSÈ¦µù½º,20210610,-757386,-94665,210813
56,A054620,APSÈ¦µù½º,20210609,-753305,-98083,209635
57,A054620,APSÈ¦µù½º,20210608,-757965,-91502,207714
58,A054620,APSÈ¦µù½º,20210607,-762220,-72808,203942
59,A054620,APSÈ¦µù½º,20210604,-748353,-83233,203913
60,A054620,APSÈ¦µù½º,20210603,-746001,-85893,203913
61,A054620,APSÈ¦µù½º,20210602,-717828,-94858,204402
62,A054620,APSÈ¦µù½º,20210601,-756837,-55815,204402
