,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A145720,µ§Æ¼¿ò,20210827,-636915,644708,20296
1,A145720,µ§Æ¼¿ò,20210826,-650114,646141,32036
2,A145720,µ§Æ¼¿ò,20210825,-646507,642227,32740
3,A145720,µ§Æ¼¿ò,20210824,-641138,640731,31563
4,A145720,µ§Æ¼¿ò,20210823,-645816,650913,28351
5,A145720,µ§Æ¼¿ò,20210820,-648073,643208,32670
6,A145720,µ§Æ¼¿ò,20210819,-647210,622857,49668
7,A145720,µ§Æ¼¿ò,20210818,-620101,596839,48708
8,A145720,µ§Æ¼¿ò,20210817,-617117,580217,60876
9,A145720,µ§Æ¼¿ò,20210813,-591406,552400,62985
10,A145720,µ§Æ¼¿ò,20210812,-581498,529236,76084
11,A145720,µ§Æ¼¿ò,20210811,-505710,449811,78140
12,A145720,µ§Æ¼¿ò,20210810,-418716,402406,35997
13,A145720,µ§Æ¼¿ò,20210809,-422205,409215,32887
14,A145720,µ§Æ¼¿ò,20210806,-396061,395385,21052
15,A145720,µ§Æ¼¿ò,20210805,-410126,397105,33719
16,A145720,µ§Æ¼¿ò,20210804,-397467,394004,24226
17,A145720,µ§Æ¼¿ò,20210803,-400390,402009,19311
18,A145720,µ§Æ¼¿ò,20210802,-394042,403014,12194
19,A145720,µ§Æ¼¿ò,20210730,-392641,397579,15433
20,A145720,µ§Æ¼¿ò,20210729,-412052,413197,19268
21,A145720,µ§Æ¼¿ò,20210728,-414358,406762,25494
22,A145720,µ§Æ¼¿ò,20210727,-409648,401775,26164
23,A145720,µ§Æ¼¿ò,20210726,-389470,383746,24963
24,A145720,µ§Æ¼¿ò,20210723,-384441,388989,15666
25,A145720,µ§Æ¼¿ò,20210722,-308227,293316,38885
26,A145720,µ§Æ¼¿ò,20210721,-295077,276734,42481
27,A145720,µ§Æ¼¿ò,20210720,-299670,282172,41916
28,A145720,µ§Æ¼¿ò,20210719,-308384,280617,45357
29,A145720,µ§Æ¼¿ò,20210716,-295917,269710,45022
