,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A051980,Áß¾Óµð¾Ø¿¥,20210827,1726170,405336,2
1,A051980,Áß¾Óµð¾Ø¿¥,20210826,1672385,422473,2
2,A051980,Áß¾Óµð¾Ø¿¥,20210825,1678778,437271,2
3,A051980,Áß¾Óµð¾Ø¿¥,20210824,1703584,412238,2
4,A051980,Áß¾Óµð¾Ø¿¥,20210823,1609982,503829,2
5,A051980,Áß¾Óµð¾Ø¿¥,20210820,1747706,281614,2
6,A051980,Áß¾Óµð¾Ø¿¥,20210819,1903515,205938,2
7,A051980,Áß¾Óµð¾Ø¿¥,20210818,1811686,301777,2
8,A051980,Áß¾Óµð¾Ø¿¥,20210817,1924073,189949,2
9,A051980,Áß¾Óµð¾Ø¿¥,20210813,1845762,269862,2
10,A051980,Áß¾Óµð¾Ø¿¥,20210812,1817682,297942,2
11,A051980,Áß¾Óµð¾Ø¿¥,20210811,1830076,227731,2
12,A051980,Áß¾Óµð¾Ø¿¥,20210810,1845204,206254,2
13,A051980,Áß¾Óµð¾Ø¿¥,20210809,1857862,192598,2
14,A051980,Áß¾Óµð¾Ø¿¥,20210806,1780007,265484,2
15,A051980,Áß¾Óµð¾Ø¿¥,20210805,1719925,328019,2
16,A051980,Áß¾Óµð¾Ø¿¥,20210804,1748146,270997,2
17,A051980,Áß¾Óµð¾Ø¿¥,20210803,1787861,228789,2
18,A051980,Áß¾Óµð¾Ø¿¥,20210802,1730426,286362,2
19,A051980,Áß¾Óµð¾Ø¿¥,20210730,1297803,719905,2
20,A051980,Áß¾Óµð¾Ø¿¥,20210729,1253508,762952,2
21,A051980,Áß¾Óµð¾Ø¿¥,20210728,1407435,611763,2
22,A051980,Áß¾Óµð¾Ø¿¥,20210727,1558384,312200,2
23,A051980,Áß¾Óµð¾Ø¿¥,20210726,1307131,267223,2
24,A051980,Áß¾Óµð¾Ø¿¥,20210723,1207138,366816,2
25,A051980,Áß¾Óµð¾Ø¿¥,20210722,1295821,274253,2
26,A051980,Áß¾Óµð¾Ø¿¥,20210721,1276740,294344,2
27,A051980,Áß¾Óµð¾Ø¿¥,20210720,1269955,301129,2
28,A051980,Áß¾Óµð¾Ø¿¥,20210719,1307826,262846,2
29,A051980,Áß¾Óµð¾Ø¿¥,20210716,1225992,241778,2
30,A051980,Áß¾Óµð¾Ø¿¥,20210715,1187087,280683,2
31,A051980,Áß¾Óµð¾Ø¿¥,20210714,1192270,275593,2
32,A051980,Áß¾Óµð¾Ø¿¥,20210713,1163122,303952,2
33,A051980,Áß¾Óµð¾Ø¿¥,20210712,1267829,209846,3
34,A051980,Áß¾Óµð¾Ø¿¥,20210709,1246167,231377,3
35,A051980,Áß¾Óµð¾Ø¿¥,20210708,1249415,228466,2
36,A051980,Áß¾Óµð¾Ø¿¥,20210707,1230408,247229,2
37,A051980,Áß¾Óµð¾Ø¿¥,20210706,1279496,198142,2
38,A051980,Áß¾Óµð¾Ø¿¥,20210705,1052329,425839,2
39,A051980,Áß¾Óµð¾Ø¿¥,20210702,1127964,355432,2
40,A051980,Áß¾Óµð¾Ø¿¥,20210701,1308616,174540,2
41,A051980,Áß¾Óµð¾Ø¿¥,20210630,1295078,112909,2
42,A051980,Áß¾Óµð¾Ø¿¥,20210629,1287523,118697,1231
43,A051980,Áß¾Óµð¾Ø¿¥,20210628,1267731,138256,1231
44,A051980,Áß¾Óµð¾Ø¿¥,20210625,1251357,155332,1231
45,A051980,Áß¾Óµð¾Ø¿¥,20210624,1336853,69936,1231
46,A051980,Áß¾Óµð¾Ø¿¥,20210623,1341267,68847,1231
47,A051980,Áß¾Óµð¾Ø¿¥,20210622,1270093,141221,1231
48,A051980,Áß¾Óµð¾Ø¿¥,20210621,1312454,98890,1231
49,A051980,Áß¾Óµð¾Ø¿¥,20210618,1297395,114311,1231
50,A051980,Áß¾Óµð¾Ø¿¥,20210617,1126283,65896,1231
51,A051980,Áß¾Óµð¾Ø¿¥,20210616,1118204,54065,1231
52,A051980,Áß¾Óµð¾Ø¿¥,20210615,985276,182047,1231
53,A051980,Áß¾Óµð¾Ø¿¥,20210614,1135982,40465,1231
54,A051980,Áß¾Óµð¾Ø¿¥,20210611,1121906,54816,1231
55,A051980,Áß¾Óµð¾Ø¿¥,20210610,1145010,24680,1231
56,A051980,Áß¾Óµð¾Ø¿¥,20210609,1143461,26229,1231
57,A051980,Áß¾Óµð¾Ø¿¥,20210608,1123472,117397,1231
58,A051980,Áß¾Óµð¾Ø¿¥,20210607,1109470,173410,1231
59,A051980,Áß¾Óµð¾Ø¿¥,20210604,886937,392943,1231
60,A051980,Áß¾Óµð¾Ø¿¥,20210603,1154732,120148,1231
61,A051980,Áß¾Óµð¾Ø¿¥,20210602,1144267,130613,1231
62,A051980,Áß¾Óµð¾Ø¿¥,20210601,1184615,90255,1231
63,A051980,Áß¾Óµð¾Ø¿¥,20210531,1217871,56993,1231
64,A051980,Áß¾Óµð¾Ø¿¥,20210528,1139183,135496,1231
65,A051980,Áß¾Óµð¾Ø¿¥,20210527,1183498,88058,1231
66,A051980,Áß¾Óµð¾Ø¿¥,20210526,1176494,78214,1231
67,A051980,Áß¾Óµð¾Ø¿¥,20210525,1150749,89634,1845
68,A051980,Áß¾Óµð¾Ø¿¥,20210524,1192325,47319,1845
69,A051980,Áß¾Óµð¾Ø¿¥,20210521,1176890,57660,6568
