,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
0,A087010,∆È∆Æ∑–,20210827,573300,-34738,-397397
1,A087010,∆È∆Æ∑–,20210826,549106,-44288,-363267
2,A087010,∆È∆Æ∑–,20210825,551119,-56644,-352913
3,A087010,∆È∆Æ∑–,20210824,554373,-59901,-352910
4,A087010,∆È∆Æ∑–,20210823,570071,-84270,-343782
5,A087010,∆È∆Æ∑–,20210820,588333,-99929,-346387
6,A087010,∆È∆Æ∑–,20210819,604598,-97723,-363498
7,A087010,∆È∆Æ∑–,20210818,578267,-66006,-369005
8,A087010,∆È∆Æ∑–,20210817,614532,-100449,-370821
9,A087010,∆È∆Æ∑–,20210813,630176,-115983,-370821
10,A087010,∆È∆Æ∑–,20210812,614907,-99992,-370455
11,A087010,∆È∆Æ∑–,20210811,616008,-101083,-370456
12,A087010,∆È∆Æ∑–,20210810,621222,-105886,-370457
13,A087010,∆È∆Æ∑–,20210809,594780,-102798,-370037
14,A087010,∆È∆Æ∑–,20210806,578296,-87837,-370014
15,A087010,∆È∆Æ∑–,20210805,570438,-89978,-360012
16,A087010,∆È∆Æ∑–,20210804,573947,-103445,-349774
17,A087010,∆È∆Æ∑–,20210803,562418,-101929,-339771
18,A087010,∆È∆Æ∑–,20210802,555715,-99644,-332144
19,A087010,∆È∆Æ∑–,20210730,550436,-99247,-327143
20,A087010,∆È∆Æ∑–,20210729,553566,-100904,-327141
21,A087010,∆È∆Æ∑–,20210728,552756,-106146,-327134
22,A087010,∆È∆Æ∑–,20210727,546376,-105397,-327132
23,A087010,∆È∆Æ∑–,20210726,547150,-106116,-327132
24,A087010,∆È∆Æ∑–,20210723,540194,-99700,-327136
25,A087010,∆È∆Æ∑–,20210722,540572,-99635,-327579
26,A087010,∆È∆Æ∑–,20210721,539683,-98751,-327574
27,A087010,∆È∆Æ∑–,20210720,534328,-94005,-327574
28,A087010,∆È∆Æ∑–,20210719,532696,-93723,-327577
29,A087010,∆È∆Æ∑–,20210716,531324,-92149,-327577
30,A087010,∆È∆Æ∑–,20210715,527801,-88121,-327576
31,A087010,∆È∆Æ∑–,20210714,552546,-88574,-352859
32,A087010,∆È∆Æ∑–,20210713,555226,-91248,-352860
33,A087010,∆È∆Æ∑–,20210712,554444,-89960,-352860
34,A087010,∆È∆Æ∑–,20210709,553751,-89237,-352861
35,A087010,∆È∆Æ∑–,20210708,531354,-85177,-352864
36,A087010,∆È∆Æ∑–,20210707,468655,-21624,-352862
37,A087010,∆È∆Æ∑–,20210706,515991,-65738,-352860
38,A087010,∆È∆Æ∑–,20210705,493731,-43470,-352860
39,A087010,∆È∆Æ∑–,20210702,487944,-37665,-352859
40,A087010,∆È∆Æ∑–,20210701,496544,-46264,-352860
41,A087010,∆È∆Æ∑–,20210630,510735,-59457,-352858
42,A087010,∆È∆Æ∑–,20210629,507901,-56611,-352859
43,A087010,∆È∆Æ∑–,20210628,536890,-85739,-352860
44,A087010,∆È∆Æ∑–,20210625,539088,-87921,-352861
45,A087010,∆È∆Æ∑–,20210624,527651,-76489,-352856
46,A087010,∆È∆Æ∑–,20210623,528532,-76522,-352853
47,A087010,∆È∆Æ∑–,20210622,533048,-81037,-352854
48,A087010,∆È∆Æ∑–,20210621,536725,-83702,-352866
49,A087010,∆È∆Æ∑–,20210618,553211,-100243,-352872
50,A087010,∆È∆Æ∑–,20210617,562231,-109254,-352881
51,A087010,∆È∆Æ∑–,20210616,552672,-108739,-351773
52,A087010,∆È∆Æ∑–,20210615,548463,-111824,-345619
53,A087010,∆È∆Æ∑–,20210614,528459,-110566,-332819
54,A087010,∆È∆Æ∑–,20210611,509200,-110943,-313173
55,A087010,∆È∆Æ∑–,20210610,496954,-108702,-302788
56,A087010,∆È∆Æ∑–,20210609,502119,-110645,-305710
57,A087010,∆È∆Æ∑–,20210608,503329,-111222,-305998
58,A087010,∆È∆Æ∑–,20210607,499469,-106502,-306835
59,A087010,∆È∆Æ∑–,20210604,495205,-101768,-307301
60,A087010,∆È∆Æ∑–,20210603,494596,-102256,-307231
61,A087010,∆È∆Æ∑–,20210602,497500,-103653,-307184
62,A087010,∆È∆Æ∑–,20210601,488186,-94110,-307213
63,A087010,∆È∆Æ∑–,20210531,483534,-87634,-307196
64,A087010,∆È∆Æ∑–,20210528,488292,-92543,-307300
65,A087010,∆È∆Æ∑–,20210527,485109,-88908,-307303
66,A087010,∆È∆Æ∑–,20210526,465943,-83783,-307199
67,A087010,∆È∆Æ∑–,20210525,478063,-94688,-307263
68,A087010,∆È∆Æ∑–,20210524,466168,-92721,-307336
69,A087010,∆È∆Æ∑–,20210521,462270,-88726,-307825
70,A087010,∆È∆Æ∑–,20210520,452254,-78390,-308025
71,A087010,∆È∆Æ∑–,20210518,450237,-75956,-308239
72,A087010,∆È∆Æ∑–,20210517,464421,-89992,-308664
73,A087010,∆È∆Æ∑–,20210514,464890,-91338,-308841
74,A087010,∆È∆Æ∑–,20210513,463948,-90604,-308970
75,A087010,∆È∆Æ∑–,20210512,467891,-92611,-309050
76,A087010,∆È∆Æ∑–,20210511,462463,-87164,-308900
77,A087010,∆È∆Æ∑–,20210510,453299,-78204,-308136
78,A087010,∆È∆Æ∑–,20210507,458390,-83202,-308129
79,A087010,∆È∆Æ∑–,20210506,466509,-93954,-303952
80,A087010,∆È∆Æ∑–,20210504,467447,-94222,-304214
81,A087010,∆È∆Æ∑–,20210503,463944,-93467,-300394
82,A087010,∆È∆Æ∑–,20210430,473335,-100982,-300147
83,A087010,∆È∆Æ∑–,20210429,466448,-95637,-300012
84,A087010,∆È∆Æ∑–,20210428,464678,-96213,-299461
85,A087010,∆È∆Æ∑–,20210427,475941,-108415,-299052
86,A087010,∆È∆Æ∑–,20210426,437244,-81353,-293321
87,A087010,∆È∆Æ∑–,20210423,461322,-105511,-293139
88,A087010,∆È∆Æ∑–,20210422,463432,-116053,-292617
89,A087010,∆È∆Æ∑–,20210421,455496,-110911,-292263
90,A087010,∆È∆Æ∑–,20210420,451219,-95236,-300976
91,A087010,∆È∆Æ∑–,20210419,462126,-105651,-300925
92,A087010,∆È∆Æ∑–,20210416,458572,-102061,-300940
93,A087010,∆È∆Æ∑–,20210415,460179,-97839,-305493
94,A087010,∆È∆Æ∑–,20210414,460447,-98372,-305405
95,A087010,∆È∆Æ∑–,20210413,442924,-79540,-306633
96,A087010,∆È∆Æ∑–,20210412,436305,-70810,-308867
97,A087010,∆È∆Æ∑–,20210409,440461,-74393,-308705
98,A087010,∆È∆Æ∑–,20210408,459579,-92900,-309020
99,A087010,∆È∆Æ∑–,20210407,457035,-89321,-309157
100,A087010,∆È∆Æ∑–,20210406,460959,-93269,-309133
101,A087010,∆È∆Æ∑–,20210405,470633,-100575,-315863
102,A087010,∆È∆Æ∑–,20210402,483505,-103537,-319170
103,A087010,∆È∆Æ∑–,20210401,438916,-104463,-287719
104,A087010,∆È∆Æ∑–,20210331,-71667,-7763,113797
105,A087010,∆È∆Æ∑–,20210330,-20223,-57617,112145
106,A087010,∆È∆Æ∑–,20210329,-18577,-59222,119542
107,A087010,∆È∆Æ∑–,20210326,-29979,-46347,119671
108,A087010,∆È∆Æ∑–,20210325,-23197,-78762,124152
109,A087010,∆È∆Æ∑–,20210324,-48232,-75227,135925
110,A087010,∆È∆Æ∑–,20210323,-56578,-68480,138275
111,A087010,∆È∆Æ∑–,20210322,-154165,2436,158000
112,A087010,∆È∆Æ∑–,20210319,-302210,144850,138134
113,A087010,∆È∆Æ∑–,20210318,-85272,24538,53082
114,A087010,∆È∆Æ∑–,20210317,-182101,115037,65162
115,A087010,∆È∆Æ∑–,20210316,-10604,-25664,28717
116,A087010,∆È∆Æ∑–,20210315,9748,-48747,34109
117,A087010,∆È∆Æ∑–,20210312,30310,-48042,12842
118,A087010,∆È∆Æ∑–,20210311,-8697,-12376,16213
