,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,°³ÀÎ ¼ø¸Å¼ö,¿Ü±¹ÀÎ ¼ø¸Å¼ö,±â°ü ¼ø¸Å¼ö
0,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210827,414,0,-414
1,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210826,414,0,-414
2,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210825,419,0,-419
3,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210824,459,0,-459
4,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210823,469,0,-469
5,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210820,489,0,-489
6,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210819,659,0,-659
7,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210818,2060,0,-2060
8,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210817,167,0,-167
9,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210813,472,0,-472
10,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210812,472,0,-472
11,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210811,471,0,-471
12,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210810,402,0,-402
13,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210809,461,0,-461
14,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210806,461,0,-461
15,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210805,464,0,-464
16,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210804,397,0,-397
17,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210803,367,0,-367
18,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210802,367,0,-367
19,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210730,359,0,-359
20,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210729,349,0,-349
21,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210728,46,0,-46
22,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210727,45,0,-45
23,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210726,70,0,-70
24,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210723,46,0,-46
25,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210722,47,0,-47
26,A272230,KINDEX ½º¸¶Æ®¹ë·ù,20210721,92,0,-92
