,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210823,450,450,400,400,3723,699,27394000
1,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210820,444,444,400,410,1193,699,27394000
2,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210819,406,455,380,412,53798,699,27394000
3,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210818,475,475,411,413,2923,699,27394000
4,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210817,450,450,411,421,643,699,27394000
5,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210813,415,443,410,418,4344,699,27394000
6,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210812,500,500,410,411,3154,699,27394000
7,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210811,445,445,410,426,6003,699,27394000
8,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210810,424,424,413,423,178,699,27394000
9,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210809,480,480,410,410,9812,699,27394000
10,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210806,550,550,411,439,1989,699,27394000
11,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210805,425,449,411,440,4921,699,27394000
12,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210804,450,450,420,440,1159,699,27394000
13,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210803,488,488,418,422,1156,699,27394000
14,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210802,440,440,410,427,2812,699,27394000
15,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210730,425,449,419,421,155,699,27394000
16,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210729,448,448,410,418,174,699,27394000
17,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210728,432,450,400,400,12579,699,27394000
18,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210727,445,445,417,435,311,699,27394000
19,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210726,450,450,416,440,3398,699,27394000
20,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210723,450,450,420,429,749,699,27394000
21,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210722,429,450,420,425,10491,699,27394000
22,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210721,466,466,423,437,4204,699,27394000
23,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210720,500,500,420,433,7749,699,27394000
24,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210719,469,469,429,429,2976,699,27394000
25,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210716,450,470,420,436,11189,699,27394000
26,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210715,459,459,430,430,1476,699,27394000
27,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210714,419,435,419,432,5285,699,27394000
28,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210713,447,447,431,437,1761,699,27394000
29,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210712,450,455,436,450,3650,699,27394000
30,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210709,471,471,429,445,284,699,27394000
31,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210708,428,495,425,430,7269,699,27394000
32,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210707,431,464,400,428,8214,699,27394000
33,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210706,445,458,420,442,10454,699,27394000
34,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210705,459,459,440,440,8434,699,27394000
35,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210702,475,475,450,452,8110,699,27394000
36,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210701,468,468,460,460,902,699,27394000
37,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210630,470,470,460,462,1132,699,27394000
38,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210629,469,470,468,469,165,699,27394000
39,A268030,Ω∫∏∂∆Æ∞Ò«¡,20210628,470,470,460,469,3951,699,27394000
