,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A145995,»ï¾ç»ç¿ì,20210823,42850,42850,42800,42800,86,005,370000
1,A145995,»ï¾ç»ç¿ì,20210820,43500,43500,42800,42850,646,005,370000
2,A145995,»ï¾ç»ç¿ì,20210819,44800,44850,44000,44000,605,005,370000
3,A145995,»ï¾ç»ç¿ì,20210818,45450,45450,44750,44800,395,005,370000
4,A145995,»ï¾ç»ç¿ì,20210817,46450,46450,45450,45450,495,005,370000
5,A145995,»ï¾ç»ç¿ì,20210813,46650,47000,45900,46550,407,005,370000
6,A145995,»ï¾ç»ç¿ì,20210812,46950,46950,46650,46650,242,005,370000
7,A145995,»ï¾ç»ç¿ì,20210811,47150,47150,46850,46950,352,005,370000
8,A145995,»ï¾ç»ç¿ì,20210810,47200,47350,47150,47150,338,005,370000
9,A145995,»ï¾ç»ç¿ì,20210809,47050,47500,47050,47400,587,005,370000
10,A145995,»ï¾ç»ç¿ì,20210806,46250,47600,46250,47600,475,005,370000
11,A145995,»ï¾ç»ç¿ì,20210805,46900,47400,46900,47250,744,005,370000
12,A145995,»ï¾ç»ç¿ì,20210804,47000,48500,46650,46850,2659,005,370000
13,A145995,»ï¾ç»ç¿ì,20210803,46600,47050,46600,47000,53,005,370000
14,A145995,»ï¾ç»ç¿ì,20210802,46350,47000,46350,46900,284,005,370000
15,A145995,»ï¾ç»ç¿ì,20210730,46800,47050,46150,47000,249,005,370000
16,A145995,»ï¾ç»ç¿ì,20210729,47350,47350,46800,46800,795,005,370000
17,A145995,»ï¾ç»ç¿ì,20210728,47400,47400,47050,47350,209,005,370000
18,A145995,»ï¾ç»ç¿ì,20210727,47450,47750,47400,47400,1002,005,370000
19,A145995,»ï¾ç»ç¿ì,20210726,46500,46500,46300,46500,272,005,370000
20,A145995,»ï¾ç»ç¿ì,20210723,45800,46300,45800,46300,215,005,370000
21,A145995,»ï¾ç»ç¿ì,20210722,46450,46550,45700,45700,393,005,370000
22,A145995,»ï¾ç»ç¿ì,20210721,45950,45950,45800,45850,1714,005,370000
23,A145995,»ï¾ç»ç¿ì,20210720,46200,46600,45800,45950,437,005,370000
24,A145995,»ï¾ç»ç¿ì,20210719,48000,48000,41550,46200,1493,005,370000
25,A145995,»ï¾ç»ç¿ì,20210716,48050,48250,48000,48000,548,005,370000
26,A145995,»ï¾ç»ç¿ì,20210715,48000,48250,48000,48050,320,005,370000
27,A145995,»ï¾ç»ç¿ì,20210714,47750,48000,47750,48000,864,005,370000
28,A145995,»ï¾ç»ç¿ì,20210713,47800,47900,47300,47800,717,005,370000
29,A145995,»ï¾ç»ç¿ì,20210712,48000,48000,47500,47800,497,005,370000
30,A145995,»ï¾ç»ç¿ì,20210709,48050,48050,47200,47300,860,005,370000
31,A145995,»ï¾ç»ç¿ì,20210708,48500,48800,48000,48000,810,005,370000
32,A145995,»ï¾ç»ç¿ì,20210707,49350,49550,48350,48400,861,005,370000
33,A145995,»ï¾ç»ç¿ì,20210706,49300,49500,49300,49350,479,005,370000
34,A145995,»ï¾ç»ç¿ì,20210705,49250,49600,49200,49300,583,005,370000
35,A145995,»ï¾ç»ç¿ì,20210702,49300,49300,49150,49250,601,005,370000
36,A145995,»ï¾ç»ç¿ì,20210701,49300,49700,49250,49250,714,005,370000
37,A145995,»ï¾ç»ç¿ì,20210630,49000,50300,49000,49150,1492,005,370000
38,A145995,»ï¾ç»ç¿ì,20210629,49550,49650,48650,48650,639,005,370000
39,A145995,»ï¾ç»ç¿ì,20210628,49600,49850,49500,49500,151,005,370000
40,A145995,»ï¾ç»ç¿ì,20210625,49050,49700,49050,49650,782,005,370000
41,A145995,»ï¾ç»ç¿ì,20210624,49900,49900,49550,49650,821,005,370000
42,A145995,»ï¾ç»ç¿ì,20210623,50000,50000,49900,49900,1193,005,370000
43,A145995,»ï¾ç»ç¿ì,20210622,49400,49800,49350,49600,638,005,370000
44,A145995,»ï¾ç»ç¿ì,20210621,49450,49500,49300,49350,938,005,370000
45,A145995,»ï¾ç»ç¿ì,20210618,49750,49750,49500,49500,910,005,370000
46,A145995,»ï¾ç»ç¿ì,20210617,50000,50000,49700,49700,630,005,370000
47,A145995,»ï¾ç»ç¿ì,20210616,49850,50100,49850,50000,606,005,370000
48,A145995,»ï¾ç»ç¿ì,20210615,49700,50000,49700,49900,863,005,370000
49,A145995,»ï¾ç»ç¿ì,20210614,50000,50000,49500,49900,638,005,370000
50,A145995,»ï¾ç»ç¿ì,20210611,49550,50400,49550,50000,718,005,370000
51,A145995,»ï¾ç»ç¿ì,20210610,49500,49800,49450,49550,940,005,370000
52,A145995,»ï¾ç»ç¿ì,20210609,49600,49650,49350,49650,1557,005,370000
53,A145995,»ï¾ç»ç¿ì,20210608,49800,50100,49800,49800,719,005,370000
54,A145995,»ï¾ç»ç¿ì,20210607,50600,50600,49550,49800,974,005,370000
55,A145995,»ï¾ç»ç¿ì,20210604,50400,51100,50400,50600,2965,005,370000
56,A145995,»ï¾ç»ç¿ì,20210603,50400,50500,50200,50400,519,005,370000
57,A145995,»ï¾ç»ç¿ì,20210602,49450,51600,49300,50400,1643,005,370000
58,A145995,»ï¾ç»ç¿ì,20210601,49000,49450,49000,49450,1210,005,370000
59,A145995,»ï¾ç»ç¿ì,20210531,50400,50400,49000,49000,1536,005,370000
60,A145995,»ï¾ç»ç¿ì,20210528,50600,50600,49500,50300,2190,005,370000
61,A145995,»ï¾ç»ç¿ì,20210527,49600,50500,49600,50300,5294,005,370000
62,A145995,»ï¾ç»ç¿ì,20210526,49350,49500,49200,49450,3628,005,370000
63,A145995,»ï¾ç»ç¿ì,20210525,49600,49600,49200,49200,2549,005,370000
64,A145995,»ï¾ç»ç¿ì,20210524,49100,49100,48300,49000,3568,005,370000
65,A145995,»ï¾ç»ç¿ì,20210521,48350,48400,47600,48100,1155,005,370000
66,A145995,»ï¾ç»ç¿ì,20210520,48400,48400,48050,48200,1060,005,370000
67,A145995,»ï¾ç»ç¿ì,20210518,48900,48900,48000,48400,1899,005,370000
68,A145995,»ï¾ç»ç¿ì,20210517,49800,49800,48800,48850,2608,005,370000
69,A145995,»ï¾ç»ç¿ì,20210514,49900,49900,48600,49000,1626,005,370000
70,A145995,»ï¾ç»ç¿ì,20210513,47250,49500,47200,48800,4193,005,370000
71,A145995,»ï¾ç»ç¿ì,20210512,48250,48800,48050,48050,1893,005,370000
72,A145995,»ï¾ç»ç¿ì,20210511,49000,49000,47600,48700,2898,005,370000
73,A145995,»ï¾ç»ç¿ì,20210510,49100,50900,48700,49200,8380,005,370000
74,A145995,»ï¾ç»ç¿ì,20210507,48500,48500,48000,48150,3576,005,370000
75,A145995,»ï¾ç»ç¿ì,20210506,47400,47950,47000,47950,6740,005,370000
76,A145995,»ï¾ç»ç¿ì,20210504,45350,47450,45300,47450,2714,005,370000
77,A145995,»ï¾ç»ç¿ì,20210503,45500,45900,45300,45300,1680,005,370000
78,A145995,»ï¾ç»ç¿ì,20210430,45100,45500,44950,45250,1602,005,370000
79,A145995,»ï¾ç»ç¿ì,20210429,43900,45300,43900,44750,1137,005,370000
80,A145995,»ï¾ç»ç¿ì,20210428,45000,45000,43750,43750,1475,005,370000
81,A145995,»ï¾ç»ç¿ì,20210427,46000,46000,44700,44700,2805,005,370000
82,A145995,»ï¾ç»ç¿ì,20210426,45750,45750,44950,45350,2587,005,370000
83,A145995,»ï¾ç»ç¿ì,20210423,46200,46200,45850,45850,1295,005,370000
84,A145995,»ï¾ç»ç¿ì,20210422,46450,46450,46200,46200,1170,005,370000
85,A145995,»ï¾ç»ç¿ì,20210421,47100,47100,45500,46000,4280,005,370000
86,A145995,»ï¾ç»ç¿ì,20210420,46450,48800,46000,47050,10565,005,370000
87,A145995,»ï¾ç»ç¿ì,20210419,45000,46500,45000,46450,7277,005,370000
88,A145995,»ï¾ç»ç¿ì,20210416,43450,44300,43350,44100,4131,005,370000
89,A145995,»ï¾ç»ç¿ì,20210415,42250,43000,42200,43000,1491,005,370000
90,A145995,»ï¾ç»ç¿ì,20210414,42900,42900,42200,42300,2174,005,370000
91,A145995,»ï¾ç»ç¿ì,20210413,42500,42500,42000,42000,4807,005,370000
92,A145995,»ï¾ç»ç¿ì,20210412,43500,43500,42500,42500,3064,005,370000
93,A145995,»ï¾ç»ç¿ì,20210409,41600,42000,41600,41950,2456,005,370000
94,A145995,»ï¾ç»ç¿ì,20210408,41700,41700,41500,41600,1647,005,370000
95,A145995,»ï¾ç»ç¿ì,20210407,41800,41800,41550,41650,1199,005,370000
96,A145995,»ï¾ç»ç¿ì,20210406,41300,42000,41200,41850,863,005,370000
97,A145995,»ï¾ç»ç¿ì,20210405,41600,41800,41300,41450,1183,005,370000
98,A145995,»ï¾ç»ç¿ì,20210402,41150,41850,41150,41600,844,005,370000
99,A145995,»ï¾ç»ç¿ì,20210401,41500,42000,41500,41800,2527,005,370000
100,A145995,»ï¾ç»ç¿ì,20210331,41400,41500,41400,41450,1571,005,370000
101,A145995,»ï¾ç»ç¿ì,20210330,40950,40950,40700,40950,430,005,370000
102,A145995,»ï¾ç»ç¿ì,20210329,40400,41000,40400,40950,634,005,370000
103,A145995,»ï¾ç»ç¿ì,20210326,40300,42250,40300,41000,528,005,370000
104,A145995,»ï¾ç»ç¿ì,20210325,40650,40650,40000,40100,491,005,370000
105,A145995,»ï¾ç»ç¿ì,20210324,40750,41000,40300,40300,326,005,370000
