,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A089030,Å×Å©À®,20210823,24150,24350,23900,24300,50836,359,19388000
1,A089030,Å×Å©À®,20210820,24700,25000,23600,23850,243171,359,19388000
2,A089030,Å×Å©À®,20210819,25100,25650,24200,24300,326250,359,19388000
3,A089030,Å×Å©À®,20210818,25000,25600,24500,25550,180994,359,19388000
4,A089030,Å×Å©À®,20210817,26100,26150,25050,25200,318826,359,19388000
5,A089030,Å×Å©À®,20210813,25400,26050,24900,26000,515052,359,19388000
6,A089030,Å×Å©À®,20210812,26450,26550,25450,25600,668301,359,19388000
7,A089030,Å×Å©À®,20210811,27750,28000,26150,26550,778672,359,19388000
8,A089030,Å×Å©À®,20210810,28800,28900,27650,28200,318557,359,19388000
9,A089030,Å×Å©À®,20210809,28450,29400,28250,28650,567868,359,19388000
10,A089030,Å×Å©À®,20210806,28150,28300,27750,28200,232338,359,19388000
11,A089030,Å×Å©À®,20210805,27400,28200,27350,28000,368735,359,19388000
12,A089030,Å×Å©À®,20210804,28000,28400,27250,27250,373043,359,19388000
13,A089030,Å×Å©À®,20210803,27300,28200,27000,27550,343791,359,19388000
14,A089030,Å×Å©À®,20210802,26500,27500,26400,27300,323080,359,19388000
15,A089030,Å×Å©À®,20210730,26800,27150,26250,26500,269527,359,19388000
16,A089030,Å×Å©À®,20210729,27200,27450,26700,26750,213729,359,19388000
17,A089030,Å×Å©À®,20210728,27350,27750,26500,26850,405407,359,19388000
18,A089030,Å×Å©À®,20210727,28350,28700,27150,27500,402667,359,19388000
19,A089030,Å×Å©À®,20210726,27900,28500,27500,28100,451270,359,19388000
20,A089030,Å×Å©À®,20210723,27800,28150,27250,27900,624059,359,19388000
21,A089030,Å×Å©À®,20210722,25750,28100,25650,27650,1683100,359,19388000
22,A089030,Å×Å©À®,20210721,25600,25650,25150,25350,174109,359,19388000
23,A089030,Å×Å©À®,20210720,25350,25750,25100,25400,169899,359,19388000
24,A089030,Å×Å©À®,20210719,25150,25850,24850,25850,232847,359,19388000
25,A089030,Å×Å©À®,20210716,25700,25800,25100,25200,228734,359,19388000
26,A089030,Å×Å©À®,20210715,25850,25950,25450,25900,248802,359,19388000
27,A089030,Å×Å©À®,20210714,25350,25750,25250,25700,196473,359,19388000
28,A089030,Å×Å©À®,20210713,25550,25800,25300,25450,438308,359,19388000
29,A089030,Å×Å©À®,20210712,24450,25300,24400,24850,273633,359,19388000
30,A089030,Å×Å©À®,20210709,24350,24600,23900,24300,244476,359,19388000
31,A089030,Å×Å©À®,20210708,25250,25250,24600,24700,232641,359,19388000
32,A089030,Å×Å©À®,20210707,25600,25650,24900,25250,370583,359,19388000
33,A089030,Å×Å©À®,20210706,25650,25850,25550,25600,148944,359,19388000
34,A089030,Å×Å©À®,20210705,26000,26050,25550,25650,288210,359,19388000
35,A089030,Å×Å©À®,20210702,26500,26500,25800,26000,208200,359,19388000
36,A089030,Å×Å©À®,20210701,26800,26800,26100,26400,138840,359,19388000
37,A089030,Å×Å©À®,20210630,26500,26700,26150,26550,155243,359,19388000
38,A089030,Å×Å©À®,20210629,26600,26900,26300,26400,243829,359,19388000
