,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A014620,¼º±¤º¥µå,20210823,8450,8580,8400,8580,58836,268,28600000
1,A014620,¼º±¤º¥µå,20210820,8780,8890,8370,8430,278482,268,28600000
2,A014620,¼º±¤º¥µå,20210819,8960,9220,8730,8730,217215,268,28600000
3,A014620,¼º±¤º¥µå,20210818,8800,9130,8510,9090,163080,268,28600000
4,A014620,¼º±¤º¥µå,20210817,9020,9200,8780,8860,202715,268,28600000
5,A014620,¼º±¤º¥µå,20210813,9310,9310,8850,9010,281211,268,28600000
6,A014620,¼º±¤º¥µå,20210812,9380,9460,9220,9280,152833,268,28600000
7,A014620,¼º±¤º¥µå,20210811,9330,9490,9310,9380,86431,268,28600000
8,A014620,¼º±¤º¥µå,20210810,9540,9540,9310,9330,179879,268,28600000
9,A014620,¼º±¤º¥µå,20210809,9670,9680,9470,9500,190405,268,28600000
10,A014620,¼º±¤º¥µå,20210806,9750,9750,9580,9680,180829,268,28600000
11,A014620,¼º±¤º¥µå,20210805,9800,9820,9700,9710,124999,268,28600000
12,A014620,¼º±¤º¥µå,20210804,9800,9860,9620,9790,197140,268,28600000
13,A014620,¼º±¤º¥µå,20210803,9720,9810,9450,9750,346032,268,28600000
14,A014620,¼º±¤º¥µå,20210802,9760,9870,9650,9740,171061,268,28600000
15,A014620,¼º±¤º¥µå,20210730,10150,10150,9670,9760,378546,268,28600000
16,A014620,¼º±¤º¥µå,20210729,10150,10250,9990,10000,175778,268,28600000
17,A014620,¼º±¤º¥µå,20210728,10200,10350,10050,10100,244978,268,28600000
18,A014620,¼º±¤º¥µå,20210727,10300,10400,10100,10200,180816,268,28600000
19,A014620,¼º±¤º¥µå,20210726,10450,10600,10200,10200,391835,268,28600000
20,A014620,¼º±¤º¥µå,20210723,10150,10450,10100,10350,356518,268,28600000
21,A014620,¼º±¤º¥µå,20210722,10250,10300,9990,10050,288409,268,28600000
22,A014620,¼º±¤º¥µå,20210721,10350,10450,9980,10150,329621,268,28600000
23,A014620,¼º±¤º¥µå,20210720,10050,10350,10000,10250,323226,268,28600000
24,A014620,¼º±¤º¥µå,20210719,10300,10550,10150,10350,498113,268,28600000
25,A014620,¼º±¤º¥µå,20210716,10100,10350,10000,10250,302767,268,28600000
26,A014620,¼º±¤º¥µå,20210715,10300,10550,10050,10100,494695,268,28600000
27,A014620,¼º±¤º¥µå,20210714,10100,10200,9940,10150,299763,268,28600000
28,A014620,¼º±¤º¥µå,20210713,9830,10100,9830,10100,360390,268,28600000
29,A014620,¼º±¤º¥µå,20210712,9450,9850,9450,9780,257969,268,28600000
30,A014620,¼º±¤º¥µå,20210709,9500,9520,9270,9440,268755,268,28600000
31,A014620,¼º±¤º¥µå,20210708,10000,10100,9560,9600,419285,268,28600000
32,A014620,¼º±¤º¥µå,20210707,10150,10150,9980,10000,284009,268,28600000
33,A014620,¼º±¤º¥µå,20210706,10050,10150,10000,10150,241005,268,28600000
34,A014620,¼º±¤º¥µå,20210705,10200,10250,9930,10000,271907,268,28600000
35,A014620,¼º±¤º¥µå,20210702,9780,10200,9740,10100,674337,268,28600000
36,A014620,¼º±¤º¥µå,20210701,9680,9800,9630,9710,213880,268,28600000
37,A014620,¼º±¤º¥µå,20210630,9740,9790,9570,9660,137467,268,28600000
38,A014620,¼º±¤º¥µå,20210629,9680,9920,9630,9680,305575,268,28600000
39,A014620,¼º±¤º¥µå,20210628,9500,9650,9440,9560,138268,268,28600000
40,A014620,¼º±¤º¥µå,20210625,9560,9660,9460,9490,147841,268,28600000
41,A014620,¼º±¤º¥µå,20210624,9520,9550,9350,9490,152582,268,28600000
42,A014620,¼º±¤º¥µå,20210623,9590,9650,9330,9420,338184,268,28600000
43,A014620,¼º±¤º¥µå,20210622,9450,9640,9440,9550,181851,268,28600000
44,A014620,¼º±¤º¥µå,20210621,9420,9420,9270,9390,239786,268,28600000
45,A014620,¼º±¤º¥µå,20210618,9550,9740,9450,9450,399991,268,28600000
46,A014620,¼º±¤º¥µå,20210617,9670,9670,9430,9460,308609,268,28600000
47,A014620,¼º±¤º¥µå,20210616,9690,9780,9570,9670,204088,268,28600000
48,A014620,¼º±¤º¥µå,20210615,9830,9830,9680,9700,150810,268,28600000
49,A014620,¼º±¤º¥µå,20210614,9730,9830,9650,9820,118665,268,28600000
50,A014620,¼º±¤º¥µå,20210611,9610,9750,9590,9750,135999,268,28600000
51,A014620,¼º±¤º¥µå,20210610,9570,9700,9520,9640,204502,268,28600000
52,A014620,¼º±¤º¥µå,20210609,9780,9920,9570,9630,246785,268,28600000
53,A014620,¼º±¤º¥µå,20210608,10100,10100,9640,9780,397479,268,28600000
54,A014620,¼º±¤º¥µå,20210607,10250,10300,9980,10050,298267,268,28600000
55,A014620,¼º±¤º¥µå,20210604,9800,10150,9770,10050,320354,268,28600000
56,A014620,¼º±¤º¥µå,20210603,10150,10150,9870,9930,300045,268,28600000
57,A014620,¼º±¤º¥µå,20210602,9800,10200,9700,10100,393103,268,28600000
58,A014620,¼º±¤º¥µå,20210601,9690,9830,9520,9780,332748,268,28600000
59,A014620,¼º±¤º¥µå,20210531,9750,9750,9450,9540,218399,268,28600000
