,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A046440,KG¸ðºô¸®¾ð½º,20210823,9400,9600,9350,9570,72240,355,38825000
1,A046440,KG¸ðºô¸®¾ð½º,20210820,9820,9860,9300,9300,268452,355,38825000
2,A046440,KG¸ðºô¸®¾ð½º,20210819,10100,10150,9600,9720,371166,355,38825000
3,A046440,KG¸ðºô¸®¾ð½º,20210818,9880,10450,9880,10200,339933,355,38825000
4,A046440,KG¸ðºô¸®¾ð½º,20210817,10200,10350,10000,10100,260092,355,38825000
5,A046440,KG¸ðºô¸®¾ð½º,20210813,10550,10550,10000,10250,530707,355,38825000
6,A046440,KG¸ðºô¸®¾ð½º,20210812,10900,11000,10550,10550,346619,355,38825000
7,A046440,KG¸ðºô¸®¾ð½º,20210811,10650,10950,10600,10850,503908,355,38825000
8,A046440,KG¸ðºô¸®¾ð½º,20210810,10450,10650,10450,10650,329450,355,38825000
9,A046440,KG¸ðºô¸®¾ð½º,20210809,10600,10600,10350,10400,277908,355,38825000
10,A046440,KG¸ðºô¸®¾ð½º,20210806,10600,10700,10550,10600,181112,355,38825000
11,A046440,KG¸ðºô¸®¾ð½º,20210805,10600,10700,10550,10600,138773,355,38825000
12,A046440,KG¸ðºô¸®¾ð½º,20210804,10650,10650,10500,10650,146334,355,38825000
13,A046440,KG¸ðºô¸®¾ð½º,20210803,10600,10700,10450,10550,165391,355,38825000
14,A046440,KG¸ðºô¸®¾ð½º,20210802,10500,10600,10500,10550,153561,355,38825000
15,A046440,KG¸ðºô¸®¾ð½º,20210730,10750,10800,10450,10500,327577,355,38825000
16,A046440,KG¸ðºô¸®¾ð½º,20210729,10650,10800,10600,10750,119094,355,38825000
17,A046440,KG¸ðºô¸®¾ð½º,20210728,10500,10650,10450,10600,239686,355,38825000
18,A046440,KG¸ðºô¸®¾ð½º,20210727,10650,10700,10550,10550,196915,355,38825000
19,A046440,KG¸ðºô¸®¾ð½º,20210726,10850,10850,10550,10600,255581,355,38825000
20,A046440,KG¸ðºô¸®¾ð½º,20210723,10700,10850,10650,10800,172311,355,38825000
21,A046440,KG¸ðºô¸®¾ð½º,20210722,10900,10900,10650,10650,234116,355,38825000
22,A046440,KG¸ðºô¸®¾ð½º,20210721,10900,10950,10700,10800,303655,355,38825000
23,A046440,KG¸ðºô¸®¾ð½º,20210720,10700,10950,10600,10750,383713,355,38825000
24,A046440,KG¸ðºô¸®¾ð½º,20210719,11100,11150,10850,11050,303274,355,38825000
25,A046440,KG¸ðºô¸®¾ð½º,20210716,11200,11350,11050,11200,253060,355,38825000
26,A046440,KG¸ðºô¸®¾ð½º,20210715,11350,11350,11050,11200,343989,355,38825000
27,A046440,KG¸ðºô¸®¾ð½º,20210714,11650,11650,11150,11350,714089,355,38825000
28,A046440,KG¸ðºô¸®¾ð½º,20210713,11250,11550,11100,11500,854185,355,38825000
29,A046440,KG¸ðºô¸®¾ð½º,20210712,11150,11350,10950,11200,784911,355,38825000
30,A046440,KG¸ðºô¸®¾ð½º,20210709,10750,11100,10250,10950,578598,355,38825000
31,A046440,KG¸ðºô¸®¾ð½º,20210708,11200,11250,10800,10900,555308,355,38825000
32,A046440,KG¸ðºô¸®¾ð½º,20210707,11000,11400,10950,11150,1428879,355,38825000
33,A046440,KG¸ðºô¸®¾ð½º,20210706,11000,11050,10800,10900,279992,355,38825000
34,A046440,KG¸ðºô¸®¾ð½º,20210705,10800,11050,10750,11050,519086,355,38825000
35,A046440,KG¸ðºô¸®¾ð½º,20210702,10900,10900,10750,10750,309237,355,38825000
36,A046440,KG¸ðºô¸®¾ð½º,20210701,10650,10900,10600,10800,386532,355,38825000
37,A046440,KG¸ðºô¸®¾ð½º,20210630,10650,10750,10600,10650,278814,355,38825000
38,A046440,KG¸ðºô¸®¾ð½º,20210629,10650,10750,10550,10650,193291,355,38825000
39,A046440,KG¸ðºô¸®¾ð½º,20210628,10650,10750,10500,10600,233833,355,38825000
40,A046440,KG¸ðºô¸®¾ð½º,20210625,10750,10800,10550,10600,368851,355,38825000
41,A046440,KG¸ðºô¸®¾ð½º,20210624,10950,11000,10650,10650,267876,355,38825000
42,A046440,KG¸ðºô¸®¾ð½º,20210623,10900,11150,10900,10950,725675,355,38825000
43,A046440,KG¸ðºô¸®¾ð½º,20210622,10950,11050,10800,10800,618477,355,38825000
44,A046440,KG¸ðºô¸®¾ð½º,20210621,10550,10750,10500,10650,396791,355,38825000
45,A046440,KG¸ðºô¸®¾ð½º,20210618,10500,10700,10450,10600,326867,355,38825000
46,A046440,KG¸ðºô¸®¾ð½º,20210617,10400,10550,10350,10450,224822,355,38825000
47,A046440,KG¸ðºô¸®¾ð½º,20210616,10450,10600,10350,10500,263884,355,38825000
48,A046440,KG¸ðºô¸®¾ð½º,20210615,10500,10550,10300,10450,290977,355,38825000
49,A046440,KG¸ðºô¸®¾ð½º,20210614,10900,10900,10200,10400,1220277,355,38825000
50,A046440,KG¸ðºô¸®¾ð½º,20210611,11250,11400,11050,11150,587885,355,38825000
51,A046440,KG¸ðºô¸®¾ð½º,20210610,10950,11300,10850,11250,904557,355,38825000
52,A046440,KG¸ðºô¸®¾ð½º,20210609,11100,11200,10800,10900,443340,355,38825000
53,A046440,KG¸ðºô¸®¾ð½º,20210608,11100,11350,10900,11050,985454,355,38825000
54,A046440,KG¸ðºô¸®¾ð½º,20210607,10600,11150,10550,11050,1641062,355,38825000
55,A046440,KG¸ðºô¸®¾ð½º,20210604,10500,10550,10400,10450,172202,355,38825000
56,A046440,KG¸ðºô¸®¾ð½º,20210603,10600,10700,10500,10550,262571,355,38825000
57,A046440,KG¸ðºô¸®¾ð½º,20210602,10700,10700,10500,10550,260948,355,38825000
58,A046440,KG¸ðºô¸®¾ð½º,20210601,10400,10700,10350,10700,419061,355,38825000
59,A046440,KG¸ðºô¸®¾ð½º,20210531,10400,10450,10350,10350,191104,355,38825000
60,A046440,KG¸ðºô¸®¾ð½º,20210528,10400,10450,10350,10350,210789,355,38825000
61,A046440,KG¸ðºô¸®¾ð½º,20210527,10500,10600,10350,10400,214333,355,38825000
62,A046440,KG¸ðºô¸®¾ð½º,20210526,10700,10750,10500,10500,164750,355,38825000
63,A046440,KG¸ðºô¸®¾ð½º,20210525,10450,10800,10400,10650,394285,355,38825000
64,A046440,KG¸ðºô¸®¾ð½º,20210524,10600,10600,10400,10400,182952,355,38825000
65,A046440,KG¸ðºô¸®¾ð½º,20210521,10450,10550,10300,10550,277552,355,38825000
66,A046440,KG¸ðºô¸®¾ð½º,20210520,10450,10450,10200,10400,188571,355,38825000
67,A046440,KG¸ðºô¸®¾ð½º,20210518,10200,10400,10200,10400,164720,355,38825000
68,A046440,KG¸ðºô¸®¾ð½º,20210517,10400,10500,10200,10200,169689,355,38825000
69,A046440,KG¸ðºô¸®¾ð½º,20210514,10300,10450,10200,10300,170641,355,38825000
70,A046440,KG¸ðºô¸®¾ð½º,20210513,10350,10500,10200,10200,266088,355,38825000
71,A046440,KG¸ðºô¸®¾ð½º,20210512,10400,10550,10350,10500,269468,355,38825000
72,A046440,KG¸ðºô¸®¾ð½º,20210511,10350,10500,10300,10450,291606,355,38825000
73,A046440,KG¸ðºô¸®¾ð½º,20210510,10800,10850,10300,10500,522688,355,38825000
74,A046440,KG¸ðºô¸®¾ð½º,20210507,11000,11050,10750,10800,369292,355,38825000
75,A046440,KG¸ðºô¸®¾ð½º,20210506,10850,11000,10750,11000,303998,355,38825000
76,A046440,KG¸ðºô¸®¾ð½º,20210504,10550,10950,10200,10850,567878,355,38825000
77,A046440,KG¸ðºô¸®¾ð½º,20210503,10900,11200,10650,10650,575504,355,38825000
78,A046440,KG¸ðºô¸®¾ð½º,20210430,11200,11300,10800,10850,524936,355,38825000
79,A046440,KG¸ðºô¸®¾ð½º,20210429,11300,11350,10900,11200,965481,355,38825000
80,A046440,KG¸ðºô¸®¾ð½º,20210428,11200,11200,10700,10950,627029,355,38825000
81,A046440,KG¸ðºô¸®¾ð½º,20210427,11400,11500,11100,11150,716127,355,38825000
82,A046440,KG¸ðºô¸®¾ð½º,20210426,11250,11350,10900,11100,1097084,355,38825000
83,A046440,KG¸ðºô¸®¾ð½º,20210423,10650,11150,10550,11050,1207891,355,38825000
