,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A227680,´ºÁ¨È¦µù½º,20210823,500,500,500,500,1,699,37505000
1,A227680,´ºÁ¨È¦µù½º,20210820,500,500,485,485,104,699,37505000
2,A227680,´ºÁ¨È¦µù½º,20210819,500,500,430,455,312,699,37505000
3,A227680,´ºÁ¨È¦µù½º,20210818,530,530,430,451,81597,699,37505000
4,A227680,´ºÁ¨È¦µù½º,20210817,493,493,428,450,7843,699,37505000
5,A227680,´ºÁ¨È¦µù½º,20210813,476,476,430,475,3766,699,37505000
6,A227680,´ºÁ¨È¦µù½º,20210812,497,497,476,476,50,699,37505000
7,A227680,´ºÁ¨È¦µù½º,20210811,437,497,430,488,2986,699,37505000
8,A227680,´ºÁ¨È¦µù½º,20210810,530,530,490,511,190,699,37505000
9,A227680,´ºÁ¨È¦µù½º,20210809,450,477,450,477,7232,699,37505000
10,A227680,´ºÁ¨È¦µù½º,20210806,499,500,440,440,2289,699,37505000
11,A227680,´ºÁ¨È¦µù½º,20210805,494,495,426,431,47543,699,37505000
12,A227680,´ºÁ¨È¦µù½º,20210804,500,500,401,422,70651,699,37505000
13,A227680,´ºÁ¨È¦µù½º,20210803,386,450,386,442,13861,699,37505000
14,A227680,´ºÁ¨È¦µù½º,20210802,420,455,420,455,250,699,37505000
15,A227680,´ºÁ¨È¦µù½º,20210730,376,453,376,445,1042,699,37505000
16,A227680,´ºÁ¨È¦µù½º,20210729,460,460,460,460,173,699,37505000
17,A227680,´ºÁ¨È¦µù½º,20210728,371,479,371,475,43,699,37505000
18,A227680,´ºÁ¨È¦µù½º,20210727,480,480,460,469,758,699,37505000
19,A227680,´ºÁ¨È¦µù½º,20210726,490,490,371,469,2601,699,37505000
20,A227680,´ºÁ¨È¦µù½º,20210723,470,470,450,470,303,699,37505000
21,A227680,´ºÁ¨È¦µù½º,20210722,500,500,448,448,753,699,37505000
22,A227680,´ºÁ¨È¦µù½º,20210721,456,480,410,480,5894,699,37505000
23,A227680,´ºÁ¨È¦µù½º,20210720,520,520,455,455,919,699,37505000
24,A227680,´ºÁ¨È¦µù½º,20210719,450,450,440,450,220,699,37505000
25,A227680,´ºÁ¨È¦µù½º,20210716,590,590,420,489,91,699,37505000
26,A227680,´ºÁ¨È¦µù½º,20210715,545,545,545,545,0,699,37505000
27,A227680,´ºÁ¨È¦µù½º,20210714,579,579,579,579,10,699,37505000
28,A227680,´ºÁ¨È¦µù½º,20210713,498,498,409,489,1189,699,37505000
29,A227680,´ºÁ¨È¦µù½º,20210712,600,600,437,438,238,699,37505000
30,A227680,´ºÁ¨È¦µù½º,20210709,425,552,425,552,20,699,37505000
31,A227680,´ºÁ¨È¦µù½º,20210708,500,500,410,411,1272,699,37505000
32,A227680,´ºÁ¨È¦µù½º,20210707,439,439,406,432,17538,699,37505000
33,A227680,´ºÁ¨È¦µù½º,20210706,439,439,436,437,1571,699,37505000
34,A227680,´ºÁ¨È¦µù½º,20210705,409,427,409,426,762,699,37505000
35,A227680,´ºÁ¨È¦µù½º,20210702,406,430,406,430,460,699,37505000
36,A227680,´ºÁ¨È¦µù½º,20210701,434,434,403,433,1816,699,37505000
37,A227680,´ºÁ¨È¦µù½º,20210630,488,488,401,435,12901,699,37505000
38,A227680,´ºÁ¨È¦µù½º,20210629,441,441,410,424,19448,699,37505000
39,A227680,´ºÁ¨È¦µù½º,20210628,448,448,426,426,196,699,37505000
40,A227680,´ºÁ¨È¦µù½º,20210625,454,454,411,424,4372,699,37505000
41,A227680,´ºÁ¨È¦µù½º,20210624,500,500,413,435,7450,699,37505000
42,A227680,´ºÁ¨È¦µù½º,20210623,500,500,412,412,10294,699,37505000
43,A227680,´ºÁ¨È¦µù½º,20210622,432,495,430,480,170,699,37505000
44,A227680,´ºÁ¨È¦µù½º,20210621,500,500,413,490,241,699,37505000
45,A227680,´ºÁ¨È¦µù½º,20210618,525,525,411,436,10603,699,37505000
46,A227680,´ºÁ¨È¦µù½º,20210617,437,489,413,472,4065,699,37505000
47,A227680,´ºÁ¨È¦µù½º,20210616,579,579,372,440,2327,699,37505000
48,A227680,´ºÁ¨È¦µù½º,20210615,596,596,372,548,661,699,37505000
49,A227680,´ºÁ¨È¦µù½º,20210614,560,560,380,482,33,699,37505000
50,A227680,´ºÁ¨È¦µù½º,20210611,477,477,407,420,399,699,37505000
51,A227680,´ºÁ¨È¦µù½º,20210610,426,434,416,434,3706,699,37505000
52,A227680,´ºÁ¨È¦µù½º,20210609,500,500,413,433,490,699,37505000
53,A227680,´ºÁ¨È¦µù½º,20210608,430,489,425,489,2955,699,37505000
54,A227680,´ºÁ¨È¦µù½º,20210607,470,470,403,429,347,699,37505000
55,A227680,´ºÁ¨È¦µù½º,20210604,500,500,364,433,2361,699,37505000
56,A227680,´ºÁ¨È¦µù½º,20210603,452,452,410,410,4057,699,37505000
57,A227680,´ºÁ¨È¦µù½º,20210602,455,455,420,431,2334,699,37505000
58,A227680,´ºÁ¨È¦µù½º,20210601,480,480,410,414,1597,699,37505000
59,A227680,´ºÁ¨È¦µù½º,20210531,500,500,401,481,15813,699,37505000
60,A227680,´ºÁ¨È¦µù½º,20210528,439,443,419,443,916,699,37505000
61,A227680,´ºÁ¨È¦µù½º,20210527,444,444,408,408,1453,699,37505000
62,A227680,´ºÁ¨È¦µù½º,20210526,455,455,401,433,7713,699,37505000
63,A227680,´ºÁ¨È¦µù½º,20210525,442,495,401,466,15522,699,37505000
64,A227680,´ºÁ¨È¦µù½º,20210524,443,443,420,420,292,699,37505000
65,A227680,´ºÁ¨È¦µù½º,20210521,498,498,405,419,1628,699,37505000
66,A227680,´ºÁ¨È¦µù½º,20210520,497,497,401,460,5440,699,37505000
67,A227680,´ºÁ¨È¦µù½º,20210518,484,484,401,401,18950,699,37505000
68,A227680,´ºÁ¨È¦µù½º,20210517,495,495,464,464,627,699,35030000
69,A227680,´ºÁ¨È¦µù½º,20210514,443,443,443,443,1,699,35030000
70,A227680,´ºÁ¨È¦µù½º,20210513,442,442,409,409,336,699,35030000
71,A227680,´ºÁ¨È¦µù½º,20210512,466,476,419,450,2911,699,35030000
72,A227680,´ºÁ¨È¦µù½º,20210511,420,494,420,449,1396,699,35030000
73,A227680,´ºÁ¨È¦µù½º,20210510,433,433,430,430,1593,699,35030000
74,A227680,´ºÁ¨È¦µù½º,20210507,402,436,402,436,14,699,35030000
75,A227680,´ºÁ¨È¦µù½º,20210506,495,495,404,404,736,699,35030000
76,A227680,´ºÁ¨È¦µù½º,20210504,500,500,500,500,1,699,35030000
77,A227680,´ºÁ¨È¦µù½º,20210503,429,429,402,429,160,699,35030000
78,A227680,´ºÁ¨È¦µù½º,20210430,403,403,403,403,21,699,35030000
79,A227680,´ºÁ¨È¦µù½º,20210429,400,410,400,401,7063,699,35030000
80,A227680,´ºÁ¨È¦µù½º,20210428,543,543,431,431,30,699,35030000
81,A227680,´ºÁ¨È¦µù½º,20210427,410,419,410,419,202,699,35030000
82,A227680,´ºÁ¨È¦µù½º,20210426,410,410,410,410,12,699,35030000
83,A227680,´ºÁ¨È¦µù½º,20210423,403,429,403,427,3514,699,35030000
84,A227680,´ºÁ¨È¦µù½º,20210422,498,498,401,410,4423,699,35030000
85,A227680,´ºÁ¨È¦µù½º,20210421,415,429,415,429,1701,699,35030000
86,A227680,´ºÁ¨È¦µù½º,20210420,427,427,420,426,5037,699,35030000
87,A227680,´ºÁ¨È¦µù½º,20210419,442,442,420,424,4041,699,35030000
88,A227680,´ºÁ¨È¦µù½º,20210416,454,454,410,410,6224,699,35030000
89,A227680,´ºÁ¨È¦µù½º,20210415,454,454,454,454,12,699,35030000
90,A227680,´ºÁ¨È¦µù½º,20210414,467,467,435,435,80,699,35030000
91,A227680,´ºÁ¨È¦µù½º,20210413,486,486,404,438,121,699,35030000
92,A227680,´ºÁ¨È¦µù½º,20210412,429,450,421,430,2091,699,35030000
93,A227680,´ºÁ¨È¦µù½º,20210409,430,430,429,430,2742,699,35030000
94,A227680,´ºÁ¨È¦µù½º,20210408,430,430,430,430,1007,699,35030000
95,A227680,´ºÁ¨È¦µù½º,20210407,426,488,423,423,6116,699,35030000
96,A227680,´ºÁ¨È¦µù½º,20210406,500,500,410,492,6179,699,35030000
97,A227680,´ºÁ¨È¦µù½º,20210405,499,499,499,499,1,699,35030000
98,A227680,´ºÁ¨È¦µù½º,20210402,415,415,410,410,4231,699,35030000
99,A227680,´ºÁ¨È¦µù½º,20210401,412,412,412,412,2745,699,35030000
100,A227680,´ºÁ¨È¦µù½º,20210331,412,412,409,412,15716,699,35030000
101,A227680,´ºÁ¨È¦µù½º,20210330,408,497,408,412,805,699,35030000
102,A227680,´ºÁ¨È¦µù½º,20210329,412,412,399,411,7523,699,35030000
103,A227680,´ºÁ¨È¦µù½º,20210326,411,411,411,411,636,699,35030000
104,A227680,´ºÁ¨È¦µù½º,20210325,413,413,399,410,3094,699,35030000
105,A227680,´ºÁ¨È¦µù½º,20210324,412,412,401,406,3061,699,35030000
106,A227680,´ºÁ¨È¦µù½º,20210323,405,412,389,409,9705,699,35030000
107,A227680,´ºÁ¨È¦µù½º,20210322,427,427,399,409,15164,699,35030000
108,A227680,´ºÁ¨È¦µù½º,20210319,453,453,399,426,11355,699,35030000
109,A227680,´ºÁ¨È¦µù½º,20210318,469,469,406,431,2079,699,35030000
110,A227680,´ºÁ¨È¦µù½º,20210317,487,487,409,409,2781,699,35030000
111,A227680,´ºÁ¨È¦µù½º,20210316,498,498,406,488,18178,699,35030000
112,A227680,´ºÁ¨È¦µù½º,20210315,518,518,401,488,9886,699,35030000
113,A227680,´ºÁ¨È¦µù½º,20210312,397,402,397,402,11760,699,35030000
114,A227680,´ºÁ¨È¦µù½º,20210311,408,408,394,407,9172,699,35030000
115,A227680,´ºÁ¨È¦µù½º,20210310,416,416,410,410,864,699,35030000
116,A227680,´ºÁ¨È¦µù½º,20210309,394,398,394,394,2588,699,35030000
117,A227680,´ºÁ¨È¦µù½º,20210308,399,399,394,399,18415,699,35030000
118,A227680,´ºÁ¨È¦µù½º,20210305,409,409,409,409,1,699,35030000
119,A227680,´ºÁ¨È¦µù½º,20210304,404,408,394,408,12425,699,35030000
120,A227680,´ºÁ¨È¦µù½º,20210303,404,404,404,404,208,699,35030000
121,A227680,´ºÁ¨È¦µù½º,20210302,497,497,385,404,167,699,35030000
122,A227680,´ºÁ¨È¦µù½º,20210226,392,403,389,394,8254,699,35030000
123,A227680,´ºÁ¨È¦µù½º,20210225,389,389,389,389,3006,699,35030000
124,A227680,´ºÁ¨È¦µù½º,20210224,399,399,374,394,17390,699,35030000
125,A227680,´ºÁ¨È¦µù½º,20210223,394,399,379,399,10228,699,35030000
126,A227680,´ºÁ¨È¦µù½º,20210222,400,400,389,394,5219,699,35030000
127,A227680,´ºÁ¨È¦µù½º,20210219,399,399,392,399,11611,699,35030000
128,A227680,´ºÁ¨È¦µù½º,20210218,399,399,369,399,7364,699,35030000
129,A227680,´ºÁ¨È¦µù½º,20210217,418,418,394,398,11826,699,35030000
