,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A004690,ªÔ√µ∏Æ,20210823,83000,83500,83000,83300,1421,017,4055000
1,A004690,ªÔ√µ∏Æ,20210820,83800,84700,82700,82900,13384,017,4055000
2,A004690,ªÔ√µ∏Æ,20210819,86600,86600,84200,84500,8504,017,4055000
3,A004690,ªÔ√µ∏Æ,20210818,86100,86800,85500,86600,4669,017,4055000
4,A004690,ªÔ√µ∏Æ,20210817,88000,88600,86400,86500,8228,017,4055000
5,A004690,ªÔ√µ∏Æ,20210813,88900,88900,87300,88100,6627,017,4055000
6,A004690,ªÔ√µ∏Æ,20210812,88500,89000,88400,88600,2438,017,4055000
7,A004690,ªÔ√µ∏Æ,20210811,88400,88800,88300,88400,4781,017,4055000
8,A004690,ªÔ√µ∏Æ,20210810,89300,89300,88800,89100,2118,017,4055000
9,A004690,ªÔ√µ∏Æ,20210809,89900,89900,88600,89300,3574,017,4055000
10,A004690,ªÔ√µ∏Æ,20210806,89500,89700,89100,89700,2132,017,4055000
11,A004690,ªÔ√µ∏Æ,20210805,89600,90300,89100,89500,2928,017,4055000
12,A004690,ªÔ√µ∏Æ,20210804,89100,89500,88700,89400,2461,017,4055000
13,A004690,ªÔ√µ∏Æ,20210803,89800,89800,88700,89100,4755,017,4055000
14,A004690,ªÔ√µ∏Æ,20210802,89800,89900,89300,89700,2912,017,4055000
15,A004690,ªÔ√µ∏Æ,20210730,90000,90200,88900,89800,7248,017,4055000
16,A004690,ªÔ√µ∏Æ,20210729,90000,90100,89700,90000,1622,017,4055000
17,A004690,ªÔ√µ∏Æ,20210728,90200,90200,89600,89900,6517,017,4055000
18,A004690,ªÔ√µ∏Æ,20210727,90300,90500,89800,90200,3087,017,4055000
19,A004690,ªÔ√µ∏Æ,20210726,90600,90800,89800,90300,2919,017,4055000
20,A004690,ªÔ√µ∏Æ,20210723,90500,90600,89500,90600,6043,017,4055000
21,A004690,ªÔ√µ∏Æ,20210722,90400,91000,90300,90400,3878,017,4055000
22,A004690,ªÔ√µ∏Æ,20210721,91000,91200,90200,90400,3514,017,4055000
23,A004690,ªÔ√µ∏Æ,20210720,90900,91500,90500,90900,6793,017,4055000
24,A004690,ªÔ√µ∏Æ,20210719,92900,92900,91600,91800,3267,017,4055000
25,A004690,ªÔ√µ∏Æ,20210716,93000,93000,92100,92700,3323,017,4055000
26,A004690,ªÔ√µ∏Æ,20210715,92900,93600,92900,93000,2314,017,4055000
27,A004690,ªÔ√µ∏Æ,20210714,92800,92900,91800,92900,2423,017,4055000
28,A004690,ªÔ√µ∏Æ,20210713,91800,93200,91800,92800,4213,017,4055000
29,A004690,ªÔ√µ∏Æ,20210712,90700,92100,90700,91700,4289,017,4055000
30,A004690,ªÔ√µ∏Æ,20210709,90900,91000,89700,90900,12931,017,4055000
31,A004690,ªÔ√µ∏Æ,20210708,93200,93200,90700,91400,14520,017,4055000
32,A004690,ªÔ√µ∏Æ,20210707,93700,93700,92400,92800,8733,017,4055000
33,A004690,ªÔ√µ∏Æ,20210706,93500,93700,93000,93700,6232,017,4055000
34,A004690,ªÔ√µ∏Æ,20210705,93700,93800,93200,93500,5657,017,4055000
35,A004690,ªÔ√µ∏Æ,20210702,94300,94500,93300,93500,8075,017,4055000
36,A004690,ªÔ√µ∏Æ,20210701,95000,95100,94100,94300,4861,017,4055000
37,A004690,ªÔ√µ∏Æ,20210630,95100,95100,94300,95000,5722,017,4055000
38,A004690,ªÔ√µ∏Æ,20210629,95300,95600,94300,95100,2086,017,4055000
39,A004690,ªÔ√µ∏Æ,20210628,95100,95500,94100,95300,5969,017,4055000
40,A004690,ªÔ√µ∏Æ,20210625,94900,96000,94200,94500,10863,017,4055000
41,A004690,ªÔ√µ∏Æ,20210624,93700,95700,92700,95700,14700,017,4055000
42,A004690,ªÔ√µ∏Æ,20210623,97300,97300,92400,93700,19947,017,4055000
43,A004690,ªÔ√µ∏Æ,20210622,97500,98100,96800,96800,6394,017,4055000
44,A004690,ªÔ√µ∏Æ,20210621,98900,98900,96600,97200,15668,017,4055000
45,A004690,ªÔ√µ∏Æ,20210618,102000,104000,97500,97500,22842,017,4055000
46,A004690,ªÔ√µ∏Æ,20210617,99100,102500,98400,102500,20322,017,4055000
47,A004690,ªÔ√µ∏Æ,20210616,98000,99500,97500,98700,6765,017,4055000
48,A004690,ªÔ√µ∏Æ,20210615,96800,98500,95400,98500,13771,017,4055000
49,A004690,ªÔ√µ∏Æ,20210614,96700,96800,95700,96400,5835,017,4055000
50,A004690,ªÔ√µ∏Æ,20210611,96300,96600,95800,96600,4800,017,4055000
51,A004690,ªÔ√µ∏Æ,20210610,95800,96600,95000,96300,10338,017,4055000
52,A004690,ªÔ√µ∏Æ,20210609,96500,98000,95900,96100,9557,017,4055000
53,A004690,ªÔ√µ∏Æ,20210608,96800,98400,95600,96900,19132,017,4055000
54,A004690,ªÔ√µ∏Æ,20210607,93900,96400,92700,96400,16162,017,4055000
55,A004690,ªÔ√µ∏Æ,20210604,93300,94300,93200,93800,6040,017,4055000
56,A004690,ªÔ√µ∏Æ,20210603,94300,94300,93000,93000,14678,017,4055000
57,A004690,ªÔ√µ∏Æ,20210602,94300,95300,92800,93900,20373,017,4055000
58,A004690,ªÔ√µ∏Æ,20210601,94600,94700,92700,94300,13705,017,4055000
59,A004690,ªÔ√µ∏Æ,20210531,94000,94800,93400,94300,9419,017,4055000
60,A004690,ªÔ√µ∏Æ,20210528,94300,94400,93300,93900,12583,017,4055000
61,A004690,ªÔ√µ∏Æ,20210527,91700,94100,91700,93900,25867,017,4055000
62,A004690,ªÔ√µ∏Æ,20210526,90100,91200,89900,91000,29006,017,4055000
63,A004690,ªÔ√µ∏Æ,20210525,88200,89100,88100,88600,7680,017,4055000
64,A004690,ªÔ√µ∏Æ,20210524,89800,90000,87800,88200,5914,017,4055000
65,A004690,ªÔ√µ∏Æ,20210521,91100,91700,88900,89300,15493,017,4055000
66,A004690,ªÔ√µ∏Æ,20210520,90800,91500,90300,91100,14827,017,4055000
67,A004690,ªÔ√µ∏Æ,20210518,88200,91800,88000,91000,35876,017,4055000
68,A004690,ªÔ√µ∏Æ,20210517,87000,87900,87000,87400,10226,017,4055000
69,A004690,ªÔ√µ∏Æ,20210514,86400,87000,86100,86900,8224,017,4055000
70,A004690,ªÔ√µ∏Æ,20210513,86500,86800,85700,86400,17242,017,4055000
71,A004690,ªÔ√µ∏Æ,20210512,88800,89400,86200,87400,18967,017,4055000
72,A004690,ªÔ√µ∏Æ,20210511,88800,89200,87900,89000,11978,017,4055000
73,A004690,ªÔ√µ∏Æ,20210510,87500,89000,87200,88800,17273,017,4055000
74,A004690,ªÔ√µ∏Æ,20210507,86400,87600,86400,87000,10120,017,4055000
75,A004690,ªÔ√µ∏Æ,20210506,84900,86500,84700,86400,13642,017,4055000
76,A004690,ªÔ√µ∏Æ,20210504,84800,85100,84000,84700,9247,017,4055000
77,A004690,ªÔ√µ∏Æ,20210503,84800,85400,84000,84700,7432,017,4055000
78,A004690,ªÔ√µ∏Æ,20210430,85500,85600,84000,84800,12358,017,4055000
79,A004690,ªÔ√µ∏Æ,20210429,86900,86900,85300,85500,21985,017,4055000
80,A004690,ªÔ√µ∏Æ,20210428,87600,88000,86100,87100,13733,017,4055000
81,A004690,ªÔ√µ∏Æ,20210427,88700,88700,87100,88000,11671,017,4055000
82,A004690,ªÔ√µ∏Æ,20210426,87200,88800,87200,88500,10308,017,4055000
83,A004690,ªÔ√µ∏Æ,20210423,88700,88700,86400,87200,16780,017,4055000
84,A004690,ªÔ√µ∏Æ,20210422,85000,89200,85000,88600,53737,017,4055000
85,A004690,ªÔ√µ∏Æ,20210421,82800,85000,82800,84900,25399,017,4055000
86,A004690,ªÔ√µ∏Æ,20210420,81800,83000,81700,83000,19651,017,4055000
87,A004690,ªÔ√µ∏Æ,20210419,81200,81900,80900,81900,12767,017,4055000
88,A004690,ªÔ√µ∏Æ,20210416,80800,81200,80400,81200,10874,017,4055000
89,A004690,ªÔ√µ∏Æ,20210415,80300,80800,79800,80800,15731,017,4055000
90,A004690,ªÔ√µ∏Æ,20210414,80400,80400,79800,80300,14915,017,4055000
91,A004690,ªÔ√µ∏Æ,20210413,79800,80400,79600,80100,22678,017,4055000
92,A004690,ªÔ√µ∏Æ,20210412,79800,79900,79500,79800,16039,017,4055000
93,A004690,ªÔ√µ∏Æ,20210409,79400,79800,78900,79700,22669,017,4055000
