,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A083310,ø§ø¿∆º∫£≈®,20210823,14500,14750,14350,14650,41470,359,17810000
1,A083310,ø§ø¿∆º∫£≈®,20210820,14900,15050,14050,14200,173560,359,17810000
2,A083310,ø§ø¿∆º∫£≈®,20210819,15350,15450,14850,14850,157081,359,17810000
3,A083310,ø§ø¿∆º∫£≈®,20210818,15100,15650,15050,15650,119048,359,17810000
4,A083310,ø§ø¿∆º∫£≈®,20210817,15900,16100,15100,15350,278645,359,17810000
5,A083310,ø§ø¿∆º∫£≈®,20210813,16300,16300,15600,16000,221980,359,17810000
6,A083310,ø§ø¿∆º∫£≈®,20210812,16600,16700,16200,16300,212440,359,17810000
7,A083310,ø§ø¿∆º∫£≈®,20210811,17050,17300,16500,16600,288402,359,17810000
8,A083310,ø§ø¿∆º∫£≈®,20210810,17750,17800,17200,17200,182626,359,17810000
9,A083310,ø§ø¿∆º∫£≈®,20210809,17900,17900,17250,17800,231933,359,17810000
10,A083310,ø§ø¿∆º∫£≈®,20210806,17900,17900,17500,17750,167166,359,17810000
11,A083310,ø§ø¿∆º∫£≈®,20210805,17850,18000,17650,17800,202930,359,17810000
12,A083310,ø§ø¿∆º∫£≈®,20210804,17750,18100,17550,17750,357465,359,17810000
13,A083310,ø§ø¿∆º∫£≈®,20210803,17300,17700,17050,17450,377017,359,17810000
14,A083310,ø§ø¿∆º∫£≈®,20210802,17100,17350,17050,17300,128129,359,17810000
15,A083310,ø§ø¿∆º∫£≈®,20210730,17200,17250,16950,17050,74887,359,17810000
16,A083310,ø§ø¿∆º∫£≈®,20210729,17200,17600,17100,17200,127993,359,17810000
17,A083310,ø§ø¿∆º∫£≈®,20210728,17000,17400,16900,17100,175772,359,17810000
18,A083310,ø§ø¿∆º∫£≈®,20210727,17150,17450,17150,17150,111815,359,17810000
19,A083310,ø§ø¿∆º∫£≈®,20210726,17400,17450,17050,17200,133481,359,17810000
20,A083310,ø§ø¿∆º∫£≈®,20210723,17350,17450,17050,17350,178317,359,17810000
21,A083310,ø§ø¿∆º∫£≈®,20210722,17350,17850,17200,17250,611890,359,17810000
22,A083310,ø§ø¿∆º∫£≈®,20210721,16700,17150,16300,16900,263300,359,17810000
23,A083310,ø§ø¿∆º∫£≈®,20210720,16100,16650,16100,16450,101533,359,17810000
24,A083310,ø§ø¿∆º∫£≈®,20210719,16600,16700,16400,16450,102930,359,17810000
25,A083310,ø§ø¿∆º∫£≈®,20210716,17050,17050,16650,16750,87949,359,17810000
26,A083310,ø§ø¿∆º∫£≈®,20210715,17000,17300,16950,17000,193758,359,17810000
27,A083310,ø§ø¿∆º∫£≈®,20210714,16550,17100,16450,16950,341771,359,17810000
28,A083310,ø§ø¿∆º∫£≈®,20210713,16250,16600,16250,16500,96467,359,17810000
29,A083310,ø§ø¿∆º∫£≈®,20210712,16150,16400,16050,16350,66442,359,17810000
30,A083310,ø§ø¿∆º∫£≈®,20210709,16050,16200,15850,16000,130864,359,17810000
31,A083310,ø§ø¿∆º∫£≈®,20210708,16700,16700,16250,16300,133803,359,17810000
32,A083310,ø§ø¿∆º∫£≈®,20210707,16750,16900,16600,16700,147721,359,17810000
33,A083310,ø§ø¿∆º∫£≈®,20210706,16750,16950,16700,16750,392408,359,17810000
34,A083310,ø§ø¿∆º∫£≈®,20210705,16400,16400,16200,16300,110878,359,17810000
35,A083310,ø§ø¿∆º∫£≈®,20210702,16500,16500,16200,16300,112365,359,17810000
36,A083310,ø§ø¿∆º∫£≈®,20210701,16650,16650,16450,16550,114276,359,17810000
37,A083310,ø§ø¿∆º∫£≈®,20210630,16450,16500,16350,16500,91891,359,17810000
38,A083310,ø§ø¿∆º∫£≈®,20210629,16450,16450,16200,16350,107894,359,17810000
39,A083310,ø§ø¿∆º∫£≈®,20210628,16300,16350,16100,16350,68211,359,17810000
40,A083310,ø§ø¿∆º∫£≈®,20210625,15950,16300,15950,16250,131288,359,17810000
41,A083310,ø§ø¿∆º∫£≈®,20210624,16000,16000,15850,15900,56300,359,17810000
42,A083310,ø§ø¿∆º∫£≈®,20210623,16100,16100,15850,15900,101673,359,17810000
43,A083310,ø§ø¿∆º∫£≈®,20210622,16100,16200,15950,16000,59668,359,17810000
44,A083310,ø§ø¿∆º∫£≈®,20210621,16100,16200,16000,16000,113993,359,17810000
45,A083310,ø§ø¿∆º∫£≈®,20210618,16050,16350,16000,16200,112933,359,17810000
46,A083310,ø§ø¿∆º∫£≈®,20210617,15900,16000,15750,16000,139383,359,17810000
47,A083310,ø§ø¿∆º∫£≈®,20210616,16050,16100,15850,16000,73844,359,17810000
48,A083310,ø§ø¿∆º∫£≈®,20210615,16150,16150,15900,16000,70517,359,17810000
49,A083310,ø§ø¿∆º∫£≈®,20210614,15950,16050,15800,15900,69611,359,17810000
50,A083310,ø§ø¿∆º∫£≈®,20210611,16000,16150,15800,15950,244835,359,17810000
51,A083310,ø§ø¿∆º∫£≈®,20210610,16050,16250,16050,16150,89007,359,17810000
52,A083310,ø§ø¿∆º∫£≈®,20210609,16250,16300,16050,16050,119571,359,17810000
53,A083310,ø§ø¿∆º∫£≈®,20210608,16550,16650,16150,16200,245803,359,17810000
54,A083310,ø§ø¿∆º∫£≈®,20210607,16700,16850,16450,16550,183588,359,17810000
55,A083310,ø§ø¿∆º∫£≈®,20210604,16850,16900,16450,16550,554950,359,17810000
56,A083310,ø§ø¿∆º∫£≈®,20210603,16650,17300,16650,17050,261836,359,17810000
57,A083310,ø§ø¿∆º∫£≈®,20210602,16850,16850,16600,16650,83479,359,17810000
58,A083310,ø§ø¿∆º∫£≈®,20210601,16750,16850,16600,16800,59341,359,17810000
59,A083310,ø§ø¿∆º∫£≈®,20210531,16800,16850,16600,16750,78132,359,17810000
60,A083310,ø§ø¿∆º∫£≈®,20210528,16600,16750,16450,16650,69832,359,17810000
61,A083310,ø§ø¿∆º∫£≈®,20210527,16450,16550,16300,16550,70800,359,17405000
62,A083310,ø§ø¿∆º∫£≈®,20210526,16500,16650,16300,16550,74111,359,17405000
63,A083310,ø§ø¿∆º∫£≈®,20210525,16450,16700,16400,16550,120360,359,17405000
64,A083310,ø§ø¿∆º∫£≈®,20210524,17000,17050,16200,16300,133889,359,17405000
65,A083310,ø§ø¿∆º∫£≈®,20210521,17350,17500,16800,16800,187156,359,17405000
66,A083310,ø§ø¿∆º∫£≈®,20210520,16800,17250,16700,17000,216443,359,17405000
67,A083310,ø§ø¿∆º∫£≈®,20210518,16400,16600,16300,16600,108749,359,17405000
68,A083310,ø§ø¿∆º∫£≈®,20210517,16800,16900,16200,16350,144335,359,17405000
69,A083310,ø§ø¿∆º∫£≈®,20210514,16400,16600,16250,16600,132691,359,17405000
70,A083310,ø§ø¿∆º∫£≈®,20210513,16300,16950,16050,16200,266946,359,17059000
71,A083310,ø§ø¿∆º∫£≈®,20210512,16800,16850,16400,16800,136391,359,17059000
72,A083310,ø§ø¿∆º∫£≈®,20210511,16700,16850,16550,16800,160558,359,17059000
