,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A00806K,´ë´ö1¿ì,20210823,10700,10700,10700,10700,1755,021,1212000
1,A00806K,´ë´ö1¿ì,20210820,11100,11100,10550,10550,13523,021,1212000
2,A00806K,´ë´ö1¿ì,20210819,11250,11250,11000,11000,14068,021,1212000
3,A00806K,´ë´ö1¿ì,20210818,11200,11500,11100,11250,6675,021,1212000
4,A00806K,´ë´ö1¿ì,20210817,11650,11650,11200,11200,9444,021,1212000
5,A00806K,´ë´ö1¿ì,20210813,11800,11800,11400,11550,7636,021,1212000
6,A00806K,´ë´ö1¿ì,20210812,11900,11950,11850,11850,11881,021,1212000
7,A00806K,´ë´ö1¿ì,20210811,12500,12500,12250,12250,3375,021,1212000
8,A00806K,´ë´ö1¿ì,20210810,12650,12650,12350,12550,15317,021,1212000
9,A00806K,´ë´ö1¿ì,20210809,12500,12900,12500,12750,17459,021,1212000
10,A00806K,´ë´ö1¿ì,20210806,12850,12850,12500,12500,3619,021,1212000
11,A00806K,´ë´ö1¿ì,20210805,12800,12800,12650,12800,2863,021,1212000
12,A00806K,´ë´ö1¿ì,20210804,12700,12750,12500,12600,2237,021,1212000
13,A00806K,´ë´ö1¿ì,20210803,12700,13000,12400,12500,5556,021,1212000
14,A00806K,´ë´ö1¿ì,20210802,12900,12900,12500,12850,5527,021,1212000
15,A00806K,´ë´ö1¿ì,20210730,12700,13000,12600,13000,22263,021,1212000
16,A00806K,´ë´ö1¿ì,20210729,12650,12800,12600,12600,7454,021,1212000
17,A00806K,´ë´ö1¿ì,20210728,12900,12900,12450,12550,20271,021,1212000
18,A00806K,´ë´ö1¿ì,20210727,12500,13100,12400,12950,19821,021,1212000
19,A00806K,´ë´ö1¿ì,20210726,12200,12800,12200,12800,18281,021,1212000
20,A00806K,´ë´ö1¿ì,20210723,12150,12500,11950,12000,14087,021,1212000
21,A00806K,´ë´ö1¿ì,20210722,12200,12200,12050,12050,10717,021,1212000
22,A00806K,´ë´ö1¿ì,20210721,12400,12400,12050,12050,19722,021,1212000
23,A00806K,´ë´ö1¿ì,20210720,12650,12700,12250,12250,12022,021,1212000
24,A00806K,´ë´ö1¿ì,20210719,13000,13000,12750,12750,13071,021,1212000
25,A00806K,´ë´ö1¿ì,20210716,13150,13300,12900,13300,8789,021,1212000
26,A00806K,´ë´ö1¿ì,20210715,13000,13250,12800,13150,21386,021,1212000
27,A00806K,´ë´ö1¿ì,20210714,14000,14000,13200,13200,30359,021,1212000
28,A00806K,´ë´ö1¿ì,20210713,13900,14050,13650,13950,15031,021,1212000
29,A00806K,´ë´ö1¿ì,20210712,13700,13850,13400,13850,21720,021,1212000
