,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,╫ц╟║,╟М╟║,юЗ╟║,а╬╟║,╟е╥║╥╝,аУ╠гюЭ╩Й╬Ва╬дз╣Е,╧ъгЮаж╫д╪Ж
71,A043340,©║╫Кеве╘,20210512,1305,1315,1265,1310,641347,270,72000000
72,A043340,©║╫Кеве╘,20210511,1325,1325,1285,1305,566827,270,72000000
73,A043340,©║╫Кеве╘,20210510,1310,1310,1285,1300,388311,270,72000000
74,A043340,©║╫Кеве╘,20210507,1330,1335,1275,1295,922228,270,72000000
75,A043340,©║╫Кеве╘,20210506,1255,1295,1245,1295,991933,270,72000000
76,A043340,©║╫Кеве╘,20210504,1245,1260,1225,1255,420443,270,72000000
77,A043340,©║╫Кеве╘,20210503,1260,1275,1235,1245,419249,270,72000000
78,A043340,©║╫Кеве╘,20210430,1260,1260,1225,1260,725574,270,72000000
79,A043340,©║╫Кеве╘,20210429,1285,1285,1235,1260,1071521,270,72000000
80,A043340,©║╫Кеве╘,20210428,1345,1355,1280,1285,1788205,270,72000000
81,A043340,©║╫Кеве╘,20210427,1335,1370,1310,1340,3679933,270,72000000
82,A043340,©║╫Кеве╘,20210426,1300,1555,1295,1320,17343891,270,72000000
83,A043340,©║╫Кеве╘,20210423,1275,1305,1265,1290,424602,270,72000000
84,A043340,©║╫Кеве╘,20210422,1270,1285,1265,1280,462627,270,72000000
85,A043340,©║╫Кеве╘,20210421,1285,1290,1255,1260,497275,270,72000000
86,A043340,©║╫Кеве╘,20210420,1275,1295,1255,1295,463157,270,72000000
87,A043340,©║╫Кеве╘,20210419,1255,1275,1250,1275,242968,270,72000000
88,A043340,©║╫Кеве╘,20210416,1265,1280,1250,1250,324738,270,72000000
89,A043340,©║╫Кеве╘,20210415,1265,1270,1260,1265,244500,270,72000000
90,A043340,©║╫Кеве╘,20210414,1260,1275,1255,1260,293023,270,72000000
91,A043340,©║╫Кеве╘,20210413,1260,1275,1255,1260,302932,270,72000000
92,A043340,©║╫Кеве╘,20210412,1270,1270,1250,1250,295247,270,72000000
93,A043340,©║╫Кеве╘,20210409,1280,1290,1260,1260,426107,270,72000000
94,A043340,©║╫Кеве╘,20210408,1250,1285,1250,1275,553604,270,72000000
95,A043340,©║╫Кеве╘,20210407,1240,1260,1240,1250,203047,270,72000000
96,A043340,©║╫Кеве╘,20210406,1245,1250,1235,1250,144564,270,72000000
97,A043340,©║╫Кеве╘,20210405,1245,1250,1215,1245,235927,270,72000000
98,A043340,©║╫Кеве╘,20210402,1310,1310,1235,1240,1041416,270,72000000
99,A043340,©║╫Кеве╘,20210401,1260,1260,1240,1255,289997,270,72000000
100,A043340,©║╫Кеве╘,20210331,1230,1260,1220,1260,344262,270,72000000
101,A043340,©║╫Кеве╘,20210330,1225,1230,1215,1230,137408,270,72000000
102,A043340,©║╫Кеве╘,20210329,1230,1230,1215,1225,206638,270,72000000
103,A043340,©║╫Кеве╘,20210326,1235,1250,1220,1230,199065,270,72000000
104,A043340,©║╫Кеве╘,20210325,1215,1235,1215,1230,194375,270,72000000
105,A043340,©║╫Кеве╘,20210324,1220,1250,1205,1230,315526,270,72000000
106,A043340,©║╫Кеве╘,20210323,1255,1270,1210,1220,396970,270,72000000
107,A043340,©║╫Кеве╘,20210322,1285,1285,1245,1255,295852,270,72000000
108,A043340,©║╫Кеве╘,20210319,1250,1280,1240,1280,328362,270,72000000
109,A043340,©║╫Кеве╘,20210318,1260,1275,1245,1255,256965,270,72000000
110,A043340,©║╫Кеве╘,20210317,1265,1265,1225,1255,422838,270,72000000
111,A043340,©║╫Кеве╘,20210316,1215,1270,1215,1255,1122065,270,72000000
112,A043340,©║╫Кеве╘,20210315,1220,1220,1200,1220,236931,270,72000000
113,A043340,©║╫Кеве╘,20210312,1195,1215,1195,1210,264837,270,72000000
114,A043340,©║╫Кеве╘,20210311,1200,1215,1190,1195,637467,270,72000000
115,A043340,©║╫Кеве╘,20210310,1145,1205,1145,1190,401861,270,72000000
116,A043340,©║╫Кеве╘,20210309,1155,1155,1125,1145,170397,270,72000000
117,A043340,©║╫Кеве╘,20210308,1165,1180,1140,1145,163442,270,72000000
118,A043340,©║╫Кеве╘,20210305,1180,1180,1145,1165,196578,270,72000000
119,A043340,©║╫Кеве╘,20210304,1185,1190,1170,1180,125520,270,72000000
120,A043340,©║╫Кеве╘,20210303,1125,1195,1125,1190,497213,270,72000000
121,A043340,©║╫Кеве╘,20210302,1145,1160,1130,1130,322346,270,72000000
122,A043340,©║╫Кеве╘,20210226,1240,1245,1135,1145,1617380,270,72000000
123,A043340,©║╫Кеве╘,20210225,1185,1290,1165,1185,1701701,270,72000000
124,A043340,©║╫Кеве╘,20210224,1190,1210,1170,1170,464574,270,72000000
125,A043340,©║╫Кеве╘,20210223,1180,1200,1175,1185,166503,270,72000000
126,A043340,©║╫Кеве╘,20210222,1190,1215,1185,1200,417622,270,72000000
127,A043340,©║╫Кеве╘,20210219,1205,1205,1165,1195,318874,270,72000000
128,A043340,©║╫Кеве╘,20210218,1220,1220,1195,1200,397885,270,72000000
129,A043340,©║╫Кеве╘,20210217,1225,1230,1200,1210,657650,270,72000000
130,A043340,©║╫Кеве╘,20210216,1195,1230,1170,1220,1053016,270,72000000
131,A043340,©║╫Кеве╘,20210215,1190,1200,1175,1180,223338,270,72000000
132,A043340,©║╫Кеве╘,20210210,1145,1180,1140,1180,180334,270,72000000
133,A043340,©║╫Кеве╘,20210209,1150,1165,1140,1150,208769,270,72000000
134,A043340,©║╫Кеве╘,20210208,1160,1165,1140,1145,229874,270,72000000
135,A043340,©║╫Кеве╘,20210205,1150,1175,1145,1155,181025,270,72000000
136,A043340,©║╫Кеве╘,20210204,1160,1170,1145,1155,151660,270,72000000
137,A043340,©║╫Кеве╘,20210203,1165,1180,1150,1170,155141,270,72000000
138,A043340,©║╫Кеве╘,20210202,1150,1180,1140,1165,224831,270,72000000
139,A043340,©║╫Кеве╘,20210201,1115,1150,1090,1135,290187,270,72000000
140,A043340,©║╫Кеве╘,20210129,1185,1185,1110,1115,481912,270,72000000
141,A043340,©║╫Кеве╘,20210128,1175,1190,1170,1175,212133,270,72000000
142,A043340,©║╫Кеве╘,20210127,1190,1215,1175,1195,579249,270,72000000
143,A043340,©║╫Кеве╘,20210126,1205,1220,1185,1195,287694,270,72000000
144,A043340,©║╫Кеве╘,20210125,1200,1225,1195,1210,422848,270,72000000
145,A043340,©║╫Кеве╘,20210122,1200,1215,1180,1205,739226,270,72000000
146,A043340,©║╫Кеве╘,20210121,1250,1250,1200,1215,770699,270,72000000
147,A043340,©║╫Кеве╘,20210120,1200,1250,1200,1250,1042979,270,72000000
148,A043340,©║╫Кеве╘,20210119,1190,1205,1170,1195,403919,270,72000000
149,A043340,©║╫Кеве╘,20210118,1210,1210,1180,1200,275660,270,72000000
150,A043340,©║╫Кеве╘,20210115,1220,1235,1195,1205,468717,270,72000000
151,A043340,©║╫Кеве╘,20210114,1215,1215,1185,1205,350737,270,72000000
152,A043340,©║╫Кеве╘,20210113,1170,1220,1170,1220,654749,270,72000000
153,A043340,©║╫Кеве╘,20210112,1140,1185,1135,1175,322332,270,72000000
154,A043340,©║╫Кеве╘,20210111,1185,1185,1135,1145,476352,270,72000000
155,A043340,©║╫Кеве╘,20210108,1200,1205,1175,1185,306426,270,72000000
156,A043340,©║╫Кеве╘,20210107,1195,1195,1165,1195,356818,270,72000000
157,A043340,©║╫Кеве╘,20210106,1170,1195,1160,1180,331434,270,72000000
158,A043340,©║╫Кеве╘,20210105,1160,1180,1150,1170,306876,270,72000000
159,A043340,©║╫Кеве╘,20210104,1185,1185,1150,1170,229239,270,72000000
160,A043340,©║╫Кеве╘,20201230,1130,1205,1130,1165,655118,270,72000000
161,A043340,©║╫Кеве╘,20201229,1110,1140,1110,1135,135507,270,72000000
162,A043340,©║╫Кеве╘,20201228,1145,1150,1115,1120,374068,270,72000000
163,A043340,©║╫Кеве╘,20201224,1175,1185,1145,1145,228767,270,72000000
164,A043340,©║╫Кеве╘,20201223,1150,1190,1140,1165,387559,270,72000000
165,A043340,©║╫Кеве╘,20201222,1175,1215,1150,1150,627449,270,72000000
166,A043340,©║╫Кеве╘,20201221,1250,1255,1200,1200,1130267,270,72000000
167,A043340,©║╫Кеве╘,20201218,1195,1280,1175,1280,1715546,270,72000000
168,A043340,©║╫Кеве╘,20201217,1165,1195,1155,1195,600932,270,72000000
169,A043340,©║╫Кеве╘,20201216,1150,1175,1140,1165,619257,270,72000000
170,A043340,©║╫Кеве╘,20201215,1165,1165,1140,1150,351268,270,72000000
171,A043340,©║╫Кеве╘,20201214,1160,1185,1150,1160,422289,270,72000000
172,A043340,©║╫Кеве╘,20201211,1170,1170,1145,1165,418288,270,72000000
173,A043340,©║╫Кеве╘,20201210,1155,1175,1145,1155,599262,270,72000000
174,A043340,©║╫Кеве╘,20201209,1180,1180,1130,1155,1226878,270,72000000
175,A043340,©║╫Кеве╘,20201208,1145,1330,1140,1180,12047687,270,72000000
176,A043340,©║╫Кеве╘,20201207,1160,1170,1135,1145,361348,270,72000000
177,A043340,©║╫Кеве╘,20201204,1160,1180,1145,1155,695997,270,72000000
178,A043340,©║╫Кеве╘,20201203,1240,1250,1155,1165,1470268,270,72000000
179,A043340,©║╫Кеве╘,20201202,1215,1225,1185,1225,1147380,270,72000000
180,A043340,©║╫Кеве╘,20201201,1205,1235,1190,1230,2907634,270,72000000
181,A043340,©║╫Кеве╘,20201130,1110,1320,1100,1195,16103898,270,72000000
182,A043340,©║╫Кеве╘,20201127,1055,1135,1055,1100,1163383,270,72000000
183,A043340,©║╫Кеве╘,20201126,1070,1080,1060,1060,97532,270,72000000
184,A043340,©║╫Кеве╘,20201125,1090,1115,1065,1070,183302,270,72000000
185,A043340,©║╫Кеве╘,20201124,1090,1095,1070,1085,178341,270,72000000
186,A043340,©║╫Кеве╘,20201123,1070,1090,1060,1085,199268,270,72000000
187,A043340,©║╫Кеве╘,20201120,1060,1075,1055,1065,172830,270,72000000
188,A043340,©║╫Кеве╘,20201119,1055,1060,1040,1055,105496,270,72000000
189,A043340,©║╫Кеве╘,20201118,1065,1070,1045,1050,78747,270,72000000
190,A043340,©║╫Кеве╘,20201117,1050,1070,1050,1050,106940,270,72000000
191,A043340,©║╫Кеве╘,20201116,1080,1085,1055,1060,158277,270,72000000
192,A043340,©║╫Кеве╘,20201113,1085,1090,1065,1075,78229,270,72000000
193,A043340,©║╫Кеве╘,20201112,1070,1120,1070,1085,138754,270,72000000
194,A043340,©║╫Кеве╘,20201111,1080,1155,1050,1085,807780,270,72000000
195,A043340,©║╫Кеве╘,20201110,1085,1090,1065,1085,152153,270,72000000
196,A043340,©║╫Кеве╘,20201109,1060,1085,1045,1085,152768,270,72000000
197,A043340,©║╫Кеве╘,20201106,1065,1070,1050,1050,101103,270,72000000
198,A043340,©║╫Кеве╘,20201105,1085,1105,1035,1075,250444,270,72000000
199,A043340,©║╫Кеве╘,20201104,1040,1120,1040,1080,553292,270,72000000
200,A043340,©║╫Кеве╘,20201103,1055,1055,1020,1035,82951,270,72000000
201,A043340,©║╫Кеве╘,20201102,1020,1040,1020,1035,93742,270,72000000
202,A043340,©║╫Кеве╘,20201030,1050,1055,1020,1020,73341,270,72000000
203,A043340,©║╫Кеве╘,20201029,1050,1060,1010,1050,129805,270,72000000
204,A043340,©║╫Кеве╘,20201028,1020,1060,1015,1060,75170,270,72000000
205,A043340,©║╫Кеве╘,20201027,1035,1040,1005,1020,228387,270,72000000
206,A043340,©║╫Кеве╘,20201026,1075,1075,1035,1035,156922,270,72000000
207,A043340,©║╫Кеве╘,20201023,1090,1090,1060,1075,214236,270,72000000
208,A043340,©║╫Кеве╘,20201022,1090,1110,1075,1080,90980,270,72000000
209,A043340,©║╫Кеве╘,20201021,1095,1105,1085,1100,56890,270,72000000
210,A043340,©║╫Кеве╘,20201020,1100,1115,1080,1095,195266,270,72000000
211,A043340,©║╫Кеве╘,20201019,1120,1120,1085,1100,120022,270,72000000
212,A043340,©║╫Кеве╘,20201016,1090,1130,1085,1110,263023,270,72000000
213,A043340,©║╫Кеве╘,20201015,1090,1100,1075,1095,143431,270,72000000
214,A043340,©║╫Кеве╘,20201014,1110,1120,1095,1095,142079,270,72000000
215,A043340,©║╫Кеве╘,20201013,1135,1135,1110,1120,156739,270,72000000
216,A043340,©║╫Кеве╘,20201012,1135,1145,1110,1135,205047,270,72000000
217,A043340,©║╫Кеве╘,20201008,1130,1140,1115,1135,186427,270,72000000
218,A043340,©║╫Кеве╘,20201007,1125,1135,1105,1130,116778,270,72000000
219,A043340,©║╫Кеве╘,20201006,1120,1135,1110,1110,176518,270,72000000
220,A043340,©║╫Кеве╘,20201005,1100,1120,1090,1110,138346,270,72000000
221,A043340,©║╫Кеве╘,20200929,1075,1110,1070,1110,205001,270,72000000
222,A043340,©║╫Кеве╘,20200928,1050,1080,1050,1070,109426,270,72000000
223,A043340,©║╫Кеве╘,20200925,1050,1065,1025,1040,102638,270,72000000
224,A043340,©║╫Кеве╘,20200924,1055,1060,1015,1045,233617,270,72000000
225,A043340,©║╫Кеве╘,20200923,1100,1100,1040,1065,148190,270,72000000
226,A043340,©║╫Кеве╘,20200922,1090,1110,1055,1075,332814,270,72000000
227,A043340,©║╫Кеве╘,20200921,1115,1135,1100,1100,245801,270,72000000
228,A043340,©║╫Кеве╘,20200918,1155,1155,1100,1120,274096,270,72000000
229,A043340,©║╫Кеве╘,20200917,1120,1165,1115,1130,290140,270,72000000
230,A043340,©║╫Кеве╘,20200916,1140,1155,1100,1125,249634,270,72000000
231,A043340,©║╫Кеве╘,20200915,1135,1170,1120,1140,430035,270,72000000
232,A043340,©║╫Кеве╘,20200914,1130,1150,1110,1135,241985,270,72000000
233,A043340,©║╫Кеве╘,20200911,1115,1130,1110,1120,190101,270,72000000
234,A043340,©║╫Кеве╘,20200910,1140,1160,1120,1120,289863,270,72000000
235,A043340,©║╫Кеве╘,20200909,1090,1150,1075,1140,367879,270,72000000
236,A043340,©║╫Кеве╘,20200908,1100,1125,1090,1095,219797,270,72000000
237,A043340,©║╫Кеве╘,20200907,1075,1125,1070,1105,300876,270,72000000
238,A043340,©║╫Кеве╘,20200904,1060,1090,1060,1065,348339,270,72000000
239,A043340,©║╫Кеве╘,20200903,1085,1135,1070,1105,372121,270,72000000
240,A043340,©║╫Кеве╘,20200902,1065,1095,1065,1085,405906,270,72000000
241,A043340,©║╫Кеве╘,20200901,1035,1215,1030,1060,2692807,270,72000000
242,A043340,©║╫Кеве╘,20200831,1065,1090,1020,1045,319021,270,72000000
243,A043340,©║╫Кеве╘,20200828,1050,1070,1025,1065,194555,270,72000000
244,A043340,©║╫Кеве╘,20200827,1070,1070,1020,1045,224144,270,72000000
245,A043340,©║╫Кеве╘,20200826,1075,1095,1030,1070,295654,270,72000000
246,A043340,©║╫Кеве╘,20200825,1065,1085,1030,1075,249515,270,72000000
247,A043340,©║╫Кеве╘,20200824,1040,1060,1005,1055,136123,270,72000000
248,A043340,©║╫Кеве╘,20200821,1030,1055,992,1040,281372,270,72000000
249,A043340,©║╫Кеве╘,20200820,1015,1080,999,1025,601263,270,72000000
250,A043340,©║╫Кеве╘,20200819,1060,1085,1030,1045,212145,270,72000000
251,A043340,©║╫Кеве╘,20200818,1130,1140,1020,1060,646068,270,72000000
252,A043340,©║╫Кеве╘,20200814,1170,1170,1125,1135,319247,270,72000000
253,A043340,©║╫Кеве╘,20200813,1130,1150,1115,1140,257473,270,72000000
254,A043340,©║╫Кеве╘,20200812,1165,1165,1060,1125,588055,270,72000000
255,A043340,©║╫Кеве╘,20200811,1155,1175,1145,1165,233660,270,72000000
256,A043340,©║╫Кеве╘,20200810,1150,1160,1145,1145,227715,270,72000000
257,A043340,©║╫Кеве╘,20200807,1150,1190,1135,1160,270215,270,72000000
258,A043340,©║╫Кеве╘,20200806,1185,1185,1140,1155,476997,270,72000000
259,A043340,©║╫Кеве╘,20200805,1195,1205,1170,1170,594923,270,72000000
260,A043340,©║╫Кеве╘,20200804,1190,1215,1180,1195,312720,270,72000000
261,A043340,©║╫Кеве╘,20200803,1210,1220,1195,1195,260803,270,72000000
262,A043340,©║╫Кеве╘,20200731,1235,1235,1210,1215,280602,270,72000000
263,A043340,©║╫Кеве╘,20200730,1235,1245,1220,1235,336625,270,72000000
264,A043340,©║╫Кеве╘,20200729,1260,1260,1230,1235,186316,270,72000000
265,A043340,©║╫Кеве╘,20200728,1245,1285,1230,1260,388350,270,72000000
266,A043340,©║╫Кеве╘,20200727,1235,1260,1220,1225,259888,270,72000000
267,A043340,©║╫Кеве╘,20200724,1225,1240,1220,1240,307325,270,72000000
268,A043340,©║╫Кеве╘,20200723,1255,1265,1220,1240,299856,270,72000000
269,A043340,©║╫Кеве╘,20200722,1305,1310,1245,1245,518643,270,72000000
270,A043340,©║╫Кеве╘,20200721,1330,1335,1285,1300,863532,270,72000000
271,A043340,©║╫Кеве╘,20200720,1280,1390,1255,1335,4603320,270,72000000
272,A043340,©║╫Кеве╘,20200717,1235,1285,1210,1265,783461,270,72000000
273,A043340,©║╫Кеве╘,20200716,1220,1370,1220,1240,3285746,270,72000000
274,A043340,©║╫Кеве╘,20200715,1235,1235,1200,1215,262965,270,72000000
275,A043340,©║╫Кеве╘,20200714,1225,1225,1200,1215,201637,270,72000000
276,A043340,©║╫Кеве╘,20200713,1220,1235,1200,1215,258132,270,72000000
277,A043340,©║╫Кеве╘,20200710,1215,1235,1200,1220,214170,270,72000000
278,A043340,©║╫Кеве╘,20200709,1230,1245,1210,1215,169092,270,72000000
279,A043340,©║╫Кеве╘,20200708,1220,1230,1205,1230,285336,270,72000000
280,A043340,©║╫Кеве╘,20200707,1230,1290,1200,1220,1339730,270,72000000
281,A043340,©║╫Кеве╘,20200706,1220,1220,1190,1200,360048,270,72000000
282,A043340,©║╫Кеве╘,20200703,1210,1215,1190,1205,298099,270,72000000
283,A043340,©║╫Кеве╘,20200702,1195,1220,1180,1215,263762,270,72000000
284,A043340,©║╫Кеве╘,20200701,1225,1250,1185,1195,409634,270,72000000
285,A043340,©║╫Кеве╘,20200630,1265,1265,1220,1220,300747,270,72000000
286,A043340,©║╫Кеве╘,20200629,1225,1275,1225,1240,410237,270,72000000
287,A043340,©║╫Кеве╘,20200626,1230,1280,1190,1260,592723,270,72000000
288,A043340,©║╫Кеве╘,20200625,1245,1255,1170,1210,690779,270,72000000
289,A043340,©║╫Кеве╘,20200624,1280,1280,1245,1260,227921,270,72000000
290,A043340,©║╫Кеве╘,20200623,1320,1320,1250,1255,238436,270,72000000
291,A043340,©║╫Кеве╘,20200622,1270,1320,1260,1290,447392,270,72000000
292,A043340,©║╫Кеве╘,20200619,1265,1280,1220,1260,272856,270,72000000
293,A043340,©║╫Кеве╘,20200618,1230,1260,1215,1260,220528,270,72000000
294,A043340,©║╫Кеве╘,20200617,1265,1280,1200,1230,548862,270,72000000
295,A043340,©║╫Кеве╘,20200616,1255,1290,1220,1270,531688,270,72000000
296,A043340,©║╫Кеве╘,20200615,1345,1345,1200,1210,1227390,270,72000000
297,A043340,©║╫Кеве╘,20200612,1305,1370,1300,1345,608421,270,72000000
298,A043340,©║╫Кеве╘,20200611,1405,1425,1370,1405,884786,270,72000000
299,A043340,©║╫Кеве╘,20200610,1450,1455,1395,1395,989638,270,72000000
300,A043340,©║╫Кеве╘,20200609,1475,1480,1435,1450,1421911,270,72000000
301,A043340,©║╫Кеве╘,20200608,1475,1510,1430,1500,1594575,270,72000000
302,A043340,©║╫Кеве╘,20200605,1475,1475,1430,1455,569782,270,72000000
303,A043340,©║╫Кеве╘,20200604,1480,1500,1420,1460,2239796,270,72000000
304,A043340,©║╫Кеве╘,20200603,1430,1490,1400,1480,2727267,270,72000000
305,A043340,©║╫Кеве╘,20200602,1390,1485,1375,1420,3086344,270,72000000
306,A043340,©║╫Кеве╘,20200601,1390,1400,1370,1390,591679,270,72000000
307,A043340,©║╫Кеве╘,20200529,1360,1400,1330,1380,550581,270,72000000
308,A043340,©║╫Кеве╘,20200528,1425,1425,1325,1355,1068618,270,72000000
309,A043340,©║╫Кеве╘,20200527,1405,1425,1370,1425,827782,270,72000000
310,A043340,©║╫Кеве╘,20200526,1425,1430,1390,1405,628370,270,72000000
311,A043340,©║╫Кеве╘,20200525,1415,1450,1400,1405,1760613,270,72000000
312,A043340,©║╫Кеве╘,20200522,1455,1465,1380,1385,1562446,270,72000000
313,A043340,©║╫Кеве╘,20200521,1460,1490,1430,1445,3193509,270,72000000
314,A043340,©║╫Кеве╘,20200520,1410,1545,1405,1470,9010141,270,72000000
315,A043340,©║╫Кеве╘,20200519,1415,1425,1380,1400,1262458,270,72000000
316,A043340,©║╫Кеве╘,20200518,1350,1425,1350,1385,1196536,270,72000000
317,A043340,©║╫Кеве╘,20200515,1360,1380,1335,1360,531303,270,72000000
318,A043340,©║╫Кеве╘,20200514,1380,1405,1350,1360,603642,270,72000000
319,A043340,©║╫Кеве╘,20200513,1370,1395,1345,1375,437743,270,72000000
320,A043340,©║╫Кеве╘,20200512,1390,1400,1330,1385,618071,270,72000000
321,A043340,©║╫Кеве╘,20200511,1425,1430,1365,1370,930471,270,72000000
322,A043340,©║╫Кеве╘,20200508,1420,1440,1400,1405,1115619,270,72000000
323,A043340,©║╫Кеве╘,20200507,1410,1420,1375,1405,1284045,270,72000000
324,A043340,©║╫Кеве╘,20200506,1400,1445,1375,1410,4328242,270,72000000
