,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A001260,≥≤±§≈‰∞«,20210823,13900,14450,13800,14250,22206,018,9828000
1,A001260,≥≤±§≈‰∞«,20210820,14050,14300,13550,13600,57501,018,9828000
2,A001260,≥≤±§≈‰∞«,20210819,14450,14650,14100,14150,46868,018,9828000
3,A001260,≥≤±§≈‰∞«,20210818,14150,14950,14100,14600,39268,018,9828000
4,A001260,≥≤±§≈‰∞«,20210817,15000,15100,14500,14500,40478,018,9828000
5,A001260,≥≤±§≈‰∞«,20210813,15300,15450,14700,15000,53151,018,9828000
6,A001260,≥≤±§≈‰∞«,20210812,15600,15750,15300,15450,53712,018,9828000
7,A001260,≥≤±§≈‰∞«,20210811,15750,16000,15500,15600,40220,018,9828000
8,A001260,≥≤±§≈‰∞«,20210810,16300,16350,15800,15900,46863,018,9828000
9,A001260,≥≤±§≈‰∞«,20210809,16450,16750,16300,16450,56924,018,9828000
10,A001260,≥≤±§≈‰∞«,20210806,16300,16750,16150,16600,70619,018,9828000
11,A001260,≥≤±§≈‰∞«,20210805,16100,16250,15950,16150,32745,018,9828000
12,A001260,≥≤±§≈‰∞«,20210804,16100,16150,15900,16150,25878,018,9828000
13,A001260,≥≤±§≈‰∞«,20210803,16200,16200,15550,16050,34184,018,9828000
14,A001260,≥≤±§≈‰∞«,20210802,16200,16250,15900,16150,24302,018,9828000
15,A001260,≥≤±§≈‰∞«,20210730,16250,16650,16100,16350,57173,018,9828000
16,A001260,≥≤±§≈‰∞«,20210729,16600,16600,16100,16250,42761,018,9828000
17,A001260,≥≤±§≈‰∞«,20210728,16300,16750,15750,16500,108185,018,9828000
18,A001260,≥≤±§≈‰∞«,20210727,15400,17500,15350,16250,382032,018,9828000
19,A001260,≥≤±§≈‰∞«,20210726,15900,15950,15450,15450,28173,018,9828000
20,A001260,≥≤±§≈‰∞«,20210723,15900,16200,15750,15800,51880,018,9828000
21,A001260,≥≤±§≈‰∞«,20210722,15400,15800,15400,15650,38602,018,9828000
22,A001260,≥≤±§≈‰∞«,20210721,15450,15550,15200,15250,29598,018,9828000
23,A001260,≥≤±§≈‰∞«,20210720,15200,15600,15200,15350,35758,018,9828000
24,A001260,≥≤±§≈‰∞«,20210719,15700,15700,15350,15500,65979,018,9828000
25,A001260,≥≤±§≈‰∞«,20210716,15900,16050,15750,15900,42285,018,9828000
26,A001260,≥≤±§≈‰∞«,20210715,16200,16200,15950,16050,46060,018,9828000
27,A001260,≥≤±§≈‰∞«,20210714,16450,16450,16050,16100,61993,018,9828000
28,A001260,≥≤±§≈‰∞«,20210713,16400,16700,16250,16450,73462,018,9828000
29,A001260,≥≤±§≈‰∞«,20210712,15950,16700,15900,16200,103012,018,9828000
30,A001260,≥≤±§≈‰∞«,20210709,16650,16650,15700,15950,146018,018,9828000
31,A001260,≥≤±§≈‰∞«,20210708,16950,17100,16450,16700,72203,018,9828000
32,A001260,≥≤±§≈‰∞«,20210707,17300,17350,17050,17050,37360,018,9828000
33,A001260,≥≤±§≈‰∞«,20210706,17450,17650,17300,17350,64436,018,9828000
34,A001260,≥≤±§≈‰∞«,20210705,17850,17900,17300,17400,75149,018,9828000
35,A001260,≥≤±§≈‰∞«,20210702,17450,18050,17200,17800,257169,018,9828000
