,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A090370,¸ÞÅ¸·¦½º,20210823,1075,1080,1040,1070,132292,006,65384000
1,A090370,¸ÞÅ¸·¦½º,20210820,1115,1130,1040,1070,1204622,006,65384000
2,A090370,¸ÞÅ¸·¦½º,20210819,1165,1190,1110,1110,1102284,006,65384000
3,A090370,¸ÞÅ¸·¦½º,20210818,1230,1245,1185,1190,1089783,006,65384000
4,A090370,¸ÞÅ¸·¦½º,20210817,1255,1300,1235,1250,1010197,006,65384000
5,A090370,¸ÞÅ¸·¦½º,20210813,1205,1265,1170,1255,1124500,006,65384000
6,A090370,¸ÞÅ¸·¦½º,20210812,1250,1255,1175,1210,899230,006,65384000
7,A090370,¸ÞÅ¸·¦½º,20210811,1245,1460,1215,1250,7015951,006,65384000
8,A090370,¸ÞÅ¸·¦½º,20210810,1270,1290,1245,1250,545129,006,65384000
9,A090370,¸ÞÅ¸·¦½º,20210809,1240,1305,1230,1270,1267700,006,65384000
10,A090370,¸ÞÅ¸·¦½º,20210806,1205,1240,1205,1235,323474,006,65384000
11,A090370,¸ÞÅ¸·¦½º,20210805,1195,1215,1195,1205,210908,006,65384000
12,A090370,¸ÞÅ¸·¦½º,20210804,1175,1210,1165,1195,299263,006,65384000
13,A090370,¸ÞÅ¸·¦½º,20210803,1185,1195,1160,1175,298709,006,65384000
14,A090370,¸ÞÅ¸·¦½º,20210802,1190,1205,1180,1185,140337,006,65384000
15,A090370,¸ÞÅ¸·¦½º,20210730,1190,1215,1185,1190,228079,006,65384000
16,A090370,¸ÞÅ¸·¦½º,20210729,1175,1205,1175,1200,288753,006,65384000
17,A090370,¸ÞÅ¸·¦½º,20210728,1205,1220,1175,1175,557680,006,65384000
18,A090370,¸ÞÅ¸·¦½º,20210727,1210,1220,1185,1210,455000,006,65384000
19,A090370,¸ÞÅ¸·¦½º,20210726,1215,1230,1205,1210,223690,006,65384000
20,A090370,¸ÞÅ¸·¦½º,20210723,1215,1230,1200,1215,287322,006,65384000
21,A090370,¸ÞÅ¸·¦½º,20210722,1230,1240,1205,1205,468747,006,65384000
22,A090370,¸ÞÅ¸·¦½º,20210721,1235,1255,1220,1230,307789,006,65384000
23,A090370,¸ÞÅ¸·¦½º,20210720,1240,1255,1225,1235,545448,006,65384000
24,A090370,¸ÞÅ¸·¦½º,20210719,1285,1310,1250,1260,582970,006,65384000
25,A090370,¸ÞÅ¸·¦½º,20210716,1250,1320,1225,1285,1372293,006,65384000
26,A090370,¸ÞÅ¸·¦½º,20210715,1225,1255,1195,1250,619732,006,65384000
27,A090370,¸ÞÅ¸·¦½º,20210714,1260,1265,1225,1230,565924,006,65384000
28,A090370,¸ÞÅ¸·¦½º,20210713,1250,1265,1235,1260,427823,006,64835000
29,A090370,¸ÞÅ¸·¦½º,20210712,1230,1255,1225,1250,544982,006,64835000
30,A090370,¸ÞÅ¸·¦½º,20210709,1260,1280,1210,1230,1032155,006,64835000
31,A090370,¸ÞÅ¸·¦½º,20210708,1320,1330,1255,1280,1534330,006,64835000
32,A090370,¸ÞÅ¸·¦½º,20210707,1380,1430,1255,1320,3079149,006,64835000
33,A090370,¸ÞÅ¸·¦½º,20210706,1395,1435,1390,1405,1757279,006,64835000
34,A090370,¸ÞÅ¸·¦½º,20210705,1320,1450,1305,1450,2351121,006,64835000
35,A090370,¸ÞÅ¸·¦½º,20210702,1300,1385,1295,1340,2509095,006,64835000
36,A090370,¸ÞÅ¸·¦½º,20210701,1280,1315,1265,1305,1085615,006,64835000
37,A090370,¸ÞÅ¸·¦½º,20210630,1255,1280,1215,1280,560897,006,64835000
38,A090370,¸ÞÅ¸·¦½º,20210629,1290,1300,1250,1255,791715,006,64835000
39,A090370,¸ÞÅ¸·¦½º,20210628,1260,1295,1245,1295,1425022,006,64835000
40,A090370,¸ÞÅ¸·¦½º,20210625,1240,1275,1235,1255,1041826,006,64835000
41,A090370,¸ÞÅ¸·¦½º,20210624,1215,1240,1200,1235,546656,006,64835000
42,A090370,¸ÞÅ¸·¦½º,20210623,1250,1255,1210,1230,834772,006,64835000
43,A090370,¸ÞÅ¸·¦½º,20210622,1175,1270,1175,1245,2725816,006,64835000
44,A090370,¸ÞÅ¸·¦½º,20210621,1175,1195,1165,1180,371513,006,64835000
45,A090370,¸ÞÅ¸·¦½º,20210618,1180,1200,1175,1190,421786,006,64835000
46,A090370,¸ÞÅ¸·¦½º,20210617,1170,1185,1155,1180,436579,006,64606000
47,A090370,¸ÞÅ¸·¦½º,20210616,1145,1175,1140,1165,304278,006,64606000
48,A090370,¸ÞÅ¸·¦½º,20210615,1160,1170,1135,1145,302501,006,64606000
49,A090370,¸ÞÅ¸·¦½º,20210614,1175,1175,1145,1160,279576,006,64606000
50,A090370,¸ÞÅ¸·¦½º,20210611,1185,1185,1150,1160,306506,006,64606000
51,A090370,¸ÞÅ¸·¦½º,20210610,1185,1185,1160,1185,198037,006,64606000
52,A090370,¸ÞÅ¸·¦½º,20210609,1160,1195,1145,1180,496073,006,64606000
53,A090370,¸ÞÅ¸·¦½º,20210608,1175,1175,1135,1145,382146,006,64606000
54,A090370,¸ÞÅ¸·¦½º,20210607,1175,1185,1160,1165,219627,006,64606000
55,A090370,¸ÞÅ¸·¦½º,20210604,1185,1185,1160,1175,198963,006,64606000
56,A090370,¸ÞÅ¸·¦½º,20210603,1180,1190,1165,1185,300453,006,64606000
57,A090370,¸ÞÅ¸·¦½º,20210602,1185,1195,1175,1185,327773,006,64606000
58,A090370,¸ÞÅ¸·¦½º,20210601,1195,1215,1155,1185,1219898,006,64606000
59,A090370,¸ÞÅ¸·¦½º,20210531,1125,1185,1125,1185,913938,006,64606000
60,A090370,¸ÞÅ¸·¦½º,20210528,1105,1130,1090,1125,431900,006,64148000
61,A090370,¸ÞÅ¸·¦½º,20210527,1070,1120,1065,1110,412438,006,64148000
62,A090370,¸ÞÅ¸·¦½º,20210526,1085,1085,1060,1080,202164,006,64148000
63,A090370,¸ÞÅ¸·¦½º,20210525,1050,1085,1045,1080,315358,006,64148000
64,A090370,¸ÞÅ¸·¦½º,20210524,1035,1050,1015,1050,261335,006,64148000
65,A090370,¸ÞÅ¸·¦½º,20210521,1070,1075,1035,1040,427912,006,64148000
66,A090370,¸ÞÅ¸·¦½º,20210520,1090,1090,1060,1070,233627,006,64148000
67,A090370,¸ÞÅ¸·¦½º,20210518,1060,1095,1040,1090,417217,006,64148000
