,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A045020,Æ÷¾ØÆ¼,20210823,586,586,586,586,1,699,2796000
1,A045020,Æ÷¾ØÆ¼,20210820,451,451,451,451,0,699,2796000
2,A045020,Æ÷¾ØÆ¼,20210819,530,530,530,530,1,699,2796000
3,A045020,Æ÷¾ØÆ¼,20210818,409,409,409,409,2,699,2796000
4,A045020,Æ÷¾ØÆ¼,20210817,584,584,584,584,0,699,2796000
5,A045020,Æ÷¾ØÆ¼,20210813,687,687,687,687,0,699,2796000
6,A045020,Æ÷¾ØÆ¼,20210812,808,808,808,808,1,699,2796000
7,A045020,Æ÷¾ØÆ¼,20210811,622,622,622,622,1,699,2796000
8,A045020,Æ÷¾ØÆ¼,20210810,479,479,479,479,1,699,2796000
9,A045020,Æ÷¾ØÆ¼,20210809,369,369,369,369,1,699,2796000
10,A045020,Æ÷¾ØÆ¼,20210806,266,286,266,286,860,699,2796000
11,A045020,Æ÷¾ØÆ¼,20210805,495,495,286,286,335,699,2796000
12,A045020,Æ÷¾ØÆ¼,20210804,400,400,400,400,1,699,2796000
13,A045020,Æ÷¾ØÆ¼,20210803,355,448,286,286,14,699,2796000
14,A045020,Æ÷¾ØÆ¼,20210802,346,346,346,346,6,699,2796000
15,A045020,Æ÷¾ØÆ¼,20210730,498,498,327,327,514,699,2796000
16,A045020,Æ÷¾ØÆ¼,20210729,860,860,465,465,304,699,2796000
17,A045020,Æ÷¾ØÆ¼,20210728,670,670,371,371,1021,699,2796000
18,A045020,Æ÷¾ØÆ¼,20210727,530,530,530,530,368,699,2796000
19,A045020,Æ÷¾ØÆ¼,20210726,410,410,410,410,380,699,2796000
20,A045020,Æ÷¾ØÆ¼,20210723,361,361,286,299,1053,699,2796000
21,A045020,Æ÷¾ØÆ¼,20210722,368,370,368,370,206,699,2796000
22,A045020,Æ÷¾ØÆ¼,20210721,353,353,285,300,1011,699,2796000
23,A045020,Æ÷¾ØÆ¼,20210720,380,380,266,346,707,699,2796000
24,A045020,Æ÷¾ØÆ¼,20210719,480,480,299,300,1112,699,2796000
25,A045020,Æ÷¾ØÆ¼,20210716,382,382,380,380,1112,699,2796000
26,A045020,Æ÷¾ØÆ¼,20210715,395,395,285,285,3299,699,2796000
27,A045020,Æ÷¾ØÆ¼,20210714,320,320,285,285,1300,699,2796000
28,A045020,Æ÷¾ØÆ¼,20210713,287,287,287,287,21,699,2796000
29,A045020,Æ÷¾ØÆ¼,20210712,221,221,221,221,1,699,2796000
30,A045020,Æ÷¾ØÆ¼,20210709,273,295,273,295,11,699,2796000
31,A045020,Æ÷¾ØÆ¼,20210708,297,297,297,297,1,699,2796000
32,A045020,Æ÷¾ØÆ¼,20210707,299,300,299,300,100,699,2796000
33,A045020,Æ÷¾ØÆ¼,20210706,269,300,269,300,541,699,2796000
34,A045020,Æ÷¾ØÆ¼,20210705,299,299,295,295,30,699,2796000
35,A045020,Æ÷¾ØÆ¼,20210702,312,312,312,312,1,699,2796000
36,A045020,Æ÷¾ØÆ¼,20210701,349,349,287,287,248,699,2796000
37,A045020,Æ÷¾ØÆ¼,20210630,269,269,269,269,121,699,2796000
38,A045020,Æ÷¾ØÆ¼,20210629,208,208,208,208,1,699,2796000
39,A045020,Æ÷¾ØÆ¼,20210628,161,161,161,161,0,699,2796000
40,A045020,Æ÷¾ØÆ¼,20210625,140,140,140,140,10,699,2796000
41,A045020,Æ÷¾ØÆ¼,20210624,200,200,200,200,1,699,2796000
42,A045020,Æ÷¾ØÆ¼,20210623,250,300,250,273,418,699,2796000
43,A045020,Æ÷¾ØÆ¼,20210622,273,273,273,273,401,699,2796000
44,A045020,Æ÷¾ØÆ¼,20210621,297,297,297,297,0,699,2796000
45,A045020,Æ÷¾ØÆ¼,20210618,329,329,277,277,18,699,2796000
46,A045020,Æ÷¾ØÆ¼,20210617,269,270,269,270,1001,699,2796000
47,A045020,Æ÷¾ØÆ¼,20210616,208,208,208,208,2,699,2796000
48,A045020,Æ÷¾ØÆ¼,20210615,297,297,297,297,0,699,2796000
49,A045020,Æ÷¾ØÆ¼,20210614,317,317,277,277,2,699,2796000
50,A045020,Æ÷¾ØÆ¼,20210611,319,319,319,319,1,699,2796000
51,A045020,Æ÷¾ØÆ¼,20210610,461,461,294,294,12,699,2796000
52,A045020,Æ÷¾ØÆ¼,20210609,501,501,282,282,4,699,2796000
53,A045020,Æ÷¾ØÆ¼,20210608,390,390,319,319,211,699,2796000
54,A045020,Æ÷¾ØÆ¼,20210607,370,370,267,267,3,699,2796000
55,A045020,Æ÷¾ØÆ¼,20210604,513,513,281,281,51,699,2796000
56,A045020,Æ÷¾ØÆ¼,20210603,573,573,317,317,1630,699,2796000
57,A045020,Æ÷¾ØÆ¼,20210602,453,453,281,281,301,699,2796000
