,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A010240,»Ô±π,20210823,8560,8730,8450,8730,41604,270,12322000
1,A010240,»Ô±π,20210820,9100,9240,8430,8560,284280,270,12322000
2,A010240,»Ô±π,20210819,9150,9580,9110,9110,185657,270,12322000
3,A010240,»Ô±π,20210818,9200,9510,9140,9330,122160,270,12322000
4,A010240,»Ô±π,20210817,9970,10050,9300,9310,241667,270,12322000
5,A010240,»Ô±π,20210813,10450,10550,9910,9950,230889,270,12322000
6,A010240,»Ô±π,20210812,10200,10450,10150,10450,103734,270,12322000
7,A010240,»Ô±π,20210811,10100,10500,10100,10200,98006,270,12322000
8,A010240,»Ô±π,20210810,10650,10700,10250,10250,148447,270,12322000
9,A010240,»Ô±π,20210809,10850,10850,10450,10650,143215,270,12322000
10,A010240,»Ô±π,20210806,10800,10900,10550,10850,78952,270,12322000
11,A010240,»Ô±π,20210805,10650,10900,10600,10650,111295,270,12322000
12,A010240,»Ô±π,20210804,10500,10650,10400,10600,84112,270,12322000
13,A010240,»Ô±π,20210803,10600,10750,10300,10400,150210,270,12322000
14,A010240,»Ô±π,20210802,10750,11000,10600,10650,111964,270,12322000
15,A010240,»Ô±π,20210730,10550,10900,10500,10850,134726,270,12322000
16,A010240,»Ô±π,20210729,10650,10750,10550,10550,71805,270,12322000
17,A010240,»Ô±π,20210728,10900,11050,10600,10650,143629,270,12322000
18,A010240,»Ô±π,20210727,10650,11100,10650,10950,260138,270,12322000
19,A010240,»Ô±π,20210726,10800,10950,10400,10500,189440,270,12322000
20,A010240,»Ô±π,20210723,11050,11100,10850,10850,97174,270,12322000
21,A010240,»Ô±π,20210722,10750,11200,10650,11050,293304,270,12322000
22,A010240,»Ô±π,20210721,10800,10950,10550,10750,122960,270,12322000
