,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A097870,È¿¼º¿À¾Øºñ,20210823,9300,9650,9300,9650,112083,265,8490000
1,A097870,È¿¼º¿À¾Øºñ,20210820,9610,9630,9050,9160,196688,265,8490000
2,A097870,È¿¼º¿À¾Øºñ,20210819,10000,10350,9370,9450,371061,265,8490000
3,A097870,È¿¼º¿À¾Øºñ,20210818,9900,10200,9880,10050,178509,265,8490000
4,A097870,È¿¼º¿À¾Øºñ,20210817,10700,10700,10000,10000,331686,265,8490000
5,A097870,È¿¼º¿À¾Øºñ,20210813,10700,10800,10200,10700,363333,265,8490000
6,A097870,È¿¼º¿À¾Øºñ,20210812,11050,11200,10650,10850,279585,265,8490000
7,A097870,È¿¼º¿À¾Øºñ,20210811,11350,11500,10950,10950,575955,265,8490000
8,A097870,È¿¼º¿À¾Øºñ,20210810,12200,12200,11750,11850,671463,265,8490000
9,A097870,È¿¼º¿À¾Øºñ,20210809,12400,12800,12250,12450,1138099,265,8490000
10,A097870,È¿¼º¿À¾Øºñ,20210806,11250,13400,11250,12500,8029974,265,8490000
11,A097870,È¿¼º¿À¾Øºñ,20210805,11700,11800,11100,11200,412668,265,8490000
12,A097870,È¿¼º¿À¾Øºñ,20210804,11500,11750,11400,11650,417194,265,8490000
13,A097870,È¿¼º¿À¾Øºñ,20210803,11950,12350,11600,11700,1176808,265,8490000
14,A097870,È¿¼º¿À¾Øºñ,20210802,11900,12450,11750,11850,944888,265,8490000
15,A097870,È¿¼º¿À¾Øºñ,20210730,11850,13050,11450,12250,4238002,265,8490000
16,A097870,È¿¼º¿À¾Øºñ,20210729,11400,12050,11150,11750,1020047,265,8490000
17,A097870,È¿¼º¿À¾Øºñ,20210728,11150,11500,10900,11200,477161,265,8490000
18,A097870,È¿¼º¿À¾Øºñ,20210727,10500,11500,10500,11000,894845,265,8490000
19,A097870,È¿¼º¿À¾Øºñ,20210726,10450,10700,10400,10550,93050,265,8490000
20,A097870,È¿¼º¿À¾Øºñ,20210723,10200,10650,10200,10600,102344,265,8490000
21,A097870,È¿¼º¿À¾Øºñ,20210722,10200,10400,10200,10200,82688,265,8490000
22,A097870,È¿¼º¿À¾Øºñ,20210721,10400,10500,10100,10200,74094,265,8490000
23,A097870,È¿¼º¿À¾Øºñ,20210720,10100,10400,10050,10400,100236,265,8490000
24,A097870,È¿¼º¿À¾Øºñ,20210719,10450,10550,10200,10350,81081,265,8490000
25,A097870,È¿¼º¿À¾Øºñ,20210716,10700,10800,10550,10650,66011,265,8490000
26,A097870,È¿¼º¿À¾Øºñ,20210715,10500,10750,10400,10700,126382,265,8490000
27,A097870,È¿¼º¿À¾Øºñ,20210714,10800,10800,10400,10500,75191,265,8490000
28,A097870,È¿¼º¿À¾Øºñ,20210713,10650,10700,10500,10650,68894,265,8490000
29,A097870,È¿¼º¿À¾Øºñ,20210712,10350,10550,10350,10500,103060,265,8490000
30,A097870,È¿¼º¿À¾Øºñ,20210709,10700,10750,10200,10300,252095,265,8490000
31,A097870,È¿¼º¿À¾Øºñ,20210708,11450,11500,10750,10900,226491,265,8490000
32,A097870,È¿¼º¿À¾Øºñ,20210707,11500,11700,11300,11450,186711,265,8490000
33,A097870,È¿¼º¿À¾Øºñ,20210706,11150,11900,11100,11500,299193,265,8490000
34,A097870,È¿¼º¿À¾Øºñ,20210705,11250,11350,11000,11250,141700,265,8490000
35,A097870,È¿¼º¿À¾Øºñ,20210702,11400,11650,11150,11250,172615,265,8490000
36,A097870,È¿¼º¿À¾Øºñ,20210701,11300,11500,11100,11350,270966,265,8490000
37,A097870,È¿¼º¿À¾Øºñ,20210630,11150,11300,11050,11200,97113,265,8490000
38,A097870,È¿¼º¿À¾Øºñ,20210629,11050,11350,11000,11000,139667,265,8490000
39,A097870,È¿¼º¿À¾Øºñ,20210628,11100,11100,10900,11100,106462,265,8490000
40,A097870,È¿¼º¿À¾Øºñ,20210625,10800,11050,10800,10900,93868,265,8490000
41,A097870,È¿¼º¿À¾Øºñ,20210624,10850,11150,10550,10900,238258,265,8490000
42,A097870,È¿¼º¿À¾Øºñ,20210623,11450,11450,10900,10900,181707,265,8490000
43,A097870,È¿¼º¿À¾Øºñ,20210622,11400,11450,10850,11000,323114,265,8490000
44,A097870,È¿¼º¿À¾Øºñ,20210621,11500,11800,11150,11200,275736,265,8490000
45,A097870,È¿¼º¿À¾Øºñ,20210618,11750,12150,11600,11650,444415,265,8490000
46,A097870,È¿¼º¿À¾Øºñ,20210617,11350,11800,11350,11750,294483,265,8490000
