,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A016360,ªÔº∫¡ı±«,20210823,45200,45850,45150,45850,123283,024,89300000
1,A016360,ªÔº∫¡ı±«,20210820,45400,45900,44500,44750,497891,024,89300000
2,A016360,ªÔº∫¡ı±«,20210819,46350,46750,45000,45000,615321,024,89300000
3,A016360,ªÔº∫¡ı±«,20210818,46350,46900,45850,46550,358293,024,89300000
4,A016360,ªÔº∫¡ı±«,20210817,47000,47300,46200,46350,470222,024,89300000
5,A016360,ªÔº∫¡ı±«,20210813,47450,47900,46200,47000,627645,024,89300000
6,A016360,ªÔº∫¡ı±«,20210812,46800,47650,46750,47200,755347,024,89300000
7,A016360,ªÔº∫¡ı±«,20210811,46000,46800,46000,46650,499266,024,89300000
8,A016360,ªÔº∫¡ı±«,20210810,45300,46250,45150,46000,756780,024,89300000
9,A016360,ªÔº∫¡ı±«,20210809,45250,45450,44850,45000,401683,024,89300000
10,A016360,ªÔº∫¡ı±«,20210806,44800,45050,44600,44650,206768,024,89300000
11,A016360,ªÔº∫¡ı±«,20210805,44700,44900,44400,44550,141539,024,89300000
12,A016360,ªÔº∫¡ı±«,20210804,44200,44950,43950,44900,281378,024,89300000
13,A016360,ªÔº∫¡ı±«,20210803,44000,44400,43850,44100,201035,024,89300000
14,A016360,ªÔº∫¡ı±«,20210802,44450,44450,43800,44150,210203,024,89300000
15,A016360,ªÔº∫¡ı±«,20210730,44000,44400,43800,44250,271757,024,89300000
16,A016360,ªÔº∫¡ı±«,20210729,43900,44650,43900,44250,217447,024,89300000
17,A016360,ªÔº∫¡ı±«,20210728,43700,44200,43400,43900,253098,024,89300000
18,A016360,ªÔº∫¡ı±«,20210727,44150,45050,43850,43900,264985,024,89300000
19,A016360,ªÔº∫¡ı±«,20210726,44600,44750,43800,43950,232846,024,89300000
20,A016360,ªÔº∫¡ı±«,20210723,44100,44750,44000,44550,244352,024,89300000
21,A016360,ªÔº∫¡ı±«,20210722,43800,44100,43550,44100,171954,024,89300000
22,A016360,ªÔº∫¡ı±«,20210721,43850,44050,43450,43500,208416,024,89300000
23,A016360,ªÔº∫¡ı±«,20210720,43750,44100,43550,43850,280893,024,89300000
24,A016360,ªÔº∫¡ı±«,20210719,44200,44600,43850,44200,244343,024,89300000
25,A016360,ªÔº∫¡ı±«,20210716,44550,44550,43850,44350,221478,024,89300000
26,A016360,ªÔº∫¡ı±«,20210715,43600,44600,43550,44550,370342,024,89300000
27,A016360,ªÔº∫¡ı±«,20210714,43400,43600,43100,43300,138093,024,89300000
28,A016360,ªÔº∫¡ı±«,20210713,43400,43750,43350,43600,354172,024,89300000
29,A016360,ªÔº∫¡ı±«,20210712,43100,43450,43050,43050,183847,024,89300000
30,A016360,ªÔº∫¡ı±«,20210709,43450,43500,42450,42850,479127,024,89300000
31,A016360,ªÔº∫¡ı±«,20210708,43950,44450,43850,43900,273536,024,89300000
32,A016360,ªÔº∫¡ı±«,20210707,44400,44400,43900,44100,326740,024,89300000
33,A016360,ªÔº∫¡ı±«,20210706,44750,44900,44250,44450,204941,024,89300000
34,A016360,ªÔº∫¡ı±«,20210705,44400,44650,44050,44600,175901,024,89300000
35,A016360,ªÔº∫¡ı±«,20210702,44350,44700,44000,44300,259204,024,89300000
36,A016360,ªÔº∫¡ı±«,20210701,45000,45100,44250,44350,255570,024,89300000
37,A016360,ªÔº∫¡ı±«,20210630,44950,45150,44800,44950,232451,024,89300000
38,A016360,ªÔº∫¡ı±«,20210629,45550,45550,44700,45000,309160,024,89300000
39,A016360,ªÔº∫¡ı±«,20210628,45250,45800,44750,45750,418852,024,89300000
40,A016360,ªÔº∫¡ı±«,20210625,44250,45250,44200,45100,425475,024,89300000
41,A016360,ªÔº∫¡ı±«,20210624,43700,44250,43400,44000,294385,024,89300000
42,A016360,ªÔº∫¡ı±«,20210623,44300,44400,43700,43750,311693,024,89300000
43,A016360,ªÔº∫¡ı±«,20210622,44150,44500,44000,44250,210192,024,89300000
44,A016360,ªÔº∫¡ı±«,20210621,44300,44350,43600,43750,417429,024,89300000
45,A016360,ªÔº∫¡ı±«,20210618,44950,45000,44550,44700,331316,024,89300000
46,A016360,ªÔº∫¡ı±«,20210617,45150,45400,44750,45150,267706,024,89300000
47,A016360,ªÔº∫¡ı±«,20210616,45200,45800,45050,45600,256569,024,89300000
48,A016360,ªÔº∫¡ı±«,20210615,44750,45450,44650,45450,309676,024,89300000
49,A016360,ªÔº∫¡ı±«,20210614,45200,45200,44550,44750,237447,024,89300000
50,A016360,ªÔº∫¡ı±«,20210611,45250,45650,45000,45150,295821,024,89300000
51,A016360,ªÔº∫¡ı±«,20210610,45450,45500,44750,45200,787768,024,89300000
52,A016360,ªÔº∫¡ı±«,20210609,46200,46450,45600,45600,330239,024,89300000
53,A016360,ªÔº∫¡ı±«,20210608,46400,46750,46250,46300,261943,024,89300000
54,A016360,ªÔº∫¡ı±«,20210607,46650,46850,45950,46500,344520,024,89300000
55,A016360,ªÔº∫¡ı±«,20210604,46500,46800,46200,46450,361992,024,89300000
56,A016360,ªÔº∫¡ı±«,20210603,47000,47200,46850,46850,354602,024,89300000
57,A016360,ªÔº∫¡ı±«,20210602,46950,47450,46350,46900,370216,024,89300000
58,A016360,ªÔº∫¡ı±«,20210601,47500,47650,46900,47200,304412,024,89300000
59,A016360,ªÔº∫¡ı±«,20210531,46450,47450,46000,47450,511872,024,89300000
60,A016360,ªÔº∫¡ı±«,20210528,46500,46750,46150,46400,338109,024,89300000
61,A016360,ªÔº∫¡ı±«,20210527,46100,46800,45800,46400,554278,024,89300000
62,A016360,ªÔº∫¡ı±«,20210526,45850,46550,45700,46100,417866,024,89300000
63,A016360,ªÔº∫¡ı±«,20210525,45600,45850,45200,45750,318640,024,89300000
64,A016360,ªÔº∫¡ı±«,20210524,44400,45400,44350,45100,378415,024,89300000
65,A016360,ªÔº∫¡ı±«,20210521,44850,45450,44100,44450,467163,024,89300000
66,A016360,ªÔº∫¡ı±«,20210520,45000,45300,44150,44500,399250,024,89300000
67,A016360,ªÔº∫¡ı±«,20210518,45050,45850,45000,45500,426775,024,89300000
68,A016360,ªÔº∫¡ı±«,20210517,44800,45300,44200,44900,530920,024,89300000
69,A016360,ªÔº∫¡ı±«,20210514,44600,44800,43950,44400,421598,024,89300000
70,A016360,ªÔº∫¡ı±«,20210513,43850,45000,43800,44000,872761,024,89300000
71,A016360,ªÔº∫¡ı±«,20210512,46500,46550,44250,45100,996047,024,89300000
72,A016360,ªÔº∫¡ı±«,20210511,46300,46950,45700,46900,876246,024,89300000
73,A016360,ªÔº∫¡ı±«,20210510,44900,46550,44900,46450,1975873,024,89300000
74,A016360,ªÔº∫¡ı±«,20210507,43550,43750,43200,43500,505591,024,89300000
75,A016360,ªÔº∫¡ı±«,20210506,41700,43300,41300,43300,677693,024,89300000
76,A016360,ªÔº∫¡ı±«,20210504,41350,42100,40900,41700,398206,024,89300000
77,A016360,ªÔº∫¡ı±«,20210503,42750,42800,41350,41450,435701,024,89300000
78,A016360,ªÔº∫¡ı±«,20210430,42000,42900,41850,42650,558293,024,89300000
79,A016360,ªÔº∫¡ı±«,20210429,42750,43050,41700,41800,569571,024,89300000
80,A016360,ªÔº∫¡ı±«,20210428,43950,43950,42450,42600,744293,024,89300000
81,A016360,ªÔº∫¡ı±«,20210427,42800,43650,42550,43600,669886,024,89300000
82,A016360,ªÔº∫¡ı±«,20210426,42650,42750,42250,42600,419615,024,89300000
83,A016360,ªÔº∫¡ı±«,20210423,41250,42700,41050,42350,762646,024,89300000
84,A016360,ªÔº∫¡ı±«,20210422,41500,41700,41200,41300,285434,024,89300000
85,A016360,ªÔº∫¡ı±«,20210421,41650,41800,41100,41150,360245,024,89300000
86,A016360,ªÔº∫¡ı±«,20210420,41300,42300,41200,41950,506856,024,89300000
