,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A313760,Àª¸µ½º,20210823,13650,16300,13650,15850,150476,272,4862000
1,A313760,Àª¸µ½º,20210820,14350,14450,13450,13600,63098,272,4862000
2,A313760,Àª¸µ½º,20210819,14700,15000,14000,14450,51065,272,4862000
3,A313760,Àª¸µ½º,20210818,15100,15400,14650,14850,36034,272,4862000
4,A313760,Àª¸µ½º,20210817,15500,15750,14600,15150,55363,272,4862000
5,A313760,Àª¸µ½º,20210813,15250,15650,14600,15650,75005,272,4862000
6,A313760,Àª¸µ½º,20210812,16200,16200,14600,15250,239241,272,4862000
7,A313760,Àª¸µ½º,20210811,16500,17100,16200,16350,69877,272,4862000
8,A313760,Àª¸µ½º,20210810,17250,17400,16500,17050,69847,272,4862000
9,A313760,Àª¸µ½º,20210809,17950,17950,17150,17250,48009,272,4862000
10,A313760,Àª¸µ½º,20210806,18200,18200,17700,17950,45723,272,4862000
11,A313760,Àª¸µ½º,20210805,17800,18600,17800,18400,89186,272,4862000
12,A313760,Àª¸µ½º,20210804,17600,18100,17200,17800,43599,272,4862000
13,A313760,Àª¸µ½º,20210803,17600,17750,17200,17600,46191,272,4862000
14,A313760,Àª¸µ½º,20210802,18000,18300,17200,17300,60711,272,4862000
15,A313760,Àª¸µ½º,20210730,17800,18250,17550,18150,115605,272,4862000
16,A313760,Àª¸µ½º,20210729,18150,18500,17500,17800,155876,272,4862000
17,A313760,Àª¸µ½º,20210728,16200,18500,16200,17750,592138,272,4862000
18,A313760,Àª¸µ½º,20210727,15650,16500,15550,16450,163086,272,4862000
19,A313760,Àª¸µ½º,20210726,15350,16150,14800,16100,155285,272,4862000
20,A313760,Àª¸µ½º,20210723,15350,15450,15000,15350,129682,272,4862000
21,A313760,Àª¸µ½º,20210722,14300,16100,14150,15500,849825,272,4862000
22,A313760,Àª¸µ½º,20210721,13600,14300,13550,13700,97274,272,4862000
23,A313760,Àª¸µ½º,20210720,13100,16600,13100,13400,799794,272,4862000
24,A313760,Àª¸µ½º,20210719,13050,13350,13050,13300,4413,272,4862000
25,A313760,Àª¸µ½º,20210716,13500,13600,13350,13350,4854,272,4862000
26,A313760,Àª¸µ½º,20210715,13450,13650,13350,13500,7284,272,4862000
27,A313760,Àª¸µ½º,20210714,13550,13650,13450,13500,2963,272,4862000
28,A313760,Àª¸µ½º,20210713,13300,13800,13300,13650,4895,272,4862000
29,A313760,Àª¸µ½º,20210712,13250,13500,13200,13400,7819,272,4862000
