,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภüป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
38,A083660,CSA ฤฺฝบนอ,20210629,1860,1875,1850,1850,34720,265,37072000
39,A083660,CSA ฤฺฝบนอ,20210628,1905,1905,1850,1860,93440,265,37072000
40,A083660,CSA ฤฺฝบนอ,20210625,1910,1935,1895,1905,49252,265,37072000
41,A083660,CSA ฤฺฝบนอ,20210624,1905,1910,1850,1905,126424,265,37072000
42,A083660,CSA ฤฺฝบนอ,20210623,1920,1925,1875,1905,56818,265,37072000
43,A083660,CSA ฤฺฝบนอ,20210622,1970,1970,1875,1920,143923,265,37072000
44,A083660,CSA ฤฺฝบนอ,20210621,1990,2000,1935,1940,111550,265,37072000
45,A083660,CSA ฤฺฝบนอ,20210618,2010,2025,1960,1990,208698,265,37072000
46,A083660,CSA ฤฺฝบนอ,20210617,1955,2240,1955,2010,1434166,265,37072000
47,A083660,CSA ฤฺฝบนอ,20210616,2045,2050,1960,1975,121665,265,37072000
48,A083660,CSA ฤฺฝบนอ,20210615,1995,2135,1975,1990,351289,265,37072000
49,A083660,CSA ฤฺฝบนอ,20210614,1955,1995,1920,1995,199181,265,37072000
50,A083660,CSA ฤฺฝบนอ,20210611,1900,1945,1845,1920,101377,265,37072000
51,A083660,CSA ฤฺฝบนอ,20210610,1890,1895,1835,1890,92682,265,37072000
52,A083660,CSA ฤฺฝบนอ,20210609,1870,1905,1850,1855,111489,265,37072000
53,A083660,CSA ฤฺฝบนอ,20210608,1890,1905,1860,1865,106379,265,37072000
54,A083660,CSA ฤฺฝบนอ,20210607,1905,1945,1865,1890,97961,265,37072000
55,A083660,CSA ฤฺฝบนอ,20210604,1910,1920,1865,1895,90640,265,37072000
56,A083660,CSA ฤฺฝบนอ,20210603,1990,2060,1875,1890,447187,265,37072000
57,A083660,CSA ฤฺฝบนอ,20210602,1850,1920,1820,1920,292518,265,37072000
58,A083660,CSA ฤฺฝบนอ,20210601,1890,1895,1825,1850,134449,265,37072000
59,A083660,CSA ฤฺฝบนอ,20210531,1855,1880,1820,1840,151957,265,37072000
60,A083660,CSA ฤฺฝบนอ,20210528,1930,1930,1805,1870,160307,265,37072000
61,A083660,CSA ฤฺฝบนอ,20210527,1800,2045,1800,1855,625036,265,37072000
62,A083660,CSA ฤฺฝบนอ,20210526,1845,1850,1760,1800,73355,265,37072000
63,A083660,CSA ฤฺฝบนอ,20210525,1815,1850,1750,1815,183408,265,37072000
64,A083660,CSA ฤฺฝบนอ,20210524,1935,1965,1800,1815,261198,265,37072000
65,A083660,CSA ฤฺฝบนอ,20210521,1780,2180,1715,1935,2355077,265,37072000
66,A083660,CSA ฤฺฝบนอ,20210520,1790,1800,1700,1770,158908,265,37072000
67,A083660,CSA ฤฺฝบนอ,20210518,1770,1845,1745,1775,442755,265,37072000
68,A083660,CSA ฤฺฝบนอ,20210517,2045,2045,1770,1875,429890,265,37072000
69,A083660,CSA ฤฺฝบนอ,20210514,2025,2065,1960,2015,165626,265,37072000
70,A083660,CSA ฤฺฝบนอ,20210513,2065,2070,1995,2020,293105,265,37072000
71,A083660,CSA ฤฺฝบนอ,20210512,2190,2190,2085,2095,278071,265,37072000
72,A083660,CSA ฤฺฝบนอ,20210511,2075,2315,2070,2190,1078416,265,37072000
73,A083660,CSA ฤฺฝบนอ,20210510,2165,2165,2070,2085,278305,265,37072000
74,A083660,CSA ฤฺฝบนอ,20210507,2260,2260,2075,2165,523722,265,37072000
75,A083660,CSA ฤฺฝบนอ,20210506,2450,2570,2170,2205,1375707,265,37072000
76,A083660,CSA ฤฺฝบนอ,20210504,2705,2720,2340,2375,1986945,265,37072000
77,A083660,CSA ฤฺฝบนอ,20210503,2690,3050,2425,2780,11337726,265,37072000
78,A083660,CSA ฤฺฝบนอ,20210430,2450,2450,2325,2450,1332609,265,37072000
79,A083660,CSA ฤฺฝบนอ,20210429,1885,1885,1885,1885,358254,265,37072000
80,A083660,CSA ฤฺฝบนอ,20210428,1450,1450,1450,1450,0,265,37072000
81,A083660,CSA ฤฺฝบนอ,20210427,1450,1450,1450,1450,0,265,37072000
82,A083660,CSA ฤฺฝบนอ,20210426,1450,1450,1450,1450,0,265,37072000
83,A083660,CSA ฤฺฝบนอ,20210423,1450,1450,1450,1450,0,265,37072000
84,A083660,CSA ฤฺฝบนอ,20210422,1450,1450,1450,1450,0,265,37072000
85,A083660,CSA ฤฺฝบนอ,20210421,1450,1450,1450,1450,0,265,37072000
86,A083660,CSA ฤฺฝบนอ,20210420,1450,1450,1450,1450,0,265,37072000
87,A083660,CSA ฤฺฝบนอ,20210419,1450,1450,1450,1450,0,265,37072000
88,A083660,CSA ฤฺฝบนอ,20210416,1450,1450,1450,1450,0,265,37072000
89,A083660,CSA ฤฺฝบนอ,20210415,1450,1450,1450,1450,0,265,37072000
90,A083660,CSA ฤฺฝบนอ,20210414,1450,1450,1450,1450,0,265,37072000
91,A083660,CSA ฤฺฝบนอ,20210413,1450,1450,1450,1450,0,265,37072000
92,A083660,CSA ฤฺฝบนอ,20210412,1450,1450,1450,1450,0,265,37072000
93,A083660,CSA ฤฺฝบนอ,20210409,1450,1450,1450,1450,0,265,37072000
94,A083660,CSA ฤฺฝบนอ,20210408,1450,1450,1450,1450,0,265,37072000
95,A083660,CSA ฤฺฝบนอ,20210407,1615,1750,1450,1450,869562,265,37072000
96,A083660,CSA ฤฺฝบนอ,20210406,1445,1835,1375,1615,2668989,265,37072000
97,A083660,CSA ฤฺฝบนอ,20210405,1665,1665,1475,1475,760365,265,37072000
98,A083660,CSA ฤฺฝบนอ,20210402,1785,1795,1605,1675,834910,265,37072000
99,A083660,CSA ฤฺฝบนอ,20210401,1890,1900,1770,1805,463834,265,37072000
100,A083660,CSA ฤฺฝบนอ,20210331,2030,2060,1880,1910,402500,265,37072000
101,A083660,CSA ฤฺฝบนอ,20210330,1985,2145,1900,2080,406994,265,37072000
102,A083660,CSA ฤฺฝบนอ,20210329,2040,2045,1850,1960,580896,265,37072000
103,A083660,CSA ฤฺฝบนอ,20210326,2200,2390,2000,2000,1090499,265,37072000
104,A083660,CSA ฤฺฝบนอ,20210325,1700,2305,1700,2190,3472850,265,37072000
105,A083660,CSA ฤฺฝบนอ,20210324,2200,2310,1840,1840,3237008,265,37072000
106,A083660,CSA ฤฺฝบนอ,20210323,2700,3000,2500,2625,671553,265,37072000
107,A083660,CSA ฤฺฝบนอ,20210322,3165,3280,2820,2820,775170,265,37072000
108,A083660,CSA ฤฺฝบนอ,20210319,3050,3360,3000,3165,1020068,265,37072000
109,A083660,CSA ฤฺฝบนอ,20210318,3015,3065,2975,3065,183578,265,37072000
110,A083660,CSA ฤฺฝบนอ,20210317,2930,3050,2890,3005,161574,265,37072000
111,A083660,CSA ฤฺฝบนอ,20210316,2975,3015,2910,2930,30296,265,37072000
112,A083660,CSA ฤฺฝบนอ,20210315,2905,2970,2900,2955,50570,265,37072000
113,A083660,CSA ฤฺฝบนอ,20210312,2840,2965,2770,2915,47341,265,37072000
114,A083660,CSA ฤฺฝบนอ,20210311,2805,2840,2740,2835,35481,265,37072000
115,A083660,CSA ฤฺฝบนอ,20210310,2840,2840,2725,2775,48286,265,37072000
116,A083660,CSA ฤฺฝบนอ,20210309,2810,2850,2725,2780,91197,265,37072000
117,A083660,CSA ฤฺฝบนอ,20210308,2815,3000,2810,2850,193925,265,37072000
118,A083660,CSA ฤฺฝบนอ,20210305,2895,2970,2895,2940,62347,265,37072000
119,A083660,CSA ฤฺฝบนอ,20210304,2945,3005,2945,2990,41831,265,37072000
120,A083660,CSA ฤฺฝบนอ,20210303,3000,3030,2900,2975,85704,265,37072000
121,A083660,CSA ฤฺฝบนอ,20210302,2940,3050,2925,2950,69505,265,37072000
122,A083660,CSA ฤฺฝบนอ,20210226,2985,2985,2810,2955,153691,265,37072000
123,A083660,CSA ฤฺฝบนอ,20210225,3005,3090,2945,3000,100467,265,37072000
124,A083660,CSA ฤฺฝบนอ,20210224,3085,3140,2880,2990,197924,265,37072000
125,A083660,CSA ฤฺฝบนอ,20210223,3215,3215,3010,3115,159092,265,37072000
126,A083660,CSA ฤฺฝบนอ,20210222,3105,3330,3105,3220,614130,265,37072000
127,A083660,CSA ฤฺฝบนอ,20210219,3090,3140,2850,3100,392478,265,37072000
128,A083660,CSA ฤฺฝบนอ,20210218,2940,3020,2830,3015,159219,265,37072000
129,A083660,CSA ฤฺฝบนอ,20210217,2980,2980,2805,2860,290457,265,37072000
130,A083660,CSA ฤฺฝบนอ,20210216,3175,3175,2860,3000,403688,265,37072000
131,A083660,CSA ฤฺฝบนอ,20210215,3145,3195,3070,3190,194651,265,37072000
132,A083660,CSA ฤฺฝบนอ,20210210,3090,3175,2980,3140,225396,265,37072000
133,A083660,CSA ฤฺฝบนอ,20210209,3020,3080,2970,3070,169460,265,37072000
134,A083660,CSA ฤฺฝบนอ,20210208,2920,3050,2890,3020,378341,265,37072000
135,A083660,CSA ฤฺฝบนอ,20210205,2920,2920,2750,2880,206519,265,37072000
136,A083660,CSA ฤฺฝบนอ,20210204,2805,2940,2730,2865,370556,265,37072000
137,A083660,CSA ฤฺฝบนอ,20210203,2550,2810,2550,2805,633556,265,37072000
138,A083660,CSA ฤฺฝบนอ,20210202,2385,2600,2355,2550,333862,265,37072000
139,A083660,CSA ฤฺฝบนอ,20210201,2375,2420,2235,2385,89243,265,37072000
140,A083660,CSA ฤฺฝบนอ,20210129,2430,2485,2330,2345,140348,265,37072000
141,A083660,CSA ฤฺฝบนอ,20210128,2320,2405,2300,2390,78468,265,37072000
142,A083660,CSA ฤฺฝบนอ,20210127,2390,2500,2365,2370,188113,265,37072000
143,A083660,CSA ฤฺฝบนอ,20210126,2395,2415,2305,2390,103120,265,37072000
144,A083660,CSA ฤฺฝบนอ,20210125,2390,2410,2300,2370,137194,265,37072000
145,A083660,CSA ฤฺฝบนอ,20210122,2225,2490,2170,2360,620588,265,37072000
146,A083660,CSA ฤฺฝบนอ,20210121,2180,2215,2135,2190,137839,265,37072000
147,A083660,CSA ฤฺฝบนอ,20210120,2160,2185,2120,2160,79443,265,37072000
148,A083660,CSA ฤฺฝบนอ,20210119,2060,2175,2000,2160,139218,265,37072000
149,A083660,CSA ฤฺฝบนอ,20210118,2055,2120,2020,2055,52711,265,37072000
150,A083660,CSA ฤฺฝบนอ,20210115,2100,2140,2065,2085,39752,265,37072000
151,A083660,CSA ฤฺฝบนอ,20210114,2115,2120,2055,2115,52917,265,37072000
152,A083660,CSA ฤฺฝบนอ,20210113,2045,2150,2045,2095,106425,265,37072000
153,A083660,CSA ฤฺฝบนอ,20210112,2065,2065,2005,2065,51041,265,37072000
154,A083660,CSA ฤฺฝบนอ,20210111,2115,2135,1980,2035,164946,265,37072000
155,A083660,CSA ฤฺฝบนอ,20210108,2130,2165,2075,2135,142845,265,37072000
156,A083660,CSA ฤฺฝบนอ,20210107,2160,2160,2095,2150,107040,265,37072000
157,A083660,CSA ฤฺฝบนอ,20210106,2140,2180,2105,2145,44862,265,37072000
158,A083660,CSA ฤฺฝบนอ,20210105,2190,2190,2085,2135,114237,265,37072000
159,A083660,CSA ฤฺฝบนอ,20210104,2135,2230,2075,2195,102444,265,37072000
160,A083660,CSA ฤฺฝบนอ,20201230,2065,2150,2065,2135,84802,265,37072000
161,A083660,CSA ฤฺฝบนอ,20201229,1980,2115,1970,2100,159542,265,37072000
162,A083660,CSA ฤฺฝบนอ,20201228,1960,2025,1960,1970,89037,265,37072000
163,A083660,CSA ฤฺฝบนอ,20201224,2060,2060,1970,1970,189611,265,37072000
164,A083660,CSA ฤฺฝบนอ,20201223,2100,2100,2005,2050,201748,265,37072000
165,A083660,CSA ฤฺฝบนอ,20201222,2160,2195,2075,2075,218891,265,37072000
166,A083660,CSA ฤฺฝบนอ,20201221,2200,2215,2155,2180,114916,265,37072000
167,A083660,CSA ฤฺฝบนอ,20201218,2250,2270,2165,2195,87848,265,37072000
168,A083660,CSA ฤฺฝบนอ,20201217,2220,2285,2170,2270,186542,265,37072000
169,A083660,CSA ฤฺฝบนอ,20201216,2240,2280,2185,2195,137211,265,37072000
170,A083660,CSA ฤฺฝบนอ,20201215,2270,2300,2240,2240,74501,265,37072000
171,A083660,CSA ฤฺฝบนอ,20201214,2300,2310,2260,2285,35617,265,37072000
172,A083660,CSA ฤฺฝบนอ,20201211,2285,2310,2270,2300,57980,265,37072000
173,A083660,CSA ฤฺฝบนอ,20201210,2290,2355,2270,2285,56332,265,37072000
174,A083660,CSA ฤฺฝบนอ,20201209,2280,2365,2245,2305,159123,265,37072000
175,A083660,CSA ฤฺฝบนอ,20201208,2355,2365,2285,2295,240142,265,37072000
176,A083660,CSA ฤฺฝบนอ,20201207,2400,2440,2345,2365,87898,265,37072000
177,A083660,CSA ฤฺฝบนอ,20201204,2500,2515,2400,2410,161311,265,37072000
178,A083660,CSA ฤฺฝบนอ,20201203,2365,2680,2355,2500,472944,265,37072000
179,A083660,CSA ฤฺฝบนอ,20201202,2385,2405,2340,2355,103929,265,37072000
180,A083660,CSA ฤฺฝบนอ,20201201,2450,2450,2380,2405,100355,265,37072000
181,A083660,CSA ฤฺฝบนอ,20201130,2490,2515,2360,2405,189205,265,37072000
182,A083660,CSA ฤฺฝบนอ,20201127,2530,2530,2450,2460,157321,265,37072000
183,A083660,CSA ฤฺฝบนอ,20201126,2520,2570,2510,2530,83592,265,37072000
184,A083660,CSA ฤฺฝบนอ,20201125,2585,2635,2510,2535,121078,265,37072000
185,A083660,CSA ฤฺฝบนอ,20201124,2700,2720,2575,2610,95794,265,37072000
186,A083660,CSA ฤฺฝบนอ,20201123,2555,2675,2505,2640,170419,265,37072000
187,A083660,CSA ฤฺฝบนอ,20201120,2580,2625,2535,2555,112922,265,37072000
188,A083660,CSA ฤฺฝบนอ,20201119,2625,2625,2505,2530,243957,265,37072000
189,A083660,CSA ฤฺฝบนอ,20201118,2675,2690,2600,2625,139146,265,37072000
190,A083660,CSA ฤฺฝบนอ,20201117,2790,2790,2645,2675,285046,265,37072000
191,A083660,CSA ฤฺฝบนอ,20201116,2850,2850,2780,2800,79166,265,37072000
192,A083660,CSA ฤฺฝบนอ,20201113,2875,2875,2800,2835,74426,265,37072000
193,A083660,CSA ฤฺฝบนอ,20201112,2890,2890,2840,2840,105257,265,37072000
194,A083660,CSA ฤฺฝบนอ,20201111,2930,2930,2850,2860,81759,265,37072000
195,A083660,CSA ฤฺฝบนอ,20201110,2910,2925,2835,2910,86583,265,37072000
196,A083660,CSA ฤฺฝบนอ,20201109,2870,2925,2850,2880,128667,265,37072000
197,A083660,CSA ฤฺฝบนอ,20201106,2945,2945,2865,2890,49666,265,37072000
198,A083660,CSA ฤฺฝบนอ,20201105,2880,2950,2880,2895,61218,265,37072000
199,A083660,CSA ฤฺฝบนอ,20201104,2935,2940,2890,2895,55446,265,37072000
200,A083660,CSA ฤฺฝบนอ,20201103,2950,2990,2880,2900,55068,265,37072000
201,A083660,CSA ฤฺฝบนอ,20201102,2945,2960,2880,2915,62662,265,37072000
202,A083660,CSA ฤฺฝบนอ,20201030,2990,3040,2910,2945,51706,265,37072000
203,A083660,CSA ฤฺฝบนอ,20201029,2980,2995,2895,2985,124655,265,37072000
204,A083660,CSA ฤฺฝบนอ,20201028,2990,3000,2910,3000,68737,265,37072000
205,A083660,CSA ฤฺฝบนอ,20201027,3070,3095,2905,2950,120166,265,37072000
206,A083660,CSA ฤฺฝบนอ,20201026,3070,3140,2955,3070,100553,265,37072000
207,A083660,CSA ฤฺฝบนอ,20201023,3070,3070,2975,3000,55067,265,37072000
208,A083660,CSA ฤฺฝบนอ,20201022,3030,3045,2990,3005,68254,265,37072000
209,A083660,CSA ฤฺฝบนอ,20201021,3020,3175,2980,3035,112998,265,37072000
210,A083660,CSA ฤฺฝบนอ,20201020,3040,3065,2955,2980,87559,265,37072000
211,A083660,CSA ฤฺฝบนอ,20201019,3110,3120,3000,3015,99359,265,37072000
212,A083660,CSA ฤฺฝบนอ,20201016,2985,3110,2905,3110,203122,265,37072000
213,A083660,CSA ฤฺฝบนอ,20201015,3010,3010,2850,2890,110242,265,37072000
214,A083660,CSA ฤฺฝบนอ,20201014,3010,3075,2955,2975,105373,265,37072000
215,A083660,CSA ฤฺฝบนอ,20201013,3130,3155,3025,3040,73193,265,37072000
216,A083660,CSA ฤฺฝบนอ,20201012,2945,3185,2945,3090,237299,265,37072000
217,A083660,CSA ฤฺฝบนอ,20201008,2900,2960,2890,2935,76918,265,37072000
218,A083660,CSA ฤฺฝบนอ,20201007,2870,2910,2825,2880,65240,265,37072000
219,A083660,CSA ฤฺฝบนอ,20201006,2915,2970,2870,2880,91200,265,37072000
220,A083660,CSA ฤฺฝบนอ,20201005,3035,3035,2885,2910,149961,265,37072000
221,A083660,CSA ฤฺฝบนอ,20200929,2955,3000,2860,2940,143581,265,37072000
222,A083660,CSA ฤฺฝบนอ,20200928,2795,2995,2705,2925,230299,265,37072000
223,A083660,CSA ฤฺฝบนอ,20200925,2795,2795,2695,2725,182912,265,37072000
224,A083660,CSA ฤฺฝบนอ,20200924,2925,2990,2770,2795,323898,265,37072000
225,A083660,CSA ฤฺฝบนอ,20200923,3045,3050,2935,3040,159088,265,37072000
226,A083660,CSA ฤฺฝบนอ,20200922,3110,3110,2965,2965,279689,265,37072000
227,A083660,CSA ฤฺฝบนอ,20200921,3200,3275,3010,3080,306365,265,37072000
228,A083660,CSA ฤฺฝบนอ,20200918,3310,3310,3195,3215,268707,265,37072000
229,A083660,CSA ฤฺฝบนอ,20200917,3360,3380,3260,3310,223535,265,37072000
230,A083660,CSA ฤฺฝบนอ,20200916,3340,3470,3260,3335,537773,265,37072000
231,A083660,CSA ฤฺฝบนอ,20200915,3665,3715,3305,3340,1137071,265,37072000
232,A083660,CSA ฤฺฝบนอ,20200914,3880,4100,3620,3665,845199,265,37072000
233,A083660,CSA ฤฺฝบนอ,20200911,4090,4550,3685,3945,3367179,265,37072000
234,A083660,CSA ฤฺฝบนอ,20200910,4090,4090,4090,4090,0,265,37797000
235,A083660,CSA ฤฺฝบนอ,20200909,4090,4090,4090,4090,0,265,37797000
236,A083660,CSA ฤฺฝบนอ,20200908,4090,4090,4090,4090,0,265,37797000
237,A083660,CSA ฤฺฝบนอ,20200907,4090,4090,4090,4090,0,265,37797000
238,A083660,CSA ฤฺฝบนอ,20200904,4090,4090,4090,4090,0,265,37797000
239,A083660,CSA ฤฺฝบนอ,20200903,4090,4090,4090,4090,0,265,37797000
240,A083660,CSA ฤฺฝบนอ,20200902,4090,4090,4090,4090,0,265,37797000
241,A083660,CSA ฤฺฝบนอ,20200901,4090,4090,4090,4090,0,265,37797000
242,A083660,CSA ฤฺฝบนอ,20200831,4090,4090,4090,4090,0,265,37797000
243,A083660,CSA ฤฺฝบนอ,20200828,4090,4090,4090,4090,0,265,37797000
244,A083660,CSA ฤฺฝบนอ,20200827,4090,4090,4090,4090,0,265,37797000
245,A083660,CSA ฤฺฝบนอ,20200826,4090,4090,4090,4090,0,265,37797000
246,A083660,CSA ฤฺฝบนอ,20200825,4090,4090,4090,4090,0,265,37797000
247,A083660,CSA ฤฺฝบนอ,20200824,4090,4090,4090,4090,0,265,37797000
248,A083660,CSA ฤฺฝบนอ,20200821,4090,4090,4090,4090,0,265,37797000
249,A083660,CSA ฤฺฝบนอ,20200820,4090,4090,4090,4090,0,265,37797000
250,A083660,CSA ฤฺฝบนอ,20200819,4090,4090,4090,4090,0,265,37797000
251,A083660,CSA ฤฺฝบนอ,20200818,4090,4090,4090,4090,0,265,37797000
252,A083660,CSA ฤฺฝบนอ,20200814,4090,4090,4090,4090,0,265,37797000
253,A083660,CSA ฤฺฝบนอ,20200813,4090,4090,4090,4090,0,265,37797000
254,A083660,CSA ฤฺฝบนอ,20200812,4090,4090,4090,4090,0,265,37797000
255,A083660,CSA ฤฺฝบนอ,20200811,4090,4090,4090,4090,0,265,37797000
256,A083660,CSA ฤฺฝบนอ,20200810,4090,4090,4090,4090,0,265,37797000
257,A083660,CSA ฤฺฝบนอ,20200807,4090,4090,4090,4090,0,265,37797000
258,A083660,CSA ฤฺฝบนอ,20200806,4090,4090,4090,4090,0,265,37797000
259,A083660,CSA ฤฺฝบนอ,20200805,4090,4090,4090,4090,0,265,37797000
260,A083660,CSA ฤฺฝบนอ,20200804,4090,4090,4090,4090,0,265,37797000
261,A083660,CSA ฤฺฝบนอ,20200803,4090,4090,4090,4090,0,265,37797000
262,A083660,CSA ฤฺฝบนอ,20200731,4090,4090,4090,4090,0,265,37797000
263,A083660,CSA ฤฺฝบนอ,20200730,4090,4090,4090,4090,0,265,37797000
264,A083660,CSA ฤฺฝบนอ,20200729,4090,4090,4090,4090,0,265,37797000
265,A083660,CSA ฤฺฝบนอ,20200728,4090,4090,4090,4090,0,265,37797000
266,A083660,CSA ฤฺฝบนอ,20200727,4090,4090,4090,4090,0,265,37797000
267,A083660,CSA ฤฺฝบนอ,20200724,4090,4090,4090,4090,0,265,37797000
268,A083660,CSA ฤฺฝบนอ,20200723,4090,4090,4090,4090,0,265,37797000
269,A083660,CSA ฤฺฝบนอ,20200722,4090,4090,4090,4090,0,265,37797000
270,A083660,CSA ฤฺฝบนอ,20200721,4090,4090,4090,4090,0,265,37797000
271,A083660,CSA ฤฺฝบนอ,20200720,4090,4090,4090,4090,0,265,37797000
272,A083660,CSA ฤฺฝบนอ,20200717,4090,4090,4090,4090,0,265,37797000
273,A083660,CSA ฤฺฝบนอ,20200716,4090,4090,4090,4090,0,265,37797000
274,A083660,CSA ฤฺฝบนอ,20200715,4090,4090,4090,4090,0,265,37797000
275,A083660,CSA ฤฺฝบนอ,20200714,4090,4090,4090,4090,0,265,37797000
276,A083660,CSA ฤฺฝบนอ,20200713,4090,4090,4090,4090,0,265,37797000
277,A083660,CSA ฤฺฝบนอ,20200710,4090,4090,4090,4090,0,265,37797000
278,A083660,CSA ฤฺฝบนอ,20200709,4090,4090,4090,4090,0,265,37797000
279,A083660,CSA ฤฺฝบนอ,20200708,4090,4090,4090,4090,0,265,37797000
280,A083660,CSA ฤฺฝบนอ,20200707,4090,4090,4090,4090,0,265,37797000
281,A083660,CSA ฤฺฝบนอ,20200706,4090,4090,4090,4090,0,265,37797000
282,A083660,CSA ฤฺฝบนอ,20200703,4090,4090,4090,4090,0,265,37797000
283,A083660,CSA ฤฺฝบนอ,20200702,4090,4090,4090,4090,0,265,37797000
284,A083660,CSA ฤฺฝบนอ,20200701,4090,4090,4090,4090,0,265,37797000
285,A083660,CSA ฤฺฝบนอ,20200630,4090,4090,4090,4090,0,265,37797000
286,A083660,CSA ฤฺฝบนอ,20200629,4090,4090,4090,4090,0,265,37797000
287,A083660,CSA ฤฺฝบนอ,20200626,4090,4090,4090,4090,0,265,37797000
288,A083660,CSA ฤฺฝบนอ,20200625,4090,4090,4090,4090,0,265,37797000
289,A083660,CSA ฤฺฝบนอ,20200624,4090,4090,4090,4090,0,265,37797000
290,A083660,CSA ฤฺฝบนอ,20200623,4090,4090,4090,4090,0,265,37797000
291,A083660,CSA ฤฺฝบนอ,20200622,4090,4090,4090,4090,0,265,37797000
292,A083660,CSA ฤฺฝบนอ,20200619,4090,4090,4090,4090,0,265,37797000
293,A083660,CSA ฤฺฝบนอ,20200618,4090,4090,4090,4090,0,265,37797000
294,A083660,CSA ฤฺฝบนอ,20200617,4090,4090,4090,4090,0,265,37797000
295,A083660,CSA ฤฺฝบนอ,20200616,4090,4090,4090,4090,0,265,37797000
296,A083660,CSA ฤฺฝบนอ,20200615,4090,4090,4090,4090,0,265,37797000
297,A083660,CSA ฤฺฝบนอ,20200612,4090,4090,4090,4090,0,265,37797000
298,A083660,CSA ฤฺฝบนอ,20200611,4090,4090,4090,4090,0,265,37797000
299,A083660,CSA ฤฺฝบนอ,20200610,4090,4090,4090,4090,0,265,37797000
