,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภüป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
56,A244620,KODEX ธ๐ธเลาPlus,20210603,12550,12640,12550,12615,545,000,1000000
57,A244620,KODEX ธ๐ธเลาPlus,20210602,12435,12550,12435,12550,3895,000,1000000
58,A244620,KODEX ธ๐ธเลาPlus,20210601,12335,12425,12305,12425,5863,000,1000000
59,A244620,KODEX ธ๐ธเลาPlus,20210531,12430,12430,12270,12295,4828,000,1000000
60,A244620,KODEX ธ๐ธเลาPlus,20210528,12410,12455,12395,12430,4850,000,1000000
61,A244620,KODEX ธ๐ธเลาPlus,20210527,12245,12315,12145,12315,213,000,1000000
62,A244620,KODEX ธ๐ธเลาPlus,20210526,12260,12280,12210,12240,338,000,1000000
63,A244620,KODEX ธ๐ธเลาPlus,20210525,12220,12255,12195,12250,1762,000,1000000
64,A244620,KODEX ธ๐ธเลาPlus,20210524,12295,12295,12115,12115,405,000,1000000
65,A244620,KODEX ธ๐ธเลาPlus,20210521,12470,12480,12290,12325,2111,000,1000000
66,A244620,KODEX ธ๐ธเลาPlus,20210520,12330,12375,12285,12375,2911,000,1000000
67,A244620,KODEX ธ๐ธเลาPlus,20210518,12280,12335,12255,12285,410,000,1000000
68,A244620,KODEX ธ๐ธเลาPlus,20210517,12280,12280,12075,12140,2251,000,1000000
69,A244620,KODEX ธ๐ธเลาPlus,20210514,12160,12310,12160,12265,2126,000,1000000
70,A244620,KODEX ธ๐ธเลาPlus,20210513,12305,12355,12095,12125,530,000,1000000
71,A244620,KODEX ธ๐ธเลาPlus,20210512,12555,12575,12350,12470,179,000,1000000
72,A244620,KODEX ธ๐ธเลาPlus,20210511,12665,12665,12530,12635,5269,000,1000000
73,A244620,KODEX ธ๐ธเลาPlus,20210510,12745,12850,12740,12840,225,000,1000000
74,A244620,KODEX ธ๐ธเลาPlus,20210507,12690,12730,12690,12695,1373,000,1000000
75,A244620,KODEX ธ๐ธเลาPlus,20210506,12370,12580,12325,12575,931,000,1000000
76,A244620,KODEX ธ๐ธเลาPlus,20210504,12285,12435,12135,12400,436,000,1000000
77,A244620,KODEX ธ๐ธเลาPlus,20210503,12620,12710,12385,12420,2788,000,1000000
78,A244620,KODEX ธ๐ธเลาPlus,20210430,12670,12725,12480,12610,1646,000,1000000
79,A244620,KODEX ธ๐ธเลาPlus,20210429,12890,12890,12655,12680,1687,000,1000000
80,A244620,KODEX ธ๐ธเลาPlus,20210428,13257,13257,12800,12855,1238,000,1000000
81,A244620,KODEX ธ๐ธเลาPlus,20210427,13217,13217,13158,13163,567,000,1000000
82,A244620,KODEX ธ๐ธเลาPlus,20210426,13252,13252,13118,13177,1099,000,1000000
83,A244620,KODEX ธ๐ธเลาPlus,20210423,13043,13138,12944,13118,650,000,1000000
84,A244620,KODEX ธ๐ธเลาPlus,20210422,13004,13098,12999,13028,1099,000,1000000
85,A244620,KODEX ธ๐ธเลาPlus,20210421,13187,13187,12874,12939,1843,000,1000000
86,A244620,KODEX ธ๐ธเลาPlus,20210420,13088,13123,13048,13118,1019,000,1000000
87,A244620,KODEX ธ๐ธเลาPlus,20210419,12954,13118,12954,13088,553,000,1000000
88,A244620,KODEX ธ๐ธเลาPlus,20210416,12700,12845,12666,12840,1150,000,1000000
89,A244620,KODEX ธ๐ธเลาPlus,20210415,12760,12785,12611,12700,3066,000,1000000
90,A244620,KODEX ธ๐ธเลาPlus,20210414,12616,12651,12551,12651,1718,000,1000000
91,A244620,KODEX ธ๐ธเลาPlus,20210413,12527,12601,12522,12546,201,000,1000000
92,A244620,KODEX ธ๐ธเลาPlus,20210412,12452,12512,12452,12507,1410,000,1000000
93,A244620,KODEX ธ๐ธเลาPlus,20210409,12313,12427,12308,12392,1386,000,1000000
94,A244620,KODEX ธ๐ธเลาPlus,20210408,12144,12273,12144,12223,157,000,1000000
95,A244620,KODEX ธ๐ธเลาPlus,20210407,12054,12079,12025,12079,536,000,1000000
96,A244620,KODEX ธ๐ธเลาPlus,20210406,12119,12139,12054,12084,624,000,1000000
97,A244620,KODEX ธ๐ธเลาPlus,20210405,12040,12124,12025,12074,457,000,1000000
98,A244620,KODEX ธ๐ธเลาPlus,20210402,12035,12064,11960,11995,290,000,1000000
99,A244620,KODEX ธ๐ธเลาPlus,20210401,11866,11995,11866,11980,34864,000,1000000
100,A244620,KODEX ธ๐ธเลาPlus,20210331,11876,11876,11856,11856,7,000,1000000
101,A244620,KODEX ธ๐ธเลาPlus,20210330,11895,11895,11856,11876,1300,000,1000000
102,A244620,KODEX ธ๐ธเลาPlus,20210329,11866,11915,11791,11816,1614,000,1000000
103,A244620,KODEX ธ๐ธเลาPlus,20210326,11826,11871,11766,11846,1350,000,1000000
104,A244620,KODEX ธ๐ธเลาPlus,20210325,11796,11886,11776,11836,1040,000,1000000
105,A244620,KODEX ธ๐ธเลาPlus,20210324,11756,11930,11756,11890,137,000,1000000
106,A244620,KODEX ธ๐ธเลาPlus,20210323,12069,12074,11811,11811,578,000,1000000
107,A244620,KODEX ธ๐ธเลาPlus,20210322,11930,12050,11930,12050,1051,000,1000000
108,A244620,KODEX ธ๐ธเลาPlus,20210319,11876,12015,11866,11980,1370,000,1000000
109,A244620,KODEX ธ๐ธเลาPlus,20210318,12040,12040,11900,11915,276,000,1000000
110,A244620,KODEX ธ๐ธเลาPlus,20210317,11895,11940,11791,11915,3248,000,1000000
111,A244620,KODEX ธ๐ธเลาPlus,20210316,11727,11866,11707,11861,792,000,1000000
112,A244620,KODEX ธ๐ธเลาPlus,20210315,11587,11662,11548,11607,933,000,1000000
113,A244620,KODEX ธ๐ธเลาPlus,20210312,11493,11577,11478,11563,1056,000,1000000
114,A244620,KODEX ธ๐ธเลาPlus,20210311,11180,11374,11180,11334,1128,000,1000000
115,A244620,KODEX ธ๐ธเลาPlus,20210310,11289,11289,11061,11100,157,000,1000000
116,A244620,KODEX ธ๐ธเลาPlus,20210309,11021,11170,10877,11115,547,000,1000000
117,A244620,KODEX ธ๐ธเลาPlus,20210308,11553,11577,11249,11249,906,000,1000000
118,A244620,KODEX ธ๐ธเลาPlus,20210305,11389,11592,11384,11553,499,000,1000000
119,A244620,KODEX ธ๐ธเลาPlus,20210304,11627,11672,11518,11667,1312,000,1000000
120,A244620,KODEX ธ๐ธเลาPlus,20210303,11761,11801,11692,11801,1503,000,1000000
121,A244620,KODEX ธ๐ธเลาPlus,20210302,11905,11905,11582,11761,949,000,1000000
122,A244620,KODEX ธ๐ธเลาPlus,20210226,11433,11587,11433,11582,3770,000,1000000
123,A244620,KODEX ธ๐ธเลาPlus,20210225,11642,11851,11642,11851,1151,000,1000000
124,A244620,KODEX ธ๐ธเลาPlus,20210224,11786,11895,11463,11498,1960,000,1000000
125,A244620,KODEX ธ๐ธเลาPlus,20210223,11935,11960,11776,11811,364,000,1000000
126,A244620,KODEX ธ๐ธเลาPlus,20210222,12338,12338,12124,12124,24,000,1000000
127,A244620,KODEX ธ๐ธเลาPlus,20210219,12144,12343,11995,12283,2122,000,1000000
128,A244620,KODEX ธ๐ธเลาPlus,20210218,12442,12442,12273,12283,1567,000,1000000
129,A244620,KODEX ธ๐ธเลาPlus,20210217,12343,12467,12288,12387,1414,000,1000000
130,A244620,KODEX ธ๐ธเลาPlus,20210216,12502,12541,12437,12452,1746,000,1000000
131,A244620,KODEX ธ๐ธเลาPlus,20210215,12397,12571,12343,12571,1683,000,1000000
132,A244620,KODEX ธ๐ธเลาPlus,20210210,12278,12328,12144,12328,83,000,1000000
133,A244620,KODEX ธ๐ธเลาPlus,20210209,12377,12447,12328,12338,197,000,1000000
134,A244620,KODEX ธ๐ธเลาPlus,20210208,12387,12432,12323,12323,186,000,1000000
135,A244620,KODEX ธ๐ธเลาPlus,20210205,12363,12363,12278,12343,610,000,1000000
136,A244620,KODEX ธ๐ธเลาPlus,20210204,12507,12507,12298,12382,2150,000,1000000
137,A244620,KODEX ธ๐ธเลาPlus,20210203,12472,12512,12377,12512,1041,000,1000000
138,A244620,KODEX ธ๐ธเลาPlus,20210202,12412,12581,12338,12422,260,000,1000000
139,A244620,KODEX ธ๐ธเลาPlus,20210201,12030,12452,12030,12452,1027,000,1000000
140,A244620,KODEX ธ๐ธเลาPlus,20210129,12407,12477,11920,11940,573,000,1000000
141,A244620,KODEX ธ๐ธเลาPlus,20210128,12551,12596,12407,12422,2636,000,1000000
142,A244620,KODEX ธ๐ธเลาPlus,20210127,12800,12859,12735,12755,609,000,1000000
143,A244620,KODEX ธ๐ธเลาPlus,20210126,13023,13023,12795,12795,3361,000,1000000
144,A244620,KODEX ธ๐ธเลาPlus,20210125,12775,13038,12775,12959,347,000,1000000
145,A244620,KODEX ธ๐ธเลาPlus,20210122,12740,12830,12735,12785,1056,000,1000000
146,A244620,KODEX ธ๐ธเลาPlus,20210121,12710,12725,12626,12681,510,000,1000000
147,A244620,KODEX ธ๐ธเลาPlus,20210120,12586,12705,12546,12705,3829,000,1000000
148,A244620,KODEX ธ๐ธเลาPlus,20210119,12223,12452,12209,12377,24,000,1000000
149,A244620,KODEX ธ๐ธเลาPlus,20210118,12278,12472,12223,12223,269,000,1000000
150,A244620,KODEX ธ๐ธเลาPlus,20210115,12805,12805,12407,12407,4349,000,1000000
151,A244620,KODEX ธ๐ธเลาPlus,20210114,12556,12606,12512,12576,805,000,1000000
152,A244620,KODEX ธ๐ธเลาPlus,20210113,12447,12512,12417,12457,621,000,1000000
153,A244620,KODEX ธ๐ธเลาPlus,20210112,12323,12477,12233,12358,1828,000,1000000
154,A244620,KODEX ธ๐ธเลาPlus,20210111,12497,12571,12104,12372,12985,000,1000000
155,A244620,KODEX ธ๐ธเลาPlus,20210108,12591,12591,12442,12507,6496,000,1000000
156,A244620,KODEX ธ๐ธเลาPlus,20210107,12512,12596,12472,12527,2381,000,1000000
157,A244620,KODEX ธ๐ธเลาPlus,20210106,12755,12790,12541,12546,917,000,1000000
158,A244620,KODEX ธ๐ธเลาPlus,20210105,12681,12686,12497,12671,261,000,1000000
159,A244620,KODEX ธ๐ธเลาPlus,20210104,12517,12695,12447,12681,41244,000,1000000
160,A244620,KODEX ธ๐ธเลาPlus,20201230,12363,12512,12363,12467,9319,000,1000000
161,A244620,KODEX ธ๐ธเลาPlus,20201229,12179,12263,12124,12263,8549,000,1000000
162,A244620,KODEX ธ๐ธเลาPlus,20201228,11836,11965,11826,11826,704,000,1000000
163,A244620,KODEX ธ๐ธเลาPlus,20201224,11662,11890,11662,11821,553,000,1000000
164,A244620,KODEX ธ๐ธเลาPlus,20201223,11925,11925,11622,11662,1592,000,1000000
165,A244620,KODEX ธ๐ธเลาPlus,20201222,12189,12189,11806,11831,2111,000,1000000
166,A244620,KODEX ธ๐ธเลาPlus,20201221,11935,12189,11935,12179,1985,000,1000000
167,A244620,KODEX ธ๐ธเลาPlus,20201218,11851,11945,11796,11876,2953,000,1000000
168,A244620,KODEX ธ๐ธเลาPlus,20201217,11791,11866,11722,11781,2684,000,1000000
169,A244620,KODEX ธ๐ธเลาPlus,20201216,11746,11791,11682,11791,3336,000,1000000
170,A244620,KODEX ธ๐ธเลาPlus,20201215,11682,11687,11632,11687,241,000,1000000
171,A244620,KODEX ธ๐ธเลาPlus,20201214,11632,11736,11587,11692,2001,000,1000000
172,A244620,KODEX ธ๐ธเลาPlus,20201211,11538,11597,11538,11558,918,000,1000000
173,A244620,KODEX ธ๐ธเลาPlus,20201210,11423,11513,11423,11488,2912,000,1000000
174,A244620,KODEX ธ๐ธเลาPlus,20201209,11374,11473,11374,11433,2210,000,1000000
175,A244620,KODEX ธ๐ธเลาPlus,20201208,11707,11707,11374,11374,350,000,1000000
176,A244620,KODEX ธ๐ธเลาPlus,20201207,11508,11592,11443,11592,826,000,1000000
177,A244620,KODEX ธ๐ธเลาPlus,20201204,11364,11433,11364,11433,185,000,1000000
178,A244620,KODEX ธ๐ธเลาPlus,20201203,11408,11443,11374,11423,1413,000,1000000
179,A244620,KODEX ธ๐ธเลาPlus,20201202,11458,11458,11314,11379,2326,000,1000000
180,A244620,KODEX ธ๐ธเลาPlus,20201201,11309,11319,11210,11289,19524,000,1000000
181,A244620,KODEX ธ๐ธเลาPlus,20201130,11274,11324,11205,11279,2866,000,1000000
182,A244620,KODEX ธ๐ธเลาPlus,20201127,11230,11294,11230,11284,796,000,1000000
183,A244620,KODEX ธ๐ธเลาPlus,20201126,11110,11220,11110,11215,584,000,1000000
184,A244620,KODEX ธ๐ธเลาPlus,20201125,11299,11299,11021,11100,687,000,1100000
185,A244620,KODEX ธ๐ธเลาPlus,20201124,11433,11433,11284,11299,51484,000,1100000
186,A244620,KODEX ธ๐ธเลาPlus,20201123,11443,11448,11374,11389,65100,000,1100000
187,A244620,KODEX ธ๐ธเลาPlus,20201120,11369,11443,11339,11438,428,000,1100000
188,A244620,KODEX ธ๐ธเลาPlus,20201119,11115,11309,11115,11304,3405,000,1100000
189,A244620,KODEX ธ๐ธเลาPlus,20201118,11125,11195,11125,11175,185,000,1100000
190,A244620,KODEX ธ๐ธเลาPlus,20201117,11066,11071,10986,11016,23968,000,1100000
191,A244620,KODEX ธ๐ธเลาPlus,20201116,11056,11180,11056,11105,20999,000,1100000
192,A244620,KODEX ธ๐ธเลาPlus,20201113,10867,11036,10782,11036,30234,000,1200000
193,A244620,KODEX ธ๐ธเลาPlus,20201112,11011,11011,10852,10902,54065,000,1200000
194,A244620,KODEX ธ๐ธเลาPlus,20201111,11026,11026,10882,10907,43866,000,1200000
195,A244620,KODEX ธ๐ธเลาPlus,20201110,11066,11076,10971,10996,44049,000,1200000
196,A244620,KODEX ธ๐ธเลาPlus,20201109,11215,11279,11210,11240,593,000,1200000
197,A244620,KODEX ธ๐ธเลาPlus,20201106,11190,11210,11031,11071,1751,000,1200000
198,A244620,KODEX ธ๐ธเลาPlus,20201105,11125,11190,11090,11185,719,000,1200000
199,A244620,KODEX ธ๐ธเลาPlus,20201104,10822,10912,10753,10892,159,000,1200000
200,A244620,KODEX ธ๐ธเลาPlus,20201103,10584,10758,10584,10758,12178,000,1200000
201,A244620,KODEX ธ๐ธเลาPlus,20201102,10440,10489,10420,10489,2054,000,1200000
202,A244620,KODEX ธ๐ธเลาPlus,20201030,10668,10668,10310,10385,4288,000,1200000
203,A244620,KODEX ธ๐ธเลาPlus,20201029,10385,10683,10350,10683,2021,000,1200000
204,A244620,KODEX ธ๐ธเลาPlus,20201028,10380,10529,10315,10529,26,000,1300000
205,A244620,KODEX ธ๐ธเลาPlus,20201027,10166,10335,10092,10196,776,000,1300000
206,A244620,KODEX ธ๐ธเลาPlus,20201026,10504,10504,10102,10166,118569,000,1300000
207,A244620,KODEX ธ๐ธเลาPlus,20201023,10509,10638,10499,10554,25405,000,1300000
208,A244620,KODEX ธ๐ธเลาPlus,20201022,10777,10777,10544,10554,23919,000,1300000
209,A244620,KODEX ธ๐ธเลาPlus,20201021,10758,10817,10703,10792,621,000,1300000
210,A244620,KODEX ธ๐ธเลาPlus,20201020,10683,10763,10469,10718,26073,000,1300000
211,A244620,KODEX ธ๐ธเลาPlus,20201019,10882,10926,10713,10718,1335,000,1300000
212,A244620,KODEX ธ๐ธเลาPlus,20201016,11046,11046,10767,10887,41154,000,1300000
213,A244620,KODEX ธ๐ธเลาPlus,20201015,11240,11240,10912,11046,407,000,1300000
214,A244620,KODEX ธ๐ธเลาPlus,20201014,11448,11448,11334,11334,1436,000,1300000
215,A244620,KODEX ธ๐ธเลาPlus,20201013,11558,11597,11408,11478,825,000,1300000
216,A244620,KODEX ธ๐ธเลาPlus,20201012,11587,11587,11503,11533,594,000,1300000
217,A244620,KODEX ธ๐ธเลาPlus,20201008,11538,11553,11508,11508,580,000,1300000
218,A244620,KODEX ธ๐ธเลาPlus,20201007,11448,11503,11433,11498,167,000,1300000
219,A244620,KODEX ธ๐ธเลาPlus,20201006,11488,11508,11413,11468,89,000,1300000
220,A244620,KODEX ธ๐ธเลาPlus,20201005,11249,11433,11249,11413,33321,000,1300000
221,A244620,KODEX ธ๐ธเลาPlus,20200929,11195,11294,11190,11294,319,000,1400000
222,A244620,KODEX ธ๐ธเลาPlus,20200928,10991,11160,10991,11160,13919,000,1400000
223,A244620,KODEX ธ๐ธเลาPlus,20200925,10961,11026,10817,10887,33482,000,1400000
224,A244620,KODEX ธ๐ธเลาPlus,20200924,11210,11249,10827,10882,23086,000,1400000
225,A244620,KODEX ธ๐ธเลาPlus,20200923,11329,11518,11314,11433,920,000,1400000
226,A244620,KODEX ธ๐ธเลาPlus,20200922,11672,11672,11344,11359,23498,000,1400000
227,A244620,KODEX ธ๐ธเลาPlus,20200921,11876,11900,11667,11731,1013,000,1400000
228,A244620,KODEX ธ๐ธเลาPlus,20200918,11776,11890,11687,11886,1698,000,1400000
229,A244620,KODEX ธ๐ธเลาPlus,20200917,11910,11910,11736,11776,1962,000,1400000
230,A244620,KODEX ธ๐ธเลาPlus,20200916,12054,12069,11915,11925,416,000,1400000
231,A244620,KODEX ธ๐ธเลาPlus,20200915,11995,12094,11990,12054,2218,000,1400000
232,A244620,KODEX ธ๐ธเลาPlus,20200914,11831,11950,11831,11950,195,000,1400000
233,A244620,KODEX ธ๐ธเลาPlus,20200911,11910,11910,11766,11876,1111,000,1400000
234,A244620,KODEX ธ๐ธเลาPlus,20200910,11851,11920,11826,11920,4073,000,1400000
235,A244620,KODEX ธ๐ธเลาPlus,20200909,11791,11831,11746,11746,1012,000,1400000
236,A244620,KODEX ธ๐ธเลาPlus,20200908,11995,12084,11910,11945,3130,000,1400000
237,A244620,KODEX ธ๐ธเลาPlus,20200907,12005,12005,11861,11861,2252,000,1400000
238,A244620,KODEX ธ๐ธเลาPlus,20200904,11622,11905,11622,11905,747,000,1400000
239,A244620,KODEX ธ๐ธเลาPlus,20200903,12059,12094,12025,12064,4065,000,1400000
240,A244620,KODEX ธ๐ธเลาPlus,20200902,11925,11955,11821,11955,2950,000,1400000
241,A244620,KODEX ธ๐ธเลาPlus,20200901,11861,11866,11746,11836,11684,000,1400000
242,A244620,KODEX ธ๐ธเลาPlus,20200831,12005,12005,11712,11871,4537,000,1400000
243,A244620,KODEX ธ๐ธเลาPlus,20200828,11856,11895,11722,11756,1954,000,1400000
244,A244620,KODEX ธ๐ธเลาPlus,20200827,12064,12064,11796,11821,6711,000,1400000
245,A244620,KODEX ธ๐ธเลาPlus,20200826,11851,11930,11786,11890,1674,000,1400000
246,A244620,KODEX ธ๐ธเลาPlus,20200825,11717,11895,11717,11851,3978,000,1400000
247,A244620,KODEX ธ๐ธเลาPlus,20200824,11453,11652,11294,11642,2087,000,1400000
248,A244620,KODEX ธ๐ธเลาPlus,20200821,11309,11503,11180,11329,4748,000,1400000
249,A244620,KODEX ธ๐ธเลาPlus,20200820,11687,11687,11259,11274,1392,000,1400000
250,A244620,KODEX ธ๐ธเลาPlus,20200819,11428,11687,11428,11687,5674,000,1400000
251,A244620,KODEX ธ๐ธเลาPlus,20200818,11781,11781,11269,11339,6086,000,1400000
252,A244620,KODEX ธ๐ธเลาPlus,20200814,11910,11920,11662,11722,4362,000,1400000
253,A244620,KODEX ธ๐ธเลาPlus,20200813,12040,12089,11821,11846,1037,000,1400000
254,A244620,KODEX ธ๐ธเลาPlus,20200812,12074,12124,11826,11886,4938,000,1400000
255,A244620,KODEX ธ๐ธเลาPlus,20200811,12288,12293,12079,12084,27170,000,1400000
256,A244620,KODEX ธ๐ธเลาPlus,20200810,12313,12313,12209,12288,42782,000,1400000
257,A244620,KODEX ธ๐ธเลาPlus,20200807,12318,12377,12218,12313,5397,000,1400000
258,A244620,KODEX ธ๐ธเลาPlus,20200806,12159,12253,12124,12238,39887,000,1400000
259,A244620,KODEX ธ๐ธเลาPlus,20200805,11895,12079,11895,12054,3083,000,1400000
260,A244620,KODEX ธ๐ธเลาPlus,20200804,11736,11801,11657,11776,56560,000,1400000
261,A244620,KODEX ธ๐ธเลาPlus,20200803,11488,11687,11468,11687,3543,000,1400000
262,A244620,KODEX ธ๐ธเลาPlus,20200731,11528,11538,11463,11468,3105,000,1400000
263,A244620,KODEX ธ๐ธเลาPlus,20200730,11647,11647,11508,11523,1566,000,1400000
264,A244620,KODEX ธ๐ธเลาPlus,20200729,11463,11488,11389,11468,6780,000,1400000
265,A244620,KODEX ธ๐ธเลาPlus,20200728,11428,11503,11374,11468,42608,000,1400000
266,A244620,KODEX ธ๐ธเลาPlus,20200727,11254,11404,11254,11359,9826,000,1400000
267,A244620,KODEX ธ๐ธเลาPlus,20200724,11304,11399,11210,11235,30759,000,1400000
268,A244620,KODEX ธ๐ธเลาPlus,20200723,11205,11399,11205,11359,6900,000,1400000
269,A244620,KODEX ธ๐ธเลาPlus,20200722,11066,11205,11056,11205,1460,000,1400000
270,A244620,KODEX ธ๐ธเลาPlus,20200721,11031,11115,11031,11066,9426,000,1400000
271,A244620,KODEX ธ๐ธเลาPlus,20200720,10882,10981,10842,10931,2857,000,1400000
272,A244620,KODEX ธ๐ธเลาPlus,20200717,10797,10882,10758,10852,779,000,1400000
273,A244620,KODEX ธ๐ธเลาPlus,20200716,10892,10892,10638,10718,1348,000,1400000
274,A244620,KODEX ธ๐ธเลาPlus,20200715,10907,10917,10807,10892,5352,000,1400000
275,A244620,KODEX ธ๐ธเลาPlus,20200714,10887,10951,10837,10907,1908,000,1400000
276,A244620,KODEX ธ๐ธเลาPlus,20200713,10887,10946,10827,10946,1745,000,1400000
277,A244620,KODEX ธ๐ธเลาPlus,20200710,10713,10797,10708,10782,779,000,1400000
278,A244620,KODEX ธ๐ธเลาPlus,20200709,10529,10643,10529,10618,975,000,1400000
279,A244620,KODEX ธ๐ธเลาPlus,20200708,10449,10509,10449,10474,564,000,1400000
280,A244620,KODEX ธ๐ธเลาPlus,20200707,10569,10569,10435,10459,416,000,1400000
281,A244620,KODEX ธ๐ธเลาPlus,20200706,10350,10514,10330,10484,2809,000,1400000
282,A244620,KODEX ธ๐ธเลาPlus,20200703,10176,10315,10161,10310,1363,000,1300000
