,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A285020,KBSTAR 200√∂∞≠º“¿Á,20210823,8975,8995,8850,8945,7686,000,300000
1,A285020,KBSTAR 200√∂∞≠º“¿Á,20210820,9015,9055,8835,8835,9045,000,300000
2,A285020,KBSTAR 200√∂∞≠º“¿Á,20210819,9465,9465,9005,9015,3813,000,300000
3,A285020,KBSTAR 200√∂∞≠º“¿Á,20210818,9345,9475,9230,9415,8139,000,300000
4,A285020,KBSTAR 200√∂∞≠º“¿Á,20210817,9600,9615,9355,9390,3925,000,300000
5,A285020,KBSTAR 200√∂∞≠º“¿Á,20210813,9735,9750,9515,9600,1675,000,300000
6,A285020,KBSTAR 200√∂∞≠º“¿Á,20210812,9850,9850,9700,9700,779,000,300000
7,A285020,KBSTAR 200√∂∞≠º“¿Á,20210811,9835,9845,9660,9685,4669,000,300000
8,A285020,KBSTAR 200√∂∞≠º“¿Á,20210810,9700,9735,9605,9610,5146,000,300000
9,A285020,KBSTAR 200√∂∞≠º“¿Á,20210809,9695,9720,9625,9685,4570,000,300000
10,A285020,KBSTAR 200√∂∞≠º“¿Á,20210806,9800,9910,9795,9815,3316,000,300000
11,A285020,KBSTAR 200√∂∞≠º“¿Á,20210805,9855,9915,9850,9880,1713,000,300000
12,A285020,KBSTAR 200√∂∞≠º“¿Á,20210804,9790,9925,9790,9920,4406,000,300000
13,A285020,KBSTAR 200√∂∞≠º“¿Á,20210803,10070,10070,9740,9790,4099,000,300000
14,A285020,KBSTAR 200√∂∞≠º“¿Á,20210802,10235,10235,10020,10080,2238,000,300000
15,A285020,KBSTAR 200√∂∞≠º“¿Á,20210730,10100,10285,10075,10235,16551,000,280000
16,A285020,KBSTAR 200√∂∞≠º“¿Á,20210729,10215,10215,10020,10080,6775,000,280000
17,A285020,KBSTAR 200√∂∞≠º“¿Á,20210728,10150,10270,10110,10180,1658,000,280000
18,A285020,KBSTAR 200√∂∞≠º“¿Á,20210727,10180,10335,10100,10175,9489,000,300000
19,A285020,KBSTAR 200√∂∞≠º“¿Á,20210726,10120,10260,10050,10075,4443,000,300000
20,A285020,KBSTAR 200√∂∞≠º“¿Á,20210723,9865,10185,9865,10125,25908,000,300000
21,A285020,KBSTAR 200√∂∞≠º“¿Á,20210722,9655,9825,9635,9825,11516,000,280000
22,A285020,KBSTAR 200√∂∞≠º“¿Á,20210721,9505,9575,9505,9560,830,000,280000
23,A285020,KBSTAR 200√∂∞≠º“¿Á,20210720,9390,9475,9350,9425,4548,000,280000
24,A285020,KBSTAR 200√∂∞≠º“¿Á,20210719,9580,9630,9475,9475,4271,000,280000
25,A285020,KBSTAR 200√∂∞≠º“¿Á,20210716,9750,9810,9725,9770,1518,000,280000
26,A285020,KBSTAR 200√∂∞≠º“¿Á,20210715,9740,9820,9680,9805,7731,000,280000
27,A285020,KBSTAR 200√∂∞≠º“¿Á,20210714,9595,9710,9590,9705,5760,000,280000
28,A285020,KBSTAR 200√∂∞≠º“¿Á,20210713,9570,9585,9525,9585,2868,000,280000
29,A285020,KBSTAR 200√∂∞≠º“¿Á,20210712,9580,9650,9505,9525,2915,000,280000
30,A285020,KBSTAR 200√∂∞≠º“¿Á,20210709,9455,9500,9220,9380,6816,000,280000
31,A285020,KBSTAR 200√∂∞≠º“¿Á,20210708,9605,9795,9575,9575,15108,000,280000
32,A285020,KBSTAR 200√∂∞≠º“¿Á,20210707,9645,9645,9500,9530,7011,000,280000
33,A285020,KBSTAR 200√∂∞≠º“¿Á,20210706,9625,9660,9625,9655,1969,000,280000
34,A285020,KBSTAR 200√∂∞≠º“¿Á,20210705,9690,9730,9650,9675,3214,000,280000
35,A285020,KBSTAR 200√∂∞≠º“¿Á,20210702,9715,9800,9695,9710,4218,000,520000
36,A285020,KBSTAR 200√∂∞≠º“¿Á,20210701,9745,9745,9630,9675,4287,000,520000
37,A285020,KBSTAR 200√∂∞≠º“¿Á,20210630,9770,9770,9675,9740,3321,000,520000
38,A285020,KBSTAR 200√∂∞≠º“¿Á,20210629,9940,9940,9750,9770,14418,000,260000
39,A285020,KBSTAR 200√∂∞≠º“¿Á,20210628,10065,10100,9870,10020,5229,000,260000
40,A285020,KBSTAR 200√∂∞≠º“¿Á,20210625,10195,10195,9925,9945,6791,000,260000
41,A285020,KBSTAR 200√∂∞≠º“¿Á,20210624,9655,9920,9640,9920,20781,000,260000
42,A285020,KBSTAR 200√∂∞≠º“¿Á,20210623,9785,9820,9610,9630,4235,000,260000
43,A285020,KBSTAR 200√∂∞≠º“¿Á,20210622,9625,9870,9625,9740,8103,000,260000
44,A285020,KBSTAR 200√∂∞≠º“¿Á,20210621,9530,9555,9410,9440,5770,000,260000
45,A285020,KBSTAR 200√∂∞≠º“¿Á,20210618,9670,9670,9550,9625,34564,000,260000
46,A285020,KBSTAR 200√∂∞≠º“¿Á,20210617,9735,9745,9670,9675,9085,000,260000
47,A285020,KBSTAR 200√∂∞≠º“¿Á,20210616,9815,9860,9805,9820,5428,000,260000
48,A285020,KBSTAR 200√∂∞≠º“¿Á,20210615,9750,9920,9740,9815,4189,000,260000
49,A285020,KBSTAR 200√∂∞≠º“¿Á,20210614,9890,9920,9835,9850,2925,000,260000
50,A285020,KBSTAR 200√∂∞≠º“¿Á,20210611,9705,9890,9650,9880,13050,000,260000
51,A285020,KBSTAR 200√∂∞≠º“¿Á,20210610,9535,9670,9495,9605,7037,000,260000
52,A285020,KBSTAR 200√∂∞≠º“¿Á,20210609,9635,9695,9515,9535,14038,000,240000
53,A285020,KBSTAR 200√∂∞≠º“¿Á,20210608,9715,9725,9550,9710,13335,000,240000
54,A285020,KBSTAR 200√∂∞≠º“¿Á,20210607,10000,10000,9665,9700,13826,000,240000
55,A285020,KBSTAR 200√∂∞≠º“¿Á,20210604,9855,9925,9800,9925,7451,000,240000
56,A285020,KBSTAR 200√∂∞≠º“¿Á,20210603,10060,10060,9840,9865,11680,000,240000
57,A285020,KBSTAR 200√∂∞≠º“¿Á,20210602,10240,10240,9995,10055,6502,000,240000
58,A285020,KBSTAR 200√∂∞≠º“¿Á,20210601,10120,10300,10025,10040,11733,000,280000
59,A285020,KBSTAR 200√∂∞≠º“¿Á,20210531,10030,10075,9840,10020,8374,000,320000
60,A285020,KBSTAR 200√∂∞≠º“¿Á,20210528,10145,10220,10050,10055,11519,000,320000
61,A285020,KBSTAR 200√∂∞≠º“¿Á,20210527,9920,10025,9830,9915,117760,000,520000
62,A285020,KBSTAR 200√∂∞≠º“¿Á,20210526,10185,10185,9750,9800,10257,000,320000
63,A285020,KBSTAR 200√∂∞≠º“¿Á,20210525,10070,10170,10040,10130,4681,000,320000
64,A285020,KBSTAR 200√∂∞≠º“¿Á,20210524,10175,10205,9985,10090,5252,000,320000
65,A285020,KBSTAR 200√∂∞≠º“¿Á,20210521,10315,10315,10010,10175,25309,000,320000
66,A285020,KBSTAR 200√∂∞≠º“¿Á,20210520,10610,10610,10200,10315,14695,000,320000
67,A285020,KBSTAR 200√∂∞≠º“¿Á,20210518,10445,10800,10445,10745,12875,000,320000
68,A285020,KBSTAR 200√∂∞≠º“¿Á,20210517,10460,10590,10175,10295,17600,000,300000
69,A285020,KBSTAR 200√∂∞≠º“¿Á,20210514,10700,10865,10350,10460,21039,000,280000
70,A285020,KBSTAR 200√∂∞≠º“¿Á,20210513,10875,11220,10600,10685,16938,000,280000
71,A285020,KBSTAR 200√∂∞≠º“¿Á,20210512,11560,11630,11010,11305,27321,000,280000
72,A285020,KBSTAR 200√∂∞≠º“¿Á,20210511,11070,11540,10990,11475,22328,000,280000
