,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A300720,«—¿œΩ√∏‡∆Æ,20210823,196000,200500,190000,197500,16996,010,6926000
1,A300720,«—¿œΩ√∏‡∆Æ,20210820,231000,232000,193500,200000,77996,010,6926000
2,A300720,«—¿œΩ√∏‡∆Æ,20210819,216000,232000,216000,231000,32665,010,6926000
3,A300720,«—¿œΩ√∏‡∆Æ,20210818,212000,223500,212000,218500,23631,010,6926000
4,A300720,«—¿œΩ√∏‡∆Æ,20210817,207500,219500,203000,214500,29195,010,6926000
5,A300720,«—¿œΩ√∏‡∆Æ,20210813,206000,207500,203500,207000,24295,010,6926000
6,A300720,«—¿œΩ√∏‡∆Æ,20210812,201000,207500,199000,205500,19734,010,6926000
7,A300720,«—¿œΩ√∏‡∆Æ,20210811,199000,212500,197500,200500,20461,010,6926000
8,A300720,«—¿œΩ√∏‡∆Æ,20210810,200000,200000,194000,199500,13645,010,6926000
9,A300720,«—¿œΩ√∏‡∆Æ,20210809,185000,203000,182000,198500,41160,010,6926000
10,A300720,«—¿œΩ√∏‡∆Æ,20210806,176000,183500,174000,183000,14763,010,6926000
11,A300720,«—¿œΩ√∏‡∆Æ,20210805,173500,175500,171000,175000,13061,010,6926000
12,A300720,«—¿œΩ√∏‡∆Æ,20210804,171000,172000,170000,171500,5467,010,6926000
13,A300720,«—¿œΩ√∏‡∆Æ,20210803,172000,172000,169500,171000,6545,010,6926000
14,A300720,«—¿œΩ√∏‡∆Æ,20210802,174000,174500,171500,172000,8591,010,6926000
15,A300720,«—¿œΩ√∏‡∆Æ,20210730,172500,175000,171000,175000,9949,010,6926000
16,A300720,«—¿œΩ√∏‡∆Æ,20210729,175000,176000,171000,172000,11605,010,6926000
