,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A158430,æ∆≈Ê,20210823,29300,29350,28300,29100,58500,355,4353000
1,A158430,æ∆≈Ê,20210820,28000,29100,27950,28300,199616,355,4353000
2,A158430,æ∆≈Ê,20210819,29000,29400,27050,27350,145751,355,4353000
3,A158430,æ∆≈Ê,20210818,30250,31000,28400,29250,167789,355,4353000
4,A158430,æ∆≈Ê,20210817,31200,31250,29250,30450,177982,355,4353000
5,A158430,æ∆≈Ê,20210813,32250,32600,30400,31250,137723,355,4353000
6,A158430,æ∆≈Ê,20210812,31850,32850,31650,32500,168137,355,4353000
7,A158430,æ∆≈Ê,20210811,30700,33000,30050,32150,425334,355,4353000
8,A158430,æ∆≈Ê,20210810,28800,30750,28500,30600,293806,355,4353000
9,A158430,æ∆≈Ê,20210809,28250,28700,27650,28700,52827,355,4353000
10,A158430,æ∆≈Ê,20210806,29100,29100,27600,28350,67309,355,4353000
11,A158430,æ∆≈Ê,20210805,28700,29200,28450,29100,58934,355,4353000
12,A158430,æ∆≈Ê,20210804,27650,29150,27650,28800,149085,355,4353000
13,A158430,æ∆≈Ê,20210803,27900,27900,27200,27750,43055,355,4353000
14,A158430,æ∆≈Ê,20210802,26300,27750,26250,27700,94154,355,4353000
15,A158430,æ∆≈Ê,20210730,26500,26850,25900,26350,20647,355,4353000
16,A158430,æ∆≈Ê,20210729,26000,26950,26000,26450,17640,355,4353000
17,A158430,æ∆≈Ê,20210728,27050,27250,25950,26200,71031,355,4353000
18,A158430,æ∆≈Ê,20210727,27400,27500,26800,27200,36393,355,4353000
19,A158430,æ∆≈Ê,20210726,27350,28000,27000,27400,48157,355,4353000
20,A158430,æ∆≈Ê,20210723,27000,27500,27000,27350,44652,355,4353000
21,A158430,æ∆≈Ê,20210722,25700,27050,25650,27000,105000,355,4353000
22,A158430,æ∆≈Ê,20210721,26200,26450,25450,25700,74389,355,4353000
23,A158430,æ∆≈Ê,20210720,27500,27550,26000,26200,177905,355,4353000
24,A158430,æ∆≈Ê,20210719,28000,28850,27000,27950,233286,355,4353000
25,A158430,æ∆≈Ê,20210716,26200,28150,26000,28000,327683,355,4353000
26,A158430,æ∆≈Ê,20210715,24850,26650,24650,26600,233703,355,4353000
27,A158430,æ∆≈Ê,20210714,24350,24700,24200,24650,18279,355,4353000
