,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภüป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
75,A180640,วัม๘ฤฎ,20210506,50000,51800,49950,51200,119429,019,66262000
76,A180640,วัม๘ฤฎ,20210504,50700,51000,49050,49900,164637,019,66262000
77,A180640,วัม๘ฤฎ,20210503,55500,55700,50500,50600,326196,019,66262000
78,A180640,วัม๘ฤฎ,20210430,55200,57300,55000,55500,132644,019,66262000
79,A180640,วัม๘ฤฎ,20210429,55500,56000,55200,55500,54357,019,66262000
80,A180640,วัม๘ฤฎ,20210428,54900,55700,54500,55700,88342,019,66262000
81,A180640,วัม๘ฤฎ,20210427,56000,56000,54800,55000,65882,019,66262000
82,A180640,วัม๘ฤฎ,20210426,54600,56100,54100,55700,99965,019,66262000
83,A180640,วัม๘ฤฎ,20210423,55400,55500,54400,54800,48950,019,66262000
84,A180640,วัม๘ฤฎ,20210422,55300,56000,54600,55000,57807,019,66262000
85,A180640,วัม๘ฤฎ,20210421,56500,56500,55000,55300,77315,019,66262000
86,A180640,วัม๘ฤฎ,20210420,54100,56900,54100,56400,154333,019,66262000
87,A180640,วัม๘ฤฎ,20210419,54300,54700,54100,54400,67774,019,66262000
88,A180640,วัม๘ฤฎ,20210416,54800,55300,54700,54700,38225,019,66262000
89,A180640,วัม๘ฤฎ,20210415,54800,55500,54500,54700,60469,019,66262000
90,A180640,วัม๘ฤฎ,20210414,55200,55400,54300,55000,66847,019,66262000
91,A180640,วัม๘ฤฎ,20210413,53900,55200,53900,55000,98688,019,66262000
92,A180640,วัม๘ฤฎ,20210412,53000,54200,52400,53500,74492,019,66262000
93,A180640,วัม๘ฤฎ,20210409,54100,54100,52800,53300,67008,019,66262000
94,A180640,วัม๘ฤฎ,20210408,51500,54500,51100,53700,160283,019,66262000
95,A180640,วัม๘ฤฎ,20210407,50300,51900,50100,51500,106167,019,66262000
96,A180640,วัม๘ฤฎ,20210406,52900,52900,49450,50600,323239,019,66262000
97,A180640,วัม๘ฤฎ,20210405,57000,57000,51400,52900,415129,019,66262000
98,A180640,วัม๘ฤฎ,20210402,57400,57900,57200,57400,52692,019,66262000
99,A180640,วัม๘ฤฎ,20210401,57500,58000,57400,57400,36164,019,66262000
100,A180640,วัม๘ฤฎ,20210331,57400,57700,57100,57400,40561,019,66262000
101,A180640,วัม๘ฤฎ,20210330,57500,58100,57200,57500,40148,019,66262000
102,A180640,วัม๘ฤฎ,20210329,58400,58600,57300,57500,72357,019,66262000
103,A180640,วัม๘ฤฎ,20210326,58400,59300,58200,58600,57568,019,66262000
104,A180640,วัม๘ฤฎ,20210325,58500,58500,57800,58200,38611,019,66262000
105,A180640,วัม๘ฤฎ,20210324,58900,59400,58300,58500,47353,019,66262000
106,A180640,วัม๘ฤฎ,20210323,58700,59300,58500,59000,46149,019,66262000
107,A180640,วัม๘ฤฎ,20210322,58600,59000,58300,58900,42513,019,66262000
108,A180640,วัม๘ฤฎ,20210319,59500,59900,58600,58600,101754,019,66262000
109,A180640,วัม๘ฤฎ,20210318,59900,61000,59600,59800,64304,019,66262000
110,A180640,วัม๘ฤฎ,20210317,60500,60800,59300,59500,59972,019,66262000
111,A180640,วัม๘ฤฎ,20210316,59600,62400,59600,60300,127255,019,66262000
112,A180640,วัม๘ฤฎ,20210315,59500,59800,58900,59100,43107,019,66262000
113,A180640,วัม๘ฤฎ,20210312,58800,59400,58300,59000,37833,019,66262000
114,A180640,วัม๘ฤฎ,20210311,57800,58900,57400,58300,61040,019,66262000
115,A180640,วัม๘ฤฎ,20210310,58800,59200,57600,57800,56955,019,66262000
116,A180640,วัม๘ฤฎ,20210309,58800,61000,58300,58400,113264,019,66262000
117,A180640,วัม๘ฤฎ,20210308,58500,59100,58100,58600,48922,019,66262000
118,A180640,วัม๘ฤฎ,20210305,59300,59900,58500,58500,78206,019,66262000
119,A180640,วัม๘ฤฎ,20210304,60300,60500,59300,60000,69716,019,66262000
120,A180640,วัม๘ฤฎ,20210303,59200,61200,59200,60700,85352,019,66262000
121,A180640,วัม๘ฤฎ,20210302,60700,60700,59100,59300,97361,019,66262000
122,A180640,วัม๘ฤฎ,20210226,60100,60600,59400,60600,92606,019,66262000
123,A180640,วัม๘ฤฎ,20210225,60300,61700,59500,61300,135420,019,66262000
124,A180640,วัม๘ฤฎ,20210224,58000,62300,57200,59900,270419,019,66262000
125,A180640,วัม๘ฤฎ,20210223,59400,59800,58100,58200,127647,019,66262000
126,A180640,วัม๘ฤฎ,20210222,57500,69700,56700,58600,730360,019,66262000
127,A180640,วัม๘ฤฎ,20210219,56100,57500,56100,57400,67162,019,66262000
128,A180640,วัม๘ฤฎ,20210218,58600,58800,56800,57000,153078,019,66262000
129,A180640,วัม๘ฤฎ,20210217,60100,60100,58600,58800,124740,019,66262000
130,A180640,วัม๘ฤฎ,20210216,60200,61000,60100,60300,58536,019,66262000
131,A180640,วัม๘ฤฎ,20210215,60600,61100,60100,60600,64133,019,66262000
132,A180640,วัม๘ฤฎ,20210210,60300,61000,60100,60500,53257,019,66262000
133,A180640,วัม๘ฤฎ,20210209,60700,61100,60500,60500,64020,019,66262000
134,A180640,วัม๘ฤฎ,20210208,60600,61700,60600,60800,60244,019,66262000
135,A180640,วัม๘ฤฎ,20210205,61200,61800,60700,61100,51649,019,66262000
136,A180640,วัม๘ฤฎ,20210204,62100,62500,61000,61100,83699,019,66262000
137,A180640,วัม๘ฤฎ,20210203,63000,63200,62000,62800,79152,019,66262000
138,A180640,วัม๘ฤฎ,20210202,61500,62900,61100,62800,73530,019,66262000
139,A180640,วัม๘ฤฎ,20210201,60100,61800,60000,61500,71484,019,66262000
140,A180640,วัม๘ฤฎ,20210129,61800,62400,60000,61000,91661,019,66262000
141,A180640,วัม๘ฤฎ,20210128,62500,63200,61900,62100,82501,019,66262000
142,A180640,วัม๘ฤฎ,20210127,63500,64300,63200,63200,71730,019,66262000
143,A180640,วัม๘ฤฎ,20210126,64700,65300,63400,63400,102044,019,66262000
144,A180640,วัม๘ฤฎ,20210125,63700,65700,63700,65000,92006,019,66262000
145,A180640,วัม๘ฤฎ,20210122,64500,65300,63000,64000,122577,019,66262000
146,A180640,วัม๘ฤฎ,20210121,65500,65800,64800,65000,69886,019,66262000
147,A180640,วัม๘ฤฎ,20210120,64800,65900,64000,65800,110983,019,66262000
148,A180640,วัม๘ฤฎ,20210119,63600,65800,63600,65200,92785,019,66262000
149,A180640,วัม๘ฤฎ,20210118,66300,66900,63800,64400,121929,019,66262000
150,A180640,วัม๘ฤฎ,20210115,67700,69100,65500,66400,152916,019,66262000
151,A180640,วัม๘ฤฎ,20210114,67000,69100,66900,67500,147992,019,66262000
152,A180640,วัม๘ฤฎ,20210113,68700,68700,67500,67600,146377,019,66262000
153,A180640,วัม๘ฤฎ,20210112,67500,68500,66300,68100,281613,019,66262000
154,A180640,วัม๘ฤฎ,20210111,65400,71000,63100,67700,1097795,019,66262000
155,A180640,วัม๘ฤฎ,20210108,63600,66400,63100,65400,288199,019,66262000
156,A180640,วัม๘ฤฎ,20210107,63300,64500,63200,63600,131606,019,66262000
157,A180640,วัม๘ฤฎ,20210106,64900,64900,62900,63500,213557,019,66262000
158,A180640,วัม๘ฤฎ,20210105,61800,67900,61000,64400,499010,019,66262000
159,A180640,วัม๘ฤฎ,20210104,63200,63200,61200,62300,149828,019,66262000
160,A180640,วัม๘ฤฎ,20201230,60800,63600,60400,63100,238475,019,66262000
161,A180640,วัม๘ฤฎ,20201229,60000,60800,59400,60800,101176,019,66262000
162,A180640,วัม๘ฤฎ,20201228,60500,61000,59700,60000,143888,019,66262000
163,A180640,วัม๘ฤฎ,20201224,59700,60700,59700,60500,128509,019,66262000
164,A180640,วัม๘ฤฎ,20201223,59800,60400,59700,60200,120423,019,66262000
165,A180640,วัม๘ฤฎ,20201222,60600,60600,59800,60000,103915,019,66262000
166,A180640,วัม๘ฤฎ,20201221,60700,60700,59400,60600,161004,019,59200000
167,A180640,วัม๘ฤฎ,20201218,61000,61100,60400,60800,100874,019,59200000
168,A180640,วัม๘ฤฎ,20201217,61000,61400,60100,60900,97421,019,59200000
169,A180640,วัม๘ฤฎ,20201216,60100,62500,60100,60800,197576,019,59200000
170,A180640,วัม๘ฤฎ,20201215,63000,63100,60200,60300,385189,019,59200000
171,A180640,วัม๘ฤฎ,20201214,65900,65900,63000,63100,352796,019,59200000
172,A180640,วัม๘ฤฎ,20201211,65900,67500,65300,65800,245934,019,59200000
173,A180640,วัม๘ฤฎ,20201210,66900,67000,65300,65900,388998,019,59200000
174,A180640,วัม๘ฤฎ,20201209,67200,67500,66400,66800,155364,019,59200000
175,A180640,วัม๘ฤฎ,20201208,66900,68500,66500,66700,198356,019,59200000
176,A180640,วัม๘ฤฎ,20201207,68000,68200,66500,66900,216068,019,59200000
177,A180640,วัม๘ฤฎ,20201204,67800,69900,67800,68200,276439,019,59200000
178,A180640,วัม๘ฤฎ,20201203,67900,74600,65400,68000,1493610,019,59200000
179,A180640,วัม๘ฤฎ,20201202,73000,73300,67300,68000,1069964,019,59170000
180,A180640,วัม๘ฤฎ,20201201,75000,79800,66100,72800,1727581,019,59170000
181,A180640,วัม๘ฤฎ,20201130,75000,76400,74300,75000,271698,019,59170000
182,A180640,วัม๘ฤฎ,20201127,74200,77000,73200,74700,457205,019,59170000
183,A180640,วัม๘ฤฎ,20201126,73300,75500,73300,74300,150016,019,59170000
184,A180640,วัม๘ฤฎ,20201125,76500,76500,73700,74400,329930,019,59170000
185,A180640,วัม๘ฤฎ,20201124,76800,77200,75200,76100,367438,019,59170000
186,A180640,วัม๘ฤฎ,20201123,76700,78500,75300,76100,800162,019,59170000
187,A180640,วัม๘ฤฎ,20201120,72900,76200,72300,73700,459993,019,59170000
188,A180640,วัม๘ฤฎ,20201119,73700,75300,72600,73700,493817,019,59170000
189,A180640,วัม๘ฤฎ,20201118,76100,77300,73200,74600,703425,019,59170000
190,A180640,วัม๘ฤฎ,20201117,81200,81500,74700,74900,1730811,019,59170000
191,A180640,วัม๘ฤฎ,20201116,73800,95500,71300,82200,11647662,019,59170000
192,A180640,วัม๘ฤฎ,20201113,80000,82400,75900,77800,1341803,019,59170000
193,A180640,วัม๘ฤฎ,20201112,87600,90400,84200,84800,606210,019,59170000
194,A180640,วัม๘ฤฎ,20201111,90600,91500,87800,88200,314751,019,59170000
195,A180640,วัม๘ฤฎ,20201110,93000,93200,89100,90000,405570,019,59170000
196,A180640,วัม๘ฤฎ,20201109,84400,89100,84400,88500,363151,019,59170000
197,A180640,วัม๘ฤฎ,20201106,84700,85800,84000,84000,142768,019,59170000
198,A180640,วัม๘ฤฎ,20201105,82500,85400,81600,84800,273549,019,59170000
199,A180640,วัม๘ฤฎ,20201104,80000,82200,78000,81700,221880,019,59170000
200,A180640,วัม๘ฤฎ,20201103,79100,80100,78500,79800,99029,019,59170000
201,A180640,วัม๘ฤฎ,20201102,73300,81200,73300,79000,288218,019,59170000
202,A180640,วัม๘ฤฎ,20201030,76800,76800,74000,74700,103397,019,59170000
203,A180640,วัม๘ฤฎ,20201029,77200,77900,75800,76900,140896,019,59170000
204,A180640,วัม๘ฤฎ,20201028,78000,79200,77600,78800,64586,019,59170000
205,A180640,วัม๘ฤฎ,20201027,78500,79300,77700,78700,82948,019,59170000
206,A180640,วัม๘ฤฎ,20201026,79500,80400,78400,79100,82639,019,59170000
207,A180640,วัม๘ฤฎ,20201023,78400,80700,77700,80100,154110,019,59170000
208,A180640,วัม๘ฤฎ,20201022,79000,79100,76900,78500,92234,019,59170000
209,A180640,วัม๘ฤฎ,20201021,79200,80100,77300,78700,106342,019,59170000
210,A180640,วัม๘ฤฎ,20201020,77700,79800,76600,78200,134209,019,59170000
211,A180640,วัม๘ฤฎ,20201019,76100,80800,76100,78100,268055,019,59170000
212,A180640,วัม๘ฤฎ,20201016,75000,78000,75000,76100,169300,019,59170000
213,A180640,วัม๘ฤฎ,20201015,74800,77700,74000,74900,140583,019,59170000
214,A180640,วัม๘ฤฎ,20201014,75700,76200,74700,74800,80987,019,59170000
215,A180640,วัม๘ฤฎ,20201013,76000,76500,73600,75700,117943,019,59170000
216,A180640,วัม๘ฤฎ,20201012,73100,77500,71700,75700,251717,019,59170000
217,A180640,วัม๘ฤฎ,20201008,69200,74000,68600,72600,339718,019,59170000
218,A180640,วัม๘ฤฎ,20201007,68600,69000,67600,68300,75719,019,59170000
219,A180640,วัม๘ฤฎ,20201006,68600,69100,68300,68700,68972,019,59170000
220,A180640,วัม๘ฤฎ,20201005,69900,70000,68000,68600,61897,019,59170000
221,A180640,วัม๘ฤฎ,20200929,68300,68700,67700,68600,98653,019,59170000
222,A180640,วัม๘ฤฎ,20200928,67500,68100,67200,67600,89766,019,59170000
223,A180640,วัม๘ฤฎ,20200925,68200,70300,67400,67500,140055,019,59170000
224,A180640,วัม๘ฤฎ,20200924,70900,71300,67400,68000,198486,019,59170000
225,A180640,วัม๘ฤฎ,20200923,72700,74000,71000,71700,124893,019,59170000
226,A180640,วัม๘ฤฎ,20200922,75600,75800,72500,72800,141939,019,59170000
227,A180640,วัม๘ฤฎ,20200921,80000,80500,75000,76100,165282,019,59170000
228,A180640,วัม๘ฤฎ,20200918,77200,81700,76200,80100,713371,019,59170000
229,A180640,วัม๘ฤฎ,20200917,77000,78400,76100,77000,103246,019,59170000
230,A180640,วัม๘ฤฎ,20200916,77500,79600,76900,77600,183094,019,59170000
231,A180640,วัม๘ฤฎ,20200915,75900,77700,74700,77400,185905,019,59170000
232,A180640,วัม๘ฤฎ,20200914,73200,76500,72500,74600,146872,019,59170000
233,A180640,วัม๘ฤฎ,20200911,73100,73300,72300,72800,84590,019,59170000
234,A180640,วัม๘ฤฎ,20200910,73700,74500,72900,73400,97818,019,59170000
235,A180640,วัม๘ฤฎ,20200909,74400,74500,73100,73300,100580,019,59170000
236,A180640,วัม๘ฤฎ,20200908,74000,76600,73800,74500,111789,019,59170000
237,A180640,วัม๘ฤฎ,20200907,75300,75400,73900,74000,105379,019,59170000
238,A180640,วัม๘ฤฎ,20200904,74600,75900,74600,75300,117685,019,59170000
239,A180640,วัม๘ฤฎ,20200903,77800,77800,75400,76700,99589,019,59170000
240,A180640,วัม๘ฤฎ,20200902,76300,77900,75700,77300,119690,019,59170000
241,A180640,วัม๘ฤฎ,20200901,76000,76900,75200,75600,110898,019,59170000
242,A180640,วัม๘ฤฎ,20200831,73500,76900,73300,75900,222908,019,59170000
243,A180640,วัม๘ฤฎ,20200828,71100,78600,71000,72800,366326,019,59170000
244,A180640,วัม๘ฤฎ,20200827,75100,75200,72100,72100,204591,019,59170000
245,A180640,วัม๘ฤฎ,20200826,76500,76600,74600,75000,154705,019,59170000
246,A180640,วัม๘ฤฎ,20200825,75500,77400,74300,76300,193795,019,59170000
247,A180640,วัม๘ฤฎ,20200824,73500,75300,72500,74700,163040,019,59170000
248,A180640,วัม๘ฤฎ,20200821,75500,76100,74800,75000,152172,019,59170000
249,A180640,วัม๘ฤฎ,20200820,80700,81400,74900,75400,350660,019,59170000
250,A180640,วัม๘ฤฎ,20200819,80300,81800,80200,80400,129453,019,59170000
251,A180640,วัม๘ฤฎ,20200818,83700,84100,80000,80400,210073,019,59170000
252,A180640,วัม๘ฤฎ,20200814,84200,84300,82500,82700,153157,019,59170000
253,A180640,วัม๘ฤฎ,20200813,84000,84400,82900,83800,166287,019,59170000
254,A180640,วัม๘ฤฎ,20200812,82600,85000,82600,83000,234586,019,59170000
255,A180640,วัม๘ฤฎ,20200811,82400,83700,82100,82500,176227,019,59170000
256,A180640,วัม๘ฤฎ,20200810,82700,83900,82100,82300,176306,019,59170000
257,A180640,วัม๘ฤฎ,20200807,88800,89500,83700,83900,491836,019,59170000
258,A180640,วัม๘ฤฎ,20200806,81800,85100,81600,83500,330293,019,59170000
259,A180640,วัม๘ฤฎ,20200805,82600,82800,81500,81800,179997,019,59170000
260,A180640,วัม๘ฤฎ,20200804,81700,84800,81600,82600,220340,019,59170000
261,A180640,วัม๘ฤฎ,20200803,84000,84200,81400,81700,260261,019,59170000
262,A180640,วัม๘ฤฎ,20200731,84500,85300,83800,84000,183784,019,59170000
263,A180640,วัม๘ฤฎ,20200730,85600,86400,84600,84900,200691,019,59170000
264,A180640,วัม๘ฤฎ,20200729,86500,89000,85600,85700,225018,019,59170000
265,A180640,วัม๘ฤฎ,20200728,86100,90600,84500,87200,542820,019,59170000
266,A180640,วัม๘ฤฎ,20200727,86700,88500,85400,86500,261973,019,59170000
267,A180640,วัม๘ฤฎ,20200724,90900,92400,87200,87700,442453,019,59170000
268,A180640,วัม๘ฤฎ,20200723,94500,94500,87700,89100,589245,019,59170000
269,A180640,วัม๘ฤฎ,20200722,98900,98900,92800,93500,690224,019,59170000
270,A180640,วัม๘ฤฎ,20200721,93000,100500,93000,98400,770077,019,59170000
271,A180640,วัม๘ฤฎ,20200720,97700,97700,91800,93900,451381,019,59170000
272,A180640,วัม๘ฤฎ,20200717,97000,100500,96800,97000,489755,019,59170000
273,A180640,วัม๘ฤฎ,20200716,99000,100000,96300,97400,357118,019,59170000
274,A180640,วัม๘ฤฎ,20200715,97700,99300,94400,99000,523085,019,59170000
275,A180640,วัม๘ฤฎ,20200714,94900,97300,92800,97100,510563,019,59170000
276,A180640,วัม๘ฤฎ,20200713,91800,97500,90900,95300,987500,019,59170000
277,A180640,วัม๘ฤฎ,20200710,89900,91500,87000,90600,411170,019,59170000
278,A180640,วัม๘ฤฎ,20200709,90000,91700,89600,90200,301221,019,59170000
279,A180640,วัม๘ฤฎ,20200708,85900,91900,85500,89700,928496,019,59170000
280,A180640,วัม๘ฤฎ,20200707,87100,87200,85200,85400,182192,019,59170000
281,A180640,วัม๘ฤฎ,20200706,86400,87500,84300,86900,252078,019,59170000
282,A180640,วัม๘ฤฎ,20200703,87000,87300,84900,85500,197714,019,59170000
283,A180640,วัม๘ฤฎ,20200702,88300,89200,86100,86500,419626,019,59170000
284,A180640,วัม๘ฤฎ,20200701,80900,88500,80700,86500,1175743,019,59170000
285,A180640,วัม๘ฤฎ,20200630,82100,82100,79400,80200,203414,019,59170000
286,A180640,วัม๘ฤฎ,20200629,82000,83000,80000,80600,191690,019,59170000
287,A180640,วัม๘ฤฎ,20200626,81900,88100,81000,83000,518324,019,59170000
288,A180640,วัม๘ฤฎ,20200625,84100,84400,81500,81700,313600,019,59170000
289,A180640,วัม๘ฤฎ,20200624,86000,86600,84800,84800,220971,019,59170000
290,A180640,วัม๘ฤฎ,20200623,85400,88100,84300,85100,370047,019,59170000
291,A180640,วัม๘ฤฎ,20200622,84900,86400,84700,84700,175597,019,59170000
292,A180640,วัม๘ฤฎ,20200619,87000,87500,85300,85400,290374,019,59170000
293,A180640,วัม๘ฤฎ,20200618,86400,88800,83200,86000,598774,019,59170000
294,A180640,วัม๘ฤฎ,20200617,87800,89200,85800,86300,399676,019,59170000
295,A180640,วัม๘ฤฎ,20200616,86500,90400,86500,88700,568194,019,59170000
296,A180640,วัม๘ฤฎ,20200615,91200,92400,84600,85100,817979,019,59170000
297,A180640,วัม๘ฤฎ,20200612,94900,95500,90500,91700,1334421,019,59170000
298,A180640,วัม๘ฤฎ,20200611,94400,102000,93700,99000,4241916,019,59170000
299,A180640,วัม๘ฤฎ,20200610,92800,95000,92500,93700,727428,019,59170000
300,A180640,วัม๘ฤฎ,20200609,95300,96400,91700,93000,720546,019,59170000
301,A180640,วัม๘ฤฎ,20200608,92000,95700,90700,94300,1386598,019,59170000
302,A180640,วัม๘ฤฎ,20200605,91600,93400,90600,90700,700716,019,59170000
303,A180640,วัม๘ฤฎ,20200604,90600,92000,89500,90900,646593,019,59170000
304,A180640,วัม๘ฤฎ,20200603,88500,94000,88400,89500,1647596,019,59170000
305,A180640,วัม๘ฤฎ,20200602,88800,90500,87500,89000,835088,019,59170000
306,A180640,วัม๘ฤฎ,20200601,89300,91800,86100,91100,1560942,019,59170000
307,A180640,วัม๘ฤฎ,20200529,94500,97100,86300,86300,2574010,019,59170000
308,A180640,วัม๘ฤฎ,20200528,95200,98000,92000,93300,2697830,019,59170000
309,A180640,วัม๘ฤฎ,20200527,95300,98500,88500,89200,3064168,019,59170000
310,A180640,วัม๘ฤฎ,20200526,79100,97500,79000,90000,8007371,019,59170000
311,A180640,วัม๘ฤฎ,20200525,81200,81300,78700,78800,337454,019,59170000
312,A180640,วัม๘ฤฎ,20200522,79200,81500,79100,80400,715423,019,59170000
313,A180640,วัม๘ฤฎ,20200521,80600,81000,78200,79000,636659,019,59170000
314,A180640,วัม๘ฤฎ,20200520,77900,79600,77000,79000,493436,019,59170000
315,A180640,วัม๘ฤฎ,20200519,77000,80900,75300,77000,1175519,019,59170000
316,A180640,วัม๘ฤฎ,20200518,77000,77900,74700,75000,425475,019,59170000
317,A180640,วัม๘ฤฎ,20200515,79000,80100,72400,76500,1431425,019,59170000
318,A180640,วัม๘ฤฎ,20200514,77700,83900,76200,79100,1840681,019,59170000
