,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A024060,»Ô±∏ºÆ¿Ø,20210823,6810,7020,6770,6880,62106,227,15000000
1,A024060,»Ô±∏ºÆ¿Ø,20210820,7070,7170,6740,6800,161179,227,15000000
2,A024060,»Ô±∏ºÆ¿Ø,20210819,7160,7390,7050,7060,109878,227,15000000
3,A024060,»Ô±∏ºÆ¿Ø,20210818,7050,7410,7050,7240,123311,227,15000000
4,A024060,»Ô±∏ºÆ¿Ø,20210817,7490,7510,7130,7130,177383,227,15000000
5,A024060,»Ô±∏ºÆ¿Ø,20210813,7750,7750,7390,7530,167334,227,15000000
6,A024060,»Ô±∏ºÆ¿Ø,20210812,7760,7840,7700,7700,104163,227,15000000
7,A024060,»Ô±∏ºÆ¿Ø,20210811,7700,8040,7700,7730,325079,227,15000000
8,A024060,»Ô±∏ºÆ¿Ø,20210810,7750,7830,7680,7800,165375,227,15000000
9,A024060,»Ô±∏ºÆ¿Ø,20210809,7890,7990,7760,7770,232869,227,15000000
10,A024060,»Ô±∏ºÆ¿Ø,20210806,7970,8080,7920,7930,331231,227,15000000
11,A024060,»Ô±∏ºÆ¿Ø,20210805,8040,8060,7950,7950,295009,227,15000000
12,A024060,»Ô±∏ºÆ¿Ø,20210804,7990,8090,7940,8090,482081,227,15000000
13,A024060,»Ô±∏ºÆ¿Ø,20210803,7730,9200,7630,8080,6673511,227,15000000
14,A024060,»Ô±∏ºÆ¿Ø,20210802,7750,7830,7710,7730,68231,227,15000000
15,A024060,»Ô±∏ºÆ¿Ø,20210730,7850,7930,7720,7750,92468,227,15000000
16,A024060,»Ô±∏ºÆ¿Ø,20210729,7870,7930,7840,7880,47092,227,15000000
17,A024060,»Ô±∏ºÆ¿Ø,20210728,7940,7980,7820,7870,84207,227,15000000
18,A024060,»Ô±∏ºÆ¿Ø,20210727,7870,7980,7860,7930,105672,227,15000000
19,A024060,»Ô±∏ºÆ¿Ø,20210726,7980,8010,7870,7910,64410,227,15000000
20,A024060,»Ô±∏ºÆ¿Ø,20210723,8000,8090,7910,7980,101527,227,15000000
21,A024060,»Ô±∏ºÆ¿Ø,20210722,8100,8110,7950,8000,84849,227,15000000
22,A024060,»Ô±∏ºÆ¿Ø,20210721,8050,8100,7920,7920,112384,227,15000000
23,A024060,»Ô±∏ºÆ¿Ø,20210720,7840,8030,7820,7980,238872,227,15000000
24,A024060,»Ô±∏ºÆ¿Ø,20210719,8240,8270,8130,8140,169017,227,15000000
25,A024060,»Ô±∏ºÆ¿Ø,20210716,8270,8330,8220,8310,157985,227,15000000
26,A024060,»Ô±∏ºÆ¿Ø,20210715,8390,8440,8300,8350,319570,227,15000000
27,A024060,»Ô±∏ºÆ¿Ø,20210714,8670,8670,8540,8540,161936,227,15000000
28,A024060,»Ô±∏ºÆ¿Ø,20210713,8500,8680,8500,8670,194116,227,15000000
