,辆格内靛,辆格疙,朝楼,矫啊,绊啊,历啊,辆啊,芭贰樊,刘鼻傈魂诀辆内靛,惯青林侥荐
0,A001045,CJ快,20210823,60900,61100,60800,61000,658,021,2260000
1,A001045,CJ快,20210820,61800,62300,60500,60900,1856,021,2260000
2,A001045,CJ快,20210819,63800,63800,61500,61800,1994,021,2260000
3,A001045,CJ快,20210818,62000,63900,62000,63900,1130,021,2260000
4,A001045,CJ快,20210817,63200,63800,62000,62600,1275,021,2260000
5,A001045,CJ快,20210813,64000,64000,62500,63400,2636,021,2260000
6,A001045,CJ快,20210812,64000,64000,63100,64000,838,021,2260000
7,A001045,CJ快,20210811,64500,64500,63200,64000,2535,021,2260000
8,A001045,CJ快,20210810,64700,64700,64000,64500,913,021,2260000
9,A001045,CJ快,20210809,64800,65300,64200,64700,1866,021,2260000
10,A001045,CJ快,20210806,64300,64800,63800,64800,1891,021,2260000
11,A001045,CJ快,20210805,63700,64500,62400,63400,3022,021,2260000
12,A001045,CJ快,20210804,62300,64000,62200,63600,2439,021,2260000
13,A001045,CJ快,20210803,62600,63400,61800,62200,2144,021,2260000
14,A001045,CJ快,20210802,62800,62800,62300,62600,1263,021,2260000
15,A001045,CJ快,20210730,63700,63800,62300,62300,3876,021,2260000
16,A001045,CJ快,20210729,64000,64400,63300,63800,4501,021,2260000
17,A001045,CJ快,20210728,64300,64500,63500,64000,3140,021,2260000
18,A001045,CJ快,20210727,64300,64800,64200,64300,2104,021,2260000
19,A001045,CJ快,20210726,64400,65000,63900,64300,1442,021,2260000
20,A001045,CJ快,20210723,64500,64700,64300,64400,840,021,2260000
21,A001045,CJ快,20210722,64000,64700,64000,64400,797,021,2260000
22,A001045,CJ快,20210721,64500,64500,64000,64000,1942,021,2260000
23,A001045,CJ快,20210720,64300,65000,64300,64500,2364,021,2260000
24,A001045,CJ快,20210719,64800,65200,64600,64900,1586,021,2260000
25,A001045,CJ快,20210716,65200,65200,64500,64900,1978,021,2260000
26,A001045,CJ快,20210715,64300,65200,64300,65200,2599,021,2260000
27,A001045,CJ快,20210714,64400,64500,64000,64300,931,021,2260000
28,A001045,CJ快,20210713,62500,64500,62500,64500,3207,021,2260000
29,A001045,CJ快,20210712,62300,63400,62300,63000,848,021,2260000
30,A001045,CJ快,20210709,63000,63000,62000,62300,5166,021,2260000
31,A001045,CJ快,20210708,63800,64100,63200,63200,3181,021,2260000
32,A001045,CJ快,20210707,64900,64900,63700,63800,2537,021,2260000
33,A001045,CJ快,20210706,64900,64900,64400,64600,929,021,2260000
34,A001045,CJ快,20210705,65000,65200,64200,64500,1351,021,2260000
35,A001045,CJ快,20210702,64800,65000,64200,65000,1365,021,2260000
36,A001045,CJ快,20210701,65700,65700,64200,64300,5938,021,2260000
37,A001045,CJ快,20210630,65000,65500,64900,65100,1887,021,2260000
38,A001045,CJ快,20210629,65400,65500,65000,65000,2108,021,2260000
39,A001045,CJ快,20210628,65100,65400,65000,65400,1695,021,2260000
40,A001045,CJ快,20210625,65200,65700,65100,65100,1286,021,2260000
41,A001045,CJ快,20210624,65400,65400,65000,65200,3168,021,2260000
42,A001045,CJ快,20210623,65000,65500,65000,65400,1765,021,2260000
43,A001045,CJ快,20210622,65100,65900,65000,65000,2908,021,2260000
44,A001045,CJ快,20210621,66400,66400,64400,65100,6352,021,2260000
45,A001045,CJ快,20210618,66500,67100,66000,66000,2116,021,2260000
46,A001045,CJ快,20210617,66400,66700,65900,66400,4191,021,2260000
47,A001045,CJ快,20210616,66200,66300,65600,66300,2602,021,2260000
48,A001045,CJ快,20210615,66700,66700,65200,65600,2855,021,2260000
49,A001045,CJ快,20210614,66500,66500,65700,66000,2376,021,2260000
50,A001045,CJ快,20210611,66500,66500,65800,65800,1171,021,2260000
51,A001045,CJ快,20210610,66300,66300,65500,66000,1622,021,2260000
52,A001045,CJ快,20210609,66700,66700,65000,65700,1655,021,2260000
53,A001045,CJ快,20210608,66600,66600,65700,66100,1393,021,2260000
54,A001045,CJ快,20210607,67200,67200,65300,65900,3477,021,2260000
55,A001045,CJ快,20210604,67000,67000,65200,65400,3177,021,2260000
56,A001045,CJ快,20210603,66800,67200,66300,66600,2379,021,2260000
57,A001045,CJ快,20210602,67400,67400,66500,66800,2186,021,2260000
58,A001045,CJ快,20210601,66400,67800,66300,66700,3993,021,2260000
59,A001045,CJ快,20210531,65300,66500,65000,66400,8056,021,2260000
60,A001045,CJ快,20210528,65900,65900,64700,65000,2247,021,2260000
61,A001045,CJ快,20210527,65200,65600,64500,65300,3615,021,2260000
62,A001045,CJ快,20210526,65400,65600,64800,65200,3306,021,2260000
63,A001045,CJ快,20210525,64000,65300,63800,65000,4918,021,2260000
64,A001045,CJ快,20210524,64300,64600,62400,63700,3566,021,2260000
65,A001045,CJ快,20210521,65500,65500,63500,63700,5489,021,2260000
66,A001045,CJ快,20210520,64600,65300,63300,64600,5619,021,2260000
67,A001045,CJ快,20210518,64500,66000,64500,64600,7700,021,2260000
68,A001045,CJ快,20210517,65000,65600,63200,64500,10738,021,2260000
69,A001045,CJ快,20210514,66900,67000,64000,64800,4880,021,2260000
70,A001045,CJ快,20210513,63100,67600,62400,66200,21376,021,2260000
71,A001045,CJ快,20210512,67000,67000,63100,64000,10165,021,2260000
72,A001045,CJ快,20210511,64600,66900,63100,66600,13535,021,2260000
73,A001045,CJ快,20210510,62100,64900,62100,64900,13362,021,2260000
74,A001045,CJ快,20210507,62500,62700,61600,61900,4984,021,2260000
75,A001045,CJ快,20210506,61200,62100,60600,61900,7391,021,2260000
76,A001045,CJ快,20210504,61300,62200,60400,61200,8327,021,2260000
77,A001045,CJ快,20210503,61400,62700,61100,61200,4928,021,2260000
