,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A122350,»ï±â,20210823,5960,6120,5850,5990,5024685,275,38339000
1,A122350,»ï±â,20210820,5790,6190,5400,6080,26436804,275,38339000
2,A122350,»ï±â,20210819,5050,6380,5010,5750,51446105,275,38339000
3,A122350,»ï±â,20210818,5290,5340,4785,4995,4263127,275,38339000
4,A122350,»ï±â,20210817,5280,5450,5040,5190,7122762,275,38339000
5,A122350,»ï±â,20210813,4920,5190,4670,5100,3466026,275,38339000
6,A122350,»ï±â,20210812,4645,4945,4625,4865,1388697,275,38339000
7,A122350,»ï±â,20210811,4820,4875,4660,4690,741028,275,38339000
8,A122350,»ï±â,20210810,4885,4900,4740,4845,683340,275,38339000
9,A122350,»ï±â,20210809,4795,4915,4685,4885,2190927,275,38339000
10,A122350,»ï±â,20210806,4580,4750,4540,4715,1032745,275,38339000
11,A122350,»ï±â,20210805,4610,4675,4560,4580,389749,275,38339000
12,A122350,»ï±â,20210804,4555,4660,4505,4640,571652,275,38339000
13,A122350,»ï±â,20210803,4605,4650,4465,4600,667644,275,38339000
14,A122350,»ï±â,20210802,4680,4715,4560,4655,810412,275,38339000
15,A122350,»ï±â,20210730,4500,4730,4470,4675,2453432,275,38339000
16,A122350,»ï±â,20210729,4615,4620,4445,4500,789491,275,38339000
17,A122350,»ï±â,20210728,4375,4640,4375,4520,2300176,275,38339000
18,A122350,»ï±â,20210727,4245,4485,4245,4455,1359188,275,38339000
19,A122350,»ï±â,20210726,4390,4400,4215,4240,700914,275,38339000
20,A122350,»ï±â,20210723,4435,4450,4365,4385,786076,275,38339000
21,A122350,»ï±â,20210722,4160,4530,4160,4435,5493643,275,38339000
22,A122350,»ï±â,20210721,4250,4320,4155,4155,585531,275,38339000
23,A122350,»ï±â,20210720,4095,4235,4095,4200,356123,275,38339000
24,A122350,»ï±â,20210719,4110,4215,4080,4215,284998,275,38339000
25,A122350,»ï±â,20210716,4180,4230,4140,4160,230290,275,38339000
26,A122350,»ï±â,20210715,4245,4260,4200,4205,267314,275,38339000
27,A122350,»ï±â,20210714,4150,4270,4125,4220,290690,275,38339000
28,A122350,»ï±â,20210713,4135,4215,4055,4175,216071,275,38339000
29,A122350,»ï±â,20210712,4145,4250,4110,4175,440159,275,38339000
30,A122350,»ï±â,20210709,4100,4150,4000,4120,446350,275,38339000
31,A122350,»ï±â,20210708,4160,4260,4050,4165,532091,275,38339000
32,A122350,»ï±â,20210707,4160,4200,4100,4200,346688,275,38339000
33,A122350,»ï±â,20210706,4075,4160,4025,4160,302705,275,38339000
34,A122350,»ï±â,20210705,4070,4095,4020,4065,197283,275,38339000
35,A122350,»ï±â,20210702,4060,4065,3995,4035,165429,275,38339000
36,A122350,»ï±â,20210701,4060,4060,3995,4040,424611,275,38339000
37,A122350,»ï±â,20210630,4040,4085,4010,4060,144220,275,38339000
38,A122350,»ï±â,20210629,4030,4070,4010,4025,238830,275,38339000
39,A122350,»ï±â,20210628,4125,4165,4040,4045,303863,275,38339000
40,A122350,»ï±â,20210625,4175,4190,4115,4125,182719,275,38339000
41,A122350,»ï±â,20210624,4170,4185,4100,4125,302849,275,38339000
42,A122350,»ï±â,20210623,4290,4370,4140,4170,556175,275,38339000
43,A122350,»ï±â,20210622,4170,4340,4170,4300,829921,275,38339000
44,A122350,»ï±â,20210621,4115,4260,4105,4170,360042,275,38339000
45,A122350,»ï±â,20210618,4105,4155,4105,4150,211396,275,38339000
46,A122350,»ï±â,20210617,4200,4200,4135,4150,154788,275,38339000
47,A122350,»ï±â,20210616,4160,4180,4090,4150,128884,275,38339000
48,A122350,»ï±â,20210615,4180,4180,4130,4160,271197,275,38339000
49,A122350,»ï±â,20210614,4100,4180,4100,4155,244390,275,38339000
50,A122350,»ï±â,20210611,4070,4195,4070,4140,295555,275,38339000
51,A122350,»ï±â,20210610,4115,4165,4060,4060,166370,275,38339000
52,A122350,»ï±â,20210609,4075,4185,4065,4120,388677,275,38339000
53,A122350,»ï±â,20210608,4125,4130,4050,4075,213956,275,38339000
54,A122350,»ï±â,20210607,4125,4160,4070,4120,324203,275,38339000
55,A122350,»ï±â,20210604,4060,4120,4035,4115,410411,275,38339000
56,A122350,»ï±â,20210603,3990,4080,3990,4060,293768,275,38339000
57,A122350,»ï±â,20210602,4070,4095,4015,4030,213754,275,38339000
58,A122350,»ï±â,20210601,4030,4085,4015,4070,215945,275,38339000
59,A122350,»ï±â,20210531,4045,4070,3950,4040,206506,275,38339000
60,A122350,»ï±â,20210528,3980,4080,3930,4045,271079,275,38339000
61,A122350,»ï±â,20210527,4000,4020,3935,3960,127136,275,38339000
62,A122350,»ï±â,20210526,3850,4125,3850,3960,422150,275,38339000
