,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,╫ц╟║,╟М╟║,юЗ╟║,а╬╟║,╟е╥║╥╝,аУ╠гюЭ╩Й╬Ва╬дз╣Е,╧ъгЮаж╫д╪Ж
39,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210628,1515,1945,1515,1945,205,000,11100000
40,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210625,1690,1775,1690,1775,344,000,11100000
41,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210624,1740,1740,1740,1740,1,000,11100000
42,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210623,1745,1745,1745,1745,1,000,11100000
43,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210622,1750,1750,1750,1750,1,000,11100000
44,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210621,1665,1750,1660,1750,232,000,11100000
45,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210618,1915,1915,1915,1915,600,000,11100000
46,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210617,1970,1970,1970,1970,1,000,11100000
47,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210616,1975,1975,1690,1975,3,000,11100000
48,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210615,1940,1980,1700,1980,734,000,11100000
49,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210614,1675,2250,1675,1995,35,000,11100000
50,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210611,1475,1975,1475,1965,333,000,11100000
51,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210610,1805,1805,1735,1735,12,000,11100000
52,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210609,1715,1715,1590,1590,26,000,11100000
53,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210608,1700,1700,1500,1500,2,000,11100000
54,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210607,1560,1560,1560,1560,1,000,11100000
55,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210604,1835,1835,1835,1835,1,000,11100000
56,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210603,1500,1640,1420,1640,301,000,11100000
57,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210602,1665,1665,1665,1665,1,000,11100000
58,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210601,1460,1515,1460,1505,709,000,11100000
59,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210531,1500,1500,1500,1500,1,000,11100000
60,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210528,1550,1550,1550,1550,1,000,11100000
61,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210527,1440,1440,1365,1365,101,000,11100000
62,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210526,1400,1400,1400,1400,1,000,11100000
63,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210525,1465,1465,1360,1360,801,000,11100000
64,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210524,1455,1505,1455,1505,701,000,11100000
65,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210521,1455,1495,1455,1495,702,000,11100000
66,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210520,1400,1495,1400,1495,2,000,11100000
67,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210518,1335,1565,1335,1480,2815,000,11100000
68,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210517,1360,1590,1360,1565,2115,000,11100000
69,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210514,1300,1720,1295,1595,5400,000,11100000
70,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210513,1300,1560,1300,1520,118,000,11100000
71,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210512,1330,1370,1330,1370,804,000,11100000
72,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210511,1365,1365,1365,1365,1,000,11100000
73,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210510,1405,1405,1405,1405,2,000,11100000
74,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210507,1450,1650,1450,1650,2,000,11100000
75,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210506,1445,1525,1445,1515,702,000,11100000
76,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210504,1485,1485,1485,1485,10,000,11100000
77,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210503,1250,1390,1250,1390,926,000,11100000
78,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210430,1345,1355,1250,1350,2705,000,11100000
79,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210429,1385,1385,1225,1385,2536,000,11100000
80,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210428,1500,1500,1315,1400,2776,000,11100000
81,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210427,1720,1720,1300,1545,1797,000,11100000
82,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210426,1480,1735,1480,1500,3805,000,11100000
83,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210423,1740,1740,1740,1740,1,000,11100000
84,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210422,1760,1760,1305,1555,2480,000,11100000
85,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210421,1540,1700,1530,1535,924,000,11100000
86,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210420,1910,1910,1795,1795,2,000,11100000
87,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210419,1910,1910,1910,1910,5,000,11100000
88,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210416,1625,1910,1625,1910,149,000,11100000
89,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210415,1565,2055,1565,1910,739,000,11100000
90,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210414,1840,1840,1840,1840,1,000,11100000
91,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210413,1530,1700,1530,1675,1047,000,11100000
92,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210412,1785,1785,1785,1785,10,000,11100000
93,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210409,1400,1645,1400,1645,295,000,11100000
94,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210408,1445,1445,1445,1445,1,000,11100000
95,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210407,1495,1495,1495,1495,2,000,11100000
96,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210406,1500,1525,1500,1500,12,000,11100000
97,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210405,1450,1600,1445,1540,2111,000,11100000
98,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210402,1700,1700,1700,1700,10,000,11100000
99,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210401,1615,1615,1615,1615,700,000,11100000
100,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210331,1660,1660,1660,1660,11,000,11100000
101,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210330,1500,1500,1500,1500,1,000,11100000
102,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210329,1710,1710,1330,1550,970,000,11100000
103,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210326,1410,1500,1410,1500,1501,000,11100000
104,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210325,1650,1650,1650,1650,680,000,11100000
105,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210324,1695,1695,1695,1695,600,000,11100000
106,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210323,1745,1745,1745,1745,10,000,11100000
107,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210322,1520,1520,1520,1520,680,000,11100000
108,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210319,1655,1655,1565,1565,1091,000,11100000
109,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210318,1520,1610,1520,1610,710,000,11100000
110,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210317,1565,1565,1565,1565,0,000,11100000
111,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210316,1565,1565,1565,1565,690,000,11100000
112,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210315,1610,1610,1610,1610,0,000,11100000
113,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210312,1610,1610,1610,1610,0,000,11100000
114,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210311,1610,1610,1610,1610,0,000,11100000
115,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210310,1610,1610,1610,1610,0,000,11100000
116,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210309,1610,1610,1610,1610,650,000,11100000
117,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210308,1565,1655,1565,1655,655,000,11100000
118,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210305,1610,1610,1610,1610,650,000,11100000
119,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210304,1655,1655,1655,1655,0,000,11100000
120,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210303,1655,1655,1655,1655,0,000,11100000
121,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210302,1655,1655,1655,1655,0,000,11100000
122,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210226,1655,1655,1655,1655,0,000,11100000
123,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210225,1655,1655,1655,1655,0,000,11100000
124,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210224,1610,1655,1500,1655,804,000,11100000
125,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210223,1655,1655,1655,1655,1,000,11100000
126,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210222,1655,1655,1655,1655,650,000,11100000
127,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210219,1700,1700,1700,1700,0,000,11100000
128,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210218,1700,1700,1700,1700,0,000,11100000
129,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210217,1655,1700,1655,1700,651,000,11100000
130,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210216,1700,1700,1700,1700,0,000,11100000
131,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210215,1700,1700,1700,1700,0,000,11100000
132,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210210,1700,1700,1700,1700,0,000,11100000
133,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210209,1700,1700,1700,1700,0,000,11100000
134,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210208,1700,1700,1700,1700,0,000,11100000
135,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210205,1700,1700,1700,1700,0,000,11100000
136,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210204,1700,1700,1700,1700,0,000,11100000
137,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210203,1700,1700,1700,1700,1,000,11100000
138,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210202,1445,1700,1445,1700,420,000,11100000
139,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210201,1700,1700,1700,1700,0,000,11100000
140,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210129,1700,1700,1700,1700,0,000,11100000
141,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210128,1700,1700,1700,1700,0,000,11100000
142,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210127,1700,1700,1700,1700,601,000,11100000
143,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210126,1750,1750,1750,1750,0,000,11100000
144,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210125,1750,1750,1750,1750,0,000,11100000
145,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210122,1750,1750,1750,1750,0,000,11100000
146,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210121,1750,1750,1750,1750,0,000,11100000
147,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210120,1750,1750,1750,1750,0,000,11100000
148,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210119,1750,1750,1750,1750,0,000,11100000
149,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210118,1750,1750,1750,1750,601,000,11100000
150,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210115,1800,1905,1800,1800,602,000,11100000
151,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210114,1850,1850,1850,1850,0,000,11100000
152,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210113,1850,1850,1850,1850,600,000,11100000
153,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210112,1905,1905,1905,1905,0,000,11100000
154,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210111,1905,1905,1905,1905,0,000,11100000
155,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210108,1905,1905,1905,1905,0,000,11100000
156,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210107,1905,1905,1905,1905,0,000,11100000
157,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210106,1945,1945,1945,1945,0,000,11100000
158,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210105,1945,1945,1945,1945,0,000,11100000
159,A299480,аЖ╬ьюлгО╫╨ди╬Н,20210104,1945,1945,1945,1945,0,000,11100000
160,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201230,1945,1945,1945,1945,0,000,11100000
161,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201229,1835,1945,1835,1945,601,000,11100000
162,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201228,1890,1890,1890,1890,600,000,11100000
163,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201224,1945,1945,1945,1945,0,000,11100000
164,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201223,1945,1945,1945,1945,0,000,11100000
165,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201222,1945,1945,1945,1945,600,000,11100000
166,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201221,1945,1945,1945,1945,600,000,11100000
167,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201218,1950,1950,1950,1950,600,000,11100000
168,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201217,2005,2005,2005,2005,0,000,11100000
169,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201216,2005,2005,2005,2005,0,000,11100000
170,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201215,2005,2005,2005,2005,500,000,11100000
171,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201214,2065,2065,2065,2065,0,000,11100000
172,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201211,2065,2065,2065,2065,500,000,11100000
173,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201210,2125,2125,2125,2125,74,000,11100000
174,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201209,2185,2185,2185,2185,500,000,11100000
175,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201208,2125,2250,2125,2250,501,000,11100000
176,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201207,2065,2185,2065,2185,501,000,11100000
177,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201204,2125,2125,2125,2125,500,000,11100000
178,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201203,2065,2185,2065,2185,68201,000,11100000
179,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201202,2125,2125,2125,2125,132,000,11100000
180,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201201,2065,2185,2065,2185,510,000,11100000
181,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201130,2125,2125,2125,2125,1,000,11100000
182,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201127,1850,1850,1850,1850,600,000,11100000
183,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201126,1500,1995,1500,1995,99,000,11100000
184,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201125,1735,1735,1735,1735,0,000,11100000
185,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201124,1735,1735,1735,1735,0,000,11100000
186,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201123,1735,1735,1735,1735,0,000,11100000
187,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201120,1735,1735,1735,1735,0,000,11100000
188,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201119,1735,1735,1735,1735,0,000,11100000
189,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201118,1735,1735,1735,1735,0,000,11100000
190,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201117,1735,1735,1735,1735,0,000,11100000
191,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201116,1735,1735,1735,1735,0,000,11100000
192,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201113,1735,1735,1735,1735,601,000,11100000
193,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201112,1785,1785,1785,1785,0,000,11100000
194,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201111,1785,1785,1785,1785,0,000,11100000
195,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201110,1785,1785,1785,1785,600,000,11100000
196,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201109,1835,1835,1835,1835,2,000,11100000
197,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201106,1785,1785,1785,1785,1,000,11100000
198,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201105,1800,1875,1800,1875,6,000,11100000
199,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201104,1890,1890,1890,1890,6,000,11100000
200,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201103,1945,1945,1945,1945,2,000,11100000
201,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201102,1890,1890,1890,1890,0,000,11100000
202,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201030,1890,1890,1890,1890,99,000,11100000
203,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201029,1945,1945,1945,1945,0,000,11100000
204,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201028,1945,1945,1945,1945,0,000,11100000
205,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201027,1945,1945,1945,1945,600,000,11100000
206,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201026,2000,2000,2000,2000,500,000,11100000
207,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201023,1945,2060,1945,2060,610,000,11100000
208,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201022,2000,2000,2000,2000,0,000,11100000
209,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201021,2000,2000,2000,2000,500,000,11100000
210,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201020,2000,2060,2000,2060,511,000,11100000
211,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201019,1945,2060,1945,2060,610,000,11100000
212,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201016,2000,2000,2000,2000,1,000,11100000
213,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201015,2050,2050,2050,2050,500,000,11100000
214,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201014,2110,2110,2110,2110,500,000,11100000
215,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201013,2170,2170,2170,2170,500,000,11100000
216,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201012,2230,2230,2230,2230,500,000,11100000
217,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201008,2295,2295,2295,2295,500,000,11100000
218,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201007,2360,2360,2360,2360,500,000,11100000
219,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201006,2430,2430,2430,2430,500,000,11100000
220,A299480,аЖ╬ьюлгО╫╨ди╬Н,20201005,2500,2500,2500,2500,99,000,11100000
221,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200929,2500,2500,2500,2500,400,000,11100000
222,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200928,2460,2605,2460,2605,510,000,11100000
223,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200925,2530,2530,2530,2530,5,000,11100000
224,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200924,2080,2200,2080,2200,510,000,11100000
225,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200923,2140,2140,2140,2140,500,000,11100000
226,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200922,2200,2200,2200,2200,134,000,11100000
227,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200921,1630,2200,1630,2200,549,000,11100000
228,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200918,1810,1915,1810,1915,610,000,11100000
229,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200917,1760,1860,1760,1860,613,000,11100000
230,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200916,1710,1810,1710,1810,610,000,11100000
231,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200915,1665,1760,1665,1760,725,000,11100000
232,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200914,1710,1710,1710,1710,600,000,11100000
233,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200911,1760,1760,1760,1760,600,000,11100000
234,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200910,1710,1810,1710,1810,710,000,11100000
235,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200909,1665,1760,1665,1760,710,000,11100000
236,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200908,1620,1710,1620,1710,710,000,11100000
237,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200907,1665,1665,1665,1665,10,000,11100000
238,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200904,1710,1710,1620,1620,710,000,11100000
239,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200903,1665,1665,1665,1665,10,000,11100000
240,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200902,1620,1620,1620,1620,700,000,11100000
241,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200901,1665,1665,1665,1665,10,000,11100000
242,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200831,1620,1620,1620,1620,0,000,11100000
243,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200828,1620,1620,1620,1620,700,000,11100000
244,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200827,1575,1665,1575,1665,710,000,11100000
245,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200826,1620,1620,1620,1620,700,000,11100000
246,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200825,1665,1665,1665,1665,700,000,11100000
247,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200824,1665,1710,1665,1710,540,000,11100000
248,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200821,1710,1710,1710,1710,600,000,11100000
249,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200820,1760,1760,1760,1760,601,000,11100000
250,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200819,1810,1810,1810,1810,600,000,11100000
251,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200818,1860,1860,1860,1860,600,000,11100000
252,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200814,1915,1915,1915,1915,600,000,11100000
253,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200813,1970,1970,1970,1970,1,000,11100000
254,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200812,2000,2000,2000,2000,1,000,11100000
255,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200811,2100,2100,2100,2100,500,000,11100000
256,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200810,2160,2160,2160,2160,500,000,11100000
257,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200807,2000,2220,1900,2220,3,000,11100000
258,A299480,аЖ╬ьюлгО╫╨ди╬Н,20200806,2130,2130,2000,2000,3,000,11100000
