,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210823,3275,3300,3185,3230,388683,274,36174000
1,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210820,3125,3405,3070,3240,3439058,274,36174000
2,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210819,3010,3190,2960,3075,1428937,274,36174000
3,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210818,2995,3085,2850,3010,1371754,274,36174000
4,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210817,3000,3125,2915,3010,1347563,274,36174000
5,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210813,3110,3145,2930,2980,1568104,274,36174000
6,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210812,3160,3215,2960,3105,2434797,274,36174000
7,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210811,3495,3510,3115,3160,5778395,274,36174000
8,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210810,3620,3620,3310,3495,2545970,274,36174000
9,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210809,3820,3820,3540,3625,1856528,274,36174000
10,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210806,3815,4020,3735,3820,2819668,274,36174000
11,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210805,3520,3930,3500,3835,5504874,274,36174000
12,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210804,3540,3665,3320,3555,4279876,274,36174000
13,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210803,4325,4345,3470,3470,8665374,274,36174000
14,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210802,4565,4610,4295,4370,2423697,274,36174000
15,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210730,4565,4950,4225,4520,6600642,274,36174000
16,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210729,4340,4720,4235,4580,3425216,274,36174000
17,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210728,4405,4595,4280,4340,2500643,274,36174000
18,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210727,4285,4450,4070,4400,3176286,274,36174000
19,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210726,4390,4600,4230,4290,4267962,274,36174000
20,A150840,¿Œ∆Æ∑Œ∏ﬁµÒ,20210723,3815,4555,3780,4390,10911883,274,36174000
