,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A091120,¿Ãø•≈ÿ,20210823,24050,25050,23450,24950,155891,360,15887000
1,A091120,¿Ãø•≈ÿ,20210820,24000,24300,22900,23800,410856,360,15887000
2,A091120,¿Ãø•≈ÿ,20210819,24700,24850,23600,23700,429268,360,15887000
3,A091120,¿Ãø•≈ÿ,20210818,23700,25950,23350,25050,590688,360,15887000
4,A091120,¿Ãø•≈ÿ,20210817,22200,23950,22150,23750,503474,360,15887000
5,A091120,¿Ãø•≈ÿ,20210813,23250,23300,22450,22950,430581,360,15887000
6,A091120,¿Ãø•≈ÿ,20210812,23150,23450,22750,23200,183497,360,15887000
7,A091120,¿Ãø•≈ÿ,20210811,23450,23600,22800,23150,195853,360,15887000
8,A091120,¿Ãø•≈ÿ,20210810,23500,23750,23150,23450,205387,360,15887000
9,A091120,¿Ãø•≈ÿ,20210809,23600,23900,23250,23600,309613,360,15887000
10,A091120,¿Ãø•≈ÿ,20210806,24300,24300,23500,23650,367083,360,15887000
11,A091120,¿Ãø•≈ÿ,20210805,22200,25050,22050,24300,2163637,360,15887000
12,A091120,¿Ãø•≈ÿ,20210804,21350,22350,21150,21850,184376,360,15887000
13,A091120,¿Ãø•≈ÿ,20210803,21700,21800,21200,21300,145396,360,15887000
14,A091120,¿Ãø•≈ÿ,20210802,21150,22300,21150,21800,285402,360,15887000
15,A091120,¿Ãø•≈ÿ,20210730,21100,21500,20650,21150,136483,360,15887000
16,A091120,¿Ãø•≈ÿ,20210729,21400,21500,21050,21150,95051,360,15887000
17,A091120,¿Ãø•≈ÿ,20210728,21600,21850,21000,21500,194613,360,15887000
18,A091120,¿Ãø•≈ÿ,20210727,21950,22150,21500,21850,162832,360,15887000
19,A091120,¿Ãø•≈ÿ,20210726,22550,22650,21600,21800,292024,360,15887000
20,A091120,¿Ãø•≈ÿ,20210723,21750,22150,21350,22150,276956,360,15887000
21,A091120,¿Ãø•≈ÿ,20210722,21000,21600,20900,21600,230002,360,15887000
22,A091120,¿Ãø•≈ÿ,20210721,21200,21350,20500,21100,278890,360,15887000
23,A091120,¿Ãø•≈ÿ,20210720,20650,21650,20550,20800,387853,360,15887000
24,A091120,¿Ãø•≈ÿ,20210719,21850,21850,20750,21150,438418,360,15887000
25,A091120,¿Ãø•≈ÿ,20210716,22400,22700,21400,22000,656105,360,15887000
26,A091120,¿Ãø•≈ÿ,20210715,21700,22700,21650,22100,595621,360,15887000
27,A091120,¿Ãø•≈ÿ,20210714,21550,22350,21100,21650,1482741,360,15887000
28,A091120,¿Ãø•≈ÿ,20210713,20000,21800,20000,21000,2120507,360,15887000
29,A091120,¿Ãø•≈ÿ,20210712,17700,19850,17500,19650,1339050,360,15887000
30,A091120,¿Ãø•≈ÿ,20210709,17450,17650,16950,17300,310811,360,15887000
31,A091120,¿Ãø•≈ÿ,20210708,18200,18350,17500,17800,288991,360,15887000
32,A091120,¿Ãø•≈ÿ,20210707,18250,18250,17950,18150,157103,360,15887000
33,A091120,¿Ãø•≈ÿ,20210706,18500,18700,18200,18250,114785,360,15887000
34,A091120,¿Ãø•≈ÿ,20210705,18350,18650,18100,18500,137853,360,15887000
35,A091120,¿Ãø•≈ÿ,20210702,18100,18450,18000,18200,205167,360,15887000
36,A091120,¿Ãø•≈ÿ,20210701,19200,19200,18000,18150,415734,360,15887000
37,A091120,¿Ãø•≈ÿ,20210630,19050,19250,18800,19100,123845,360,15887000
38,A091120,¿Ãø•≈ÿ,20210629,19250,19500,19000,19050,211259,360,15887000
39,A091120,¿Ãø•≈ÿ,20210628,19300,19500,19100,19200,110595,360,15887000
40,A091120,¿Ãø•≈ÿ,20210625,19000,19600,19000,19100,228366,360,15887000
41,A091120,¿Ãø•≈ÿ,20210624,18950,19150,18800,19000,134947,360,15887000
42,A091120,¿Ãø•≈ÿ,20210623,19750,19750,19000,19100,197752,360,15887000
43,A091120,¿Ãø•≈ÿ,20210622,19150,19650,18900,19300,297137,360,15887000
44,A091120,¿Ãø•≈ÿ,20210621,18850,19300,18500,18950,165092,360,15887000
45,A091120,¿Ãø•≈ÿ,20210618,19000,19250,18850,19000,210165,360,15887000
46,A091120,¿Ãø•≈ÿ,20210617,18200,19300,18050,19000,560891,360,15887000
47,A091120,¿Ãø•≈ÿ,20210616,17750,18400,17750,18000,147437,360,15887000
48,A091120,¿Ãø•≈ÿ,20210615,18000,18000,17750,17900,88831,360,15887000
49,A091120,¿Ãø•≈ÿ,20210614,18150,18150,17750,17900,124048,360,15887000
50,A091120,¿Ãø•≈ÿ,20210611,18050,18150,17900,18050,79740,360,15887000
51,A091120,¿Ãø•≈ÿ,20210610,17950,18350,17900,18050,141550,360,15887000
52,A091120,¿Ãø•≈ÿ,20210609,18450,18450,17800,17900,164948,360,15887000
53,A091120,¿Ãø•≈ÿ,20210608,17900,18300,17700,18300,135341,360,15887000
54,A091120,¿Ãø•≈ÿ,20210607,18000,18100,17800,17900,89610,360,15887000
55,A091120,¿Ãø•≈ÿ,20210604,17800,17950,17700,17900,115319,360,15887000
56,A091120,¿Ãø•≈ÿ,20210603,18100,18100,17650,17850,202888,360,15887000
57,A091120,¿Ãø•≈ÿ,20210602,17700,18250,17650,17900,147615,360,15887000
58,A091120,¿Ãø•≈ÿ,20210601,17750,17850,17600,17700,151095,360,15887000
59,A091120,¿Ãø•≈ÿ,20210531,18000,18000,17600,17700,131037,360,15887000
60,A091120,¿Ãø•≈ÿ,20210528,17750,17900,17650,17800,76166,360,15887000
61,A091120,¿Ãø•≈ÿ,20210527,17750,17900,17550,17750,136921,360,15887000
62,A091120,¿Ãø•≈ÿ,20210526,17800,18050,17600,17900,197402,360,15887000
63,A091120,¿Ãø•≈ÿ,20210525,18100,18150,17150,17500,371197,360,15887000
64,A091120,¿Ãø•≈ÿ,20210524,18350,18400,17850,17950,109838,360,15887000
65,A091120,¿Ãø•≈ÿ,20210521,18400,18900,18250,18450,181213,360,15887000
66,A091120,¿Ãø•≈ÿ,20210520,18100,18400,17850,18200,169819,360,15887000
67,A091120,¿Ãø•≈ÿ,20210518,17500,18200,17500,18000,360080,360,15887000
68,A091120,¿Ãø•≈ÿ,20210517,18900,19250,17400,17500,949834,360,15887000
69,A091120,¿Ãø•≈ÿ,20210514,20200,20200,18400,18950,984046,360,15887000
70,A091120,¿Ãø•≈ÿ,20210513,19600,20850,19150,19800,419624,360,15887000
71,A091120,¿Ãø•≈ÿ,20210512,19000,20550,18400,20200,515088,360,15887000
72,A091120,¿Ãø•≈ÿ,20210511,19450,19650,18750,19050,327517,360,15887000
73,A091120,¿Ãø•≈ÿ,20210510,19950,19950,19200,19700,217670,360,15887000
74,A091120,¿Ãø•≈ÿ,20210507,19600,19850,19500,19750,137476,360,15887000
75,A091120,¿Ãø•≈ÿ,20210506,19950,19950,19250,19500,422736,360,15887000
76,A091120,¿Ãø•≈ÿ,20210504,20950,20950,19750,20000,465718,360,15887000
77,A091120,¿Ãø•≈ÿ,20210503,20400,21400,20200,20950,453955,360,15887000
