,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A002785,ÁøÈï±â¾÷¿ìB,20210823,5900,5920,5900,5920,218,018,857000
1,A002785,ÁøÈï±â¾÷¿ìB,20210820,5990,5990,5810,5880,2766,018,857000
2,A002785,ÁøÈï±â¾÷¿ìB,20210819,6100,6210,5950,5990,6522,018,857000
3,A002785,ÁøÈï±â¾÷¿ìB,20210818,5980,6100,5970,6100,5563,018,857000
4,A002785,ÁøÈï±â¾÷¿ìB,20210817,6100,6100,5880,6000,6499,018,857000
5,A002785,ÁøÈï±â¾÷¿ìB,20210813,6230,6240,6100,6130,3490,018,857000
6,A002785,ÁøÈï±â¾÷¿ìB,20210812,6290,6340,6210,6240,8381,018,857000
7,A002785,ÁøÈï±â¾÷¿ìB,20210811,6500,6500,6340,6390,6658,018,857000
8,A002785,ÁøÈï±â¾÷¿ìB,20210810,6580,6600,6540,6540,2831,018,857000
9,A002785,ÁøÈï±â¾÷¿ìB,20210809,6670,6670,6570,6570,2590,018,857000
10,A002785,ÁøÈï±â¾÷¿ìB,20210806,6930,6930,6150,6670,9088,018,857000
11,A002785,ÁøÈï±â¾÷¿ìB,20210805,6930,6930,6840,6910,4931,018,857000
12,A002785,ÁøÈï±â¾÷¿ìB,20210804,6920,6940,6870,6940,293,018,857000
13,A002785,ÁøÈï±â¾÷¿ìB,20210803,7020,7020,6900,6900,1901,018,857000
14,A002785,ÁøÈï±â¾÷¿ìB,20210802,6980,7030,6950,7020,784,018,857000
15,A002785,ÁøÈï±â¾÷¿ìB,20210730,7050,7050,7000,7000,621,018,857000
16,A002785,ÁøÈï±â¾÷¿ìB,20210729,7150,7150,6950,7050,2610,018,857000
17,A002785,ÁøÈï±â¾÷¿ìB,20210728,7180,7200,7070,7150,2921,018,857000
18,A002785,ÁøÈï±â¾÷¿ìB,20210727,7070,7200,7070,7190,2449,018,857000
19,A002785,ÁøÈï±â¾÷¿ìB,20210726,7150,7150,7050,7070,866,018,857000
20,A002785,ÁøÈï±â¾÷¿ìB,20210723,7070,7150,7070,7120,284,018,857000
21,A002785,ÁøÈï±â¾÷¿ìB,20210722,7070,7110,7060,7060,2107,018,857000
22,A002785,ÁøÈï±â¾÷¿ìB,20210721,7100,7120,7090,7100,2910,018,857000
23,A002785,ÁøÈï±â¾÷¿ìB,20210720,7160,7170,6900,7100,5159,018,857000
24,A002785,ÁøÈï±â¾÷¿ìB,20210719,7290,7300,7210,7230,1683,018,857000
25,A002785,ÁøÈï±â¾÷¿ìB,20210716,7320,7470,7290,7290,1663,018,857000
26,A002785,ÁøÈï±â¾÷¿ìB,20210715,7320,7360,7300,7320,3564,018,857000
27,A002785,ÁøÈï±â¾÷¿ìB,20210714,7490,7490,7300,7300,988,018,857000
28,A002785,ÁøÈï±â¾÷¿ìB,20210713,7300,7400,7300,7380,2223,018,857000
29,A002785,ÁøÈï±â¾÷¿ìB,20210712,7180,7380,7160,7340,3247,018,857000
30,A002785,ÁøÈï±â¾÷¿ìB,20210709,7210,7210,7000,7160,6252,018,857000
31,A002785,ÁøÈï±â¾÷¿ìB,20210708,7600,7600,7230,7300,6947,018,857000
32,A002785,ÁøÈï±â¾÷¿ìB,20210707,7700,7700,7490,7490,7363,018,857000
33,A002785,ÁøÈï±â¾÷¿ìB,20210706,7500,7650,7500,7650,3402,018,857000
34,A002785,ÁøÈï±â¾÷¿ìB,20210705,7610,7660,7450,7500,16535,018,857000
35,A002785,ÁøÈï±â¾÷¿ìB,20210702,7700,7760,7600,7760,4311,018,857000
36,A002785,ÁøÈï±â¾÷¿ìB,20210701,7560,7700,7500,7600,7899,018,857000
37,A002785,ÁøÈï±â¾÷¿ìB,20210630,7630,7650,7560,7560,2938,018,857000
38,A002785,ÁøÈï±â¾÷¿ìB,20210629,7700,7800,7600,7620,3909,018,857000
39,A002785,ÁøÈï±â¾÷¿ìB,20210628,7570,7700,7570,7700,5592,018,857000
40,A002785,ÁøÈï±â¾÷¿ìB,20210625,7560,7750,7560,7570,3250,018,857000
41,A002785,ÁøÈï±â¾÷¿ìB,20210624,7790,7790,7400,7570,13213,018,857000
42,A002785,ÁøÈï±â¾÷¿ìB,20210623,7980,7990,7760,7760,13326,018,857000
43,A002785,ÁøÈï±â¾÷¿ìB,20210622,7950,8100,7950,8000,9921,018,857000
44,A002785,ÁøÈï±â¾÷¿ìB,20210621,7980,8130,7900,7900,9480,018,857000
45,A002785,ÁøÈï±â¾÷¿ìB,20210618,8200,8200,8060,8130,9781,018,857000
46,A002785,ÁøÈï±â¾÷¿ìB,20210617,8230,8260,8060,8200,16843,018,857000
47,A002785,ÁøÈï±â¾÷¿ìB,20210616,8250,8570,8250,8300,33381,018,857000
48,A002785,ÁøÈï±â¾÷¿ìB,20210615,8240,8290,8200,8290,15713,018,857000
49,A002785,ÁøÈï±â¾÷¿ìB,20210614,7980,8300,7980,8280,23079,018,857000
50,A002785,ÁøÈï±â¾÷¿ìB,20210611,8040,8040,7930,7980,24290,018,857000
51,A002785,ÁøÈï±â¾÷¿ìB,20210610,8990,8990,8100,8100,85498,018,857000
52,A002785,ÁøÈï±â¾÷¿ìB,20210609,7800,8810,7800,8500,161360,018,857000
53,A002785,ÁøÈï±â¾÷¿ìB,20210608,7710,8170,7500,7900,48840,018,857000
54,A002785,ÁøÈï±â¾÷¿ìB,20210607,8150,8150,7760,7770,38470,018,857000
55,A002785,ÁøÈï±â¾÷¿ìB,20210604,8450,8600,8060,8320,117319,018,857000
56,A002785,ÁøÈï±â¾÷¿ìB,20210603,9340,9340,7430,9320,543702,018,857000
57,A002785,ÁøÈï±â¾÷¿ìB,20210602,7110,7280,7040,7190,24515,018,857000
58,A002785,ÁøÈï±â¾÷¿ìB,20210601,7080,7250,6900,7240,26288,018,857000
59,A002785,ÁøÈï±â¾÷¿ìB,20210531,7100,7100,6950,7000,13660,018,857000
60,A002785,ÁøÈï±â¾÷¿ìB,20210528,7030,7190,7000,7190,11505,018,857000
61,A002785,ÁøÈï±â¾÷¿ìB,20210527,7000,7000,6780,6990,19395,018,857000
62,A002785,ÁøÈï±â¾÷¿ìB,20210526,6960,7020,6870,6880,36870,018,857000
63,A002785,ÁøÈï±â¾÷¿ìB,20210525,7100,7220,6930,7110,24485,018,857000
64,A002785,ÁøÈï±â¾÷¿ìB,20210524,7510,7510,7070,7200,21552,018,857000
65,A002785,ÁøÈï±â¾÷¿ìB,20210521,7730,7730,7500,7600,36582,018,857000
66,A002785,ÁøÈï±â¾÷¿ìB,20210520,8370,8370,7850,8020,137909,018,857000
67,A002785,ÁøÈï±â¾÷¿ìB,20210518,8000,8000,7420,7650,112651,018,857000
68,A002785,ÁøÈï±â¾÷¿ìB,20210517,9500,9500,7690,7930,240294,018,857000
69,A002785,ÁøÈï±â¾÷¿ìB,20210514,9210,9580,9140,9580,357349,018,857000
70,A002785,ÁøÈï±â¾÷¿ìB,20210513,7300,7600,7300,7370,68626,018,857000
71,A002785,ÁøÈï±â¾÷¿ìB,20210512,7500,9500,7500,7800,247633,018,857000
72,A002785,ÁøÈï±â¾÷¿ìB,20210511,7780,7780,7200,7400,44168,018,857000
73,A002785,ÁøÈï±â¾÷¿ìB,20210510,8740,9100,8000,8000,153184,018,857000
74,A002785,ÁøÈï±â¾÷¿ìB,20210507,7300,8530,7300,7800,191146,018,857000
75,A002785,ÁøÈï±â¾÷¿ìB,20210506,6460,7590,6460,7590,93250,018,857000
76,A002785,ÁøÈï±â¾÷¿ìB,20210504,6630,6630,6200,6370,8101,018,857000
77,A002785,ÁøÈï±â¾÷¿ìB,20210503,6540,6820,6540,6570,7467,018,857000
78,A002785,ÁøÈï±â¾÷¿ìB,20210430,6890,6890,6630,6700,7549,018,857000
79,A002785,ÁøÈï±â¾÷¿ìB,20210429,6370,6660,6370,6630,9871,018,857000
80,A002785,ÁøÈï±â¾÷¿ìB,20210428,6450,6460,6310,6370,5838,018,857000
81,A002785,ÁøÈï±â¾÷¿ìB,20210427,6620,6620,6430,6430,14329,018,857000
82,A002785,ÁøÈï±â¾÷¿ìB,20210426,6660,6720,6650,6660,8016,018,857000
83,A002785,ÁøÈï±â¾÷¿ìB,20210423,6830,6830,6600,6660,8744,018,857000
84,A002785,ÁøÈï±â¾÷¿ìB,20210422,7200,7200,6750,6830,14769,018,857000
85,A002785,ÁøÈï±â¾÷¿ìB,20210421,6900,7110,6900,7110,35730,018,857000
86,A002785,ÁøÈï±â¾÷¿ìB,20210420,6800,7120,6750,7120,56337,018,857000
87,A002785,ÁøÈï±â¾÷¿ìB,20210419,6400,6750,6300,6650,36469,018,857000
88,A002785,ÁøÈï±â¾÷¿ìB,20210416,6000,6280,6000,6250,7912,018,857000
89,A002785,ÁøÈï±â¾÷¿ìB,20210415,6100,6100,5960,5960,9907,018,857000
90,A002785,ÁøÈï±â¾÷¿ìB,20210414,6220,6220,6080,6090,8123,018,857000
91,A002785,ÁøÈï±â¾÷¿ìB,20210413,6130,6240,6130,6190,9918,018,857000
92,A002785,ÁøÈï±â¾÷¿ìB,20210412,6060,6260,5960,6260,30701,018,857000
93,A002785,ÁøÈï±â¾÷¿ìB,20210409,6300,6300,6160,6200,20567,018,857000
94,A002785,ÁøÈï±â¾÷¿ìB,20210408,6780,6780,6350,6350,40738,018,857000
