,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A000545,Èï±¹È­Àç¿ì,20210823,9800,9800,9780,9780,10,025,768000
1,A000545,Èï±¹È­Àç¿ì,20210820,9950,9950,9710,9710,2380,025,768000
2,A000545,Èï±¹È­Àç¿ì,20210819,10000,10000,9900,9950,1970,025,768000
3,A000545,Èï±¹È­Àç¿ì,20210818,9910,10100,9820,9970,1774,025,768000
4,A000545,Èï±¹È­Àç¿ì,20210817,9610,9830,9610,9780,2122,025,768000
5,A000545,Èï±¹È­Àç¿ì,20210813,10000,10000,9800,9830,4556,025,768000
6,A000545,Èï±¹È­Àç¿ì,20210812,10050,10100,9900,10000,8850,025,768000
7,A000545,Èï±¹È­Àç¿ì,20210811,10150,10300,10000,10150,1757,025,768000
8,A000545,Èï±¹È­Àç¿ì,20210810,10150,10150,10050,10100,3152,025,768000
9,A000545,Èï±¹È­Àç¿ì,20210809,10000,10250,10000,10150,5109,025,768000
10,A000545,Èï±¹È­Àç¿ì,20210806,10250,10350,10100,10100,3885,025,768000
11,A000545,Èï±¹È­Àç¿ì,20210805,10250,10300,10150,10250,4156,025,768000
12,A000545,Èï±¹È­Àç¿ì,20210804,10300,10500,10150,10200,12344,025,768000
13,A000545,Èï±¹È­Àç¿ì,20210803,10450,10450,10200,10300,3815,025,768000
14,A000545,Èï±¹È­Àç¿ì,20210802,10350,10400,10300,10400,2336,025,768000
15,A000545,Èï±¹È­Àç¿ì,20210730,10350,10500,10250,10400,4852,025,768000
16,A000545,Èï±¹È­Àç¿ì,20210729,10500,10550,10250,10250,10446,025,768000
17,A000545,Èï±¹È­Àç¿ì,20210728,10500,10600,10450,10550,4013,025,768000
18,A000545,Èï±¹È­Àç¿ì,20210727,10650,10650,10500,10600,4896,025,768000
19,A000545,Èï±¹È­Àç¿ì,20210726,10550,10750,10400,10650,5200,025,768000
20,A000545,Èï±¹È­Àç¿ì,20210723,10600,10600,10450,10600,2627,025,768000
21,A000545,Èï±¹È­Àç¿ì,20210722,10400,10650,10400,10550,3410,025,768000
22,A000545,Èï±¹È­Àç¿ì,20210721,10800,10850,10350,10450,7588,025,768000
23,A000545,Èï±¹È­Àç¿ì,20210720,11000,11050,10650,10650,8494,025,768000
24,A000545,Èï±¹È­Àç¿ì,20210719,11100,11600,10850,11300,21313,025,768000
25,A000545,Èï±¹È­Àç¿ì,20210716,10400,11500,10400,11300,40934,025,768000
26,A000545,Èï±¹È­Àç¿ì,20210715,10100,10300,10050,10300,6696,025,768000
27,A000545,Èï±¹È­Àç¿ì,20210714,10200,10200,10050,10100,7012,025,768000
28,A000545,Èï±¹È­Àç¿ì,20210713,10250,10250,10150,10250,7272,025,768000
