,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A065660,æ»∆Æ∑Œ¡®,20210823,89100,89700,85800,89300,80773,227,9421000
1,A065660,æ»∆Æ∑Œ¡®,20210820,89500,92000,87600,88000,251258,227,9421000
2,A065660,æ»∆Æ∑Œ¡®,20210819,83300,91700,83200,87900,345821,227,9421000
3,A065660,æ»∆Æ∑Œ¡®,20210818,83400,86300,83000,84600,135065,227,9421000
4,A065660,æ»∆Æ∑Œ¡®,20210817,90000,90000,83300,83300,283972,227,9421000
5,A065660,æ»∆Æ∑Œ¡®,20210813,86900,94500,86000,89400,465511,227,9421000
6,A065660,æ»∆Æ∑Œ¡®,20210812,85700,89500,82700,86800,343145,227,9421000
7,A065660,æ»∆Æ∑Œ¡®,20210811,87400,90900,84800,86800,426356,227,9421000
8,A065660,æ»∆Æ∑Œ¡®,20210810,99000,100500,85300,89000,683150,227,9421000
9,A065660,æ»∆Æ∑Œ¡®,20210809,94300,99500,92500,97700,276519,227,9421000
10,A065660,æ»∆Æ∑Œ¡®,20210806,96500,101500,93800,95400,425879,227,9421000
11,A065660,æ»∆Æ∑Œ¡®,20210805,97300,99000,95600,96500,236308,227,9421000
12,A065660,æ»∆Æ∑Œ¡®,20210804,93900,99500,92600,96500,501466,227,9421000
13,A065660,æ»∆Æ∑Œ¡®,20210803,92100,101200,90200,94000,1384920,227,9421000
14,A065660,æ»∆Æ∑Œ¡®,20210802,77100,95800,76300,92700,2763862,227,9421000
15,A065660,æ»∆Æ∑Œ¡®,20210730,76400,79100,74700,77200,341387,227,9421000
16,A065660,æ»∆Æ∑Œ¡®,20210729,75800,78400,72600,76900,526533,227,9421000
17,A065660,æ»∆Æ∑Œ¡®,20210728,65000,80000,63000,76700,2258941,227,9421000
18,A065660,æ»∆Æ∑Œ¡®,20210727,65200,67800,63900,64300,106218,227,9421000
19,A065660,æ»∆Æ∑Œ¡®,20210726,64700,68200,64000,64900,160408,227,9421000
20,A065660,æ»∆Æ∑Œ¡®,20210723,61800,66800,61500,64200,192223,227,9421000
21,A065660,æ»∆Æ∑Œ¡®,20210722,62600,62900,60700,60900,80817,227,9421000
22,A065660,æ»∆Æ∑Œ¡®,20210721,64200,65300,61800,62800,82783,227,9421000
23,A065660,æ»∆Æ∑Œ¡®,20210720,63800,64600,63300,63500,54734,227,9421000
24,A065660,æ»∆Æ∑Œ¡®,20210719,63700,65900,63500,64300,65974,227,9421000
25,A065660,æ»∆Æ∑Œ¡®,20210716,64400,64900,63800,64300,58182,227,9421000
26,A065660,æ»∆Æ∑Œ¡®,20210715,66400,66800,64100,64400,80078,227,9421000
27,A065660,æ»∆Æ∑Œ¡®,20210714,64500,67100,63300,66400,105757,227,9421000
28,A065660,æ»∆Æ∑Œ¡®,20210713,64400,64800,63400,64500,45569,227,9421000
29,A065660,æ»∆Æ∑Œ¡®,20210712,65100,65700,63300,64400,59131,227,9421000
30,A065660,æ»∆Æ∑Œ¡®,20210709,64100,65200,61200,64300,188160,227,9421000
31,A065660,æ»∆Æ∑Œ¡®,20210708,66000,67900,63900,65000,137463,227,9421000
32,A065660,æ»∆Æ∑Œ¡®,20210707,66600,67900,65000,66000,90978,227,9421000
33,A065660,æ»∆Æ∑Œ¡®,20210706,68500,68700,67000,67100,54909,227,9421000
34,A065660,æ»∆Æ∑Œ¡®,20210705,67700,69700,67000,68300,87066,227,9421000
35,A065660,æ»∆Æ∑Œ¡®,20210702,68100,70500,66900,67700,136962,227,9421000
36,A065660,æ»∆Æ∑Œ¡®,20210701,67200,68400,66000,68000,94820,227,9421000
37,A065660,æ»∆Æ∑Œ¡®,20210630,67100,67600,64900,67200,99272,227,9421000
38,A065660,æ»∆Æ∑Œ¡®,20210629,66300,69900,65600,66400,119522,227,9421000
39,A065660,æ»∆Æ∑Œ¡®,20210628,65000,67800,64100,66300,85029,227,9421000
40,A065660,æ»∆Æ∑Œ¡®,20210625,64900,66800,63100,64900,113965,227,9421000
41,A065660,æ»∆Æ∑Œ¡®,20210624,65400,66400,61600,64000,170044,227,9421000
42,A065660,æ»∆Æ∑Œ¡®,20210623,64500,68600,64000,65200,460079,227,9421000
43,A065660,æ»∆Æ∑Œ¡®,20210622,72900,73000,59300,63100,647639,227,9421000
44,A065660,æ»∆Æ∑Œ¡®,20210621,69900,73500,68400,73000,255938,227,9421000
45,A065660,æ»∆Æ∑Œ¡®,20210618,70000,71400,69700,69900,117141,227,9421000
46,A065660,æ»∆Æ∑Œ¡®,20210617,69800,72200,68000,70800,206016,227,9421000
47,A065660,æ»∆Æ∑Œ¡®,20210616,72000,72900,70100,70400,159945,227,9421000
48,A065660,æ»∆Æ∑Œ¡®,20210615,70100,73500,69600,71400,287815,227,9421000
49,A065660,æ»∆Æ∑Œ¡®,20210614,66500,73900,65900,70700,680316,227,9421000
50,A065660,æ»∆Æ∑Œ¡®,20210611,61300,65100,60600,64500,282717,227,9421000
51,A065660,æ»∆Æ∑Œ¡®,20210610,56800,64300,56600,62000,641001,227,9421000
52,A065660,æ»∆Æ∑Œ¡®,20210609,57500,57600,55500,57300,127236,227,9421000
53,A065660,æ»∆Æ∑Œ¡®,20210608,56200,60900,55400,57300,567648,227,9421000
54,A065660,æ»∆Æ∑Œ¡®,20210607,50700,55000,49900,54500,355191,227,9421000
55,A065660,æ»∆Æ∑Œ¡®,20210604,51200,51900,50000,50300,92678,227,9421000
56,A065660,æ»∆Æ∑Œ¡®,20210603,50300,51700,49850,51200,104285,227,9421000
57,A065660,æ»∆Æ∑Œ¡®,20210602,49900,51200,49500,49700,144439,227,9421000
58,A065660,æ»∆Æ∑Œ¡®,20210601,49950,50600,49600,49850,73529,227,9421000
59,A065660,æ»∆Æ∑Œ¡®,20210531,50800,51400,49950,50000,71888,227,9421000
60,A065660,æ»∆Æ∑Œ¡®,20210528,51600,52100,50500,50700,76675,227,9421000
