,辆格内靛,辆格疙,朝楼,矫啊,绊啊,历啊,辆啊,芭贰樊,刘鼻傈魂诀辆内靛,惯青林侥荐
0,A002810,伙康公开,20210823,15300,15550,15100,15500,6882,016,18466000
1,A002810,伙康公开,20210820,15750,15850,15150,15150,41201,016,18466000
2,A002810,伙康公开,20210819,16150,16150,15650,15700,15751,016,18466000
3,A002810,伙康公开,20210818,15900,16150,15850,16150,4945,016,18466000
4,A002810,伙康公开,20210817,16100,16300,15950,16000,19990,016,18466000
5,A002810,伙康公开,20210813,16450,16550,15950,16200,45058,016,18466000
6,A002810,伙康公开,20210812,16550,16750,16450,16550,14342,016,18466000
7,A002810,伙康公开,20210811,16450,16700,16250,16650,15151,016,18466000
8,A002810,伙康公开,20210810,16450,16500,16350,16500,5828,016,18466000
9,A002810,伙康公开,20210809,16550,16700,16400,16600,13283,016,18466000
10,A002810,伙康公开,20210806,16600,16750,16400,16650,10615,016,18466000
11,A002810,伙康公开,20210805,16700,16700,16500,16600,8732,016,18466000
12,A002810,伙康公开,20210804,16350,16700,16350,16550,11539,016,18466000
13,A002810,伙康公开,20210803,16350,16550,16150,16250,33877,016,18466000
14,A002810,伙康公开,20210802,16300,16400,16050,16200,11567,016,18466000
15,A002810,伙康公开,20210730,16000,16350,15950,16300,8583,016,18466000
16,A002810,伙康公开,20210729,15900,16050,15900,15950,8009,016,18466000
17,A002810,伙康公开,20210728,16050,16100,15800,15950,11577,016,18466000
18,A002810,伙康公开,20210727,15750,16100,15550,16050,12081,016,18466000
19,A002810,伙康公开,20210726,16000,16100,15700,15750,19685,016,18466000
20,A002810,伙康公开,20210723,16250,16250,16000,16050,18376,016,18466000
21,A002810,伙康公开,20210722,16100,16300,16100,16150,6321,016,18466000
22,A002810,伙康公开,20210721,16100,16300,16100,16100,5209,016,18466000
23,A002810,伙康公开,20210720,16150,16250,16050,16100,13599,016,18466000
24,A002810,伙康公开,20210719,16300,16400,16150,16350,15049,016,18466000
25,A002810,伙康公开,20210716,16300,16450,16250,16400,8470,016,18466000
26,A002810,伙康公开,20210715,16450,16450,16250,16400,9693,016,18466000
27,A002810,伙康公开,20210714,16550,16550,16300,16450,10603,016,18466000
28,A002810,伙康公开,20210713,16450,16650,16400,16550,13212,016,18466000
29,A002810,伙康公开,20210712,16500,16550,16300,16400,23156,016,18466000
30,A002810,伙康公开,20210709,16500,16650,16300,16550,20665,016,18466000
31,A002810,伙康公开,20210708,16950,17050,16500,16750,24149,016,18466000
32,A002810,伙康公开,20210707,17100,17100,16950,17050,6445,016,18466000
33,A002810,伙康公开,20210706,17050,17150,16900,17150,11126,016,18466000
34,A002810,伙康公开,20210705,17200,17200,17000,17000,11842,016,18466000
35,A002810,伙康公开,20210702,16950,17200,16850,17200,11696,016,18466000
36,A002810,伙康公开,20210701,17000,17100,16850,16950,19289,016,18466000
37,A002810,伙康公开,20210630,17000,17100,16900,17000,12006,016,18466000
38,A002810,伙康公开,20210629,17200,17250,16950,17000,16605,016,18466000
39,A002810,伙康公开,20210628,16950,17350,16950,17200,28765,016,18466000
40,A002810,伙康公开,20210625,16900,17300,16900,17050,18023,016,18466000
41,A002810,伙康公开,20210624,16950,17150,16750,16900,15544,016,18466000
42,A002810,伙康公开,20210623,16750,17800,16650,16950,84425,016,18466000
43,A002810,伙康公开,20210622,16650,16900,16600,16800,9740,016,18466000
44,A002810,伙康公开,20210621,16800,16850,16550,16650,11074,016,18466000
45,A002810,伙康公开,20210618,16750,17000,16750,16900,15938,016,18466000
46,A002810,伙康公开,20210617,16700,16900,16700,16850,6593,016,18466000
47,A002810,伙康公开,20210616,16900,17000,16750,16850,10116,016,18466000
48,A002810,伙康公开,20210615,16850,16900,16650,16900,10276,016,18466000
49,A002810,伙康公开,20210614,16850,16900,16700,16850,5068,016,18466000
50,A002810,伙康公开,20210611,16950,17000,16750,16850,8884,016,18466000
51,A002810,伙康公开,20210610,16700,16950,16650,16900,14739,016,18466000
52,A002810,伙康公开,20210609,16600,16800,16500,16750,23631,016,18466000
53,A002810,伙康公开,20210608,16400,16600,16300,16600,10447,016,18466000
54,A002810,伙康公开,20210607,16600,16600,16350,16400,14061,016,18466000
55,A002810,伙康公开,20210604,16550,16600,16350,16500,13978,016,18466000
56,A002810,伙康公开,20210603,16450,16600,16400,16600,12555,016,18466000
57,A002810,伙康公开,20210602,16400,16650,16300,16600,20884,016,18466000
58,A002810,伙康公开,20210601,16550,16750,16300,16500,20271,016,18466000
59,A002810,伙康公开,20210531,16400,16900,16200,16650,18834,016,18466000
60,A002810,伙康公开,20210528,16250,16500,16050,16450,22361,016,18466000
61,A002810,伙康公开,20210527,16600,16600,16150,16200,27719,016,18466000
62,A002810,伙康公开,20210526,16850,16850,16500,16600,14281,016,18466000
63,A002810,伙康公开,20210525,16600,16950,16600,16900,24815,016,18466000
64,A002810,伙康公开,20210524,16700,16800,16300,16700,13343,016,18466000
65,A002810,伙康公开,20210521,17100,17250,16600,16750,31041,016,18466000
66,A002810,伙康公开,20210520,17350,17400,17000,17200,19252,016,18466000
67,A002810,伙康公开,20210518,17450,17550,17200,17450,13356,016,18466000
68,A002810,伙康公开,20210517,17350,17600,17150,17450,50064,016,18466000
69,A002810,伙康公开,20210514,16400,17350,16300,17050,69855,016,18466000
70,A002810,伙康公开,20210513,16600,16650,16200,16200,36837,016,18466000
71,A002810,伙康公开,20210512,16900,17000,16400,16700,26708,016,18466000
