,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A139050,Ω√∆º∑¶Ω∫,20210823,600,614,600,609,151396,356,88760000
1,A139050,Ω√∆º∑¶Ω∫,20210820,622,624,591,601,603294,356,88760000
2,A139050,Ω√∆º∑¶Ω∫,20210819,626,647,619,624,605761,356,88760000
3,A139050,Ω√∆º∑¶Ω∫,20210818,597,628,590,625,773048,356,88760000
4,A139050,Ω√∆º∑¶Ω∫,20210817,628,629,593,600,1082300,356,88760000
5,A139050,Ω√∆º∑¶Ω∫,20210813,650,652,625,632,718719,356,88760000
6,A139050,Ω√∆º∑¶Ω∫,20210812,654,670,639,649,902806,356,88760000
7,A139050,Ω√∆º∑¶Ω∫,20210811,662,662,650,654,394689,356,88760000
8,A139050,Ω√∆º∑¶Ω∫,20210810,664,670,657,663,412233,356,88760000
9,A139050,Ω√∆º∑¶Ω∫,20210809,694,694,660,663,636350,356,88760000
10,A139050,Ω√∆º∑¶Ω∫,20210806,685,714,680,691,1347758,356,88760000
11,A139050,Ω√∆º∑¶Ω∫,20210805,685,687,676,685,340565,356,88760000
12,A139050,Ω√∆º∑¶Ω∫,20210804,666,686,662,676,358406,356,88760000
13,A139050,Ω√∆º∑¶Ω∫,20210803,693,694,660,671,714934,356,88760000
14,A139050,Ω√∆º∑¶Ω∫,20210802,679,699,678,686,608860,356,88760000
15,A139050,Ω√∆º∑¶Ω∫,20210730,671,688,665,686,547640,356,88760000
16,A139050,Ω√∆º∑¶Ω∫,20210729,674,677,667,671,387657,356,88760000
17,A139050,Ω√∆º∑¶Ω∫,20210728,670,680,666,674,593150,356,88760000
18,A139050,Ω√∆º∑¶Ω∫,20210727,654,675,652,670,932729,356,88760000
19,A139050,Ω√∆º∑¶Ω∫,20210726,660,661,640,661,1286191,356,88760000
20,A139050,Ω√∆º∑¶Ω∫,20210723,655,659,640,654,1538441,356,88760000
21,A139050,Ω√∆º∑¶Ω∫,20210722,650,663,646,648,988407,356,88760000
22,A139050,Ω√∆º∑¶Ω∫,20210721,666,674,640,651,2069436,356,88760000
23,A139050,Ω√∆º∑¶Ω∫,20210720,662,685,649,664,1078817,356,88760000
24,A139050,Ω√∆º∑¶Ω∫,20210719,686,693,660,667,2133676,356,88760000
25,A139050,Ω√∆º∑¶Ω∫,20210716,712,713,684,686,1940741,356,88760000
26,A139050,Ω√∆º∑¶Ω∫,20210715,709,722,709,714,1460658,356,88760000
27,A139050,Ω√∆º∑¶Ω∫,20210714,729,731,715,718,447337,356,88760000
28,A139050,Ω√∆º∑¶Ω∫,20210713,730,743,722,729,640226,356,88760000
29,A139050,Ω√∆º∑¶Ω∫,20210712,705,728,704,722,580093,356,88760000
30,A139050,Ω√∆º∑¶Ω∫,20210709,718,718,704,705,833764,356,88760000
31,A139050,Ω√∆º∑¶Ω∫,20210708,739,740,715,721,758398,356,85524000
32,A139050,Ω√∆º∑¶Ω∫,20210707,741,750,731,738,506911,356,85524000
33,A139050,Ω√∆º∑¶Ω∫,20210706,731,745,726,733,507496,356,85524000
34,A139050,Ω√∆º∑¶Ω∫,20210705,739,740,727,731,691311,356,85524000
35,A139050,Ω√∆º∑¶Ω∫,20210702,762,769,737,739,1183535,356,85524000
36,A139050,Ω√∆º∑¶Ω∫,20210701,772,786,761,762,974380,356,85524000
37,A139050,Ω√∆º∑¶Ω∫,20210630,755,799,753,764,2900378,356,85524000
38,A139050,Ω√∆º∑¶Ω∫,20210629,747,765,743,753,999655,356,85524000
39,A139050,Ω√∆º∑¶Ω∫,20210628,740,745,730,745,678185,356,85524000
40,A139050,Ω√∆º∑¶Ω∫,20210625,716,743,713,738,763003,356,85524000
41,A139050,Ω√∆º∑¶Ω∫,20210624,737,737,711,716,986101,356,85524000
42,A139050,Ω√∆º∑¶Ω∫,20210623,740,746,731,736,684963,356,85524000
43,A139050,Ω√∆º∑¶Ω∫,20210622,745,754,737,740,756669,356,85524000
44,A139050,Ω√∆º∑¶Ω∫,20210621,760,766,742,746,858573,356,85524000
45,A139050,Ω√∆º∑¶Ω∫,20210618,776,787,759,766,978592,356,85524000
