,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210823,8400,8530,8240,8490,75928,227,42836000
1,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210820,8730,8770,8360,8410,214006,227,42836000
2,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210819,8920,9070,8650,8650,332956,227,42836000
3,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210818,8700,9010,8610,8920,275370,227,42836000
4,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210817,9060,9100,8570,8640,395257,227,42836000
5,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210813,9240,9290,8960,9050,252169,227,42836000
6,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210812,9110,9360,9110,9210,395788,227,42836000
7,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210811,9330,9330,9130,9200,127150,227,42836000
8,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210810,9390,9390,9240,9260,121416,227,42836000
9,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210809,9380,9400,9160,9390,280767,227,42836000
10,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210806,9260,9430,9170,9380,546931,227,42836000
11,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210805,9160,9330,9090,9260,153534,227,42836000
12,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210804,9250,9250,9110,9180,104578,227,42836000
13,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210803,9350,9400,9100,9180,164837,227,42836000
14,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210802,9250,9470,9130,9250,352261,227,42836000
15,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210730,9160,9230,9060,9190,224729,227,42836000
16,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210729,8890,9180,8890,9160,229345,227,42836000
17,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210728,9000,9070,8900,8900,111800,227,42836000
18,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210727,8960,9110,8900,8970,141924,227,42836000
19,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210726,9310,9320,8920,8960,250776,227,42836000
20,A121440,∞Ò«¡¡∏¥∫µÚ»¶µ˘Ω∫,20210723,9230,9240,9090,9190,129195,227,42836000
